cendiv,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NE,1,0.980335714,0.976604762,0.977854,1.046660238,0.978029857,0.967329976,1.02415731,1.012180429,0.958105571,0.947970833,0.962998929,0.951608833,0.974029143,0.979873929,0.986461071,0.992493571,0.997909976,1.003342,1.008988548,1.016102357,1.022879619,1.029582667,1.035741333,1.040723214,1.047479571,1.055577929,1.064547476,1.074119286,1.083349476,1.092348167,1.101570595,1.110997619,1.121194167,1.132567405,1.144049738,1.156129405,1.168468881,1.180672667,1.1934335,1.207668524
MA,1,0.991477165,0.974774016,0.973941945,0.997088858,0.996618961,0.990912157,0.972996811,1.003648094,0.990394787,0.947955213,0.981572157,0.992475157,1.002732079,1.007457677,1.012403386,1.015425291,1.016844047,1.019345669,1.023518535,1.027923079,1.031769488,1.036366787,1.039186685,1.042066606,1.04777363,1.05463852,1.062436693,1.071472819,1.07825589,1.084524654,1.092819134,1.100695118,1.108082945,1.118267748,1.127900992,1.138158276,1.150352213,1.160897803,1.172185677,1.187168772
ENC,1,0.999899492,0.995927919,0.979586416,0.987559071,0.965775863,0.966457198,0.951579777,0.984274274,0.956632274,0.936515797,0.963734249,0.961813467,0.987498701,0.991549046,0.997763025,1.002972066,1.006646569,1.009882228,1.014746736,1.016895355,1.01994036,1.023973817,1.028431655,1.033352462,1.039008335,1.044892102,1.051923645,1.058766635,1.065297457,1.070938695,1.077492701,1.085116964,1.092863964,1.100466548,1.108548695,1.117025508,1.124615132,1.132064787,1.140725452,1.151167685
WNC,1,1.001247258,0.999294118,0.999375952,1.031320828,1.011361456,1.006621097,1.001360957,1.037378405,1.027449462,1.00014317,1.046981027,1.085594227,1.055806451,1.059238345,1.063446899,1.068325155,1.073553021,1.078740528,1.084751167,1.089228195,1.094013848,1.099385055,1.105228604,1.111664088,1.118629362,1.125751206,1.133943629,1.142531595,1.150819821,1.158528794,1.166969033,1.17640668,1.186112921,1.195577946,1.204967956,1.214807747,1.223911176,1.232639671,1.242986919,1.25471334
SA,1,0.970652931,0.94602913,0.950517172,0.967248792,0.965893712,0.969884348,0.951992583,0.988840956,0.990574114,0.961328671,1.003588611,1.003062885,1.02819216,1.034797606,1.043234682,1.050581037,1.058651666,1.065992877,1.073566671,1.080682185,1.088889233,1.097579826,1.106075055,1.114467794,1.124628735,1.135770806,1.14828367,1.161534167,1.17427438,1.186251812,1.19992357,1.213927435,1.227993645,1.242884007,1.257594679,1.272579734,1.287981556,1.302789321,1.318398121,1.336060323
ESC,1,0.973314236,0.947858507,0.971953767,0.945934809,0.910182717,0.900657943,0.872933108,0.919437248,0.913797222,0.869288021,0.908131545,0.914649878,0.945966788,0.956405859,0.966122014,0.972949635,0.976581563,0.979596372,0.982577109,0.986056788,0.991074071,0.996749497,1.001673247,1.006796007,1.012451467,1.019280694,1.027584089,1.035992188,1.043915269,1.05114204,1.059085182,1.06776474,1.076643924,1.085487734,1.094205556,1.103668134,1.112349323,1.119971771,1.129409375,1.140511589
WSC,1,1.0376608,1.0125744,1.018237435,1.082241189,1.090458293,1.082191328,1.079049899,1.131846971,1.152364448,1.107012293,1.177434875,1.186306795,1.225330629,1.236801312,1.250284805,1.260411141,1.270192352,1.278639851,1.287517675,1.296702133,1.307605429,1.319238773,1.330019728,1.341628107,1.35453176,1.368401365,1.384742016,1.401325392,1.416961461,1.431614635,1.447469845,1.464256971,1.481746357,1.499181216,1.516522832,1.534587216,1.550339403,1.565279205,1.582333611,1.602435781
MTN,1,1.020878619,1.031222717,1.026726347,1.027045245,1.035490668,1.048212661,1.063713441,1.076599878,1.076120757,1.088912082,1.137625189,1.144813987,1.166464243,1.179376359,1.191925412,1.204662684,1.217686258,1.231337895,1.245573452,1.258589131,1.273198764,1.287716314,1.302716793,1.318441347,1.335054131,1.351784198,1.369443374,1.388345345,1.407940624,1.427242717,1.447486258,1.468556481,1.49043667,1.512349677,1.534611381,1.557233085,1.57994235,1.602206615,1.626238619,1.651655702
PA,1,1.019038489,1.008812545,1.002049601,1.009520406,1.021465374,1.018914476,1.042276472,1.040660043,1.023006422,1.032677498,1.049338539,1.041814056,1.062976108,1.078237292,1.0884435,1.094358182,1.098109073,1.104006365,1.111308496,1.117396607,1.122386329,1.128807755,1.137181347,1.146547705,1.1574965,1.170042053,1.183253614,1.19732087,1.211899273,1.226193778,1.24159196,1.257249359,1.273549857,1.289178368,1.306644341,1.324653763,1.342453835,1.360099088,1.379583749,1.400719815
