r,season,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p100,summ,546.005392066468,529.981771825493,516.536935051249,518.993413310156,528.129175530212,527.393160261706,529.573359792228,519.76601093993,539.917431944927,540.779028453608,536.935696498852,550.927084670555,557.560504178771,561.101349146322,564.416147881557,567.596083284952,571.134744230935,574.899451409234,579.452044368284,584.685506051241,589.234822977939,594.07297675704,599.548318828682,605.022022884148,610.852814466026,617.0581657468621,623.2902712919081,629.711840708002,635.9783445927491,642.315829178464,648.747226691615,655.583214200288,662.393539455533,669.723115838633,677.04395613546,684.742086158205,692.7164949093359,701.008678798649,709.392045588438,718.254805112461,726.940112884062
p100,wint,507.005006918863,492.125930980815,479.641439690445,481.92245521657304,490.40566299234,489.722220243013,491.74669123564,482.639867301363,501.351901091718,502.15195499263604,498.58314674893404,511.57515005123,517.734753880287,521.0226813501561,524.10070874716,527.0535059074559,530.339405357297,533.835204880002,538.062612627692,542.922255619009,547.1466213366571,551.639192702965,556.723438912348,561.8061641067089,567.220470575596,572.982582479229,578.769537628201,584.7324235145729,590.551319978981,596.436127094288,602.408139070786,608.7558417574099,615.079715208709,621.885750421588,628.683673554356,635.831937146905,643.236745272955,650.936630313032,658.721185189264,666.950890461571,675.015819106629
p101,fall,26098.0569007845,25332.157224917202,24689.5186717923,24806.9338297889,25243.606517852797,25208.426337150497,25312.6358783554,24843.8625803035,25807.063566340697,25848.2463001302,25664.5420776056,26333.304785688197,26650.3700789758,26819.615977977403,26978.057281422003,27130.052364812203,27299.1938715862,27479.1399739171,27696.7455723558,27946.895447749903,28164.3444578472,28395.599340045097,28657.3106546461,28918.943675076498,29197.64482472,29494.249241397403,29792.1324628629,30099.0717100731,30398.5991091234,30701.5192555708,31008.9282678051,31335.675940202902,31661.1970039264,32011.5373197625,32361.4600666883,32729.4165709324,33110.578691968396,33506.9298821206,33907.639447775204,34331.2631073888,34746.4048985096
p101,spri,25486.055566457002,24738.116293748102,24110.5476614797,24225.209425473196,24651.642107211203,24617.2869043076,24719.0527241844,24261.272194099703,25201.886046891002,25242.1030425748,25062.7066974425,25715.786871333,26025.4169604099,26190.6940307583,26345.4198741023,26493.8506617214,26659.025787847597,26834.7521409783,27047.2548722914,27291.538714895898,27503.8885298756,27729.72046825,27985.2946334704,28240.7923405241,28512.9579279183,28802.606949431098,29093.504787666698,29393.2462871838,29685.74974692,29981.5663938799,30281.7666423972,30600.8520580892,30918.7396291696,31260.8644390937,31602.581472128797,31961.909369560297,32334.133211108398,32721.1899369962,33112.502834163504,33526.1924881183,33931.5991740139
p101,summ,27494.0599444467,26687.191767257,26010.1780351849,26133.873810875,26593.904421865496,26556.8424290604,26666.6262104185,26172.777905696403,27187.5011760661,27230.8868026584,27037.3561147094,27741.8914007859,28075.916735051,28254.215713790698,28421.1321517135,28581.257556829903,28759.446559329903,28949.0181026468,29178.2635744636,29441.7941390311,29670.8746464883,29914.499511656002,30190.2099447789,30465.837895722,30759.446961868798,31071.916953137403,31385.7341533433,31709.091792349904,32024.6411183324,32343.7646721075,32667.617204193197,33011.8428346977,33354.7762443847,33723.856505079,34092.4968608141,34480.1356119709,34881.686357459505,35299.2386458358,35721.3824422229,36167.6660232411,36605.0140347774
p101,wint,25379.0553331677,24634.2561963052,24009.322337781297,24123.5027077252,24548.145061559702,24513.934094970602,24615.272662916002,24159.4140710216,25096.0788662028,25136.1270155186,24957.483845028397,25607.822137940802,25916.152281183502,26080.7354550191,26234.8116999467,26382.6193182071,26547.100975821402,26722.089562343597,26933.7001257115,27176.9583710799,27388.416660115898,27613.300469423102,27867.801636304102,28122.2266660191,28393.249597922,28681.6825617834,28971.359099356203,29269.8421691296,29561.117587188397,29855.6922824404,30154.6321752098,30472.3779479811,30788.930905151698,31129.6193439441,31469.9017178512,31827.721018993598,32198.382122134502,32583.8138354793,32973.4838510647,33385.4366772327,33789.1413104174
p102,fall,14848.0325703122,14412.287358471298,14046.6694044599,14113.470702993702,14361.9079839602,14341.8928360554,14401.1810301087,14134.4806690807,14682.4770071532,14705.907202549199,14601.3919012868,14981.872735901,15162.2614835977,15258.5509748162,15348.693380550601,15435.1683222401,15531.3984213283,15633.7756059006,15757.578501471799,15899.8968936583,16023.610701034098,16155.1791176397,16304.0751882548,16452.9267147721,16611.4888545905,16780.2367447521,16949.7121885096,17124.3398995691,17294.750769378603,17467.0918834222,17641.9868590679,17827.8842268482,18013.0837370977,18212.403726321598,18411.486147024298,18620.8285582331,18837.6840739226,19063.1811445679,19291.1578366525,19532.1711013338,19768.3587554297
p102,spri,14500.0318069455,14074.4993735071,13717.4505902929,13782.6862333923,14025.3007655861,14005.7547227104,14063.6533497155,13803.2037783992,14338.356452298101,14361.2375024895,14259.171778600401,14630.7350936533,14806.8959800759,14900.928686344,14988.958379443899,15073.4065646876,15167.3812708284,15267.3589901373,15388.2602553436,15527.2430602132,15648.057325228601,15776.54210707,15921.94842603,16067.3112448947,16222.157084561,16386.949946047,16552.453309091397,16722.9881831729,16889.4050482213,17057.7069174045,17228.5027920585,17410.043190281398,17590.9020870095,17785.5505139859,17979.9669404534,18184.4028888996,18396.17585344,18616.3878364921,18839.0213248559,19074.385841146297,19305.0378470993
p102,summ,15642.0343120167,15182.987531061899,14797.8180781628,14868.1915905326,15129.914108641298,15108.828646388702,15171.2872893966,14890.3250690841,15467.6256294377,15492.3087595821,15382.2044800598,15783.0316093052,15973.066684161899,16074.5052766753,16169.468066983602,16260.5672748168,16361.943299193,16469.7951257743,16600.218407867902,16750.1473067486,16880.476736636298,17019.0808026751,17175.939122756,17332.750516734,17499.791801151998,17677.5635211081,17856.1017007454,18040.067666289,18219.5912940881,18401.1483863476,18585.395908508897,18781.2341780953,18976.3372720691,19186.3159406736,19396.0443367291,19616.5813784943,19845.0332896213,20082.5888647179,20322.7566595446,20576.658160497198,20825.476000298502
p102,wint,14438.031670943401,14014.3187554962,13658.796663630901,13723.753368118501,13965.3305140367,13945.8680473443,14003.519107806398,13744.1831829329,14277.047617812399,14299.830831789199,14198.2015268574,14568.1760884253,14743.5837351956,14837.2143705817,14924.867660856002,15008.9547573075,15102.5276405669,15202.0778689381,15322.4621770104,15460.850710576398,15581.1483904587,15709.0837890949,15853.868370691202,15998.6096381924,16152.793378406399,16316.881608346599,16481.677301838798,16651.4829923208,16817.1882818082,16984.7705154128,17154.8360904649,17335.6002469851,17515.6858160167,17709.5019531675,17903.0870818115,18106.6488903401,18317.516342894298,18536.7867298809,18758.4682681565,18992.8263982393,19222.492168029
p103,fall,16071.081577826599,16069.4583985872,16005.640133641698,15743.006518496799,15871.109109753701,15521.0166686623,15531.9610752168,15292.8555235019,15818.41203326,15369.5306537097,15039.510993508999,15383.432139274499,15528.7629299828,15610.8379436008,15689.071968721599,15754.866976701298,15837.6491179086,15877.167907508501,15992.2047094426,16081.688491667901,16170.7544257723,16242.961795301399,16324.5868186352,16399.0762817484,16517.2790867533,16619.7804450567,16700.3287059248,16825.1206543766,16927.204164559,17040.569574008998,17142.8620082518,17252.1935762258,17364.1768726601,17482.4600330729,17610.916188124498,17737.4277423051,17871.106998869498,18011.6968205123,18146.051062502902,18296.0424668688,18442.6107308586
p103,spri,13277.067395233898,13275.7264114269,13223.003176800501,13006.0293414276,13111.860845635,12822.6332094972,12831.674892393301,12634.138683687099,13068.325341646001,12697.4835722297,12424.8389932686,12708.9682355266,12829.0327559817,12896.8387391692,12961.471503249199,13015.8278171652,13084.2179913181,13116.866300043,13211.9035484581,13285.8302597147,13359.411767219099,13419.0656310259,13486.499856326298,13548.039063703201,13645.6918943951,13730.373030241899,13796.9176920268,13900.014120350801,13984.350052445401,14078.0064858513,14162.515019822,14252.838909311798,14345.353514921799,14443.0727309507,14549.196330640802,14653.7134051761,14764.152051769599,14880.2998373431,14991.2961207673,15115.210990767,15236.297845411498
p103,summ,19071.0968060936,19069.1706253162,18993.4392998992,18681.779435893997,18833.7951485354,18418.3503757115,18431.337792636397,18147.5980143553,18771.2610221082,18238.5862172172,17846.9612443041,18255.0827159545,18427.542644372,18524.9387357607,18617.7768350128,18695.8539053369,18794.0891249851,18840.9849520313,18977.4958629693,19083.6837299856,19189.375748485,19275.0621864348,19371.9242871129,19460.3188208092,19600.586737818,19722.2221932473,19817.8065304394,19965.8935971387,20087.033204051,20221.5607209212,20342.948252092,20472.6889236639,20605.576326208702,20745.9395987016,20898.3748754727,21048.5025495302,21207.1359327633,21373.969887623,21533.404256922,21711.3948034133,21885.3232062848
p103,wint,12792.064933330701,12790.7729347724,12739.9756449222,12530.9277197817,12632.8932693653,12354.230926857601,12362.942323077199,12172.6219809991,12590.948088448898,12233.652922796002,11970.9678693901,12244.7180589633,12360.3967021554,12425.72577777,12487.9975498654,12540.3682637025,12606.2601901741,12637.7158778451,12729.2814786379,12800.5076961867,12871.4013200472,12928.8760677927,12993.846965588999,13053.138186555,13147.223824139699,13228.8116142845,13292.9254437303,13392.2558279376,13473.5110243942,13563.746250433898,13645.167743734499,13732.192161476001,13821.327269931398,13915.4768678407,14017.7238428528,14118.422978008,14224.8273741235,14336.7323581602,14443.6740210029,14563.062363025701,14679.725995217601
p104,fall,1555.0089416820801,1554.85188577897,1548.67694527155,1523.26498914658,1535.65996542073,1501.78565063513,1502.84461172441,1479.7091886900698,1530.56109110095,1487.1281363508301,1455.1960277333899,1488.47321908539,1502.53516494502,1510.47659561019,1518.0463791383,1524.4125857455401,1532.42243680415,1536.24620379174,1547.3769577963,1556.03524758359,1564.65310713839,1571.63976231337,1579.5376527281699,1586.7451191728699,1598.18220993894,1608.1000569689902,1615.8937617847,1627.96840621686,1637.84582301443,1648.81485608905,1658.71248800286,1669.2912138331199,1680.12651613876,1691.5713819495402,1704.0005684204098,1716.24159880933,1729.1761631862398,1742.77938140807,1755.7792561605402,1770.2921546132502,1784.4738361614002
p104,spri,1381.0079411337301,1380.86845933168,1375.3844767974301,1352.81604502343,1363.8240593222,1333.7401823325501,1334.68064874046,1314.13401259227,1359.29573428323,1320.7228014794198,1292.36380340824,1321.9173733485,1334.40582816017,1341.45863571554,1348.1813823729801,1353.83522888398,1360.9488007887599,1364.34469931601,1374.2299541586501,1381.91940637488,1389.5729523846398,1395.7778210641598,1402.7919603971698,1409.1929322043302,1419.35024561137,1428.15831425992,1435.07992606088,1445.8034527237803,1454.57561516587,1464.31724518262,1473.10736072794,1482.50235775147,1492.12522108529,1502.2894395320402,1513.32783600552,1524.1991305181198,1535.6863545724698,1547.76741204151,1559.31263842939,1572.2015855439902,1584.7963779671302
p104,summ,1752.01007448682,1751.8331214692998,1744.8758894635098,1716.24454082624,1730.2098131299801,1692.0440256673598,1693.23714452808,1667.17073863987,1724.46497209574,1675.5295787052498,1639.55205182566,1677.0450674196802,1692.8884945232599,1701.8360099736701,1710.36479501627,1717.5375242612197,1726.5621281549,1730.87032092806,1743.41120904124,1753.1664011359803,1762.87604096879,1770.74782223346,1779.64628140177,1787.7668480970199,1800.65288219487,1811.82720244995,1820.60827694328,1834.21263517167,1845.3414031648101,1857.7000822302398,1868.85162635434,1880.7705508910801,1892.9785570901001,1905.87335123833,1919.8771677636998,1933.6689910700602,1948.2422108696398,1963.56879500125,1978.2155992239602,1994.56710924915,2010.5454411284697
p104,wint,1375.00790663206,1374.86903083349,1369.40887443626,1346.93849522608,1357.8986832498401,1327.94551101177,1328.8818913961802,1308.42452376131,1353.39003232399,1314.98468648385,1286.7488991211599,1316.17406832309,1328.60826482276,1335.63043020193,1342.32396869142,1347.9532510611698,1355.0359167882302,1358.41706123064,1368.25936782631,1375.91541185044,1383.535705669,1389.71361619349,1396.6972813512803,1403.0704429985199,1413.1836261518,1421.9534265803,1428.84496620834,1439.52190260333,1448.25595282626,1457.9552585996398,1466.7071839253601,1476.06136271417,1485.64241780759,1495.7624760004,1506.7529141981101,1517.5769764391198,1529.0142922064801,1541.0428613737,1552.53792747314,1565.37087626574,1577.91094837422
p105,fall,9936.95777183307,9935.954139098108,9896.49447978617,9734.104715878872,9813.31220627815,9596.84551817654,9603.612586419158,9455.770528689829,9780.728921744309,9503.17975421924,9299.12432637465,9511.775222691871,9601.63513182256,9652.38317516331,9700.7562855966,9741.43819071448,9792.623460197192,9817.05843935813,9888.18718308891,9943.516163962478,9998.586783933979,10043.2335352028,10093.703343726,10139.761142998399,10212.8474674102,10276.225384079,10326.0294164314,10403.1898935297,10466.309449296401,10536.4047494189,10599.6534856366,10667.2546093584,10736.4953311125,10809.631340313199,10889.0574437835,10967.2811753634,11049.9367901095,11136.8652966975,11219.93826367,11312.6798905545,11403.304945433601
p105,spri,9665.95892347172,9664.98266162045,9626.59913873534,9468.638038007959,9545.68539658696,9335.122147398051,9341.70466542494,9197.89452856152,9513.99071727689,9244.01081858541,9045.52035209191,9252.37187305421,9339.78113959916,9389.14519182133,9436.199079860791,9475.771515693492,9525.560870108291,9549.32946310111,9618.51839707532,9672.338456361209,9725.90720071509,9769.33635415825,9818.42975953056,9863.23147914085,9934.32460702299,9995.974093036892,10044.4198791613,10119.4760502021,10180.874221284,10249.0578955301,10310.581724078,10376.3392426344,10443.6916444132,10514.8331020899,10592.0931117652,10668.183540410799,10748.5849867362,10833.1427953988,10913.950211999001,11004.162606631799,11092.316152013798
p105,summ,11404.951533436299,11403.799633331399,11358.5105707921,11172.1308528327,11263.0397215057,11014.594257301298,11022.3610292956,10852.6781603811,11225.6428854276,10907.091184147199,10672.8905044081,10916.9564672236,11020.0914439405,11078.336531421699,11133.8558354865,11180.5477070644,11239.294612413101,11267.339388233799,11348.9760313102,11412.4788014483,11475.685042846599,11526.927490086398,11584.8532389247,11637.7151892822,11721.5986078106,11794.339388690802,11851.5010057764,11940.0604544336,12012.504706573898,12092.9552346908,12165.5477512011,12243.1356364831,12322.6053387681,12406.5457820542,12497.7055596609,12587.485338132099,12682.3517249873,12782.1222410018,12877.467635821298,12983.9100484828,13087.9232064678
p105,wint,9328.96035558325,9328.018130587328,9290.972829015309,9138.51895888437,9212.88010187872,9009.6580294927,9016.01105149485,8877.21477932448,9182.29044087277,8921.72324918097,8730.15304827907,8929.79279988855,9014.15458838409,9061.79758892005,9107.21096793103,9145.403731626791,9193.4572064184,9216.397119932779,9283.17381815804,9335.11746941793,9386.818567708571,9428.73358658621,9476.115376232221,9519.35510748034,9587.96961089566,9647.469720043571,9694.22646934575,9766.66584650686,9825.92340268552,9891.7298890338,9951.108721697092,10014.5736389961,10079.5778347538,10148.238982970899,10222.8053630931,10296.2429390122,10373.84123125,10455.450976440601,10533.441085013299,10620.508272011999,10705.5883904549
p106,fall,2661.9789906805104,2661.71013080245,2651.13941223046,2607.63735156476,2628.85598609947,2570.86743576649,2572.6802434591395,2533.0753200358,2620.12735698903,2545.77562180034,2491.1118832267102,2548.07823362727,2572.15050964,2585.7452363454,2598.70375007204,2609.60189205988,2623.31374584088,2629.8595521789603,2648.91399779425,2663.73589681436,2678.48858438071,2690.44885598584,2703.96904727951,2716.30731990131,2735.8861753777696,2752.8642773803303,2766.2061160816197,2786.87638294425,2803.7852734930498,2822.56287329331,2839.506369569,2857.61581264259,2876.16448224966,2895.75664762106,2917.03384569357,2937.9889443082106,2960.13128555269,2983.4182777631604,3005.6724221252503,3030.51667204527,3054.79392044028
p106,spri,2582.97961417271,2582.71873323168,2572.4617211838,2530.25066832899,2550.83959883356,2494.57197091842,2496.33098003568,2457.90140933601,2542.37000867869,2470.22480507523,2417.1833186982,2472.45908244149,2495.81696709245,2509.00824398203,2521.58218874383,2532.15690728425,2545.46183527685,2551.81338214811,2570.30235022635,2584.68438071807,2598.9992537398102,2610.60458114629,2623.72353460667,2635.6956451183605,2654.6934601806,2671.1677041598,2684.11359798603,2704.17043469008,2720.5775211993105,2738.79785939768,2755.23852464189,2772.81053495711,2790.80873690866,2809.81946686897,2830.4652229250605,2850.79843844782,2872.2836628785103,2894.8795685433,2916.47327811778,2940.58022685685,2964.1370009381103
p106,summ,3070.9757627272197,3070.66559417518,3058.47074942139,3008.2848635069,3032.7636113115996,2965.8654752963503,2967.9568097907695,2922.26683239291,3022.6938817856203,2936.9184577568894,2873.85597046928,2939.57485179164,2967.3456856139896,2983.02915883424,2997.97866884719,3010.5512436197996,3026.3698397736,3033.9213691741497,3055.90341368375,3073.0026067306203,3090.0219544076504,3103.81984850958,3119.41733440848,3133.65130706872,3156.23833380358,3175.82501721825,3191.21674774104,3215.06287453862,3234.56971258346,3256.23237561374,3275.7791363435,3296.67098445733,3318.06954357201,3340.67192518568,3365.21823445716,3389.3929556613502,3414.93733205572,3441.8022280280497,3467.47558540445,3496.13700219799,3524.14430115406
p106,wint,2459.98058492639,2459.7321268873197,2449.96354398457,2409.7625412657103,2429.37104650815,2375.78282944612,2377.45807622445,2340.8584850819198,2421.30477017018,2352.5950524526,2302.07935114114,2354.7229356585603,2376.96854008805,2389.53166093527,2401.5068464226897,2411.57800693738,2424.24936693034,2430.29845918867,2447.90700021557,2461.6041721124498,2475.23738451411,2486.2900772821804,2498.78431867302,2510.1863286841603,2528.27948588629,2543.96924205695,2556.2986647486,2575.40041399056,2591.0262106660102,2608.3789137120802,2624.03669013513,2640.77193805439,2657.91308277016,2676.01853987521,2695.6811646905303,2715.0461318550697,2735.50825036049,2757.02816051743,2777.59359820741,2800.55259700653,2822.98761994106
p107,fall,4212.96793493718,4212.54242517575,4195.81272950611,4126.96440751337,4160.54597492276,4068.77068142808,4071.6397125917797,4008.9591756557793,4146.7316530641,4029.0592456733702,3942.54594912943,4032.7034629370896,4070.80133197272,4092.3169592164504,4112.82568712372,4130.07357784936,4151.7745756822205,4162.134263834229,4192.290688312511,4215.74849377424,4239.09676206966,4258.02562700133,4279.42329114288,4298.95039752131,4329.93677668277,4356.8070861718,4377.92248146171,4410.6361774765,4437.39694979922,4467.1152256122605,4493.9307665181395,4522.59158737952,4551.94754795016,4582.9549919513,4616.629244655251,4649.79372823907,4684.83719552188,4721.69223901671,4756.91265095279,4796.23228068956,4834.65454825618
p107,spri,4084.96890914274,4084.5563272829204,4068.33491574471,4001.5783538315004,4034.13964100628,3945.15267828951,3947.93454211664,3887.15837468641,4020.7450279532,3906.64776135193,3822.7629248026897,3910.18125945834,3947.12163330372,3967.98356952271,3987.86919817242,4004.59306088645,4025.6347357374398,4035.6796742850297,4064.9198817366705,4087.6649886227797,4110.30388631725,4128.65765162602,4149.405208715561,4168.33903960944,4198.38398593618,4224.437917638689,4244.91178181132,4276.63156539081,4302.57928790169,4331.39465858678,4357.395485693471,4385.18552918237,4413.64959254128,4443.71496371257,4476.36612020335,4508.522995456121,4542.501766842371,4578.23707485955,4612.38741493998,4650.51242976901,4687.76734622039
p107,summ,4850.96307913132,4850.47313186033,4831.2099574731,4751.93551883393,4790.602545537689,4684.92916582189,4688.23267167878,4616.06004298747,4774.69623760122,4639.203987838,4539.5894610080395,4643.40007090145,4687.267330026029,4712.04119847116,4735.655686740371,4755.51552958633,4780.50284040694,4792.431358618521,4827.1545523389395,4854.1647147635495,4881.04875214809,4902.844129262629,4927.48217074154,4949.96638461331,4985.64521806032,5016.58466057902,5040.897687531629,5078.56541584108,5109.37873331973,5143.59742687992,5174.47380687859,5207.474908705921,5241.27641944131,5276.979507703711,5315.75325559521,5353.94003695413,5394.29034784635,5436.72657286259,5477.280624204121,5522.55466262166,5566.79544590333
p107,wint,3888.9704008950102,3888.5776148845202,3873.1345134225703,3809.58095913114,3840.57994219668,3755.8626109835795,3758.51099982659,3700.6508982020705,3827.82800825214,3719.20517598474,3639.34516880236,3722.5691353815205,3757.73709471681,3777.5980665541797,3796.5295744657396,3812.4510192870002,3832.4831058220097,3842.04608403781,3869.88333416742,3891.5371213596004,3913.08979532136,3930.56293933258,3950.31501999873,3968.34039780688,3996.94377510546,4021.7476283223705,4041.2391479716603,4071.4370031346098,4096.13974312109,4123.572540329,4148.3258369307005,4174.78250256799,4201.88084832143,4230.50367047201,4261.588210886371,4292.20218588221,4324.55064167686,4358.57135474389,4391.0831472953705,4427.3789080469205,4462.846318103089
p108,fall,1702.02086918884,1656.60074027366,1613.2757990484602,1654.28599189157,1610.00111089614,1549.1504607809,1532.9387120018803,1485.72124904884,1564.8720275495998,1555.3356046195402,1553.72038681468,1604.94951295639,1631.69506889482,1646.16905436641,1657.21346778657,1666.7975473009699,1676.3356722519102,1683.18460422952,1691.5330165929001,1701.85577316453,1711.1777414650699,1720.46566934824,1730.4003651616902,1740.3469751212301,1751.6381815674301,1763.5472215891398,1775.6060394473498,1788.12440294023,1800.08450358802,1812.41564478529,1824.4880788104501,1837.22770501633,1850.7570689055103,1864.59790261376,1879.0497618140398,1893.8641514594601,1908.5287632683899,1923.5371832929002,1938.24774966529,1953.7752860548999,1968.55733730381
