cendiv,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NE,1,0.980335714,0.976604762,0.978296167,1.047243571,0.979042095,0.968469667,1.02544619,1.014143357,0.961580095,0.961403452,0.977220095,0.984926643,0.991293214,0.996516738,1.001044738,1.00695081,1.01180719,1.020196857,1.031657357,1.043560643,1.053685619,1.063278857,1.072646214,1.08258131,1.09421731,1.106294143,1.118259571,1.130251048,1.140996976,1.1537375,1.167023619,1.180146071,1.194626952,1.208437238,1.222389452,1.238650905,1.253356929,1.270173071,1.287155833,1.306830333
MA,1,0.991477165,0.974774016,0.97425215,0.997398961,0.99692911,0.991222236,0.973337228,1.003959441,0.990647732,0.980857118,1.001516394,1.008463307,1.010723449,1.010604102,1.012187858,1.014307583,1.016750945,1.02272148,1.031832835,1.038913953,1.04535989,1.053396362,1.060591457,1.068672339,1.07800389,1.087903882,1.099143701,1.110696622,1.118536551,1.128964559,1.138129756,1.148085528,1.161284945,1.172597228,1.184366213,1.198851724,1.210777488,1.225238071,1.24009052,1.256264291
ENC,1,0.999899492,0.995927919,0.979586345,0.987557274,0.965773066,0.966454371,0.951576386,0.984277665,0.956346503,0.935811706,0.96012767,0.971946995,0.979999685,0.988398944,0.996339629,1.00423003,1.010181797,1.019427594,1.027579736,1.035706157,1.043716497,1.051968086,1.060079142,1.071061274,1.081344939,1.091112173,1.103045157,1.114452355,1.124245528,1.135189964,1.147750574,1.159742132,1.173652431,1.18642336,1.198791629,1.214046305,1.226028244,1.240136873,1.25459036,1.270502381
WNC,1,1.001247258,0.999294118,0.999445503,1.031427029,1.011494606,1.00676677,1.001531545,1.037694277,1.027440907,1.01109339,1.019051844,1.031772672,1.042248225,1.052705703,1.06313679,1.073920688,1.082664925,1.093135105,1.103177129,1.112525623,1.121511336,1.131004656,1.141132074,1.153035882,1.164792951,1.176828425,1.190052612,1.20371348,1.215637168,1.228797747,1.243236072,1.257357717,1.273084048,1.288248235,1.302915543,1.320432642,1.334099511,1.349990857,1.366462323,1.384675962
SA,1,0.970652931,0.94602913,0.950527776,0.967260302,0.965912121,0.969905208,0.951943293,0.988849694,0.990428036,0.983389314,1.012349506,1.027801666,1.037670679,1.046793709,1.055434444,1.065157048,1.074706881,1.086495929,1.099097414,1.110581286,1.122812412,1.135959155,1.149736643,1.164273847,1.179640462,1.195380618,1.212181194,1.229109169,1.243614803,1.259822171,1.277506604,1.295093538,1.314888174,1.333926199,1.353136451,1.375189464,1.394618181,1.415846675,1.43801751,1.462262632
ESC,1,0.973314236,0.947858507,0.97195362,0.94593467,0.910182569,0.900657717,0.872916432,0.919419696,0.913817405,0.912867526,0.946729115,0.966014028,0.978208924,0.988430712,0.996622734,1.006243325,1.012844366,1.021481354,1.030466832,1.039360017,1.0485873,1.057921736,1.067248203,1.077735938,1.08937822,1.101246215,1.114246988,1.126808151,1.136468316,1.148420182,1.16219145,1.174725234,1.189332057,1.203534063,1.217518924,1.235059141,1.24788803,1.262806128,1.278414123,1.295575885
WSC,1,1.0376608,1.0125744,1.018237477,1.082241051,1.090447781,1.082178464,1.079071291,1.131721312,1.152075435,1.144778592,1.173725056,1.195418283,1.211365781,1.228157979,1.240674203,1.25473944,1.265653067,1.279378176,1.294466571,1.310986171,1.326510389,1.343980405,1.36154128,1.379434192,1.399691045,1.420488539,1.446627947,1.467815733,1.487977888,1.508141936,1.531325344,1.553500517,1.577857781,1.602236651,1.626759931,1.652927771,1.679748853,1.70615136,1.733510416,1.761136299
MTN,1,1.020878619,1.031222717,1.026613452,1.026932272,1.035377617,1.048099889,1.063503886,1.076313118,1.075720067,1.085774287,1.119089722,1.140372528,1.158983029,1.177745156,1.194367105,1.212320011,1.228501904,1.247421392,1.266593374,1.285101682,1.303545379,1.323078976,1.342723285,1.363341258,1.385349376,1.407816537,1.431172929,1.455880813,1.478720902,1.503457862,1.530941492,1.55794353,1.587063062,1.61549118,1.643977517,1.675916225,1.705552361,1.736871659,1.768982628,1.803050601
PA,1,1.019038489,1.008812545,1.002055731,1.009528389,1.02147752,1.018931896,1.04076588,1.037599473,1.021211262,1.023102823,1.049245232,1.060810321,1.066996614,1.072539558,1.07651,1.081577284,1.087273229,1.096116907,1.101312552,1.109381668,1.11812856,1.12951422,1.143069644,1.15766876,1.172354996,1.188444127,1.204528525,1.223390364,1.239020242,1.257650214,1.27872712,1.298657833,1.32110417,1.341922038,1.363670036,1.386553934,1.410347292,1.434753671,1.459865132,1.484903272
