cendiv,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NE,1,0.980335714,0.976604762,0.977854,1.046660238,0.978029857,0.967329976,1.02415731,1.012180429,0.958105571,0.947970833,0.963014429,0.952319714,0.979550738,0.987849738,0.998233833,1.00620969,1.013015905,1.019326357,1.025973905,1.0330665,1.038417452,1.044626881,1.051534071,1.059368714,1.069840762,1.080850405,1.091504524,1.102819143,1.11395319,1.12510869,1.136497833,1.148269381,1.160689929,1.173701286,1.186646262,1.200143262,1.21496331,1.229380381,1.244021786,1.259275262
MA,1,0.991477165,0.974774016,0.973941945,0.997088858,0.996618961,0.990912157,0.972996811,1.003648094,0.990394787,0.947955213,0.981528693,0.993806528,1.009047339,1.016407882,1.024925701,1.03081285,1.03480826,1.039150913,1.044124622,1.049820386,1.052836323,1.058051827,1.061627126,1.067306992,1.076396795,1.086179898,1.095935354,1.107563701,1.116882913,1.124902882,1.13500648,1.14475989,1.155675039,1.168808205,1.180827079,1.19254011,1.207218598,1.220132433,1.233376346,1.247604205
ENC,1,0.999899492,0.995927919,0.979586416,0.987559071,0.965775863,0.966457198,0.951579777,0.984274274,0.956632274,0.936515797,0.96371836,0.963281868,0.994767492,1.003910883,1.015269904,1.023165939,1.029700091,1.035703442,1.041489898,1.047073416,1.05283599,1.057796787,1.064328503,1.072037198,1.080715761,1.089983249,1.100879594,1.112073244,1.122479569,1.131640239,1.141603827,1.15247936,1.164082299,1.175387711,1.186191569,1.197278985,1.209012766,1.219885853,1.231290919,1.243277183
WNC,1,1.001247258,0.999294118,0.999375952,1.031320828,1.011361456,1.006621097,1.001360957,1.037378405,1.027449462,1.00014317,1.046987348,1.086986979,1.062717119,1.07117651,1.080532024,1.088623589,1.096586351,1.104439821,1.112011994,1.119367049,1.126704367,1.133738953,1.14224668,1.15138993,1.161408175,1.172417039,1.184604217,1.197703789,1.210410798,1.221904915,1.234460877,1.247847388,1.261589452,1.2750635,1.28823343,1.300993091,1.314702762,1.327002881,1.340001795,1.353854128
SA,1,0.970652931,0.94602913,0.950517172,0.967248792,0.965893712,0.969884348,0.951992583,0.988840956,0.990574114,0.961328671,1.003571314,1.004094849,1.035568252,1.04650821,1.059404202,1.070271442,1.081231229,1.09168356,1.10193471,1.111880902,1.122489201,1.133188661,1.144473059,1.1563447,1.170525307,1.185761613,1.202000501,1.219101034,1.23569222,1.251311837,1.268861943,1.286479293,1.304338163,1.322885769,1.341169002,1.358903311,1.378687655,1.397428813,1.416562274,1.436613982
ESC,1,0.973314236,0.947858507,0.971953767,0.945934809,0.910182717,0.900657943,0.872933108,0.919437248,0.913797222,0.869288021,0.908132474,0.916339957,0.953826467,0.969280955,0.983486719,0.993315495,0.999121736,1.004978819,1.010740043,1.016994323,1.024491918,1.031431007,1.038925573,1.046346111,1.055683177,1.067008585,1.079397865,1.091516675,1.102824106,1.112849227,1.124698637,1.137082569,1.149943507,1.162499913,1.174838533,1.186240043,1.199207075,1.210605408,1.222519809,1.23538349
WSC,1,1.0376608,1.0125744,1.018237435,1.082241189,1.090458293,1.082191328,1.079049899,1.131846971,1.152364448,1.107012293,1.177449648,1.188552539,1.238087253,1.255964075,1.274859355,1.289740603,1.303025877,1.315074699,1.327678325,1.340196757,1.354047861,1.36816152,1.383022741,1.398923115,1.417034117,1.437318293,1.460362368,1.48311064,1.504263413,1.521212693,1.541037648,1.561837093,1.584819104,1.606955381,1.630160187,1.652425515,1.676163131,1.697921333,1.720185189,1.743566795
MTN,1,1.020878619,1.031222717,1.026726347,1.027045245,1.035490668,1.048212661,1.063713441,1.076599878,1.076120757,1.088912082,1.137660056,1.146275256,1.174621893,1.19357363,1.211563051,1.228530713,1.244827428,1.261842739,1.278656448,1.295574633,1.312878307,1.330089176,1.348644811,1.367779488,1.388768575,1.410343174,1.432775267,1.457192116,1.482216292,1.507433352,1.533181403,1.55937892,1.586973073,1.614789131,1.642996815,1.670740568,1.700370935,1.729185022,1.758831882,1.789591425
PA,1,1.019038489,1.008812545,1.002049601,1.009520406,1.021465374,1.018914476,1.042276472,1.040660043,1.023006422,1.032677498,1.049504811,1.043157477,1.070729565,1.089894505,1.104552138,1.113747904,1.120364897,1.128944498,1.138539102,1.146172466,1.153805766,1.163022523,1.174394056,1.187248004,1.201955225,1.21863052,1.236413585,1.255218845,1.274079216,1.29262474,1.312164398,1.333125816,1.354753942,1.375426415,1.397165011,1.419092224,1.443113671,1.468049879,1.493134269,1.520141725
