cendiv,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NE,1,0.980335714,0.976604762,0.977854,1.046660238,0.978029857,0.967329976,1.02415731,1.012180429,0.958105571,0.947970833,0.962946762,0.948730857,0.967441833,0.971025786,0.97600069,0.979208905,0.982792762,0.986691929,0.99093319,0.9969935,1.002830452,1.006520048,1.009790595,1.013972429,1.021243571,1.028728857,1.035753881,1.042903857,1.05105131,1.058546548,1.066250619,1.074169357,1.083724381,1.092609452,1.10184781,1.112848238,1.124584048,1.135960881,1.147228405,1.160471286
MA,1,0.991477165,0.974774016,0.973941945,0.997088858,0.996618961,0.990912157,0.972996811,1.003648094,0.990394787,0.947955213,0.981409181,0.98795448,0.994762748,0.996017425,0.999325457,0.999379969,0.998837835,0.998845535,1.000417205,1.003238567,1.00574585,1.009349378,1.011189094,1.012168299,1.016774394,1.023656283,1.028844118,1.035768094,1.042552732,1.046871268,1.052256646,1.057669575,1.063882717,1.071271024,1.079064339,1.088635252,1.098740945,1.108906906,1.119412661,1.133556622
ENC,1,0.999899492,0.995927919,0.979586416,0.987559071,0.965775863,0.966457198,0.951579777,0.984274274,0.956632274,0.936515797,0.963695904,0.955621401,0.976822599,0.976731386,0.979829614,0.981056102,0.982618239,0.984919645,0.986173102,0.986917462,0.988078056,0.990921036,0.993848132,0.995962467,0.999787122,1.003763376,1.008369005,1.012959929,1.017885228,1.021521756,1.025462173,1.030793239,1.037049898,1.04254236,1.04820569,1.055522477,1.062550041,1.068639421,1.075381289,1.083955376
WNC,1,1.001247258,0.999294118,0.999375952,1.031320828,1.011361456,1.006621097,1.001360957,1.037378405,1.027449462,1.00014317,1.04696672,1.079725703,1.044634826,1.044081117,1.044817428,1.045988903,1.048700638,1.052256471,1.055469531,1.058158853,1.060928175,1.064942522,1.069276271,1.073167288,1.078162961,1.083202094,1.08883664,1.094806391,1.101496939,1.107164128,1.113301236,1.120528544,1.128260917,1.134990499,1.141841725,1.150201964,1.158361426,1.165300718,1.173075613,1.182860847
SA,1,0.970652931,0.94602913,0.950517172,0.967248792,0.965893712,0.969884348,0.951992583,0.988840956,0.990574114,0.961328671,1.003535705,0.999106067,1.018395929,1.02083243,1.025723062,1.029258618,1.034637844,1.04023394,1.045078508,1.049344174,1.054652607,1.06175844,1.068741108,1.074595506,1.082508931,1.091909382,1.101867396,1.112365712,1.1231906,1.132614721,1.143160519,1.154164071,1.165746391,1.177231218,1.189005329,1.201966561,1.214847581,1.227222071,1.240162828,1.255264139
ESC,1,0.973314236,0.947858507,0.971953767,0.945934809,0.910182717,0.900657943,0.872933108,0.919437248,0.913797222,0.869288021,0.908110668,0.908122491,0.933646701,0.940065373,0.946267813,0.94983204,0.950685573,0.952470095,0.953753125,0.955386693,0.958212153,0.962695911,0.966091866,0.968279792,0.97150987,0.976282214,0.982290964,0.988260747,0.994671111,0.999804358,1.005545399,1.012078325,1.019479323,1.025662014,1.031984332,1.040365634,1.04810224,1.054615052,1.0617877,1.071126745
WSC,1,1.0376608,1.0125744,1.018237435,1.082241189,1.090458293,1.082191328,1.079049899,1.131846971,1.152364448,1.107012293,1.177389104,1.177783232,1.209761883,1.215099008,1.222406123,1.227490763,1.233091611,1.239903291,1.245506773,1.250571515,1.256835749,1.268564267,1.27741232,1.286132245,1.294729093,1.306201632,1.319334395,1.331018907,1.342958597,1.354150907,1.366547184,1.379320213,1.393882459,1.407062096,1.419788859,1.437913963,1.452973243,1.467672544,1.482965819,1.500479861
MTN,1,1.020878619,1.031222717,1.026726347,1.027045245,1.035490668,1.048212661,1.063713441,1.076599878,1.076120757,1.088912082,1.137526604,1.136234477,1.151085557,1.159981971,1.168157984,1.175997595,1.185716481,1.197292416,1.208900457,1.218791526,1.229426203,1.243149555,1.256380813,1.268523664,1.281758541,1.295080267,1.309516604,1.325095434,1.341629065,1.35706078,1.373183998,1.390243285,1.408335412,1.425805178,1.443776648,1.462981002,1.482215078,1.500418742,1.519760958,1.54146716
PA,1,1.019038489,1.008812545,1.002049601,1.009520406,1.021465374,1.018914476,1.042276472,1.040660043,1.023006422,1.032677498,1.049176835,1.035226771,1.049847021,1.061603656,1.068895702,1.070888083,1.072247648,1.076990413,1.082467819,1.086605624,1.090064947,1.09409479,1.099832929,1.106151183,1.113756778,1.122715246,1.132681483,1.143346009,1.15449846,1.165341197,1.176752117,1.188605075,1.201251361,1.21315221,1.226084747,1.240469487,1.255139045,1.269895118,1.285531803,1.303155609
