cendiv,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NE,1,0.980335714,0.976604762,0.978056048,1.046859738,0.978232548,0.967533286,1.024293929,1.012538714,0.958606881,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071,0.948590071
MA,1,0.991477165,0.974774016,0.974252205,0.997399315,0.996929465,0.991222622,0.973307307,1.003964425,0.990601906,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646,0.947513646
ENC,1,0.999899492,0.995927919,0.979586416,0.987557325,0.965773102,0.966454416,0.951572868,0.984273944,0.956597137,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893,0.936048893
WNC,1,1.001247258,0.999294118,0.99937987,1.031323998,1.011354457,1.006591196,1.001247517,1.037259073,1.027256969,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525,0.999591525
SA,1,0.970652931,0.94602913,0.950517428,0.967248664,0.965892025,0.969879567,0.951890945,0.988761478,0.990406867,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449,0.960939449
ESC,1,0.973314236,0.947858507,0.971953646,0.945934705,0.910182604,0.900657839,0.8729173,0.91942059,0.913769679,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495,0.869290495
WSC,1,1.0376608,1.0125744,1.018237435,1.082240992,1.090447685,1.082178384,1.079021568,1.131879355,1.152263451,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563,1.106491563
MTN,1,1.020878619,1.031222717,1.026613586,1.026932428,1.03537765,1.048099688,1.063570011,1.076371203,1.075839009,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049,1.0883049
PA,1,1.019038489,1.008812545,1.00204953,1.009520135,1.021462666,1.018911882,1.042273806,1.038933599,1.022699465,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371,1.029640371
