cendiv,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NE,1,0.982915472,0.985626631,0.987823326,1.058878366,0.988983735,0.979422374,1.037609091,1.030140151,1.026402867,1.026554815,1.023999024,1.018787748,1.020027669,1.021524382,1.025554712,1.030984864,1.037284444,1.042897029,1.049440866,1.054272557,1.06127041,1.067488532,1.074297709,1.081341147,1.08831146,1.095372823,1.102807551,1.110923861,1.119440009,1.128295358,1.136775086,1.144902959,1.153442611,1.162404703,1.172091113,1.182526034,1.193719888,1.175789436,1.189438559,1.203946592
MA,1,0.992043248,0.978389178,0.976678812,1.001664577,1.000217984,0.99473704,0.976969837,1.0073697,0.987849836,0.99855296,0.999597635,1.001033463,1.003048021,1.003072823,1.00447763,1.005428623,1.008771634,1.010864665,1.015253944,1.015992394,1.017575426,1.019083534,1.020747341,1.022122988,1.025472162,1.029968973,1.033115363,1.037706563,1.042485072,1.047376342,1.051378959,1.056358902,1.060346507,1.064601018,1.070525978,1.076968459,1.084109489,1.08406929,1.092520927,1.101869382
ENC,1,0.999947527,0.996116476,0.979727235,0.987822802,0.966034183,0.966785766,0.951912447,0.984493756,0.966283381,0.978960061,0.981517822,0.985930945,0.993914629,0.999347068,1.005259897,1.013453665,1.017645575,1.026816676,1.033124108,1.036519255,1.040996534,1.045701319,1.048506035,1.055773236,1.06165435,1.065566016,1.074558597,1.081429292,1.088335853,1.093724006,1.099318654,1.105949332,1.11181319,1.118807765,1.127341572,1.13556302,1.144085367,1.155230134,1.164362116,1.174046886
WNC,1,1.001503151,0.999980532,1.000194458,1.032242333,1.012234716,1.007673938,1.001686743,1.03689701,1.023135928,1.021751876,1.029810603,1.037752393,1.047023172,1.055535707,1.064921059,1.073909401,1.08131104,1.090930792,1.098733987,1.103845851,1.109936285,1.115911428,1.121567093,1.129246623,1.136934466,1.144524253,1.153763433,1.16286289,1.171503824,1.178891866,1.186870708,1.195907565,1.204446157,1.213771003,1.223835272,1.23384089,1.24423341,1.252225719,1.263608979,1.275669143
SA,1,0.970762202,0.946770748,0.951372534,0.968482661,0.966938357,0.970781223,0.952746935,0.989450438,0.988800118,1.003938568,1.013593186,1.023216407,1.031128647,1.038808053,1.046608174,1.054389512,1.063190397,1.07262638,1.082533068,1.090054291,1.098733107,1.107345264,1.115940668,1.125194391,1.135411738,1.146180341,1.156795661,1.168518137,1.180176425,1.191082716,1.202425213,1.214324574,1.226192063,1.238899389,1.252118033,1.265878687,1.279770783,1.296641548,1.311878592,1.32800248
ESC,1,0.973329295,0.947958025,0.971938821,0.945959248,0.910170367,0.900656522,0.872908599,0.919356653,0.924379615,0.946509977,0.959618001,0.97037999,0.977804131,0.986212794,0.994397002,1.001237661,1.008351827,1.015776627,1.02290651,1.027633261,1.033739265,1.039174262,1.04464498,1.050182455,1.056745319,1.064449043,1.071743047,1.080106599,1.086967219,1.092764801,1.098577371,1.105616579,1.11285682,1.121453723,1.129899565,1.138727528,1.146509212,1.155343848,1.164065168,1.173511215
WSC,1,1.037700364,1.013152269,1.01914245,1.083511761,1.091715675,1.083584842,1.080611124,1.13327826,1.145382319,1.16722688,1.184435295,1.200129621,1.21057633,1.223200783,1.235608888,1.241945684,1.253304971,1.264234128,1.277465354,1.287619744,1.300743953,1.31102565,1.324346573,1.335960992,1.349082231,1.365431216,1.377585923,1.391981756,1.405447882,1.421719456,1.435516653,1.448868403,1.464789545,1.481693941,1.497695144,1.515209316,1.531459208,1.541491266,1.557855054,1.575378894
MTN,1,1.021511553,1.037194789,1.032980406,1.035247223,1.040443895,1.052869825,1.06810183,1.080338546,1.091834085,1.120610981,1.138729321,1.152426986,1.168609456,1.185082981,1.200553445,1.215359863,1.23027518,1.24647031,1.262397088,1.275371685,1.289422345,1.303096464,1.31794618,1.334395293,1.352121912,1.370347453,1.38945566,1.409636379,1.429603905,1.449222032,1.468744996,1.489322952,1.510380433,1.53262604,1.554891398,1.578179335,1.601564309,1.622199533,1.647528588,1.674030667
PA,1,1.020223866,1.02321719,1.017998747,1.031353365,1.036144226,1.033848457,1.057928935,1.057021669,1.050262384,1.077788369,1.09139956,1.096853939,1.100636617,1.105713199,1.109001737,1.112774987,1.117511263,1.126354948,1.132893292,1.138893843,1.145768813,1.15386559,1.163594363,1.175424856,1.186669281,1.197346363,1.209930662,1.223455904,1.237921974,1.252534081,1.267367753,1.282751455,1.298877293,1.316635128,1.334988374,1.35450707,1.374596832,1.3531849,1.376062479,1.400635729
