cendiv,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NE,1,0.980451152,0.976986882,0.975506408,1.042956031,0.969335885,0.954095351,0.942393093,0.950494378,0.949944996,0.932682438,0.920449317,0.91277854,0.913542271,0.914390575,0.914900134,0.916859746,0.919603298,0.922974616,0.92628983,0.926535338,0.927770923,0.930113484,0.933034109,0.937555892,0.942100978,0.946962363,0.952131502,0.957575713,0.962922877,0.967875525,0.973571384,0.979552385,0.985915334,0.992291566,0.999586797,1.00798591,1.016945331,1.025815965,1.03430415,1.043160739
MA,1,0.991691355,0.975216399,0.971386704,0.994562117,0.992056316,0.985518585,0.960049476,0.96240202,0.983661244,0.982523271,0.982176286,0.984534332,0.984777936,0.984402499,0.982140097,0.981287182,0.98216149,0.983454845,0.984983886,0.983704769,0.983504887,0.984147255,0.985469055,0.988155085,0.991821583,0.995215276,0.999260209,1.003412441,1.007446119,1.010107884,1.013710023,1.017956711,1.022369832,1.0271117,1.032163103,1.038831046,1.045979215,1.052541849,1.059439338,1.067331084
ENC,1,0.999909601,0.995954242,0.979464721,0.987405666,0.965516654,0.96616628,0.94844379,0.95426484,0.974790261,0.9749621,0.973117438,0.975216354,0.980365433,0.986145499,0.991117537,0.996636822,1.002938527,1.009124067,1.014557902,1.017731861,1.021383906,1.025682308,1.030336535,1.035716142,1.0416689,1.047766336,1.053950459,1.060703871,1.06668608,1.071606159,1.077438899,1.083540527,1.089968895,1.096635597,1.103413688,1.11057937,1.118147292,1.12538647,1.132935697,1.141509872
WNC,1,1.001247946,0.999333635,0.999342159,1.031175943,1.010789332,1.005740611,1.007535601,1.019009195,1.023422658,1.028377462,1.030799885,1.035109171,1.043152155,1.051947167,1.059336189,1.066824003,1.074955691,1.083010769,1.090142444,1.095048874,1.100165951,1.10532537,1.111074016,1.11764122,1.125045466,1.132967594,1.141172541,1.149846886,1.158176468,1.16560516,1.173713388,1.181878415,1.190522172,1.19964756,1.208686618,1.217951596,1.22738106,1.237047729,1.247070259,1.257840608
SA,1,0.970672801,0.946079786,0.950217439,0.966964877,0.96513164,0.968725452,0.954065311,0.968874785,0.987370415,0.990900088,0.995243092,1.003675869,1.012968021,1.022795858,1.030647062,1.039189422,1.048892437,1.059177753,1.069064945,1.076574064,1.084642651,1.092932535,1.101900386,1.111830038,1.122267826,1.133075166,1.144507063,1.156125986,1.167534829,1.177248785,1.187848652,1.19885426,1.21063871,1.222941588,1.235432572,1.249010484,1.26265558,1.276221554,1.290178,1.305266786
ESC,1,0.973314681,0.947859704,0.971796016,0.945772461,0.909943255,0.900382864,0.882072897,0.900890306,0.932605771,0.943661685,0.951813854,0.961762817,0.972014573,0.982750247,0.989939067,0.997469941,1.005975326,1.014805135,1.022192616,1.027547914,1.033402591,1.038353327,1.044191016,1.051016116,1.05837759,1.066308607,1.074621382,1.083290255,1.091159536,1.097874881,1.10514284,1.112117713,1.11998663,1.127688934,1.135324007,1.14374659,1.152349084,1.160512781,1.168922568,1.17814404
WSC,1,1.037684166,1.012651774,1.018358836,1.082432939,1.090396585,1.082075018,1.075340978,1.116919516,1.145815972,1.159601808,1.170560472,1.184394105,1.198617877,1.211948428,1.222409815,1.233225267,1.245643969,1.25915842,1.2714584,1.281279456,1.293023066,1.303037162,1.314548596,1.327795801,1.342103,1.356043462,1.370839774,1.386417566,1.401280282,1.413938391,1.427003446,1.439941479,1.453948547,1.467377299,1.483018129,1.500424125,1.51758704,1.53062265,1.543947761,1.561906603
MTN,1,1.021188651,1.032095327,1.025839702,1.026528267,1.030730051,1.042399605,1.058276596,1.074461187,1.103062906,1.116155778,1.12474827,1.132386434,1.14486315,1.159155111,1.170004927,1.18161437,1.192988912,1.205846526,1.218072348,1.22773387,1.238393025,1.249306558,1.261354128,1.275417977,1.290353251,1.306296252,1.322739472,1.339570758,1.356556757,1.372734303,1.389993199,1.407242746,1.425542892,1.444602999,1.464426005,1.484770989,1.505835322,1.526978497,1.548895523,1.571851084
PA,1,1.019611977,1.010384244,1.000366252,1.009188257,1.011475952,1.006536189,1.03179789,1.029266003,1.052091476,1.063638537,1.072849544,1.078290594,1.07901326,1.080168183,1.079781097,1.081434176,1.085990725,1.091767341,1.098086722,1.100939447,1.105395311,1.1117165,1.118277524,1.125789711,1.134683096,1.144881431,1.155650505,1.167704826,1.180436435,1.193120532,1.206668801,1.220363396,1.234936208,1.251430826,1.268444078,1.286574535,1.305678192,1.325939057,1.34684624,1.369111324
