cendiv,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NE,1,0.982915472,0.985626631,0.987823326,1.058878366,0.988983735,0.979422374,1.037609091,1.030140151,1.001825348,1.005892739,1.009652388,1.0124017,1.02023052,1.026383708,1.030840561,1.037172573,1.044724894,1.054748487,1.064878015,1.073706251,1.083843851,1.094222765,1.104225203,1.115340234,1.127275643,1.138119756,1.150755954,1.16392917,1.177724947,1.190011285,1.203156319,1.217379877,1.231934943,1.246702856,1.26200394,1.278296153,1.2951869,1.312621573,1.330402,1.349556157
MA,1,0.992043248,0.978389178,0.976678812,1.001664577,1.000217984,0.99473704,0.976969837,1.0073697,0.98160948,0.994416015,0.998288661,1.000911916,1.00366099,1.005628125,1.008733774,1.011412578,1.016517593,1.021703083,1.027921566,1.030962473,1.035231227,1.040240455,1.044975734,1.050596801,1.057198303,1.06402641,1.071527062,1.079812722,1.089124048,1.096040138,1.103231243,1.111658871,1.120631114,1.129440057,1.139163947,1.149393612,1.160050672,1.171412084,1.183838544,1.197416716
ENC,1,0.999947527,0.996116476,0.979727235,0.987822802,0.966034183,0.966785766,0.951912447,0.984493756,0.966184099,0.980717892,0.985189202,0.99221025,0.999958911,1.008980781,1.018437917,1.026349041,1.033597423,1.04402731,1.053085229,1.059478087,1.066435644,1.074248329,1.080428231,1.091200117,1.101278337,1.109598559,1.121419319,1.132403135,1.143732183,1.153654615,1.164824468,1.175677075,1.187229006,1.199081928,1.210764921,1.223126415,1.235738153,1.248542058,1.260995322,1.274608668
WNC,1,1.001503151,0.999980532,1.000194458,1.032242333,1.012234716,1.007673938,1.001686743,1.03689701,1.004721534,1.021686814,1.031778945,1.041716889,1.052343989,1.063549098,1.075491499,1.085862209,1.096082859,1.107598804,1.118186061,1.126061873,1.134650673,1.143608673,1.152358638,1.163504178,1.174554224,1.185721186,1.198166997,1.210883471,1.223480079,1.235073467,1.248132854,1.261283669,1.274916511,1.288841399,1.302920355,1.317504414,1.332078395,1.347370638,1.362148537,1.378129567
SA,1,0.970762202,0.946770748,0.951372534,0.968482661,0.966938357,0.970781223,0.952746935,0.989450438,0.987539826,1.005241263,1.017451623,1.029219647,1.039496237,1.049530952,1.059702956,1.070028492,1.081621753,1.093935256,1.106708216,1.117249303,1.129018886,1.140744718,1.152838151,1.165747346,1.179906442,1.194952407,1.210043388,1.226649237,1.243205298,1.258418525,1.274858543,1.292154348,1.310292291,1.328399502,1.346851398,1.36571818,1.384479439,1.403905171,1.423540293,1.445215314
ESC,1,0.973329295,0.947958025,0.971938821,0.945959248,0.910170367,0.900656522,0.872908599,0.919356653,0.929696634,0.948753379,0.963966711,0.976536581,0.986627894,0.997105457,1.007308455,1.016516802,1.026101135,1.03582042,1.045952869,1.053422321,1.061784544,1.070057022,1.0790217,1.088344857,1.098334794,1.109492294,1.120305123,1.133301548,1.145226431,1.155793819,1.167112794,1.178131071,1.189374637,1.200715804,1.212652515,1.224516032,1.236148366,1.248887271,1.260708687,1.274394838
WSC,1,1.037700364,1.013152269,1.01914245,1.083511761,1.091715675,1.083584842,1.080611124,1.13327826,1.148100694,1.169217487,1.189388065,1.207717425,1.222082286,1.236047647,1.250532227,1.261017692,1.274572353,1.289681379,1.306152904,1.320929921,1.337256654,1.352739575,1.370493627,1.386456201,1.404111241,1.426669069,1.445731155,1.466960735,1.48706334,1.504619404,1.523910187,1.544305251,1.565885935,1.587506171,1.61025,1.632443164,1.655602535,1.678355947,1.701765549,1.72598734
MTN,1,1.021511553,1.037194789,1.032980406,1.035247223,1.040443895,1.052869825,1.06810183,1.080338546,1.085920548,1.11748925,1.13897121,1.155239941,1.174379429,1.193465532,1.211534616,1.229658204,1.247936608,1.267906187,1.287305228,1.304082104,1.321914869,1.33981348,1.359461278,1.380981631,1.403667771,1.426991571,1.450853908,1.477089598,1.503627662,1.529508736,1.555819181,1.583463301,1.612065975,1.640978568,1.67059005,1.701348245,1.732257095,1.764525274,1.796673957,1.831095882
PA,1,1.020223866,1.02321719,1.017998747,1.031353365,1.036144226,1.033848457,1.057928935,1.057021669,1.032872704,1.063587869,1.081257917,1.090463964,1.098341699,1.106461646,1.110539864,1.117309749,1.125263325,1.136654793,1.14665471,1.155811361,1.165714871,1.176985606,1.190413405,1.206254607,1.221888708,1.237009873,1.252530345,1.271250626,1.291738163,1.31222604,1.333141704,1.354662678,1.377202859,1.400585249,1.425582394,1.452389064,1.480047657,1.509510367,1.541247902,1.57461659
