st,year,multiplier
WA,2020,0.962023088
WA,2021,0.979182066
WA,2022,1.003189075
WA,2023,0.979804955
WA,2024,0.983395518
WA,2025,0.998917457
WA,2026,1.013755333
WA,2027,1.023430507
WA,2028,1.036168355
WA,2029,1.049575247
WA,2030,1.060558626
WA,2031,1.071184727
WA,2032,1.084139851
WA,2033,1.096255675
WA,2034,1.108447585
WA,2035,1.119598426
WA,2036,1.131742617
WA,2037,1.145097934
WA,2038,1.159251256
WA,2039,1.174215211
WA,2040,1.18816859
WA,2041,1.201922553
WA,2042,1.216235083
WA,2043,1.230082425
WA,2044,1.24305859
WA,2045,1.256213993
WA,2046,1.269816323
WA,2047,1.284112738
WA,2048,1.299491569
WA,2049,1.315856437
WA,2050,1.333082161
DE,2010,1.000740874
DE,2011,0.991651797
DE,2012,0.995548945
DE,2013,0.982697513
DE,2014,0.983258631
DE,2015,0.997644911
DE,2016,0.975982178
DE,2017,0.966953201
DE,2018,1.023907154
DE,2019,0.999002971
DE,2020,0.970017982
DE,2021,1.001213296
DE,2022,1.011565926
DE,2023,1.002937511
DE,2024,0.997064644
DE,2025,1.000282225
DE,2026,1.006792967
DE,2027,1.013796491
DE,2028,1.02401798
DE,2029,1.034523742
DE,2030,1.044591575
DE,2031,1.055162186
DE,2032,1.065716079
DE,2033,1.072615798
DE,2034,1.078531766
DE,2035,1.086204282
DE,2036,1.094856786
DE,2037,1.104171763
DE,2038,1.112651599
DE,2039,1.121220264
DE,2040,1.13104739
DE,2041,1.141926971
DE,2042,1.153711624
DE,2043,1.165530591
DE,2044,1.177008992
DE,2045,1.188177958
DE,2046,1.199723216
DE,2047,1.211351809
DE,2048,1.223805887
DE,2049,1.237307738
DE,2050,1.251719031
FL,2010,1.000098794
FL,2011,0.973673845
FL,2012,0.954687732
FL,2013,0.960183913
FL,2014,0.978325125
FL,2015,1.019665351
FL,2016,1.020413339
FL,2017,1.009696811
FL,2018,1.033704381
FL,2019,1.042554059
FL,2020,1.053452573
FL,2021,1.052191629
FL,2022,1.134160307
FL,2023,1.125531892
FL,2024,1.119659025
FL,2025,1.122876606
FL,2026,1.129387348
FL,2027,1.136390872
FL,2028,1.146612361
FL,2029,1.157118123
FL,2030,1.167185956
FL,2031,1.177756567
FL,2032,1.18831046
FL,2033,1.195210179
FL,2034,1.201126147
FL,2035,1.208798663
FL,2036,1.217451167
FL,2037,1.226766144
FL,2038,1.23524598
FL,2039,1.243814645
FL,2040,1.253641771
FL,2041,1.264521352
FL,2042,1.276306005
FL,2043,1.288124972
FL,2044,1.299603373
FL,2045,1.310772339
FL,2046,1.322317597
FL,2047,1.33394619
FL,2048,1.346400268
FL,2049,1.359902119
FL,2050,1.374313412
GA,2010,1.000073772
GA,2011,0.969591747
GA,2012,0.931397288
GA,2013,0.928355503
GA,2014,0.966025322
GA,2015,0.966661637
GA,2016,0.983214295
GA,2017,0.950340982
GA,2018,0.996210208
GA,2019,0.992460799
GA,2020,0.951173388
GA,2021,0.979150139
GA,2022,1.021233468
GA,2023,1.012605053
GA,2024,1.006732186
GA,2025,1.009949767
GA,2026,1.016460509
GA,2027,1.023464033
GA,2028,1.033685522
GA,2029,1.044191284
GA,2030,1.054259117
GA,2031,1.064829728
GA,2032,1.075383621
GA,2033,1.08228334
GA,2034,1.088199308
GA,2035,1.095871824
GA,2036,1.104524328
GA,2037,1.113839305
GA,2038,1.122319141
GA,2039,1.130887806
GA,2040,1.140714932
GA,2041,1.151594513
GA,2042,1.163379166
GA,2043,1.175198133
GA,2044,1.186676534
GA,2045,1.1978455
GA,2046,1.209390758
GA,2047,1.221019351
GA,2048,1.233473429
GA,2049,1.24697528
GA,2050,1.261386573
MD,2010,1.000152142
MD,2011,0.973981823
MD,2012,0.947805612
MD,2013,0.947392825
MD,2014,0.947187257
MD,2015,0.950872179
MD,2016,0.949004189
MD,2017,0.919057089
MD,2018,0.962341236
MD,2019,0.94198106
MD,2020,0.886211329
MD,2021,0.912154154
MD,2022,0.919174068
MD,2023,0.910545653
MD,2024,0.904672786
MD,2025,0.907890367
MD,2026,0.914401109
MD,2027,0.921404633
MD,2028,0.931626122
MD,2029,0.942131884
MD,2030,0.952199717
MD,2031,0.962770328
MD,2032,0.973324221
MD,2033,0.98022394
MD,2034,0.986139908
MD,2035,0.993812424
MD,2036,1.002464928
MD,2037,1.011779905
MD,2038,1.020259741
MD,2039,1.028828406
MD,2040,1.038655532
MD,2041,1.049535113
MD,2042,1.061319766
MD,2043,1.073138733
MD,2044,1.084617134
MD,2045,1.0957861
MD,2046,1.107331358
MD,2047,1.118959951
MD,2048,1.131414029
MD,2049,1.14491588
MD,2050,1.159327173
NC,2010,1.000056501
NC,2011,0.961045918
NC,2012,0.939223305
NC,2013,0.952178915
NC,2014,0.977037784
NC,2015,0.982377466
NC,2016,0.987399844
NC,2017,0.965611665
NC,2018,1.016095022
NC,2019,1.002952117
NC,2020,0.959211188
NC,2021,0.998864028
NC,2022,1.034915461
NC,2023,1.026287046
NC,2024,1.020414179
NC,2025,1.02363176
NC,2026,1.030142502
NC,2027,1.037146026
NC,2028,1.047367515
NC,2029,1.057873277
NC,2030,1.06794111
NC,2031,1.078511721
NC,2032,1.089065614
NC,2033,1.095965333
NC,2034,1.101881301
NC,2035,1.109553817
NC,2036,1.118206321
NC,2037,1.127521298
NC,2038,1.136001134
NC,2039,1.144569799
NC,2040,1.154396925
NC,2041,1.165276506
NC,2042,1.177061159
NC,2043,1.188880126
NC,2044,1.200358527
NC,2045,1.211527493
NC,2046,1.223072751
NC,2047,1.234701344
NC,2048,1.247155422
NC,2049,1.260657273
NC,2050,1.275068566
SC,2010,1.000011633
SC,2011,0.975882843
SC,2012,0.943056809
SC,2013,0.953025883
SC,2014,0.989625442
SC,2015,0.986129808
SC,2016,0.9652528
SC,2017,0.948534211
SC,2018,0.99285427
SC,2019,0.97645889
SC,2020,0.93492418
SC,2021,0.972652866
SC,2022,1.01963029
SC,2023,1.011001875
SC,2024,1.005129008
SC,2025,1.008346589
SC,2026,1.014857331
SC,2027,1.021860855
SC,2028,1.032082344
SC,2029,1.042588106
SC,2030,1.052655939
SC,2031,1.06322655
SC,2032,1.073780443
SC,2033,1.080680162
SC,2034,1.08659613
SC,2035,1.094268646
SC,2036,1.10292115
SC,2037,1.112236127
SC,2038,1.120715963
SC,2039,1.129284628
SC,2040,1.139111754
SC,2041,1.149991335
SC,2042,1.161775988
SC,2043,1.173594955
SC,2044,1.185073356
SC,2045,1.196242322
SC,2046,1.20778758
SC,2047,1.219416173
SC,2048,1.231870251
SC,2049,1.245372102
SC,2050,1.259783395
VA,2010,1.000031646
VA,2011,0.968620938
VA,2012,0.947298107
VA,2013,0.971193555
VA,2014,0.985185042
VA,2015,0.984469086
VA,2016,0.986956296
VA,2017,0.980574028
VA,2018,1.039034752
VA,2019,1.041845506
VA,2020,1.032190464
VA,2021,1.103341228
VA,2022,1.146684082
VA,2023,1.138055667
VA,2024,1.1321828
VA,2025,1.135400381
VA,2026,1.141911123
VA,2027,1.148914647
VA,2028,1.159136136
VA,2029,1.169641898
VA,2030,1.179709731
VA,2031,1.190280342
VA,2032,1.200834235
VA,2033,1.207733954
VA,2034,1.213649922
VA,2035,1.221322438
VA,2036,1.229974942
VA,2037,1.239289919
VA,2038,1.247769755
VA,2039,1.25633842
VA,2040,1.266165546
VA,2041,1.277045127
VA,2042,1.28882978
VA,2043,1.300648747
VA,2044,1.312127148
VA,2045,1.323296114
VA,2046,1.334841372
VA,2047,1.346469965
VA,2048,1.358924043
VA,2049,1.372425894
VA,2050,1.386837187
WV,2010,1.00001102
WV,2011,0.975268607
WV,2012,0.962185189
WV,2013,0.980408258
WV,2014,1.020863806
WV,2015,1.008618276
WV,2016,1.001572116
WV,2017,0.990180529
WV,2018,1.050728457
WV,2019,1.038335221
WV,2020,1.001888949
WV,2021,1.023994326
WV,2022,1.031041855
WV,2023,1.02241344
WV,2024,1.016540573
WV,2025,1.019758154
WV,2026,1.026268896
WV,2027,1.03327242
WV,2028,1.043493909
WV,2029,1.053999671
WV,2030,1.064067504
WV,2031,1.074638115
WV,2032,1.085192008
WV,2033,1.092091727
WV,2034,1.098007695
WV,2035,1.105680211
WV,2036,1.114332715
WV,2037,1.123647692
WV,2038,1.132127528
WV,2039,1.140696193
WV,2040,1.150523319
WV,2041,1.1614029
WV,2042,1.173187553
WV,2043,1.18500652
WV,2044,1.196484921
WV,2045,1.207653887
WV,2046,1.219199145
WV,2047,1.230827738
WV,2048,1.243281816
WV,2049,1.256783667
WV,2050,1.27119496
IA,2010,1.000038554
IA,2011,1.004651049
IA,2012,1.005862743
IA,2013,1.027886541
IA,2014,1.039229645
IA,2015,1.038395106
IA,2016,1.067052687
IA,2017,1.078511261
IA,2018,1.129684453
IA,2019,1.126752477
IA,2020,1.118964566
IA,2021,1.169361839
IA,2022,1.206986129
IA,2023,1.188968851
IA,2024,1.180994853
IA,2025,1.18611242
IA,2026,1.193386777
IA,2027,1.200179399
IA,2028,1.205435072
IA,2029,1.209757156
IA,2030,1.214864464
IA,2031,1.220855052
IA,2032,1.228354953
IA,2033,1.235213936
IA,2034,1.242435461
IA,2035,1.250216099
IA,2036,1.257641513
IA,2037,1.264789848
IA,2038,1.271504185
IA,2039,1.275992201
IA,2040,1.279705062
IA,2041,1.284538582
IA,2042,1.291206079
IA,2043,1.299267904
IA,2044,1.306843567
IA,2045,1.31430905
IA,2046,1.322360486
IA,2047,1.330651922
IA,2048,1.339356697
IA,2049,1.348617983
IA,2050,1.358387654
KS,2010,1.000003996
KS,2011,1.008408704
KS,2012,0.996872918
KS,2013,0.985877284
KS,2014,1.003557033
KS,2015,0.985969016
KS,2016,1.009841384
KS,2017,0.997121896
KS,2018,1.040652614
KS,2019,1.019226884
KS,2020,0.978006388
KS,2021,1.00325583
KS,2022,1.044580735
KS,2023,1.026563457
KS,2024,1.018589459
KS,2025,1.023707026
KS,2026,1.030981383
KS,2027,1.037774005
KS,2028,1.043029678
KS,2029,1.047351762
KS,2030,1.05245907
KS,2031,1.058449658
KS,2032,1.065949559
KS,2033,1.072808542
KS,2034,1.080030067
KS,2035,1.087810705
KS,2036,1.095236119
KS,2037,1.102384454
KS,2038,1.109098791
KS,2039,1.113586807
KS,2040,1.117299668
KS,2041,1.122133188
KS,2042,1.128800685
KS,2043,1.13686251
KS,2044,1.144438173
KS,2045,1.151903656
KS,2046,1.159955092
KS,2047,1.168246528
KS,2048,1.176951303
KS,2049,1.186212589
KS,2050,1.19598226
MN,2010,1.000069619
MN,2011,1.010891741
MN,2012,1.002939322
MN,2013,1.012638553
MN,2014,1.013849121
MN,2015,0.982383
MN,2016,0.98206703
MN,2017,0.991326459
MN,2018,1.014600007
MN,2019,0.98924254
MN,2020,0.94682989
MN,2021,0.984855338
MN,2022,0.983431119
MN,2023,0.965413841
MN,2024,0.957439843
MN,2025,0.96255741
MN,2026,0.969831767
MN,2027,0.976624389
MN,2028,0.981880062
MN,2029,0.986202146
MN,2030,0.991309454
MN,2031,0.997300042
MN,2032,1.004799943
MN,2033,1.011658926
MN,2034,1.018880451
MN,2035,1.026661089
MN,2036,1.034086503
MN,2037,1.041234838
MN,2038,1.047949175
MN,2039,1.052437191
MN,2040,1.056150052
MN,2041,1.060983572
MN,2042,1.067651069
MN,2043,1.075712894
MN,2044,1.083288557
MN,2045,1.09075404
MN,2046,1.098805476
MN,2047,1.107096912
MN,2048,1.115801687
MN,2049,1.125062973
MN,2050,1.134832644
MO,2010,1.000042459
MO,2011,0.978794789
MO,2012,0.957869895
MO,2013,0.969526822
MO,2014,0.975715719
MO,2015,0.948512272
MO,2016,0.915254742
MO,2017,0.890633659
MO,2018,0.955948913
MO,2019,0.919501066
MO,2020,0.883885805
MO,2021,0.908396351
MO,2022,0.939482972
MO,2023,0.921465694
MO,2024,0.913491696
MO,2025,0.918609263
MO,2026,0.92588362
MO,2027,0.932676242
MO,2028,0.937931915
MO,2029,0.942253999
MO,2030,0.947361307
MO,2031,0.953351895
MO,2032,0.960851796
MO,2033,0.967710779
MO,2034,0.974932304
MO,2035,0.982712942
MO,2036,0.990138356
MO,2037,0.997286691
MO,2038,1.004001028
MO,2039,1.008489044
MO,2040,1.012201905
MO,2041,1.017035425
MO,2042,1.023702922
MO,2043,1.031764747
MO,2044,1.03934041
MO,2045,1.046805893
MO,2046,1.054857329
MO,2047,1.063148765
MO,2048,1.07185354
MO,2049,1.081114826
MO,2050,1.090884497
ND,2010,1.000026861
ND,2011,1.060289141
ND,2012,1.135933747
ND,2013,1.237509802
ND,2014,1.407855742
ND,2015,1.399301121
ND,2016,1.429499766
ND,2017,1.554559793
ND,2018,1.595400015
ND,2019,1.664100998
ND,2020,1.684193502
ND,2021,1.764779679
ND,2022,1.95344026
ND,2023,1.935422982
ND,2024,1.927448984
ND,2025,1.932566551
ND,2026,1.939840908
ND,2027,1.94663353
ND,2028,1.951889203
ND,2029,1.956211287
ND,2030,1.961318595
ND,2031,1.967309183
ND,2032,1.974809084
ND,2033,1.981668067
ND,2034,1.988889592
ND,2035,1.99667023
ND,2036,2.004095644
ND,2037,2.011243979
ND,2038,2.017958316
ND,2039,2.022446332
ND,2040,2.026159193
ND,2041,2.030992713
ND,2042,2.03766021
ND,2043,2.045722035
ND,2044,2.053297698
ND,2045,2.060763181
ND,2046,2.068814617
ND,2047,2.077106053
ND,2048,2.085810828
ND,2049,2.095072114
ND,2050,2.104841785
NE,2010,1.000011241
NE,2011,0.994206311
NE,2012,1.032799082
NE,2013,1.028570162
NE,2014,1.012529357
NE,2015,0.988180648
NE,2016,1.011819874
NE,2017,1.017259301
NE,2018,1.036882024
NE,2019,1.018392418
NE,2020,1.044982472
NE,2021,1.08432271
NE,2022,1.11546918
NE,2023,1.097451902
NE,2024,1.089477904
NE,2025,1.094595471
NE,2026,1.101869828
NE,2027,1.10866245
NE,2028,1.113918123
NE,2029,1.118240207
NE,2030,1.123347515
NE,2031,1.129338103
NE,2032,1.136838004
NE,2033,1.143696987
NE,2034,1.150918512
NE,2035,1.15869915
NE,2036,1.166124564
NE,2037,1.173272899
NE,2038,1.179987236
NE,2039,1.184475252
NE,2040,1.188188113
NE,2041,1.193021633
NE,2042,1.19968913
NE,2043,1.207750955
NE,2044,1.215326618
NE,2045,1.222792101
NE,2046,1.230843537
NE,2047,1.239134973
NE,2048,1.247839748
NE,2049,1.257101034
NE,2050,1.266870705
SD,2010,1.000011272
SD,2011,1.028494049
SD,2012,1.033302949
SD,2013,1.075182845
SD,2014,1.087981495
SD,2015,1.065735007
SD,2016,1.068177818
SD,2017,1.084403604
SD,2018,1.132252393
SD,2019,1.133331422
SD,2020,1.1181258
SD,2021,1.148577908
SD,2022,1.182658523
SD,2023,1.164641245
SD,2024,1.156667247
SD,2025,1.161784814
SD,2026,1.169059171
SD,2027,1.175851793
SD,2028,1.181107466
SD,2029,1.18542955
SD,2030,1.190536858
SD,2031,1.196527446
SD,2032,1.204027347
SD,2033,1.21088633
SD,2034,1.218107855
SD,2035,1.225888493
SD,2036,1.233313907
SD,2037,1.240462242
SD,2038,1.247176579
SD,2039,1.251664595
SD,2040,1.255377456
SD,2041,1.260210976
SD,2042,1.266878473
SD,2043,1.274940298
SD,2044,1.282515961
SD,2045,1.289981444
SD,2046,1.29803288
SD,2047,1.306324316
SD,2048,1.315029091
SD,2049,1.324290377
SD,2050,1.334060048
AR,2010,1.000063951
AR,2011,0.9945394
AR,2012,0.972405365
AR,2013,0.968755292
AR,2014,0.977007693
AR,2015,0.96425511
AR,2016,0.958547482
AR,2017,0.956479774
AR,2018,1.029698079
AR,2019,0.998839617
AR,2020,0.953581892
AR,2021,1.013711498
AR,2022,1.030249822
AR,2023,0.990084532
AR,2024,1.012659364
AR,2025,1.014543342
AR,2026,1.022832548
AR,2027,1.033853236
AR,2028,1.045198473
AR,2029,1.056602633
AR,2030,1.065600574
AR,2031,1.076602361
AR,2032,1.088238654
AR,2033,1.094978969
AR,2034,1.102253124
AR,2035,1.110533236
AR,2036,1.119841193
AR,2037,1.129717966
AR,2038,1.140014548
AR,2039,1.150457806
AR,2040,1.160926953
AR,2041,1.170651289
AR,2042,1.181423086
AR,2043,1.193251396
AR,2044,1.204746681
AR,2045,1.217152974
AR,2046,1.230688686
AR,2047,1.245488766
AR,2048,1.261927764
AR,2049,1.276723806
AR,2050,1.292648089
LA,2010,1.000046504
LA,2011,1.015264133
LA,2012,0.996189376
LA,2013,1.009284611
LA,2014,1.066444587
LA,2015,1.079350387
LA,2016,1.077156499
LA,2017,1.074366116
LA,2018,1.10973183
LA,2019,1.097443496
LA,2020,1.050598314
LA,2021,1.070537085
LA,2022,1.131127154
LA,2023,1.090961864
LA,2024,1.113536696
LA,2025,1.115420674
LA,2026,1.12370988
LA,2027,1.134730568
LA,2028,1.146075805
LA,2029,1.157479965
LA,2030,1.166477906
LA,2031,1.177479693
LA,2032,1.189115986
LA,2033,1.195856301
LA,2034,1.203130456
LA,2035,1.211410568
LA,2036,1.220718525
LA,2037,1.230595298
LA,2038,1.24089188
LA,2039,1.251335138
LA,2040,1.261804285
LA,2041,1.271528621
LA,2042,1.282300418
LA,2043,1.294128728
LA,2044,1.305624013
LA,2045,1.318030306
LA,2046,1.331566018
LA,2047,1.346366098
LA,2048,1.362805096
LA,2049,1.377601138
LA,2050,1.393525421
OK,2010,1.000031118
OK,2011,1.034626177
OK,2012,1.025896632
OK,2013,1.036074946
OK,2014,1.064508284
OK,2015,1.06042642
OK,2016,1.063555759
OK,2017,1.045876313
OK,2018,1.11655916
OK,2019,1.120518345
OK,2020,1.077532428
OK,2021,1.116390812
OK,2022,1.199618489
OK,2023,1.159453199
OK,2024,1.182028031
OK,2025,1.183912009
OK,2026,1.192201215
OK,2027,1.203221903
OK,2028,1.21456714
OK,2029,1.2259713
OK,2030,1.234969241
OK,2031,1.245971028
OK,2032,1.257607321
OK,2033,1.264347636
OK,2034,1.271621791
OK,2035,1.279901903
OK,2036,1.28920986
OK,2037,1.299086633
OK,2038,1.309383215
OK,2039,1.319826473
OK,2040,1.33029562
OK,2041,1.340019956
OK,2042,1.350791753
OK,2043,1.362620063
OK,2044,1.374115348
OK,2045,1.386521641
OK,2046,1.400057353
OK,2047,1.414857433
OK,2048,1.431296431
OK,2049,1.446092473
OK,2050,1.462016756
TX,2010,1.000100696
TX,2011,1.049282937
TX,2012,1.018783304
TX,2013,1.05716162
TX,2014,1.087569598
TX,2015,1.09517765
TX,2016,1.113290123
TX,2017,1.122505904
TX,2018,1.186050904
TX,2019,1.200590224
TX,2020,1.195381246
TX,2021,1.221700967
TX,2022,1.26497241
TX,2023,1.22480712
TX,2024,1.247381952
TX,2025,1.24926593
TX,2026,1.257555136
TX,2027,1.268575824
TX,2028,1.279921061
TX,2029,1.291325221
TX,2030,1.300323162
TX,2031,1.311324949
TX,2032,1.322961242
TX,2033,1.329701557
TX,2034,1.336975712
TX,2035,1.345255824
TX,2036,1.354563781
TX,2037,1.364440554
TX,2038,1.374737136
TX,2039,1.385180394
TX,2040,1.395649541
TX,2041,1.405373877
TX,2042,1.416145674
TX,2043,1.427973984
TX,2044,1.439469269
TX,2045,1.451875562
TX,2046,1.465411274
TX,2047,1.480211354
TX,2048,1.496650352
TX,2049,1.511446394
TX,2050,1.527370677
