cendiv,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NE,1,0.980335714,0.976604762,0.978056048,1.046859738,0.978232548,0.967533286,1.024293929,1.012538714,0.958606881,0.948590071,0.94740319,0.951184571,0.962099595,0.974035071,0.983627595,0.988027786,0.993025357,0.998570667,1.004569452,1.01170269,1.018800976,1.025882524,1.032279381,1.039597762,1.047863952,1.056913071,1.066672452,1.076538238,1.086181714,1.095196405,1.105073857,1.115507833,1.127043857,1.138394238,1.150197452,1.162732643,1.175142143,1.188451048,1.202884929,1.217780381
MA,1,0.991477165,0.974774016,0.974252205,0.997399315,0.996929465,0.991222622,0.973307307,1.003964425,0.990601906,0.947513646,0.946124441,0.966732102,0.978500346,0.988583378,1.000084488,1.002609984,1.005122,1.00685174,1.010371402,1.01596922,1.021617559,1.027772346,1.030657291,1.035486835,1.041132039,1.048572102,1.056544929,1.066141354,1.075192268,1.08244422,1.089990197,1.097289654,1.107772024,1.117060646,1.12733189,1.139090677,1.149619638,1.160981803,1.174277685,1.188841291
ENC,1,0.999899492,0.995927919,0.979586416,0.987557325,0.965773102,0.966454416,0.951572868,0.984273944,0.956597137,0.936048893,0.941604548,0.948497766,0.95673464,0.965559919,0.977599964,0.984749426,0.990980888,0.995599061,1.000128406,1.005667315,1.011180467,1.015767548,1.020949107,1.027534,1.034286391,1.040597497,1.047745888,1.055239589,1.062729071,1.068844142,1.076241959,1.085572604,1.094919315,1.104000482,1.112894898,1.121729594,1.130967406,1.140943614,1.152171807,1.163764878
WNC,1,1.001247258,0.999294118,0.99937987,1.031323998,1.011354457,1.006591196,1.001247517,1.037259073,1.027256969,0.999591525,1.022423161,1.013194177,1.023823011,1.034411615,1.047505294,1.056376062,1.064670648,1.07141008,1.077688086,1.084625135,1.091591924,1.097634028,1.104454536,1.112776022,1.120491176,1.12778003,1.13578656,1.144759182,1.153909641,1.161977488,1.171131186,1.181975035,1.193111226,1.203850439,1.21460675,1.225075005,1.235864427,1.247614796,1.260528614,1.273752373
SA,1,0.970652931,0.94602913,0.950517428,0.967248664,0.965892025,0.969879567,0.951890945,0.988761478,0.990406867,0.960939449,0.970301609,0.998300959,1.009402139,1.022010021,1.035732529,1.043650327,1.051427346,1.058816558,1.066325915,1.073694881,1.082742913,1.092046249,1.10092902,1.110708863,1.121078401,1.131716501,1.142928661,1.154832234,1.166695421,1.17791567,1.190381321,1.203883563,1.218666867,1.232899805,1.247235183,1.262436899,1.277391506,1.292899506,1.309339677,1.326737297
ESC,1,0.973314236,0.947858507,0.971953646,0.945934705,0.910182604,0.900657839,0.8729173,0.91942059,0.913769679,0.869290495,0.881659314,0.9224577,0.938709028,0.953669566,0.967317161,0.973601241,0.978835807,0.983325868,0.987898854,0.993276033,0.999706554,1.005057986,1.010207951,1.016251849,1.02254237,1.028902023,1.035506484,1.042562057,1.04975125,1.05559362,1.062749931,1.071552326,1.081102526,1.08994112,1.098672648,1.107212439,1.115949332,1.125031736,1.134761302,1.144706189
WSC,1,1.0376608,1.0125744,1.018237435,1.082240992,1.090447685,1.082178384,1.079021568,1.131879355,1.152263451,1.106491563,1.118992656,1.158711749,1.177830059,1.194391168,1.213646043,1.225210309,1.23533216,1.244336795,1.253923701,1.264352587,1.275369344,1.286201995,1.297034661,1.309493019,1.321604736,1.334255371,1.347344709,1.361196768,1.375497248,1.388518277,1.402988779,1.419544267,1.437515056,1.454264389,1.470808875,1.488081317,1.504988613,1.522503952,1.540743744,1.560344768
MTN,1,1.020878619,1.031222717,1.026613586,1.026932428,1.03537765,1.048099688,1.063570011,1.076371203,1.075839009,1.0883049,1.086777706,1.121826459,1.142989933,1.163015379,1.182541514,1.197900991,1.212719131,1.22722078,1.241591437,1.256829053,1.272621437,1.28761235,1.303009967,1.320483842,1.33730912,1.354444209,1.372352695,1.390898241,1.409934766,1.429344532,1.449990189,1.472064254,1.495468374,1.518776269,1.542273697,1.566205111,1.590635724,1.615636414,1.641485356,1.668321002
PA,1,1.019038489,1.008812545,1.00204953,1.009520135,1.021462666,1.018911882,1.042273806,1.038933599,1.022699465,1.029640371,1.028647584,1.017784127,1.032928567,1.048041796,1.06145526,1.066734519,1.071416422,1.079099088,1.087325203,1.09177087,1.098197234,1.106000421,1.115305916,1.126986714,1.138737904,1.152548995,1.165643785,1.18028665,1.195564619,1.210309765,1.226586807,1.243480927,1.26094933,1.278934198,1.297258275,1.316675766,1.337157006,1.358373542,1.38045727,1.403896707
