,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p116,0,0,21.955,36.029,50.068,51.882,53.248,54.863,57.717,62.058,68.474,76.587,86.703,99.996,116.672,137.28,160.106,184.858,209.336,233.362,256.817
p117,0,0,3.275,4.637,5.717,5.734,5.75,5.769,5.801,5.962,6.34,6.972,7.993,9.626,12.209,16.172,21.946,30.171,41.215,55.319,72.343
p118,0,0,1.42,3.545,7.844,9.918,12.338,15.799,21.434,30.232,42.824,57.824,76.438,100.992,129.004,158.396,180.914,198.68,211.015,223.738,237.151
p119,0.123533323,4.106571736,9.481,10.547,12.176,13.37,15.558,19.481,25.902,35.248,47.312,59.424,71.245,83.263,84.648,86.233,87.673,88.955,89.592,90.536,91.346
p12,0.408189973,14.22757422,18.546,63.547,92.419,94.178,94.42,94.645,95.308,96.897,98.152,100.548,103.297,107.332,111.17,115.613,120.441,127.075,133.222,142.425,143.676
p120,0.304902382,2.880211639,7.676,8.599,9.859,10.414,11.515,13.554,17.17,22.596,29.671,37.264,44.917,52.693,54.212,55.592,56.489,57.404,57.922,58.559,59.463
p121,0,8.308360209,28.645,84.767,122.926,135.492,138.701,140.97,147.381,161.336,185.384,187.4,190.247,194.888,199.805,204.833,208.188,211.669,214.149,216.835,219.848
p122,2.438565672,132.0154459,138.057,168.629,248.778,391.59,568.583,774.854,1032.488,1346.289,1720.417,2066.896,2426.114,2856.987,2930.861,3010.522,3075.678,3127.69,3159.048,3188.021,3210.101
p123,0.002115553,75.49163979,173.016,551.448,825.657,949.683,1014.84,1063.376,1139.675,1267.479,1442.965,1477.551,1518.169,1564.013,1612.533,1662.97,1706.861,1746.641,1770.135,1797.13,1830.214
p124,0,0,0.062,0.138,0.29,0.411,0.566,0.763,1.094,1.678,2.63,3.854,5.289,6.996,8.691,9.541,11.107,11.438,12.741,13.842,14.877
p125,0.947636682,17.6,27.561,62.168,92.367,111.562,127.937,143.403,163.184,189.497,218.956,247.009,275.137,306.821,311.692,317.927,323.946,329.427,333.002,337.137,340.572
p126,4.57672123,816.9,1210.57,1625.246,2169.931,2501.293,2747.856,2939.342,3149.594,3424.047,3782.268,4129.753,4155.742,4191.212,4228.351,4269.45,4311.445,4360.941,4395.167,4980.299,4982.336
p127,3.257673856,107.8581726,274.811,658.465,1161.721,1349.847,1377.236,1403.651,1440.27,1491.502,1558.215,1618.533,1675.357,1742.068,1806.396,1878.077,1948.316,2009.287,2056.039,2095.014,2128.847
p128,7.216393541,16.04182742,59.889,192.222,337.945,487.878,532.957,577.054,627.122,682.866,751.428,810.675,868.477,945.049,1010.283,1080.104,1136.797,1180.79,1210.192,1230.784,1245.336
p129,0.188722468,8.9,26.012,101.072,137.683,152.518,163.105,173.922,188.088,206.77,230.236,254.825,280.893,286.579,293.087,300.27,307.429,314.769,320.569,327.494,334.224
p13,0.543822861,29.67242578,64.652,192.771,271.071,284.27,288.02,290.783,294.177,303.072,308.63,322.168,334.322,344.913,351.097,356.671,366.228,381.162,392.819,403.22,408.386
p130,0,0,5.181,52.207,85.544,101.987,104.158,106.032,108.438,111.881,116.43,119.936,123.445,126.984,131.86,137.122,141.352,147.032,150.03,156.2,164.178
p131,2.936474285,178.4,681.585,1491.897,2384.945,2644.861,2847.745,2892.971,2939.537,2996.203,3061.936,3126.411,3191.847,3255.817,3318.716,3387.928,3450.628,3508.541,3548.173,3583.822,3616.564
p132,1.362208484,36.6,115.181,309.188,515.555,620.839,720.023,755.025,795.698,844.696,905.171,957.297,1003.901,1050.069,1095.682,1151.511,1197.137,1232.358,1254.034,1271.959,1287.068
p133,0,0,0.082,10.291,94.754,111.794,133.698,149.451,161.484,171.972,182.281,189.201,196.861,205.53,216.937,231.358,240.791,248.088,251.178,255.333,259.911
p134,1.440997601,5.640375641,25.23,40.666,55.786,69.153,83.803,101.404,123.525,151.368,186.335,226.863,273.17,324.949,343.663,363.5,383.075,402.453,417.749,434.037,449.402
p14,0,0,0.142,0.596,2.912,7.498,14.678,24.654,29.314,35.215,40.557,45.855,49.602,52.952,56.18,58.76,60.749,62.518,65.649,68.62,69.733
p15,0,0,0.447,3.523,16.738,38.343,64.55,92.007,104.27,120.101,132.151,145.817,154.17,161.158,168.019,176.393,182.138,187.256,191.333,195.178,196.532
p16,0,0,0.205,1.988,10.454,18.811,29.499,43.733,48.861,55.876,61.954,68.031,72.345,76.053,79.573,83.422,86.065,88.596,90.828,92.788,93.559
p17,0,0,0.33,1.714,3.545,4.165,4.787,5.323,6.48,8.41,11.235,14.788,18.648,22.596,26.441,30.165,33.119,35.682,38.334,40.766,41.976
p18,0,0,0.285,1.61,3.459,4.048,4.653,5.387,6.6,8.416,10.676,13.33,15.931,18.263,20.328,22.227,23.552,24.955,26.665,28.238,29.095
p19,0,0,0.011,0.068,0.146,0.179,0.212,0.254,0.324,0.422,0.545,0.69,0.833,0.96,1.058,1.141,1.202,1.267,1.347,1.411,1.421
p2,4.25E-05,3.598774958,9.682,22.291,35.435,40.963,43.173,46.066,54.431,72.548,105.301,137.471,156.165,170.707,182.723,194.564,195.802,213.219,235.706,237.231,237.84
p20,0,0,0.178,1.02,2.266,2.741,3.389,4.312,5.755,7.838,10.457,13.497,16.408,18.909,21.04,22.687,23.812,24.794,26.02,26.961,27.493
p21,0,0,0.098,0.253,0.945,1.546,2.23,3.091,4.208,5.701,7.392,9.545,12.012,14.868,18.283,22.379,27.123,32.65,35.109,37.916,40.637
p22,0,0,0.002,0.004,0.046,0.101,0.185,0.306,0.475,0.674,0.889,1.146,1.443,1.813,2.266,2.864,3.5,4.319,4.819,5.379,5.906
p23,0,0,0.021,0.07,0.24,0.449,0.766,1.223,1.806,2.492,3.224,4.067,5.02,6.108,7.268,8.754,10.39,12.462,13.625,15.032,16.566
p24,0,0,0.233,0.76,1.969,3.163,4.897,7.16,9.9,13.054,16.306,19.943,23.908,28.459,33.555,39.816,47.084,55.968,60.222,64.699,69.334
p25,0,0,16.564,156.476,295.096,373.767,391.767,395.418,397.799,402.984,409.664,423.523,437.231,448.757,460.524,472.561,481.003,490.729,501.199,508.063,515.508
p26,0,0,1.028,9.036,17.865,23.284,24.538,24.671,24.76,24.954,25.269,25.786,26.371,26.916,27.525,28.249,28.739,29.273,29.691,30.088,30.243
p27,0.432030983,12.67567255,20.451,34.04,51.195,55.886,57.331,58.368,60.855,65.122,70.079,75.646,81.324,86.78,88.081,90.094,97.119,98.709,105.163,106.388,111.181
p28,7.941410686,257.0910799,476.456,735.945,1058.378,1179.494,1273.551,1366.097,1491.357,1624.272,1754.451,1879.808,1985.37,2076.746,2110.565,2149.082,2239.858,2269.736,2343.398,2359.517,2411.435
p29,0.033362992,3.953283745,4.661,7.207,10.101,10.737,11.255,11.704,12.191,12.813,13.562,14.35,15.075,15.745,15.933,16.204,16.919,17.153,17.737,17.968,18.321
p3,0.075701514,1.7785297,6.461,15.739,31.882,40.542,44.477,47.272,53.843,62.996,80.161,98.799,108.392,117.575,123.051,128.757,130.838,143.674,163.705,164.037,164.148
p30,2.435539638,48.87996376,104.116,191.003,302.446,344.04,366.377,385.155,418.529,463.571,508.3,549.305,584.007,613.976,620.92,629.665,663.009,669.267,697.848,701.991,721.938
p31,0.65127812,21.37159267,44.394,71.936,110.982,184.667,268.291,362.459,478.973,615.352,652.02,686.122,717.543,749.697,777.773,806.288,828.898,852.344,870.837,886.771,898.791
p32,0,0,5.301,10.109,15.246,16.733,18.068,19.39,21.12,23.351,26.01,28.441,30.815,32.943,34.993,37.812,40.354,43.452,45.954,48.428,50.465
p33,2.526042441,132.7315941,199.848,269.2,382.394,448.961,517.051,589.185,680.252,792.91,929.25,1073.119,1210.231,1346.107,1467.157,1592.145,1699.889,1806.874,1882.218,1941.195,1996.413
p34,0.857821277,34.1684059,92.472,126.859,186.551,219.538,251.668,284.405,324.978,373.156,429.805,488.134,541.824,593.933,638.535,683.543,721.802,758.926,785.154,807.757,825.327
p35,0,0,0.089,0.521,1.159,1.357,1.621,1.948,2.46,3.205,4.186,5.258,6.277,7.24,8.033,8.702,9.299,9.82,9.949,10.366,10.836
p36,0,0,7.909,11.207,13.853,13.916,14.006,14.165,14.479,15.015,15.91,17.273,19.236,22.169,26.227,31.604,38.22,45.657,51.408,57.492,64.206
p37,0,0,17.321,29.459,41.933,42.543,43.036,43.632,44.806,46.406,48.639,50.797,53.04,56.062,59.339,63.746,68.588,74.497,79.998,86.498,93.908
p38,0,0,19.929,30.557,40.539,42.163,43.794,45.531,48.013,51.248,55.523,60.308,65.226,71.238,78.321,87.889,98.163,110.524,119.653,130.587,142.961
p39,0,0,4.66,7.314,9.679,10.019,10.395,10.802,11.38,12.078,12.896,13.756,14.493,15.416,16.174,17.25,18.105,20.244,20.656,21.662,24.038
p4,0.119576402,0.38937141,1.482,2.913,4.634,5.452,5.546,5.618,5.785,6.047,7.635,10.563,13.264,15.55,17.42,19.323,19.38,22.205,30.711,31.221,31.388
p40,0,0,9.699,16.192,22.691,23.908,25.252,26.858,29.374,32.204,35.45,39.01,42.33,46.402,50.672,56.179,62.775,73.14,78.788,88.36,102.537
p41,0,0,10.871,17.16,23.416,29.124,31.907,34.348,40.125,46.326,52.584,58.817,63.188,71.215,77.527,85.446,95.316,111.084,119.463,133.46,155.023
p42,0,0,0.472,2.529,19.509,20.529,22.298,25.155,29.8,36.883,47.191,59.98,73.668,87.894,90.826,94.214,97.045,99.886,101.367,103.186,124.774
p43,0,0,16.032,81.788,593.877,626.752,685.123,780.483,928.568,1137.083,1409.411,1697.063,1952.466,2187.242,2203.905,2225.179,2242.734,2264.202,2271.654,2286.012,2694.477
p44,0,0,0.533,2.897,20.738,22.856,25.844,29.755,35.082,41.95,50.209,58.374,65.492,72.447,73.322,74.323,75.305,76.758,77.354,78.62,94.71
p45,0,0,8.188,17.02,33.931,34.436,34.782,35.165,35.842,36.733,37.894,39.198,40.388,41.767,42.969,44.357,45.45,47.229,47.713,49.429,52.726
p46,0.037516039,2.141675603,3.59,6.296,13.705,22.401,35.373,54.118,81.64,118.858,167.105,219.105,268.662,317.461,358.367,400.421,430.951,463.327,473.302,490.95,518.561
p47,0.078073811,5.728407335,17.805,25.315,36.684,50,63.25,76.279,92.787,111.497,115.805,119.79,123.386,128.003,132.825,139.117,142.597,148.632,148.755,150.058,156.816
p48,0.015890803,2.982025329,13.363,34.1,66.51,78.655,94.579,113.828,138.41,168.139,202.422,232.85,257.344,281.464,301.033,322.76,337.144,357.762,362.22,371.388,392.931
p49,0,0,0.018,0.05,0.081,0.267,0.599,1.166,2.142,3.488,4.336,5.279,6.188,7.193,8.038,8.907,9.417,10.011,10.075,11.012,11.083
p5,5.718094633,41.9169796,53.639,90.112,129.886,174.968,217.887,266.118,332.677,420.334,525.459,648.774,779.538,812.316,844.067,876.9,905.056,930.734,956.989,981.401,1000.876
p50,0,0,0.544,1.259,4.982,22.517,51.238,103.171,196.526,343.066,424.243,525.57,632.239,747.152,861.068,974.178,1046.901,1144.639,1162.957,1210.382,1300.427
p51,0,0,0.032,0.044,0.4,2.137,5.885,13.816,28.467,52.112,64.173,80.374,100.628,126.112,155.384,190.274,221.685,258.135,276.614,299.196,324.618
p52,0,0,2.09,3.121,3.961,4.583,5.026,5.366,5.905,6.704,7.822,8.99,10.148,11.723,13.212,15.112,16.827,19.383,20.459,22.379,25.327
p53,0,0,23.141,37.545,51.824,62.237,71.583,82.442,99.392,120.214,146.817,178.351,211.566,251.627,297.073,350.355,399.431,464.901,501.937,556.584,631.053
p54,0.094914678,2.754555382,25.182,34.165,44.018,45.962,47.852,50.248,54.662,61.593,72.166,85.716,101.735,121.206,143.812,169.72,196.796,227.774,251.303,278.493,307.382
p55,0.007026694,1.701282147,14.036,19.251,24.908,26.596,27.558,28.568,31.059,34.961,40.664,47.925,56.456,67.507,79.948,95.04,110.171,128.223,141.529,159.497,180.599
p56,0,0,0.468,0.877,2.853,12.613,34.437,81.491,111.806,152.031,192.84,223.554,247.652,272.117,291.922,316.177,322.445,345.965,346.439,358.559,382.89
p57,0.681239627,1.237219526,2.255,5.932,10.438,11.554,13.096,15.345,19.435,26.545,38.24,53.216,71.272,91.165,110.228,128.792,143.948,159.686,167.492,178.959,193.401
p58,2.973437518,3.310040121,30.663,75.767,92.826,378.142,432.215,468.407,547.114,676.208,840.878,930.466,1017.212,1103.63,1192.634,1290.708,1346.146,1420.679,1453.553,1539.047,1672.553
p59,0.225905501,1.216504631,2.526,9.573,20.928,27.91,37.833,51.367,68.916,89.068,109.186,128.863,146.206,160.638,173.214,187.543,198.218,209.034,216.929,223.063,227.747
p6,0.246640299,9.779499557,11.337,18.022,24.455,31.537,38.947,47.617,59.591,75.629,95.089,118.119,142.92,149.995,157.258,164.944,172.078,178.599,184.383,190.088,194.437
p60,0.01193542,0.447235192,1.763,4.183,7.555,8.064,8.537,9.081,9.798,10.775,12.084,13.49,15.073,17.158,19.461,22.416,25.672,29.551,33.236,37.99,42.78
p61,0.007968921,0.746904448,1.449,3.843,7.287,7.951,8.604,9.406,10.52,12.079,14.095,16.302,18.718,21.752,25.11,29.567,34.451,40.259,45.881,54.025,62.219
p62,0.064115463,0.41323642,0.983,2.95,6.102,7.432,8.872,10.345,11.971,14.064,16.615,18.994,21.673,24.93,28.537,33.309,38.328,44.045,49.11,55.288,61.284
p63,0.201813968,12.24810532,23.362,61.23,103.16,109.006,115.235,123.315,134.101,148.897,169.696,195.231,226.093,268.224,319.22,383.85,456.599,544.97,637.658,752.612,882.938
p64,0.017288812,5.864901897,11.882,37.427,81.863,104.407,131.28,164.725,210.47,271.347,346.409,413.348,474.383,541.973,611.763,692.77,757.223,823.319,859.71,915.778,969.241
p65,0.074564522,6.345614295,12.134,40.031,91.919,121.168,152.693,189.636,240.627,310.86,401.702,487.403,566.553,656.346,739.739,838.89,919.976,1011.062,1069.816,1155.105,1232.463
p66,0.00687512,2.876324151,4.952,13.666,29.52,40.53,57.419,82.719,121.999,176.162,242.069,299.957,353.123,400.477,443.049,485.69,517.304,550.347,568.304,592.542,628.734
p67,0.049593126,5.42192879,10.855,29.399,51.725,57.488,62.006,67.756,76.643,90.141,108.63,132.151,161.342,200.054,246.921,305.277,373.632,455.235,541.678,642.518,747.525
p68,0,0,0.781,3.996,28.196,31.648,37.195,45.222,56.799,72.699,93.112,114.736,134.786,154.659,156.786,158.947,160.73,162.742,163.55,164.811,195.938
p69,0,0,4.007,7.313,15.027,15.561,15.954,16.347,17.034,17.974,19.138,20.351,21.433,22.637,23.701,24.916,25.879,27.342,27.913,28.971,30.906
p7,0.042888671,1.603520842,3.675,5.957,7.871,8.71,9.368,10.147,11.228,12.713,14.523,16.782,19.232,20.051,20.907,21.808,22.635,23.386,24.117,24.734,25.24
p70,0,0,8.606,16.558,33.233,34.109,34.733,35.377,36.543,38.145,40.228,42.518,44.634,47.056,49.343,52.009,54.08,57.127,58.444,61.108,66.239
p71,0.048889458,0.2611806,3.126,4.195,5.524,6.248,6.734,7.177,7.888,8.93,10.384,12.158,14.027,16.477,19.054,22.02,24.861,28.464,30.676,33.874,38.064
p72,0.051234245,4.395968779,39.341,53.327,70.803,80.601,88.406,96.531,109.028,128.905,156.811,191.653,229.653,276.679,328.601,387.261,444.837,511.776,561.204,620.02,693.764
p73,0,0.247787902,2.225,3.013,3.84,4.215,4.483,4.801,5.343,6.162,7.355,8.881,10.663,12.868,15.428,18.441,21.569,25.27,28.029,31.439,35.541
p74,0,0,0.098,0.195,0.339,0.409,0.521,0.704,1.035,1.613,2.537,3.817,5.259,6.7,7.943,9.127,10.154,11.258,12.052,12.948,14.653
p75,0.049455912,1.133727956,2.22,3.278,6.131,6.8,7.594,8.739,10.653,13.744,18.742,25.577,34.002,44.063,54.955,66.36,76.352,85.561,90.668,95.245,101.32
p76,0.004075108,2.41498537,4.311,6.289,12.94,15.292,19.261,26.09,37.663,55.576,81.377,113.002,145.445,177.358,205.755,232.162,251.345,269.164,276.605,284.43,298.497
p77,0,0.829536661,1.489,2.256,4.849,6.781,9.909,14.997,23.093,34.927,51.276,70.102,88.566,105.925,119.993,133.309,142.511,152.045,155.751,160.48,169.001
p78,0.044142199,1.68559734,2.445,3.596,7.22,8.749,11.343,15.64,22.72,33.441,48.754,67.205,86.008,104.04,119.216,132.974,142.67,152.172,156.386,161.015,169.543
p79,0.101972038,2.372986019,4.657,6.713,11.612,12.62,14.412,17.413,22.21,29.234,38.895,49.912,60.159,69.496,76.924,83.478,87.873,93.087,95.057,97.642,101.859
p8,0.819524,8.793521013,34.777,58.855,87.299,90.985,91.386,91.828,92.549,93.907,95.541,97.091,98.3,99.75,101.046,102.131,103.082,103.372,103.516,103.623,103.689
p80,0.355709642,8.406996517,11.31,20.928,48.862,57.28,80.439,123.368,194.923,282.616,392.659,494.985,562.616,620.127,662.782,711.006,724.285,752.657,757.14,775.442,803.187
p81,0.090199905,0.960017493,3.409,6.007,12.409,12.52,12.738,13.267,14.821,18.568,27.621,45.138,68.041,87.691,100.29,109.406,113.391,119.716,121.414,124.648,131.111
p82,0,0.338281606,0.818,1.448,2.981,3.002,3.022,3.11,3.437,4.392,6.928,12.335,19.701,25.814,29.483,32.326,33.547,35.004,35.085,35.684,37.21
p83,0.035923054,0.394704384,1.8,3.135,6.477,6.492,6.501,6.563,6.903,8.136,11.949,19.949,30.436,39.28,44.84,49.052,50.985,53.091,53.279,54.398,56.75
p84,0,0.93922519,7.971,10.793,14.22,15.809,17.015,18.374,20.574,23.963,28.732,34.879,41.78,50.551,60.286,71.294,82.139,94.412,103.758,115.679,129.144
p85,0,0,1.293,2.56,8.954,39.774,127.633,302.229,396.861,506.063,604.863,671.143,716.66,769.784,815.135,872.663,895.678,949.525,956.03,1018.968,1123.839
p86,0,0,0,0,4.016,23.774,28.449,31.57,38.818,49.301,59.604,66.451,71.618,77.862,84.921,93.881,97.92,104.025,106.852,114.702,126.381
p87,0,0,0.429,0.847,2.813,5.259,9.369,17.373,34.988,71.197,139.543,239.533,360.359,485.853,604.805,715.084,794.896,860.327,905.886,956.186,1017.804
p88,0,0,0.117,0.22,0.761,1.51,2.782,5.291,10.999,22.934,45.691,79.417,119.071,158.693,194.461,227.326,248.704,267.489,280.578,296.082,314.791
p89,0,0,0.852,1.68,8.291,15.227,24.41,41.138,78.028,155.194,332.491,586.975,839.864,1019.657,1131.117,1213.298,1276.549,1347.354,1408.205,1478.087,1561.032
p9,430.9401092,716.7919976,1372.069,2714.823,4089.356,4895.792,5048.257,5178.119,5346.464,5617.298,5920.19,6162.689,6338.725,6495.943,6650.649,6795.927,6909.517,6984.791,7038.141,7072.191,7106.221
p90,0,0,1.05,2.059,11.931,20.287,31.272,49.786,87.692,164.691,337.723,594.332,858.239,1053.53,1177.695,1270.41,1342.647,1421.722,1498.153,1580.748,1677.493
p91,0.434143915,2.552060478,4.764,9.909,23.102,53.44,95.291,152.1,232.118,335.916,466.268,587.692,606.157,624.954,644.17,667.966,685.231,704.528,721.006,739.194,764.831
p92,0.114763759,35.8,56.494,74.347,83.594,93.049,101.406,110.44,122.638,139.628,162.317,191.482,227.365,273.971,331.287,405.925,497.548,612.851,742.832,913.709,1135.791
p93,0,0,0.203,1.034,4.487,6.052,8.178,11.234,15.888,22.996,33.599,48.144,66.887,89.977,116.671,146.465,176.403,205.491,230.884,253.946,278.383
p94,0.872693419,21.5,29.56,36.65,46.88,64.678,81.493,100.693,127.425,163.902,212.477,271.813,343.044,428.542,529.779,650.296,789.789,956.699,1151.341,1385.65,1669.095
p95,0,0,0.456,15.822,70.687,121.358,160.893,197.84,264.699,297.811,340.543,386.061,432.742,479.862,525.494,571.961,605.76,635.91,661.699,697.039,737.303
p96,0,0,1.02,34.224,141.251,268.222,414.457,560.186,742.778,825.105,930.916,1034.166,1127.037,1213.531,1290.941,1375.961,1436.663,1504.891,1567.53,1635.859,1719.099
p97,1.601205543,22.69234846,56.24,73.386,95.825,183.685,253.377,321.646,452.558,646.446,890.15,1171.461,1476.374,1825.716,2179.765,2271.355,2349.563,2420.105,2486.201,2572.15,2689.185
p98,1.314698949,24.50765154,57.194,75.534,93.624,174.536,248.397,314.005,437.934,612.783,833.32,1090.08,1389.344,1737.271,2090.85,2203.632,2303.114,2406.391,2497.241,2600.601,2715.199
p99,0,0,7.909,24.427,59.937,110.103,180.968,281.416,428.722,624.198,863.108,1086.405,1274.329,1456.368,1604.146,1762.82,1864.788,1990.987,2097.454,2234.681,2424.094
