long,lat,order,hole,piece,group,id
-85.54328836,42.42115203,17,FALSE,1,p103.1,p103
-86.27393236,42.41936803,18,FALSE,1,p103.1,p103
-86.43104238,43.81943002,19,FALSE,1,p103.1,p103
-86.25563838,44.69141102,20,FALSE,1,p103.1,p103
-85.54098339,45.21044302,21,FALSE,1,p103.1,p103
-85.64056739,44.77525302,22,FALSE,1,p103.1,p103
-85.09579239,45.36630603,23,FALSE,1,p103.1,p103
-85.0123434,45.76335303,24,FALSE,1,p103.1,p103
-84.2039464,45.62620003,25,FALSE,1,p103.1,p103
-83.25996739,45.02510504,26,FALSE,1,p103.1,p103
-83.33371138,44.33680604,27,FALSE,1,p103.1,p103
-83.90976538,43.91047904,28,FALSE,1,p103.1,p103
-83.93816787,46.00446493,29,FALSE,2,p103.2,p103
-84.1141504,45.98188103,30,FALSE,2,p103.2,p103
-84.6642174,46.05114803,31,FALSE,2,p103.2,p103
-84.7519994,45.83886203,32,FALSE,2,p103.2,p103
-85.5001014,46.09694002,33,FALSE,2,p103.2,p103
-86.4599454,45.75822202,34,FALSE,2,p103.2,p103
-86.53007631,45.9132453,35,FALSE,2,p103.2,p103
-86.6417903,46.48067342,36,FALSE,2,p103.2,p103
-85.8649604,46.50478002,37,FALSE,2,p103.2,p103
-85.86440841,46.69019002,38,FALSE,2,p103.2,p103
-84.95400941,46.77136303,39,FALSE,2,p103.2,p103
-85.03442841,46.48826503,40,FALSE,2,p103.2,p103
-84.58273716,46.46372114,41,FALSE,2,p103.2,p103
-84.28736305,46.4787294,42,FALSE,2,p103.2,p103
-84.15210264,46.32619577,43,FALSE,2,p103.2,p103
-84.2511284,46.17518003,44,FALSE,2,p103.2,p103
-83.93816787,46.00446493,45,FALSE,2,p103.2,p103
-83.93816787,46.00446493,46,FALSE,3,p103.3,p103
-83.6349814,46.10395303,47,FALSE,3,p103.3,p103
-83.42258609,45.92054976,48,FALSE,3,p103.3,p103
-83.93816787,46.00446493,49,FALSE,3,p103.3,p103
-85.25391516,41.75987123,1,FALSE,1,p104.1,p104
-85.65980236,41.75909803,2,FALSE,1,p104.1,p104
-86.52392836,41.75954003,3,FALSE,1,p104.1,p104
-86.82482936,41.76024002,4,FALSE,1,p104.1,p104
-86.36480736,42.24300003,5,FALSE,1,p104.1,p104
-86.27393236,42.41936803,6,FALSE,1,p104.1,p104
-85.54328836,42.42115203,7,FALSE,1,p104.1,p104
-85.29954236,42.41956703,8,FALSE,1,p104.1,p104
-85.25391516,41.75987123,9,FALSE,1,p104.1,p104
-86.24271434,40.21584803,1,FALSE,1,p105.1,p105
-86.29210754,39.92486163,2,FALSE,1,p105.1,p105
-86.32647234,39.63191203,3,FALSE,1,p105.1,p105
-86.68686934,39.47017803,4,FALSE,1,p105.1,p105
-87.19901334,39.60713803,5,FALSE,1,p105.1,p105
-87.24038333,39.25900203,6,FALSE,1,p105.1,p105
-87.60414233,39.25945903,7,FALSE,1,p105.1,p105
-87.53166433,39.47712003,8,FALSE,1,p105.1,p105
-87.52630535,41.01034602,9,FALSE,1,p105.1,p105
-87.52669785,41.23211952,10,FALSE,1,p105.1,p105
-87.52404435,41.70833502,11,FALSE,1,p105.1,p105
-86.82482936,41.76024002,12,FALSE,1,p105.1,p105
-86.52392836,41.75954003,13,FALSE,1,p105.1,p105
-85.65980236,41.75909803,14,FALSE,1,p105.1,p105
-85.25391516,41.75987123,15,FALSE,1,p105.1,p105
-84.80608236,41.69609003,16,FALSE,1,p105.1,p105
-84.80358235,41.27107904,17,FALSE,1,p105.1,p105
-84.80412035,40.35284404,18,FALSE,1,p105.1,p105
-84.81162134,39.96091804,19,FALSE,1,p105.1,p105
-85.20147334,40.00452204,20,FALSE,1,p105.1,p105
-85.57619434,40.07711003,21,FALSE,1,p105.1,p105
-85.63329934,39.69853204,22,FALSE,1,p105.1,p105
-85.95168634,39.69719203,23,FALSE,1,p105.1,p105
-85.86194234,40.21897303,24,FALSE,1,p105.1,p105
-86.24271434,40.21584803,25,FALSE,1,p105.1,p105
-85.95168634,39.69719203,1,FALSE,1,p106.1,p106
-86.32647234,39.63191203,2,FALSE,1,p106.1,p106
-86.29210754,39.92486163,3,FALSE,1,p106.1,p106
-86.24271434,40.21584803,4,FALSE,1,p106.1,p106
-85.86194234,40.21897303,5,FALSE,1,p106.1,p106
-85.95168634,39.69719203,6,FALSE,1,p106.1,p106
-85.20147334,40.00452204,1,FALSE,1,p107.1,p107
-84.81162134,39.96091804,2,FALSE,1,p107.1,p107
-84.81495634,39.56725104,3,FALSE,1,p107.1,p107
-84.82015834,39.10548104,4,FALSE,1,p107.1,p107
-84.81464233,38.78448904,5,FALSE,1,p107.1,p107
-85.33309333,38.73629004,6,FALSE,1,p107.1,p107
-85.93948433,38.01095204,7,FALSE,1,p107.1,p107
-86.36052933,38.19866504,8,FALSE,1,p107.1,p107
-86.49085432,38.04579704,9,FALSE,1,p107.1,p107
-87.11113332,37.78251303,10,FALSE,1,p107.1,p107
-87.97755532,37.85047403,11,FALSE,1,p107.1,p107
-87.98791132,38.25695803,12,FALSE,1,p107.1,p107
-87.65152933,38.56816603,13,FALSE,1,p107.1,p107
-87.60414233,39.25945903,14,FALSE,1,p107.1,p107
-87.24038333,39.25900203,15,FALSE,1,p107.1,p107
-87.19901334,39.60713803,16,FALSE,1,p107.1,p107
-86.68686934,39.47017803,17,FALSE,1,p107.1,p107
-86.32647234,39.63191203,18,FALSE,1,p107.1,p107
-85.95168634,39.69719203,19,FALSE,1,p107.1,p107
-85.63329934,39.69853204,20,FALSE,1,p107.1,p107
-85.57619434,40.07711003,21,FALSE,1,p107.1,p107
-85.20147334,40.00452204,22,FALSE,1,p107.1,p107
-86.05663172,37.47592464,1,FALSE,1,p108.1,p108
-86.46893332,37.32102204,2,FALSE,1,p108.1,p108
-87.85813531,36.95064103,3,FALSE,1,p108.1,p108
-88.35843632,37.40486103,4,FALSE,1,p108.1,p108
-88.06423532,37.48454903,5,FALSE,1,p108.1,p108
-87.97755532,37.85047403,6,FALSE,1,p108.1,p108
-87.11113332,37.78251303,7,FALSE,1,p108.1,p108
-86.49085432,38.04579704,8,FALSE,1,p108.1,p108
-86.05663172,37.47592464,9,FALSE,1,p108.1,p108
-83.67541332,36.60081505,1,FALSE,1,p109.1,p109
-84.22737632,36.59218005,2,FALSE,1,p109.1,p109
-84.29723632,36.94588305,3,FALSE,1,p109.1,p109
-84.55648732,37.35579105,4,FALSE,1,p109.1,p109
-85.23186532,36.92515104,5,FALSE,1,p109.1,p109
-85.74432332,37.17001904,6,FALSE,1,p109.1,p109
-85.73925932,36.84146604,7,FALSE,1,p109.1,p109
-85.97666782,36.67567654,8,FALSE,1,p109.1,p109
-86.46893332,37.32102204,9,FALSE,1,p109.1,p109
-86.05663172,37.47592464,10,FALSE,1,p109.1,p109
-86.49085432,38.04579704,11,FALSE,1,p109.1,p109
-86.36052933,38.19866504,12,FALSE,1,p109.1,p109
-85.93948433,38.01095204,13,FALSE,1,p109.1,p109
-85.33309333,38.73629004,14,FALSE,1,p109.1,p109
-84.81464233,38.78448904,15,FALSE,1,p109.1,p109
-84.82015834,39.10548104,16,FALSE,1,p109.1,p109
-84.50594434,39.09486104,17,FALSE,1,p109.1,p109
-83.70528233,38.64022005,18,FALSE,1,p109.1,p109
-82.89039334,38.75627705,19,FALSE,1,p109.1,p109
-82.60811234,38.46105255,20,FALSE,1,p109.1,p109
-83.34132033,38.31950705,21,FALSE,1,p109.1,p109
-82.55704283,37.90585305,22,FALSE,1,p109.1,p109
-82.92538333,37.48660705,23,FALSE,1,p109.1,p109
-83.52235433,37.63837605,24,FALSE,1,p109.1,p109
-83.52927311,36.94983587,25,FALSE,1,p109.1,p109
-82.86918432,36.97418306,26,FALSE,1,p109.1,p109
-83.67541332,36.60081505,27,FALSE,1,p109.1,p109
-116.1060512,32.61687524,1,FALSE,1,p11.1,p11
-116.9158276,32.55199333,2,FALSE,1,p11.1,p11
-117.0838962,32.56002975,3,FALSE,1,p11.1,p11
-117.2196204,32.74839594,4,FALSE,1,p11.1,p11
-117.3283712,33.12183888,5,FALSE,1,p11.1,p11
-117.5527877,33.44581888,6,FALSE,1,p11.1,p11
-116.0851652,33.42593288,7,FALSE,1,p11.1,p11
-116.1060512,32.61687524,8,FALSE,1,p11.1,p11
-82.55704283,37.90585305,1,FALSE,1,p110.1,p110
-81.94808483,37.52495806,2,FALSE,1,p110.1,p110
-82.86918432,36.97418306,3,FALSE,1,p110.1,p110
-83.52927311,36.94983587,4,FALSE,1,p110.1,p110
-83.52235433,37.63837605,5,FALSE,1,p110.1,p110
-82.92538333,37.48660705,6,FALSE,1,p110.1,p110
-82.55704283,37.90585305,7,FALSE,1,p110.1,p110
-82.55704283,37.90585305,8,FALSE,2,p110.2,p110
-83.34132033,38.31950705,9,FALSE,2,p110.2,p110
-82.60811234,38.46105255,10,FALSE,2,p110.2,p110
-82.55704283,37.90585305,11,FALSE,2,p110.2,p110
-80.51921836,41.48901406,1,FALSE,1,p111.1,p111
-80.51902036,40.85133806,2,FALSE,1,p111.1,p111
-80.55625685,40.54400606,3,FALSE,1,p111.1,p111
-80.86199535,40.59940506,4,FALSE,1,p111.1,p111
-81.64995035,40.63496805,5,FALSE,1,p111.1,p111
-81.64774736,40.98866005,6,FALSE,1,p111.1,p111
-82.12951936,40.99206405,7,FALSE,1,p111.1,p111
-82.33651836,41.06586005,8,FALSE,1,p111.1,p111
-82.34259036,41.28513805,9,FALSE,1,p111.1,p111
-82.87228686,41.36017705,10,FALSE,1,p111.1,p111
-83.88110335,41.16771004,11,FALSE,1,p111.1,p111
-83.88282536,41.48750804,12,FALSE,1,p111.1,p111
-84.34227936,41.48549704,13,FALSE,1,p111.1,p111
-84.39943036,41.70576104,14,FALSE,1,p111.1,p111
-83.76303936,41.72355104,15,FALSE,1,p111.1,p111
-83.46883477,41.73575568,16,FALSE,1,p111.1,p111
-82.69776084,41.50787873,17,FALSE,1,p111.1,p111
-82.55118847,41.40223564,18,FALSE,1,p111.1,p111
-82.01197336,41.51561605,19,FALSE,1,p111.1,p111
-81.74473036,41.48715705,20,FALSE,1,p111.1,p111
-81.00303536,41.85479305,21,FALSE,1,p111.1,p111
-80.51938797,41.90075886,22,FALSE,1,p111.1,p111
-80.51921836,41.48901406,23,FALSE,1,p111.1,p111
-81.72548534,39.21550006,1,FALSE,1,p112.1,p112
-81.90864534,38.87846106,2,FALSE,1,p112.1,p112
-82.03596334,39.02547805,3,FALSE,1,p112.1,p112
-82.60811234,38.46105255,4,FALSE,1,p112.1,p112
-82.89039334,38.75627705,5,FALSE,1,p112.1,p112
-83.70528233,38.64022005,6,FALSE,1,p112.1,p112
-83.67301934,39.02044605,7,FALSE,1,p112.1,p112
-83.86576134,39.24736105,8,FALSE,1,p112.1,p112
-83.26673834,39.51624905,9,FALSE,1,p112.1,p112
-83.25243534,39.69543805,10,FALSE,1,p112.1,p112
-83.20626635,40.10783805,11,FALSE,1,p112.1,p112
-83.50394035,40.11130704,12,FALSE,1,p112.1,p112
-84.43268635,40.19713704,13,FALSE,1,p112.1,p112
-84.42589034,39.91943404,14,FALSE,1,p112.1,p112
-84.81162134,39.96091804,15,FALSE,1,p112.1,p112
-84.80412035,40.35284404,16,FALSE,1,p112.1,p112
-84.80358235,41.27107904,17,FALSE,1,p112.1,p112
-84.80608236,41.69609003,18,FALSE,1,p112.1,p112
-84.39943036,41.70576104,19,FALSE,1,p112.1,p112
-84.34227936,41.48549704,20,FALSE,1,p112.1,p112
-83.88282536,41.48750804,21,FALSE,1,p112.1,p112
-83.88110335,41.16771004,22,FALSE,1,p112.1,p112
-82.87228686,41.36017705,23,FALSE,1,p112.1,p112
-82.34259036,41.28513805,24,FALSE,1,p112.1,p112
-82.33651836,41.06586005,25,FALSE,1,p112.1,p112
-82.12951936,40.99206405,26,FALSE,1,p112.1,p112
-81.64774736,40.98866005,27,FALSE,1,p112.1,p112
-81.64995035,40.63496805,28,FALSE,1,p112.1,p112
-80.86199535,40.59940506,29,FALSE,1,p112.1,p112
-80.55625685,40.54400606,30,FALSE,1,p112.1,p112
-80.88036035,39.62070706,31,FALSE,1,p112.1,p112
-81.72548534,39.21550006,32,FALSE,1,p112.1,p112
-83.50394035,40.11130704,1,FALSE,1,p113.1,p113
-83.20626635,40.10783805,2,FALSE,1,p113.1,p113
-83.25243534,39.69543805,3,FALSE,1,p113.1,p113
-83.26673834,39.51624905,4,FALSE,1,p113.1,p113
-83.86576134,39.24736105,5,FALSE,1,p113.1,p113
-83.97700234,39.56919604,6,FALSE,1,p113.1,p113
-84.81495634,39.56725104,7,FALSE,1,p113.1,p113
-84.81162134,39.96091804,8,FALSE,1,p113.1,p113
-84.42589034,39.91943404,9,FALSE,1,p113.1,p113
-84.43268635,40.19713704,10,FALSE,1,p113.1,p113
-83.50394035,40.11130704,11,FALSE,1,p113.1,p113
-84.50594434,39.09486104,1,FALSE,1,p114.1,p114
-84.82015834,39.10548104,2,FALSE,1,p114.1,p114
-84.81495634,39.56725104,3,FALSE,1,p114.1,p114
-83.97700234,39.56919604,4,FALSE,1,p114.1,p114
-83.86576134,39.24736105,5,FALSE,1,p114.1,p114
-83.67301934,39.02044605,6,FALSE,1,p114.1,p114
-83.70528233,38.64022005,7,FALSE,1,p114.1,p114
-84.50594434,39.09486104,8,FALSE,1,p114.1,p114
-78.97464035,40.39595607,1,FALSE,1,p115.1,p115
-79.43456085,39.72132806,2,FALSE,1,p115.1,p115
-79.76377435,39.72077706,3,FALSE,1,p115.1,p115
-80.51934335,39.72140406,4,FALSE,1,p115.1,p115
-80.55625685,40.54400606,5,FALSE,1,p115.1,p115
-80.51902036,40.85133806,6,FALSE,1,p115.1,p115
-80.15853536,40.85515706,7,FALSE,1,p115.1,p115
-79.99977936,41.17191306,8,FALSE,1,p115.1,p115
-79.21019836,41.04909106,9,FALSE,1,p115.1,p115
-79.45377035,40.48427106,10,FALSE,1,p115.1,p115
-78.97464035,40.39595607,11,FALSE,1,p115.1,p115
-79.05725334,38.76141407,1,FALSE,1,p116.1,p116
-79.28297234,38.41809607,2,FALSE,1,p116.1,p116
-79.64907534,38.59151607,3,FALSE,1,p116.1,p116
-79.95984534,38.06369807,4,FALSE,1,p116.1,p116
-80.22098533,37.62776707,5,FALSE,1,p116.1,p116
-80.45317533,37.36956607,6,FALSE,1,p116.1,p116
-80.85955733,37.42956906,7,FALSE,1,p116.1,p116
-81.06881633,37.62321806,8,FALSE,1,p116.1,p116
-80.76976133,37.98537406,9,FALSE,1,p116.1,p116
-81.23179234,38.26336206,10,FALSE,1,p116.1,p116
-81.19411334,38.52763406,11,FALSE,1,p116.1,p116
-81.63260734,38.55447006,12,FALSE,1,p116.1,p116
-81.90864534,38.87846106,13,FALSE,1,p116.1,p116
-81.72548534,39.21550006,14,FALSE,1,p116.1,p116
-80.88036035,39.62070706,15,FALSE,1,p116.1,p116
-80.55625685,40.54400606,16,FALSE,1,p116.1,p116
-80.51934335,39.72140406,17,FALSE,1,p116.1,p116
-79.76377435,39.72077706,18,FALSE,1,p116.1,p116
-79.43456085,39.72132806,19,FALSE,1,p116.1,p116
-79.47350735,39.20228707,20,FALSE,1,p116.1,p116
-78.65765635,39.53517307,21,FALSE,1,p116.1,p116
-78.13978278,39.70905936,22,FALSE,1,p116.1,p116
-77.71903035,39.32112607,23,FALSE,1,p116.1,p116
-77.82815735,39.13232907,24,FALSE,1,p116.1,p116
-78.22876735,39.39123307,25,FALSE,1,p116.1,p116
-78.54409035,39.05665307,26,FALSE,1,p116.1,p116
-79.05725334,38.76141407,27,FALSE,1,p116.1,p116
-81.06881633,37.62321806,1,FALSE,1,p117.1,p117
-80.85955733,37.42956906,2,FALSE,1,p117.1,p117
-81.67821033,37.20148306,3,FALSE,1,p117.1,p117
-81.94808483,37.52495806,4,FALSE,1,p117.1,p117
-82.55704283,37.90585305,5,FALSE,1,p117.1,p117
-82.60811234,38.46105255,6,FALSE,1,p117.1,p117
-82.03596334,39.02547805,7,FALSE,1,p117.1,p117
-81.90864534,38.87846106,8,FALSE,1,p117.1,p117
-81.63260734,38.55447006,9,FALSE,1,p117.1,p117
-81.19411334,38.52763406,10,FALSE,1,p117.1,p117
-81.23179234,38.26336206,11,FALSE,1,p117.1,p117
-80.76976133,37.98537406,12,FALSE,1,p117.1,p117
-81.06881633,37.62321806,13,FALSE,1,p117.1,p117
-79.59406033,37.04223907,1,FALSE,1,p118.1,p118
-79.71485533,36.54193807,2,FALSE,1,p118.1,p118
-80.90172732,36.56175207,3,FALSE,1,p118.1,p118
-81.66221832,36.60001806,4,FALSE,1,p118.1,p118
-82.83043432,36.59376206,5,FALSE,1,p118.1,p118
-83.67541332,36.60081505,6,FALSE,1,p118.1,p118
-82.86918432,36.97418306,7,FALSE,1,p118.1,p118
-81.94808483,37.52495806,8,FALSE,1,p118.1,p118
-81.67821033,37.20148306,9,FALSE,1,p118.1,p118
-80.85955733,37.42956906,10,FALSE,1,p118.1,p118
-80.45317533,37.36956607,11,FALSE,1,p118.1,p118
-80.22098533,37.62776707,12,FALSE,1,p118.1,p118
-80.02051933,37.64746007,13,FALSE,1,p118.1,p118
-79.81670233,37.80098907,14,FALSE,1,p118.1,p118
-79.49855433,37.53288807,15,FALSE,1,p118.1,p118
-78.83921234,38.04756507,16,FALSE,1,p118.1,p118
-78.64403634,37.73314307,17,FALSE,1,p118.1,p118
-79.59406033,37.04223907,18,FALSE,1,p118.1,p118
-77.14411236,41.06884007,1,FALSE,1,p119.1,p119
-77.71053736,40.71455907,2,FALSE,1,p119.1,p119
-78.36211636,40.73282707,3,FALSE,1,p119.1,p119
-78.09338236,41.21693207,4,FALSE,1,p119.1,p119
-79.09508736,41.34084206,5,FALSE,1,p119.1,p119
-78.95605736,41.62386306,6,FALSE,1,p119.1,p119
-78.20342236,41.61815707,7,FALSE,1,p119.1,p119
-78.20660437,41.99959607,8,FALSE,1,p119.1,p119
-77.60981537,41.99936707,9,FALSE,1,p119.1,p119
-77.59728336,41.44105707,10,FALSE,1,p119.1,p119
-77.14411236,41.06884007,11,FALSE,1,p119.1,p119
-115.8944622,36.84325487,1,FALSE,1,p12.1,p12
-115.8983572,36.00417988,2,FALSE,1,p12.1,p12
-117.1660022,36.97111186,3,FALSE,1,p12.1,p12
-118.4281452,37.89621985,4,FALSE,1,p12.1,p12
-119.1569782,38.41474685,5,FALSE,1,p12.1,p12
-119.5854372,38.71321284,6,FALSE,1,p12.1,p12
-120.0010152,38.99957384,7,FALSE,1,p12.1,p12
-120.0013192,39.72242084,8,FALSE,1,p12.1,p12
-119.9991682,41.99454083,9,FALSE,1,p12.1,p12
-119.3241902,41.99419883,10,FALSE,1,p12.1,p12
-118.1971902,41.99699484,11,FALSE,1,p12.1,p12
-117.0222583,41.99980535,12,FALSE,1,p12.1,p12
-115.0382563,41.99601186,13,FALSE,1,p12.1,p12
-114.0417233,41.99371987,14,FALSE,1,p12.1,p12
-114.0421463,40.99992587,15,FALSE,1,p12.1,p12
-114.0498392,38.67736488,16,FALSE,1,p12.1,p12
-114.0506097,36.92176288,17,FALSE,1,p12.1,p12
-115.8944622,36.84325487,18,FALSE,1,p12.1,p12
-77.45942635,39.72002807,1,FALSE,1,p120.1,p120
-78.13978278,39.70905936,2,FALSE,1,p120.1,p120
-78.36142785,39.72261457,3,FALSE,1,p120.1,p120
-78.13458235,40.16533307,4,FALSE,1,p120.1,p120
-77.86269935,40.06165407,5,FALSE,1,p120.1,p120
-77.64937595,40.22509667,6,FALSE,1,p120.1,p120
-77.45942635,39.72002807,7,FALSE,1,p120.1,p120
-78.13978278,39.70905936,1,FALSE,1,p121.1,p121
-78.65765635,39.53517307,2,FALSE,1,p121.1,p121
-79.47350735,39.20228707,3,FALSE,1,p121.1,p121
-79.43456085,39.72132806,4,FALSE,1,p121.1,p121
-78.93117735,39.72277507,5,FALSE,1,p121.1,p121
-78.36142785,39.72261457,6,FALSE,1,p121.1,p121
-78.13978278,39.70905936,7,FALSE,1,p121.1,p121
-78.13978278,39.70905936,8,FALSE,2,p121.2,p121
-77.45942635,39.72002807,9,FALSE,2,p121.2,p121
-77.21680735,39.71999807,10,FALSE,2,p121.2,p121
-77.15603235,39.37806908,11,FALSE,2,p121.2,p121
-77.45888435,39.21982707,12,FALSE,2,p121.2,p121
-77.71903035,39.32112607,13,FALSE,2,p121.2,p121
-78.13978278,39.70905936,14,FALSE,2,p121.2,p121
-74.64917296,40.13074708,1,FALSE,1,p122.1,p122
