long,lat,order,hole,piece,group,id
-110.0057668,53.88942015,1,FALSE,1,ab.1,ab
-110.0050372,48.99983583,2,FALSE,1,ab.1,ab
-110.5316154,48.99950676,3,FALSE,1,ab.1,ab
-111.2707034,48.99873818,4,FALSE,1,ab.1,ab
-114.0687289,48.9994941,5,FALSE,1,ab.1,ab
-114.5730121,49.55699843,6,FALSE,1,ab.1,ab
-115.0151271,50.5824022,7,FALSE,1,ab.1,ab
-117.3173181,52.19404845,8,FALSE,1,ab.1,ab
-117.8183329,52.22636119,9,FALSE,1,ab.1,ab
-117.9880004,52.50024486,10,FALSE,1,ab.1,ab
-118.226031,52.38029583,11,FALSE,1,ab.1,ab
-118.3889395,52.8488599,12,FALSE,1,ab.1,ab
-119.7254388,53.38876052,13,FALSE,1,ab.1,ab
-120.0000163,53.80622594,14,FALSE,1,ab.1,ab
-120.0000192,60.00000636,15,FALSE,1,ab.1,ab
-110.0000168,60.00000773,16,FALSE,1,ab.1,ab
-110.0057668,53.88942015,17,FALSE,1,ab.1,ab
-88.02219827,30.77218805,1,FALSE,1,al.1,al
-88.07760527,30.28068105,2,FALSE,1,al.1,al
-88.3893216,30.39136938,3,FALSE,1,al.1,al
-88.43200827,31.11429905,4,FALSE,1,al.1,al
-88.46442527,31.69788205,5,FALSE,1,al.1,al
-88.38879728,32.57812404,6,FALSE,1,al.1,al
-88.27461929,33.53400904,7,FALSE,1,al.1,al
-88.2000643,34.99563404,8,FALSE,1,al.1,al
-87.9849173,35.00593404,9,FALSE,1,al.1,al
-86.8363703,34.99176504,10,FALSE,1,al.1,al
-85.8652863,34.98825805,11,FALSE,1,al.1,al
-85.6051663,34.98467905,12,FALSE,1,al.1,al
-85.5137103,34.52417105,13,FALSE,1,al.1,al
-85.4622083,34.28638605,14,FALSE,1,al.1,al
-85.23651829,33.12956006,15,FALSE,1,al.1,al
-85.08078429,32.60807306,16,FALSE,1,al.1,al
-84.88824729,32.25967106,17,FALSE,1,al.1,al
-85.14073228,31.85746206,18,FALSE,1,al.1,al
-85.00236928,31.00068206,19,FALSE,1,al.1,al
-86.78591828,30.99697806,20,FALSE,1,al.1,al
-87.59892927,30.99745805,21,FALSE,1,al.1,al
-87.43481227,30.50019606,22,FALSE,1,al.1,al
-87.52285063,30.29097968,23,FALSE,1,al.1,al
-87.75307467,30.26899793,24,FALSE,1,al.1,al
-88.02219827,30.77218805,25,FALSE,1,al.1,al
-90.5761083,36.49845902,1,FALSE,1,ar.1,ar
-90.0631353,36.38376502,2,FALSE,1,ar.1,ar
-90.3778903,35.99568302,3,FALSE,1,ar.1,ar
-89.7330963,36.00060803,4,FALSE,1,ar.1,ar
-89.9097983,35.53791403,5,FALSE,1,ar.1,ar
-90.30929729,34.99569503,6,FALSE,1,ar.1,ar
-91.22785828,33.68307303,7,FALSE,1,ar.1,ar
-91.16607327,33.00410603,8,FALSE,1,ar.1,ar
-92.72499527,33.01435102,9,FALSE,1,ar.1,ar
-93.23860727,33.01799202,10,FALSE,1,ar.1,ar
-93.52097127,33.01861602,11,FALSE,1,ar.1,ar
-93.80493127,33.01935801,12,FALSE,1,ar.1,ar
-94.04292526,32.95009251,13,FALSE,1,ar.1,ar
-94.04345127,33.55225401,14,FALSE,1,ar.1,ar
-94.48587527,33.63786701,15,FALSE,1,ar.1,ar
-94.47034027,34.18986501,16,FALSE,1,ar.1,ar
-94.46451853,35.71355125,17,FALSE,1,ar.1,ar
-94.61791929,36.499414,18,FALSE,1,ar.1,ar
-93.86675829,36.498736,19,FALSE,1,ar.1,ar
-93.31533829,36.49840901,20,FALSE,1,ar.1,ar
-92.5291293,36.49859901,21,FALSE,1,ar.1,ar
-92.1203073,36.49886401,22,FALSE,1,ar.1,ar
-90.5761083,36.49845902,23,FALSE,1,ar.1,ar
-110.4933671,31.33289892,1,FALSE,1,az.1,az
-110.6883903,31.33314778,2,FALSE,1,az.1,az
-110.9900664,31.3474002,3,FALSE,1,az.1,az
-113.1225047,31.98442368,4,FALSE,1,az.1,az
-113.3356214,32.05205705,5,FALSE,1,az.1,az
-114.7770292,32.60376561,6,FALSE,1,az.1,az
-114.4689712,32.8451559,7,FALSE,1,az.1,az
-114.6271252,33.43355389,8,FALSE,1,az.1,az
-114.1382832,34.30323089,9,FALSE,1,az.1,az
-114.6330132,35.00208589,10,FALSE,1,az.1,az
-114.6620112,35.87198388,11,FALSE,1,az.1,az
-114.6317172,36.14230688,12,FALSE,1,az.1,az
-114.1382022,36.04128389,13,FALSE,1,az.1,az
-114.0506097,36.92176288,14,FALSE,1,az.1,az
-112.8993672,37.00038389,15,FALSE,1,az.1,az
-112.5403682,37.00066989,16,FALSE,1,az.1,az
-111.4127632,37.0015029,17,FALSE,1,az.1,az
-110.0006782,36.99796791,18,FALSE,1,az.1,az
-109.0452232,36.99908491,19,FALSE,1,az.1,az
-109.0461572,34.57929092,20,FALSE,1,az.1,az
-109.0469432,33.77823293,21,FALSE,1,az.1,az
-109.0471172,32.77757093,22,FALSE,1,az.1,az
-109.0588227,31.33259753,23,FALSE,1,az.1,az
-110.2801913,31.33324892,24,FALSE,1,az.1,az
-110.4933671,31.33289892,25,FALSE,1,az.1,az
-123.7598038,49.45665755,1,FALSE,1,bc.1,bc
-123.5282972,49.69922167,2,FALSE,1,bc.1,bc
-123.943283,49.76358643,3,FALSE,1,bc.1,bc
-123.7854333,50.19341412,4,FALSE,1,bc.1,bc
-124.1707324,49.78721082,5,FALSE,1,bc.1,bc
-124.3368032,49.71196102,6,FALSE,1,bc.1,bc
-124.7897314,50.16682375,7,FALSE,1,bc.1,bc
-124.3635545,50.48522571,8,FALSE,1,bc.1,bc
-124.7638037,50.39080593,9,FALSE,1,bc.1,bc
-124.9335331,50.34337841,10,FALSE,1,bc.1,bc
-125.079558,50.18971423,11,FALSE,1,bc.1,bc
-125.2027332,50.01769394,12,FALSE,1,bc.1,bc
-124.9208729,49.69056945,13,FALSE,1,bc.1,bc
-124.7177911,49.50582666,14,FALSE,1,bc.1,bc
-124.1880858,49.30637248,15,FALSE,1,bc.1,bc
-123.8658642,49.15467395,16,FALSE,1,bc.1,bc
-123.7685797,49.00479965,17,FALSE,1,bc.1,bc
-123.6118781,48.95075111,18,FALSE,1,bc.1,bc
-123.4499429,48.76381056,19,FALSE,1,bc.1,bc
-123.3471144,48.40712317,20,FALSE,1,bc.1,bc
-123.6343701,48.32152628,21,FALSE,1,bc.1,bc
-123.9864631,48.39891148,22,FALSE,1,bc.1,bc
-125.1503635,48.77347338,23,FALSE,1,bc.1,bc
-124.9649292,48.9669944,24,FALSE,1,bc.1,bc
-125.2592773,49.02387856,25,FALSE,1,bc.1,bc
-125.581317,48.95290307,26,FALSE,1,bc.1,bc
-125.7598109,49.16307858,27,FALSE,1,bc.1,bc
-125.8431067,49.39220084,28,FALSE,1,bc.1,bc
-126.0580313,49.35477195,29,FALSE,1,bc.1,bc
-126.2453633,49.34580729,30,FALSE,1,bc.1,bc
-126.3707691,49.49463319,31,FALSE,1,bc.1,bc
-126.1375696,49.67266912,32,FALSE,1,bc.1,bc
-126.5901425,49.6611275,33,FALSE,1,bc.1,bc
-126.8894659,49.81592756,34,FALSE,1,bc.1,bc
-126.6597677,49.88451985,35,FALSE,1,bc.1,bc
-126.8575726,49.98352478,36,FALSE,1,bc.1,bc
-127.1517878,49.85946335,37,FALSE,1,bc.1,bc
-127.0939956,50.14680617,38,FALSE,1,bc.1,bc
-127.2687943,50.1410029,39,FALSE,1,bc.1,bc
-127.5170484,50.18995568,40,FALSE,1,bc.1,bc
-127.6813418,50.15671386,41,FALSE,1,bc.1,bc
-127.9318659,50.11844112,42,FALSE,1,bc.1,bc
