long,lat,order,hole,piece,group,id
-122.8738578,47.9095683,1,FALSE,1,s1.1,s1
-123.0303092,47.52455612,2,FALSE,1,s1.1,s1
-122.7842345,47.59784767,3,FALSE,1,s1.1,s1
-122.8670452,47.27478749,4,FALSE,1,s1.1,s1
-122.9634129,47.10059369,5,FALSE,1,s1.1,s1
-123.1605863,46.7934338,6,FALSE,1,s1.1,s1
-123.2178423,46.3851278,7,FALSE,1,s1.1,s1
-123.2130553,46.1725408,8,FALSE,1,s1.1,s1
-123.3793033,46.1513298,9,FALSE,1,s1.1,s1
-123.6471373,46.18388914,10,FALSE,1,s1.1,s1
-124.0292044,46.31981624,11,FALSE,1,s1.1,s1
-123.8216213,46.37520079,12,FALSE,1,s1.1,s1
-124.0092403,46.64081029,13,FALSE,1,s1.1,s1
-123.8392273,46.70843079,14,FALSE,1,s1.1,s1
-124.1594703,46.91602229,15,FALSE,1,s1.1,s1
-124.7313833,48.38289479,16,FALSE,1,s1.1,s1
-122.8738578,47.9095683,17,FALSE,1,s1.1,s1
-122.7842345,47.59784767,18,FALSE,2,s1.2,s1
-122.8738578,47.9095683,19,FALSE,2,s1.2,s1
-122.7362816,48.05996379,20,FALSE,2,s1.2,s1
-122.6566564,47.82636823,21,FALSE,2,s1.2,s1
-122.7842345,47.59784767,22,FALSE,2,s1.2,s1
-123.6471373,46.18388914,1,FALSE,1,s10.1,s10
-123.3793033,46.1513298,2,FALSE,1,s10.1,s10
-123.2130553,46.1725408,3,FALSE,1,s10.1,s10
-122.7626113,45.7282378,4,FALSE,1,s10.1,s10
-123.3609603,45.7796648,5,FALSE,1,s10.1,s10
-123.4649323,45.4338398,6,FALSE,1,s10.1,s10
-123.7246843,45.063254,7,FALSE,1,s10.1,s10
-124.0050683,45.0449548,8,FALSE,1,s10.1,s10
-124.0292044,46.31981624,9,FALSE,1,s10.1,s10
-123.6471373,46.18388914,10,FALSE,1,s10.1,s10
-100.1133464,47.32707894,1,FALSE,1,s100.1,s100
-100.0812004,46.63337694,2,FALSE,1,s100.1,s100
-100.6618904,46.63444994,3,FALSE,1,s100.1,s100
-100.5902004,46.42789394,4,FALSE,1,s100.1,s100
-101.0485794,46.28468094,5,FALSE,1,s100.1,s100
-101.2989564,46.63034693,6,FALSE,1,s100.1,s100
-102.0963996,46.68304633,7,FALSE,1,s100.1,s100
-102.0967204,46.98117393,8,FALSE,1,s100.1,s100
-102.2053514,47.57450593,9,FALSE,1,s100.1,s100
-101.4280374,47.56198693,10,FALSE,1,s100.1,s100
-100.9651574,47.15663093,11,FALSE,1,s100.1,s100
-100.1133464,47.32707894,12,FALSE,1,s100.1,s100
-100.0812004,46.63337694,1,FALSE,1,s101.1,s101
-99.03650838,46.63041495,2,FALSE,1,s101.1,s101
-99.00319937,46.28298495,3,FALSE,1,s101.1,s101
-98.00630738,46.28256995,4,FALSE,1,s101.1,s101
-97.99349237,45.93597995,5,FALSE,1,s101.1,s101
-100.4990974,45.94359494,6,FALSE,1,s101.1,s101
-101.9987034,45.94455793,7,FALSE,1,s101.1,s101
-102.0963996,46.68304633,8,FALSE,1,s101.1,s101
-101.2989564,46.63034693,9,FALSE,1,s101.1,s101
-101.0485794,46.28468094,10,FALSE,1,s101.1,s101
-100.5902004,46.42789394,11,FALSE,1,s101.1,s101
-100.6618904,46.63444994,12,FALSE,1,s101.1,s101
-100.0812004,46.63337694,13,FALSE,1,s101.1,s101
-97.70611739,47.24003895,1,FALSE,1,s102.1,s102
-97.68204038,46.62998495,2,FALSE,1,s102.1,s102
-96.79052439,46.63034196,3,FALSE,1,s102.1,s102
-96.56328038,45.93523896,4,FALSE,1,s102.1,s102
-97.99349237,45.93597995,5,FALSE,1,s102.1,s102
-98.00630738,46.28256995,6,FALSE,1,s102.1,s102
-99.00319937,46.28298495,7,FALSE,1,s102.1,s102
-99.03650838,46.63041495,8,FALSE,1,s102.1,s102
-100.0812004,46.63337694,9,FALSE,1,s102.1,s102
-100.1133464,47.32707894,10,FALSE,1,s102.1,s102
-97.70611739,47.24003895,11,FALSE,1,s102.1,s102
-96.84787839,47.38269696,1,FALSE,1,s103.1,s103
-96.79052439,46.63034196,2,FALSE,1,s103.1,s103
-97.68204038,46.62998495,3,FALSE,1,s103.1,s103
-97.70611739,47.24003895,4,FALSE,1,s103.1,s103
-97.45135339,47.23905595,5,FALSE,1,s103.1,s103
