long,lat,order,hole,piece,group,id
-112.1367453,41.99715338,1,FALSE,1,rto1.1,rto1
-114.0417233,41.99371987,2,FALSE,1,rto1.1,rto1
-115.0382563,41.99601186,3,FALSE,1,rto1.1,rto1
-117.0222583,41.99980535,4,FALSE,1,rto1.1,rto1
-118.1971902,41.99699484,5,FALSE,1,rto1.1,rto1
-119.3241902,41.99419883,6,FALSE,1,rto1.1,rto1
-119.9991682,41.99454083,7,FALSE,1,rto1.1,rto1
-120.8794812,41.99378182,8,FALSE,1,rto1.1,rto1
-121.4476052,41.99717882,9,FALSE,1,rto1.1,rto1
-123.2307622,42.00384581,10,FALSE,1,rto1.1,rto1
-123.5179072,42.00085381,11,FALSE,1,rto1.1,rto1
-124.2116062,41.9984608,12,FALSE,1,rto1.1,rto1
-124.5667052,42.8364298,13,FALSE,1,rto1.1,rto1
-124.2183762,43.6103188,14,FALSE,1,rto1.1,rto1
-124.1586072,43.8635048,15,FALSE,1,rto1.1,rto1
-124.0050683,45.0449548,16,FALSE,1,rto1.1,rto1
-124.0292044,46.31981624,17,FALSE,1,rto1.1,rto1
-123.8216213,46.37520079,18,FALSE,1,rto1.1,rto1
-124.0092403,46.64081029,19,FALSE,1,rto1.1,rto1
-123.8392273,46.70843079,20,FALSE,1,rto1.1,rto1
-124.1594703,46.91602229,21,FALSE,1,rto1.1,rto1
-124.7313833,48.38289479,22,FALSE,1,rto1.1,rto1
-122.8738578,47.9095683,23,FALSE,1,rto1.1,rto1
-123.0303092,47.52455612,24,FALSE,1,rto1.1,rto1
-122.7842345,47.59784767,25,FALSE,1,rto1.1,rto1
-122.496369,47.55331513,26,FALSE,1,rto1.1,rto1
-122.3547375,47.3425193,27,FALSE,1,rto1.1,rto1
-122.1502823,48.0174158,28,FALSE,1,rto1.1,rto1
-122.5474315,48.09758612,29,FALSE,1,rto1.1,rto1
-122.3743293,48.2976258,30,FALSE,1,rto1.1,rto1
-122.6071646,48.56913007,31,FALSE,1,rto1.1,rto1
-122.789769,48.97597378,32,FALSE,1,rto1.1,rto1
-121.946301,49.00051955,33,FALSE,1,rto1.1,rto1
-120.8504885,48.99984521,34,FALSE,1,rto1.1,rto1
-120.1223906,48.99992284,35,FALSE,1,rto1.1,rto1
-118.8364661,48.9999654,36,FALSE,1,rto1.1,rto1
-117.2563216,48.99992592,37,FALSE,1,rto1.1,rto1
-117.0323513,48.99962561,38,FALSE,1,rto1.1,rto1
-116.6285842,49.00008564,39,FALSE,1,rto1.1,rto1
-116.2226235,49.0000776,40,FALSE,1,rto1.1,rto1
-116.0491897,48.99989732,41,FALSE,1,rto1.1,rto1
-115.025958,48.99990786,42,FALSE,1,rto1.1,rto1
-114.0687289,48.9994941,43,FALSE,1,rto1.1,rto1
-113.7423974,48.75963785,44,FALSE,1,rto1.1,rto1
-112.8959903,48.01805186,45,FALSE,1,rto1.1,rto1
-113.1449263,47.59636286,46,FALSE,1,rto1.1,rto1
-112.3106103,46.42100687,47,FALSE,1,rto1.1,rto1
-111.4979613,46.76246887,48,FALSE,1,rto1.1,rto1
-111.0605123,46.20068587,49,FALSE,1,rto1.1,rto1
-111.6599983,45.83352587,50,FALSE,1,rto1.1,rto1
-111.3513733,45.64193887,51,FALSE,1,rto1.1,rto1
-111.3776833,44.75174388,52,FALSE,1,rto1.1,rto1
-111.0489753,44.47407188,53,FALSE,1,rto1.1,rto1
-111.0454913,43.50113488,54,FALSE,1,rto1.1,rto1
-111.0446183,43.31572088,55,FALSE,1,rto1.1,rto1
-111.0466903,42.00156789,56,FALSE,1,rto1.1,rto1
-111.5072653,41.99951788,57,FALSE,1,rto1.1,rto1
-112.1367453,41.99715338,58,FALSE,1,rto1.1,rto1
-122.7842345,47.59784767,59,FALSE,2,rto1.2,rto1
-122.8738578,47.9095683,60,FALSE,2,rto1.2,rto1
-122.7362816,48.05996379,61,FALSE,2,rto1.2,rto1
-122.6566564,47.82636823,62,FALSE,2,rto1.2,rto1
-122.7842345,47.59784767,63,FALSE,2,rto1.2,rto1
-122.8670452,47.27478749,64,TRUE,3,rto1.3,rto1
-122.9634129,47.10059369,65,TRUE,3,rto1.3,rto1
-122.6851774,47.17981914,66,TRUE,3,rto1.3,rto1
-122.8670452,47.27478749,67,TRUE,3,rto1.3,rto1
-99.44384575,27.0339489,1,FALSE,1,rto10.1,rto10
-99.50500488,27.57027626,2,FALSE,1,rto10.1,rto10
