,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p115,0.438228156,35.5977707,29.524,39.162,61.699,75.89,94.946,117.167,148.014,204.898,291.159,398.595,526.525,671.707,830.006,994.473,1160.115,1319.179,1332.38,1343.976,1355.528
p116,0,0,0,0,0.637,0.752,1.095,1.447,3.077,6.039,10.641,17.254,26.716,40.203,59.18,85.571,121.922,171.076,235.701,317.926,418.415
p117,0,0,0,0,0.39,0.531,0.749,1.027,1.471,2.237,3.697,5.723,8.486,12.167,16.942,23.207,31.559,42.742,57.758,77.529,103.85
p118,0,0,0.28,0.619,1.302,1.773,3.916,5.973,14.121,20.019,34.763,55.499,82.94,115.926,149.448,178.72,202.454,220.527,235.446,245.788,255.187
p119,0.123533323,4.106571736,2.424,2.977,4.015,4.074,4.185,4.324,5.306,8.346,13.092,19.346,27.258,37.061,48.639,61.524,75.254,89.151,91.124,93.174,95.238
p12,0.408189973,14.22757422,15.782,49.476,61.294,65.789,71.578,73.923,79.919,91.843,120.402,138.633,151.238,160.275,167.427,174.346,180.661,186.58,193.217,200.504,207.958
p120,0.304902382,2.880211639,1.189,1.575,2.317,2.509,2.889,3.363,4.606,8.036,14.269,22.401,32.366,44.228,57.625,72.276,87.39,102.531,105.07,107.429,110.039
p121,0,8.308360209,14.817,60.893,82.634,83.569,85.722,85.774,89.518,109.225,154.145,192.016,196.04,199.031,202.405,207.182,213.738,221.04,229.38,238.846,249.323
p122,2.438565672,132.0154459,104.399,137.391,215.58,257.509,316.14,375.294,470.959,606.947,833.034,1112.324,1442.245,1814.75,2222.171,2650.265,3082.603,3504.026,3539.446,3576.407,3613.947
p123,0.002115553,75.49163979,124.653,454.291,683.242,706.752,740.096,744.79,786.642,953.956,1321.599,1615.732,1634.332,1649.44,1662.464,1676.01,1688.766,1703.212,1719.031,1738.604,1761.013
p124,0,0,0.026,0.026,0.033,0.035,0.04,0.099,0.689,1.042,2.004,3.559,5.573,7.729,9.737,11.509,12.972,14.185,15.153,15.58,15.988
p125,0.947636682,17.6,17.756,46.235,69.579,81.111,98.233,102.368,123.155,161.012,227.126,281.346,320.484,348.513,371.997,392.048,413.487,433.996,442.14,470.917,482.279
p126,4.57672123,816.9,718.18,1063.42,1477.401,1792.367,2103.021,2180.192,2413.737,2917.416,3817.716,4520.025,4999.115,4999.505,4999.839,5000.364,5001.779,5003.997,5007.736,5012.733,5019.649
p127,3.257673856,107.8581726,197.894,513.18,800.048,928.445,974.45,1002.034,1077.08,1270.075,1871.367,2212.32,2479.471,2708.383,2926.015,3149.174,3329.021,3557.744,3820.537,4087.396,4481.007
p128,7.216393541,16.04182742,51.032,178.742,360.183,533.548,585.344,610.264,648.961,727.432,983.23,1126.454,1240.106,1339.151,1432.902,1523.021,1596.114,1680.948,1769.154,1852.31,1953.074
p129,0.188722468,8.9,20.249,72.914,103.819,140.66,173.119,180.053,204.68,261.194,356.216,367.622,375.868,382.445,388.62,394.089,399.924,406.6,413.748,422.351,432.059
p13,0.543822861,29.67242578,35.557,156.6,245.401,309.974,380.414,416.82,471.316,564.413,730.676,839.286,907.875,950.687,979.795,1002.851,1024.446,1048.153,1070.221,1093.565,1121.006
p130,0,0,4.374,42.973,69.857,79.456,91.668,93.557,108.498,141.309,156.946,173.01,190.205,206.752,221.679,234.336,245.408,255.268,263.954,273.459,282.55
p131,2.936474285,178.4,403.518,966.1,1511.128,1913.189,2310.052,2472.471,2778.658,3332.987,4055.249,4066.329,4074.68,4081.609,4088.934,4096.485,4105.206,4114.113,4123.673,4135.272,4148.798
p132,1.362208484,36.6,81.782,238.394,391.75,585.932,815.074,837.017,874.624,956.775,1112.962,1219.848,1289.003,1336.201,1373.482,1404.601,1435.263,1464.751,1497.174,1530.46,1567.141
p133,0,0,0.05,8.734,60.764,96.809,151.459,211.255,292.202,406.363,564.965,571.666,576.747,580.534,584.361,588.377,591.414,595.636,600.823,605.817,613.275
p134,1.440997601,5.640375641,0,0.025,10.727,14.663,20.358,28.889,41.625,60.477,88.551,128.717,184.574,260,358.271,412.548,471.611,532.997,593.807,652.379,706.595
p14,0,0,0.156,0.855,3.657,5.379,8.552,8.938,17.881,21.87,30.924,41.391,51.713,60.767,67.574,72.932,77.598,81.482,85.527,89.826,94.069
p15,0,0,0.279,2.782,13.547,24.112,41.397,46.762,73.52,84.792,106.786,127.885,145.866,160.151,169.761,177.169,183.42,189.776,196.247,202.438,209.514
p16,0,0,0.198,1.893,9.587,16.928,28.237,32.181,48.132,54.254,66.563,77.94,87.305,94.655,100.063,104.711,108.648,112.391,116.305,120.115,124.981
p17,0,0,0.227,1.253,2.704,3.161,3.923,4.521,6.018,9.933,23.954,39.73,56.119,71.964,85.51,96.381,106.437,108.349,110.332,112.344,114.345
p18,0,0,0.237,1.211,2.506,2.924,3.71,4.47,6.474,11.31,22.877,33.931,43.696,52.289,59.992,67.497,77.163,79.699,82.172,84.401,86.619
p19,0,0,0.023,0.131,0.274,0.318,0.405,0.457,0.629,1.047,2.124,2.957,3.576,4.073,4.509,4.835,5.143,5.388,5.538,5.646,5.786
p2,0.0000425,3.598774958,6.91,16.84,27.984,30.733,34.829,35.406,38.217,45.152,63.403,81.78,96.871,108.067,116.542,122.919,129.17,135.195,140.125,144.474,149.862
p20,0,0,0.268,1.443,3.061,3.642,4.676,5.643,7.903,12.879,24.053,33.372,40.906,47.06,51.779,55.148,58.209,59.639,61.025,62.115,63.154
p21,0,0,0.1,0.387,1.192,2.928,5.991,9.723,16.772,28.138,46.4,52.492,57.915,62.617,66.757,70.219,73.182,75.978,78.677,81.276,84.062
p22,0,0,0.003,0.011,0.026,0.05,0.111,0.207,0.461,0.983,1.975,2.419,3.089,4.031,5.172,6.365,7.345,8.029,8.635,9.051,9.382
p23,0,0,0.008,0.027,0.081,0.193,0.424,0.76,1.44,2.587,4.63,5.554,6.915,8.77,10.836,12.749,14.107,15.394,16.365,17.241,17.937
p24,0,0,0.178,0.667,1.878,4.293,8.927,15.69,27.171,45.089,74.065,82.185,89.97,96.861,103.06,108.418,112.825,116.273,119.737,122.978,126.299
p25,0,0,13.038,129.15,262.012,296.529,320.703,324.704,334.995,373.572,517.494,620.283,694.732,753.148,801.138,838.15,878.898,929.136,984.53,1050.371,1122.701
p26,0,0,0.57,5.934,10.197,11.405,12.554,13.065,13.841,15.505,21.248,25.564,28.755,31.303,33.426,35.049,36.664,38.472,40.314,42.478,44.601
p27,0.432030983,12.67567255,19.417,39.699,64.807,68.933,73.56,73.828,78.374,96.016,129.902,156.083,157.557,158.69,159.848,161.145,162.893,165.22,167.753,170.641,173.82
p28,7.941410686,257.0910799,351.346,550.151,796.849,824.041,864.822,876.29,937.404,1214.492,1738.954,2192.513,2243.634,2284.08,2319.499,2359.076,2397.485,2440.479,2492.809,2550.565,2615.553
p29,0.033362992,3.953283745,4.079,6.703,10.045,10.719,11.529,11.744,12.568,17.029,24.675,31.511,32.3,33.015,33.678,34.484,35.203,36.204,36.777,37.536,38.605
p3,0.075701514,1.7785297,3.591,7.693,12.079,13.526,16.963,17.705,21.248,29.216,45.509,61.409,74.057,83.368,90.461,96.088,101.969,108,112.77,117.256,122.026
p30,2.435539638,48.87996376,96.346,208.173,349.565,368.955,396.719,403.424,435.589,522.047,671.168,776.692,782.161,786.635,791.156,797.57,804.135,812.127,819.567,828.276,839.609
p31,0.65127812,21.37159267,39.478,66.255,104.76,177.802,278.387,357.906,482.661,663.416,752.777,820.968,870.399,906.017,935.741,960.528,985.854,1011.969,1039.09,1067.477,1097.657
p32,0,0,0,0,0.036,0.048,0.069,0.098,0.156,0.26,0.455,0.752,1.203,1.879,2.897,4.413,6.653,9.895,14.441,20.644,28.851
p33,2.526042441,132.7315941,158.837,222.467,322.89,408.492,521.32,554.91,678.697,881.514,1232.043,1525.277,1737.934,1889.655,1905.924,1925.554,1944.721,2181.375,2207.104,2232.335,2262.336
p34,0.857821277,34.1684059,55.198,81.75,124.814,169.488,225.469,253.599,315.47,412.725,566.269,690.589,778.479,838.005,845.737,853.574,860.588,939.028,946.5,954.41,962.517
p35,0,0,0.048,0.263,0.57,0.678,0.859,0.984,1.376,2.413,5.795,9.422,12.768,15.624,18.244,19.876,22.455,22.824,23.246,23.771,24.315
p36,0,0,0,0.002,0.009,0.009,0.01,0.011,0.024,0.059,0.153,0.297,0.525,0.891,1.43,2.206,3.365,5.057,7.51,11.044,13.32
p37,0,0,0,0.049,0.144,0.155,0.177,0.2,0.274,0.446,0.998,1.821,3.064,4.922,7.672,11.656,17.403,25.486,36.516,51.257,59.657
p38,0,0,0,0,0.048,0.059,0.079,0.103,0.163,0.28,0.509,0.86,1.395,2.202,3.421,5.286,8.06,12.147,18.042,26.334,37.719
p39,0,0,0,0.301,1.122,1.144,1.193,1.246,1.422,1.892,2.822,4.135,5.969,8.598,12.126,16.645,22.332,26.013,30.242,34.947,39.924
p4,0.119576402,0.38937141,0.483,0.924,1.238,1.247,1.254,1.255,1.452,1.751,2.34,2.922,3.395,3.787,4.133,4.409,4.719,5.018,5.29,5.493,5.731
p40,0,0,0,0.447,2.155,2.247,2.461,2.667,3.482,5.65,10.045,16.374,25.392,38.063,55.408,78.302,107.76,125.777,146.94,170.984,197.37
p41,0,0,0,1.752,6.009,6.088,6.256,6.446,7.109,8.828,12.574,17.901,25.416,35.988,50.506,69.965,95.724,112.064,132.325,156.888,185.65
p42,0,0,0.144,0.431,0.978,1.75,2.904,4.316,6.608,10.031,15.136,21.964,30.79,41.767,54.871,70.02,86.972,105.596,109.389,113.446,117.607
p43,0,0,9.699,46.216,311.089,329.571,356.94,390.743,444.381,523.096,639.537,794.247,991.329,1230.655,1506.741,1810.865,2130.667,2453.469,2489.466,2527.713,2566.795
p44,0,0,0.185,0.763,4.348,4.799,5.58,6.614,8.22,10.597,14.187,19.037,25.376,33.28,42.718,53.495,65.242,77.55,79.325,81.303,83.408
p45,0,0,1.615,3.095,6.501,6.827,7.352,7.871,8.914,10.685,13.928,17.867,22.373,27.351,32.671,38.446,44.61,52.03,60.558,70.666,82.745
p46,0.037516039,2.141675603,1.872,3.109,6.004,7.52,9.778,12.324,18.398,27.608,41.574,60.944,86.828,120.409,162.626,214.013,273.747,340.115,410.605,482.141,552.387
p47,0.078073811,5.728407335,4.926,9.392,16.032,28.619,45.017,55.116,74.515,104.885,117.89,127.081,133.866,139.224,143.178,147.566,151.893,156.205,160.044,165.056,170.095
p48,0.015890803,2.982025329,1.775,3.304,4.525,5.39,7.641,11.439,20.274,39.069,79.163,132.306,186.171,233.532,269.272,294.252,313.726,328.878,342.271,356.145,369.832
p49,0,0,0.016,0.038,0.256,0.289,0.338,0.415,0.536,0.727,1.033,1.449,2.002,2.742,3.696,4.883,6.28,7.881,9.532,9.965,10.469
p5,5.718094633,41.9169796,41.917,70.485,104.707,159.09,227.606,237.998,347.787,564.162,939.287,994.756,1036.812,1068.661,1094.633,1117.303,1138.568,1159.594,1183.357,1207.937,1233.548
p50,0,0,0.528,1.639,12.504,14.754,18.057,22.501,30.513,43.79,65.853,98.722,146.91,215.567,308.899,427.53,571.118,733.107,829.918,889.31,966.929
p51,0,0,0.033,0.114,1.315,1.341,1.392,1.468,1.757,2.374,3.675,5.782,9.114,14.171,21.549,31.81,45.751,64.268,82.905,94.427,110.751
p52,0,0,0,0.05,0.436,0.471,0.541,0.627,0.839,1.41,2.855,4.724,7.161,10.382,14.552,19.776,23.521,27.889,32.827,38.338,44.093
p53,0,0,0,0.554,6.128,6.569,7.52,8.995,13.227,22.389,40.588,65.469,99.455,145.754,207.621,287.731,346.892,419.089,505.038,604.492,715.176
p54,0.094914678,2.754555382,18.232,25.228,34.24,34.983,36.892,38.49,46.547,68.518,117.968,179.969,254.232,339.455,432.188,526.04,620.234,711.511,743.655,778.151,812.496
p55,0.007026694,1.701282147,9.988,13.918,18.854,19.16,19.824,20.45,23.764,34.142,65.368,105.317,153.098,207.871,267.161,327.829,390.525,451.841,474.296,497.494,519.594
p56,0,0,0.227,0.924,6.735,9.963,15.205,18.624,28.553,47.743,84.409,135.187,159.03,191.755,228.343,262.905,290.885,312.52,330.662,348.274,367.135
p57,0.681239627,1.237219526,0.642,1.012,1.102,1.143,1.294,1.533,2.185,3.543,9.095,17.742,28.96,40.641,51.03,59.841,66.984,73.18,78.834,84.517,90.598
p58,2.973437518,3.310040121,30.019,74.672,97.466,116.04,155.155,159.965,231.969,396.897,496.175,622.343,774.031,927.313,1061.09,1168.418,1249.97,1319.345,1383.334,1449.11,1516.081
p59,0.225905501,1.216504631,2.246,6.39,9.566,10.924,17.965,34.153,65.861,124.851,215.772,326.775,398.128,462.018,515.273,559.592,598.197,632.531,664.298,697.756,728.531
p6,0.246640299,9.779499557,7.327,12.525,21.809,37.331,57.391,65.105,90.305,136.445,216.075,227.638,235.223,240.627,245.272,248.943,252.739,256.296,260.303,264.548,269.194
p60,0.01193542,0.447235192,0.536,1.72,3.376,7.874,16.179,29.275,49.411,79.405,125.658,173.779,181.599,188.898,195.4,201.621,207.315,212.852,218.245,224.584,231.043
p61,0.007968921,0.746904448,1.258,4.75,11.011,29.528,58.561,94.809,149.302,228.903,351.162,470.942,486.049,501.921,516.629,532.416,546.923,561.953,577.346,592.919,608.773
p62,0.064115463,0.41323642,0.969,3.304,6.761,16.196,32.988,57.418,93.641,145.908,225.974,305.815,315.169,324.819,335.52,347.055,359.511,372.713,386.266,401.227,417.785
p63,0.201813968,12.24810532,25.746,88.586,189.529,456.814,883.956,1426.139,2229.623,3404.27,5240.621,7076.985,7297.013,7518.946,7734.852,7952.961,8171.068,8393.965,8623.638,8865.128,9123.861
p64,0.017288812,5.864901897,5.928,13.355,21.958,39.121,68.598,109.511,183.537,316.167,556.977,835.201,987.074,1132.483,1255.956,1355.719,1438.074,1510.602,1587.387,1664.256,1743.259
p65,0.074564522,6.345614295,8.47,20.223,36.306,67.707,117.663,180.903,298.562,506.438,910.643,1378.182,1661.972,1939.025,2176.68,2370.955,2532.479,2679.061,2821.389,2966.619,3105.344
p66,0.00687512,2.876324151,1.988,3.508,4.496,6.589,10.296,15.448,25.773,50.228,102.526,175.512,248.802,320.62,378.832,421.344,452.253,476.605,499.935,524.221,548.727
p67,0.049593126,5.42192879,15.107,53.084,116.728,294.194,570.222,904.632,1391.263,2094.814,3189.358,4259.41,4341.898,4431.096,4527.522,4631.9,4746.65,4868.538,4999.526,5139.109,5291.922
p68,0,0,0.913,4.321,29.14,30.823,33.418,36.319,41.327,48.678,59.598,74.084,92.467,114.62,140.008,167.741,196.825,225.962,229.656,233.505,237.441
p69,0,0,0.858,1.557,3.198,3.392,3.725,4.049,4.78,6.106,8.566,11.547,15.009,18.86,22.933,27.197,31.438,35.466,39.316,43.035,46.557
p7,0.042888671,1.603520842,0.941,1.466,1.859,2.706,4.066,4.393,6.765,11.104,18.093,19.442,20.385,21.158,21.792,22.139,22.597,23.082,23.607,24.128,24.806
p70,0,0,11.457,21.694,45.703,49.142,54.483,59.612,69.518,85.597,112.927,143.447,175.072,206.125,235.439,262.53,287.298,309.819,331.304,355.829,382.939
p71,0.048889458,0.2611806,1.147,1.605,2.179,2.216,2.303,2.363,2.792,4.36,8.924,14.585,21.425,29.317,37.889,46.701,55.588,64.07,66.943,70.011,73.184
p72,0.051234245,4.395968779,29.941,41.202,55.413,56.053,57.382,58.74,67.088,105.221,198.945,312.489,434.649,576.495,732.671,900.732,1065.667,1230.292,1286.51,1346.246,1405.296
p73,0,0.247787902,1.552,2.166,2.93,2.968,3.022,3.072,3.292,4.573,10.425,17.882,26.977,37.662,49.503,61.713,74.128,86.075,89.635,93.095,96.404
p74,0,0,0.731,1.391,2.608,2.608,2.608,2.608,2.608,2.634,3.162,3.701,4.452,6.267,8.943,12.2,16.792,21.717,24.874,28.818,33.408
p75,0.049455912,1.133727956,1.788,2.662,4.503,4.609,4.808,5.14,6.367,9.133,16.756,27.022,40.928,59.972,85.113,116.631,154.358,196.362,241.248,287.679,334.433
p76,0.004075108,2.41498537,2.112,3.34,6.316,7.522,9.488,11.567,16.296,23.552,35.252,50.803,71.267,97.468,130.516,170.315,216.95,268.679,324.238,382.24,441.63
p77,0,0.829536661,0.66,1.201,2.504,3.628,5.249,7.169,10.671,15.769,23.224,33.084,45.772,61.575,80.739,103.056,128.094,155.166,183.344,211.701,239.559
p78,0.044142199,1.68559734,1.662,2.767,5.284,6.495,8.301,10.652,14.891,21.579,31.955,46.06,64.757,88.904,118.982,154.962,196.035,240.501,286.635,332.379,376.451
p79,0.101972038,2.372986019,5.315,7.766,13.838,14.233,14.805,15.587,16.916,18.949,22.189,26.343,31.661,38.73,47.747,58.969,75.824,96.777,125.129,159.321,198.433
p8,0.819524,8.793521013,7.036,15.159,21.011,26.468,27.397,27.481,28.214,30.329,34.777,37.851,39.742,41.304,42.433,43.374,44.483,45.456,46.736,47.79,48.769
p80,0.355709642,8.406996517,8.082,15.173,35.173,35.748,36.731,38.12,56.295,92.279,147.052,225.148,336.08,491.092,702.485,980.946,1332.618,1754.393,2233.643,2750.371,3284.214
p81,0.090199905,0.960017493,1.465,2.845,6.774,6.95,7.221,7.535,8.079,14.553,29.412,50.67,80.511,121.462,176.182,246.774,334.014,436.474,550.567,671.501,793.974
p82,0,0.338281606,0.558,1.053,2.446,2.487,2.553,2.643,2.77,4.409,8.461,14.193,22.215,33.317,48.244,67.581,91.478,119.511,150.755,183.732,216.994
p83,0.035923054,0.394704384,0.69,1.334,3.172,3.217,3.286,3.373,3.507,6.03,12.201,21.069,33.633,51.062,74.527,104.928,142.58,187.017,236.809,289.876,344.057
p84,0,0.93922519,3.823,5.348,7.24,7.337,7.489,7.647,8.334,12.154,24.991,41.287,61.051,84.26,109.95,136.503,163.419,189.069,198.686,208.941,218.804
p85,0,0,0.817,1.599,29.542,31.354,35.833,37.593,56.756,97.046,180.989,327.375,424.554,547.461,672.028,777.541,858.459,919.96,972.577,1023.621,1073.474
p86,0,0,0.201,0.281,0.609,0.654,0.743,0.889,1.558,8.001,13.299,22.216,35.213,50.195,64.352,76.309,85.534,93.471,100.605,108.047,116.236
p87,0,0,0.328,0.568,2.074,2.835,4.173,5.91,9.821,17.216,30.836,50.221,77.393,114.966,166.046,234.032,323.596,439.01,585.15,766.29,982.49
p88,0,0,0.068,0.168,0.509,0.626,0.854,1.161,2.302,4.37,8.564,14.182,21.519,31.167,43.727,60.033,81.508,109.386,145.072,191.358,248.053
p89,0,0,0.598,1.177,5.085,5.401,5.997,7.253,9.775,15.991,29.174,45.145,64.218,87.593,117.158,155.049,204.063,266.893,345.564,440.162,551.441
p9,430.9401092,716.7919976,1088.809,2221.007,3272.026,4258.73,4499.905,4610.125,4803.136,5186.992,6024.444,6607.201,7008.781,7294.785,7521.245,7718.196,7902.162,8082.091,8261.796,8447.331,8646.235
p90,0,0,0.621,1.145,5.649,5.984,6.785,9.168,13.171,21.272,35.385,52.06,71.662,94.915,123.1,157.815,200.743,253.473,316.854,390.363,472.689
p91,0.434143915,2.552060478,4.909,10.353,28.636,58.539,104.989,158.118,240.128,362.233,549.541,746.528,926.986,949.37,972.277,996.77,1021.556,1048.642,1076.14,1104.426,1134.73
p92,0.114763759,35.8,32.475,43.315,50.634,51.962,54.022,58.03,65.77,90.188,142.934,207.075,280.915,366.566,472.071,602.615,754.968,927.672,1113.315,1304.225,1494.455
p93,0,0,0.174,0.895,3.594,3.594,3.594,3.594,3.611,3.686,9.246,17.545,29.135,44.444,63.344,84.522,108.284,130.908,155.438,185.121,221.374
p94,0.872693419,21.5,16.475,22.42,34.791,41.087,48.745,57.77,72.914,98.077,149.551,217.478,304.93,414.339,549.547,714.345,912.904,1149.012,1423.326,1735.277,2080.698
p95,0,0,0.243,8.612,34.336,58.78,94.566,112.568,159.061,240.317,284.433,330.63,379.689,428.421,471.328,506.036,535.209,561.672,586.042,610.313,637.95
p96,0,0,1.05,36.436,147.445,255.836,399.014,482.1,664.688,954.594,1108.678,1247.796,1373.739,1487.289,1590.459,1686.617,1779.441,1870.245,1961.433,2057.954,2154.299
p97,1.601205543,22.69234846,33.66,44.961,58.089,84.426,125.163,167.889,247.896,383.593,628.123,950.343,1345.89,1800.848,1951.262,2112.781,2276.034,2433.853,2589.022,2745.85,2908.637
p98,1.314698949,24.50765154,30.155,45.145,70.682,125.624,211.549,300.653,468.624,727.742,1136.831,1653.624,2245.787,2865.205,2995.823,3118.904,3235.956,3348.505,3456.97,3572.772,3694.848
p99,0,0,6.264,20.686,58.362,127.838,269.663,427.379,731.684,882.808,1165.218,1445.276,1687.672,1879.416,2025.798,2146.409,2253.35,2356.321,2463.778,2514.197,2569.026
