i,t,capcost,fom,vom,rte
battery_6,2040,1133.62,28.34,0,0.85
battery_6,2041,1109.59,27.74,0,0.85
battery_6,2042,1086.29,27.16,0,0.85
battery_6,2043,1062.27,26.56,0,0.85
battery_6,2044,1037.55,25.94,0,0.85
battery_6,2045,1013.53,25.34,0,0.85
battery_6,2046,989.5,24.74,0,0.85
battery_6,2047,965.48,24.14,0,0.85
battery_6,2048,940.75,23.52,0,0.85
battery_6,2049,916.72,22.92,0,0.85
battery_6,2050,893.45,22.34,0,0.85
battery_8,2010,8355.15,208.88,0,0.85
battery_8,2011,7749.86,193.75,0,0.85
battery_8,2012,7144.56,178.61,0,0.85
battery_8,2013,6539.27,163.48,0,0.85
battery_8,2014,5933.97,148.35,0,0.85
battery_8,2015,5328.68,133.22,0,0.85
battery_8,2016,5045.62,126.14,0,0.85
battery_8,2017,4762.56,119.06,0,0.85
battery_8,2018,3466.75,86.67,0,0.85
battery_8,2019,2971.54,74.29,0,0.85
battery_8,2020,3624.09,90.6,0,0.85
battery_8,2021,3105.49,77.64,0,0.85
battery_8,2022,3490.43,87.26,0,0.85
battery_8,2023,2511.28,62.78,0,0.85
battery_8,2024,2370.62,59.27,0,0.85
battery_8,2025,2250.37,56.26,0,0.85
battery_8,2026,2154.5,53.86,0,0.85
battery_8,2027,2058.68,51.47,0,0.85
battery_8,2028,1962.76,49.07,0,0.85
battery_8,2029,1866.81,46.67,0,0.85
battery_8,2030,1772.23,44.31,0,0.85
battery_8,2031,1741.32,43.53,0,0.85
battery_8,2032,1710.41,42.76,0,0.85
battery_8,2033,1678.18,41.95,0,0.85
battery_8,2034,1647.27,41.18,0,0.85
battery_8,2035,1617.78,40.44,0,0.85
battery_8,2036,1585.54,39.64,0,0.85
battery_8,2037,1554.64,38.87,0,0.85
battery_8,2038,1523.73,38.09,0,0.85
battery_8,2039,1492.83,37.32,0,0.85
battery_8,2040,1460.57,36.51,0,0.85
battery_8,2041,1429.67,35.74,0,0.85
battery_8,2042,1400.21,35.01,0,0.85
battery_8,2043,1369.31,34.23,0,0.85
battery_8,2044,1337.05,33.43,0,0.85
battery_8,2045,1306.15,32.65,0,0.85
battery_8,2046,1275.25,31.88,0,0.85
battery_8,2047,1244.35,31.11,0,0.85
battery_8,2048,1212.06,30.3,0,0.85
battery_8,2049,1181.16,29.53,0,0.85
battery_8,2050,1151.76,28.79,0,0.85
battery_10,2010,10239.63,255.99,0,0.85
battery_10,2011,9497.81,237.45,0,0.85
battery_10,2012,8755.99,218.9,0,0.85
battery_10,2013,8014.17,200.35,0,0.85
battery_10,2014,7272.36,181.81,0,0.85
battery_10,2015,6530.54,163.26,0,0.85
battery_10,2016,6183.64,154.59,0,0.85
battery_10,2017,5836.74,145.92,0,0.85
battery_10,2018,4248.66,106.22,0,0.85
battery_10,2019,3636.41,90.91,0,0.85
battery_10,2020,4459.6,111.49,0,0.85
battery_10,2021,3801.12,95.03,0,0.85
battery_10,2022,4272.29,106.81,0,0.85
battery_10,2023,3073.88,76.85,0,0.85
battery_10,2024,2901.79,72.54,0,0.85
battery_10,2025,2754.7,68.87,0,0.85
battery_10,2026,2637.24,65.93,0,0.85
battery_10,2027,2519.86,63.0,0,0.85
battery_10,2028,2402.34,60.06,0,0.85
battery_10,2029,2284.77,57.12,0,0.85
battery_10,2030,2169.24,54.23,0,0.85
battery_10,2031,2131.45,53.29,0,0.85
battery_10,2032,2093.67,52.34,0,0.85
battery_10,2033,2053.9,51.35,0,0.85
battery_10,2034,2016.12,50.4,0,0.85
battery_10,2035,1980.45,49.51,0,0.85
battery_10,2036,1940.68,48.52,0,0.85
battery_10,2037,1902.89,47.57,0,0.85
battery_10,2038,1865.11,46.63,0,0.85
battery_10,2039,1827.33,45.68,0,0.85
battery_10,2040,1787.53,44.69,0,0.85
battery_10,2041,1749.75,43.74,0,0.85
battery_10,2042,1714.13,42.85,0,0.85
battery_10,2043,1676.36,41.91,0,0.85
battery_10,2044,1636.55,40.91,0,0.85
battery_10,2045,1598.77,39.97,0,0.85
battery_10,2046,1561.0,39.02,0,0.85
battery_10,2047,1523.22,38.08,0,0.85
battery_10,2048,1483.38,37.08,0,0.85
battery_10,2049,1445.6,36.14,0,0.85
battery_10,2050,1410.06,35.25,0,0.85
battery_12,2010,12122.98,303.07,0,0.85
battery_12,2011,11244.72,281.12,0,0.85
battery_12,2012,10366.46,259.16,0,0.85
battery_12,2013,9488.2,237.21,0,0.85
battery_12,2014,8609.94,215.25,0,0.85
battery_12,2015,7731.69,193.29,0,0.85
battery_12,2016,7320.98,183.02,0,0.85
battery_12,2017,6910.27,172.76,0,0.85
battery_12,2018,5030.1,125.75,0,0.85
battery_12,2019,4301.27,107.53,0,0.85
battery_12,2020,5295.12,132.38,0,0.85
battery_12,2021,4496.75,112.42,0,0.85
battery_12,2022,5054.15,126.35,0,0.85
battery_12,2023,3636.48,90.91,0,0.85
battery_12,2024,3432.97,85.82,0,0.85
battery_12,2025,3259.03,81.48,0,0.85
battery_12,2026,3119.98,78.0,0,0.85
battery_12,2027,2981.05,74.53,0,0.85
battery_12,2028,2841.92,71.05,0,0.85
battery_12,2029,2702.73,67.57,0,0.85
battery_12,2030,2566.25,64.16,0,0.85
battery_12,2031,2521.59,63.04,0,0.85
battery_12,2032,2476.92,61.92,0,0.85
battery_12,2033,2429.63,60.74,0,0.85
battery_12,2034,2384.96,59.62,0,0.85
battery_12,2035,2343.12,58.58,0,0.85
battery_12,2036,2295.81,57.4,0,0.85
battery_12,2037,2251.15,56.28,0,0.85
battery_12,2038,2206.49,55.16,0,0.85
battery_12,2039,2161.83,54.05,0,0.85
battery_12,2040,2114.49,52.86,0,0.85
battery_12,2041,2069.84,51.75,0,0.85
battery_12,2042,2028.05,50.7,0,0.85
battery_12,2043,1983.4,49.59,0,0.85
battery_12,2044,1936.04,48.4,0,0.85
battery_12,2045,1891.39,47.28,0,0.85
battery_12,2046,1846.75,46.17,0,0.85
battery_12,2047,1802.1,45.05,0,0.85
battery_12,2048,1754.69,43.87,0,0.85
battery_12,2049,1710.05,42.75,0,0.85
battery_12,2050,1668.36,41.71,0,0.85
battery_24,2010,23426.45,585.66,0,0.85
battery_24,2011,21729.3,543.23,0,0.85
battery_24,2012,20032.15,500.8,0,0.85
battery_24,2013,18335.01,458.38,0,0.85
battery_24,2014,16637.86,415.95,0,0.85
battery_24,2015,14940.71,373.52,0,0.85
battery_24,2016,14147.07,353.68,0,0.85
battery_24,2017,13353.42,333.84,0,0.85
battery_24,2018,9720.17,243.0,0,0.85
battery_24,2019,8290.46,207.26,0,0.85
battery_24,2020,10308.22,257.71,0,0.85
battery_24,2021,8670.53,216.76,0,0.85
battery_24,2022,9745.29,243.63,0,0.85
battery_24,2023,7012.08,175.3,0,0.85
battery_24,2024,6620.0,165.5,0,0.85
battery_24,2025,6284.99,157.12,0,0.85
battery_24,2026,6016.43,150.41,0,0.85
battery_24,2027,5748.16,143.7,0,0.85
battery_24,2028,5479.39,136.98,0,0.85
battery_24,2029,5210.48,130.26,0,0.85
battery_24,2030,4948.32,123.71,0,0.85
battery_24,2031,4862.39,121.56,0,0.85
battery_24,2032,4776.46,119.41,0,0.85
battery_24,2033,4683.97,117.1,0,0.85
battery_24,2034,4598.04,114.95,0,0.85
battery_24,2035,4519.12,112.98,0,0.85
battery_24,2036,4426.6,110.66,0,0.85
battery_24,2037,4340.68,108.52,0,0.85
battery_24,2038,4254.76,106.37,0,0.85
battery_24,2039,4168.85,104.22,0,0.85
battery_24,2040,4076.24,101.91,0,0.85
battery_24,2041,3990.33,99.76,0,0.85
battery_24,2042,3911.58,97.79,0,0.85
battery_24,2043,3825.67,95.64,0,0.85
battery_24,2044,3733.03,93.33,0,0.85
battery_24,2045,3647.13,91.18,0,0.85
battery_24,2046,3561.23,89.03,0,0.85
battery_24,2047,3475.34,86.88,0,0.85
battery_24,2048,3382.58,84.56,0,0.85
battery_24,2049,3296.69,82.42,0,0.85
battery_24,2050,3218.18,80.45,0,0.85
battery_48,2010,46033.38,1150.83,0,0.85
battery_48,2011,42698.46,1067.46,0,0.85
battery_48,2012,39363.54,984.09,0,0.85
battery_48,2013,36028.61,900.72,0,0.85
battery_48,2014,32693.69,817.34,0,0.85
battery_48,2015,29358.77,733.97,0,0.85
battery_48,2016,27799.24,694.98,0,0.85
battery_48,2017,26239.71,655.99,0,0.85
battery_48,2018,19100.31,477.51,0,0.85
battery_48,2019,16268.85,406.72,0,0.85
battery_48,2020,20334.43,508.36,0,0.85
battery_48,2021,17018.1,425.45,0,0.85
battery_48,2022,19127.58,478.19,0,0.85
battery_48,2023,13763.28,344.08,0,0.85
battery_48,2024,12994.07,324.85,0,0.85
battery_48,2025,12336.92,308.42,0,0.85
battery_48,2026,11809.34,295.23,0,0.85
battery_48,2027,11282.39,282.06,0,0.85
battery_48,2028,10754.35,268.86,0,0.85
battery_48,2029,10225.99,255.65,0,0.85
battery_48,2030,9712.47,242.81,0,0.85
battery_48,2031,9544.0,238.6,0,0.85
battery_48,2032,9375.53,234.39,0,0.85
battery_48,2033,9192.65,229.82,0,0.85
battery_48,2034,9024.2,225.6,0,0.85
battery_48,2035,8871.13,221.78,0,0.85
battery_48,2036,8688.18,217.2,0,0.85
battery_48,2037,8519.75,212.99,0,0.85
battery_48,2038,8351.31,208.78,0,0.85
battery_48,2039,8182.87,204.57,0,0.85
battery_48,2040,7999.75,199.99,0,0.85
battery_48,2041,7831.32,195.78,0,0.85
battery_48,2042,7678.62,191.97,0,0.85
battery_48,2043,7510.21,187.76,0,0.85
battery_48,2044,7327.0,183.17,0,0.85
battery_48,2045,7158.6,178.97,0,0.85
battery_48,2046,6990.21,174.76,0,0.85
battery_48,2047,6821.83,170.55,0,0.85
battery_48,2048,6638.36,165.96,0,0.85
battery_48,2049,6469.98,161.75,0,0.85
battery_48,2050,6317.83,157.95,0,0.85
battery_72,2010,68640.32,1716.01,0,0.85
battery_72,2011,63667.62,1591.69,0,0.85
battery_72,2012,58694.92,1467.37,0,0.85
battery_72,2013,53722.22,1343.06,0,0.85
battery_72,2014,48749.52,1218.74,0,0.85
battery_72,2015,43776.82,1094.42,0,0.85
battery_72,2016,41451.41,1036.29,0,0.85
battery_72,2017,39125.99,978.15,0,0.85
battery_72,2018,28480.45,712.01,0,0.85
battery_72,2019,24247.23,606.18,0,0.85
battery_72,2020,30360.64,759.02,0,0.85
battery_72,2021,25365.66,634.14,0,0.85
battery_72,2022,28509.86,712.75,0,0.85
battery_72,2023,20514.48,512.86,0,0.85
battery_72,2024,19368.13,484.2,0,0.85
battery_72,2025,18388.85,459.72,0,0.85
battery_72,2026,17602.25,440.06,0,0.85
battery_72,2027,16816.62,420.42,0,0.85
battery_72,2028,16029.31,400.73,0,0.85
battery_72,2029,15241.5,381.04,0,0.85
battery_72,2030,14476.62,361.92,0,0.85
battery_72,2031,14225.61,355.64,0,0.85
battery_72,2032,13974.6,349.37,0,0.85
battery_72,2033,13701.34,342.53,0,0.85
battery_72,2034,13450.35,336.26,0,0.85
battery_72,2035,13223.14,330.58,0,0.85
battery_72,2036,12949.77,323.74,0,0.85
battery_72,2037,12698.81,317.47,0,0.85
battery_72,2038,12447.85,311.2,0,0.85
battery_72,2039,12196.9,304.92,0,0.85
battery_72,2040,11923.25,298.08,0,0.85
battery_72,2041,11672.31,291.81,0,0.85
battery_72,2042,11445.66,286.14,0,0.85
battery_72,2043,11194.75,279.87,0,0.85
battery_72,2044,10920.96,273.02,0,0.85
battery_72,2045,10670.07,266.75,0,0.85
battery_72,2046,10419.19,260.48,0,0.85
battery_72,2047,10168.31,254.21,0,0.85
battery_72,2048,9894.13,247.35,0,0.85
battery_72,2049,9643.27,241.08,0,0.85
battery_72,2050,9417.47,235.44,0,0.85
battery_100,2010,95015.08,2375.38,0,0.85
battery_100,2011,88131.64,2203.29,0,0.85
battery_100,2012,81248.2,2031.21,0,0.85
battery_100,2013,74364.76,1859.12,0,0.85
battery_100,2014,67481.32,1687.03,0,0.85
battery_100,2015,60597.88,1514.95,0,0.85
battery_100,2016,57378.94,1434.47,0,0.85
battery_100,2017,54159.99,1354.0,0,0.85
battery_100,2018,39423.95,985.6,0,0.85
battery_100,2019,33555.34,838.88,0,0.85
battery_100,2020,42057.88,1051.45,0,0.85
battery_100,2021,35104.49,877.61,0,0.85
battery_100,2022,39455.87,986.4,0,0.85
battery_100,2023,28390.88,709.77,0,0.85
battery_100,2024,26804.54,670.11,0,0.85
battery_100,2025,25449.43,636.24,0,0.85
battery_100,2026,24360.64,609.02,0,0.85
battery_100,2027,23273.22,581.83,0,0.85
battery_100,2028,22183.42,554.59,0,0.85
battery_100,2029,21092.93,527.32,0,0.85
battery_100,2030,20034.79,500.87,0,0.85
battery_100,2031,19687.49,492.19,0,0.85
battery_100,2032,19340.18,483.5,0,0.85
battery_100,2033,18961.47,474.04,0,0.85
battery_100,2034,18614.19,465.35,0,0.85
battery_100,2035,18300.49,457.51,0,0.85
battery_100,2036,17921.62,448.04,0,0.85
battery_100,2037,17574.39,439.36,0,0.85
battery_100,2038,17227.15,430.68,0,0.85
battery_100,2039,16879.93,422.0,0,0.85
battery_100,2040,16500.67,412.52,0,0.85
battery_100,2041,16153.47,403.84,0,0.85
battery_100,2042,15840.54,396.01,0,0.85
battery_100,2043,15493.38,387.33,0,0.85
battery_100,2044,15113.93,377.85,0,0.85
battery_100,2045,14766.79,369.17,0,0.85
battery_100,2046,14419.67,360.49,0,0.85
battery_100,2047,14072.55,351.81,0,0.85
battery_100,2048,13692.54,342.31,0,0.85
battery_100,2049,13345.45,333.64,0,0.85
battery_100,2050,13033.71,325.84,0,0.85
