i,t,capcost,fom,vom,heatrate
Gas-CC-CCS-F1,2010,3030.828172,27.48,5.82,6.431
Gas-CC-CCS-F1,2011,2991.207669,27.48,5.82,6.431
Gas-CC-CCS-F1,2012,2951.587167,27.48,5.82,6.431
Gas-CC-CCS-F1,2013,2911.966665,27.48,5.82,6.431
Gas-CC-CCS-F1,2014,2872.346162,27.48,5.82,6.431
Gas-CC-CCS-F1,2015,2832.72566,27.48,5.82,6.431
Gas-CC-CCS-F1,2016,2793.105158,27.48,5.82,6.431
Gas-CC-CCS-F1,2017,2753.484655,27.48,5.82,6.431
Gas-CC-CCS-F1,2018,2713.864153,27.48,5.82,6.431
Gas-CC-CCS-F1,2019,2674.243651,27.48,5.82,6.431
Gas-CC-CCS-F1,2020,2634.623148,27.48,5.82,6.431
Gas-CC-CCS-F1,2021,2595.002646,27.48,5.82,6.431
Gas-CC-CCS-F1,2022,2555.382144,27.48,5.82,6.431
Gas-CC-CCS-F1,2023,2515.761641,27.48,5.82,6.431
Gas-CC-CCS-F1,2024,2457.763921,27.48,5.82,6.431
Gas-CC-CCS-F1,2025,2416.706988,27.48,5.82,6.431
Gas-CC-CCS-F1,2026,2387.937255,27.48,5.82,6.431
Gas-CC-CCS-F1,2027,2357.744518,27.48,5.82,6.431
Gas-CC-CCS-F1,2028,2334.666464,27.48,5.82,6.431
Gas-CC-CCS-F1,2029,2316.071312,27.48,5.82,6.431
Gas-CC-CCS-F1,2030,2294.13792,27.48,5.82,6.431
Gas-CC-CCS-F1,2031,2273.961397,27.48,5.82,6.431
Gas-CC-CCS-F1,2032,2253.110759,27.48,5.82,6.431
Gas-CC-CCS-F1,2033,2230.657568,27.48,5.82,6.431
Gas-CC-CCS-F1,2034,2211.596878,27.48,5.82,6.431
Gas-CC-CCS-F1,2035,2195.290624,27.48,5.82,6.431
Gas-CC-CCS-F1,2036,2176.951848,27.48,5.82,6.431
Gas-CC-CCS-F1,2037,2161.798414,27.48,5.82,6.431
Gas-CC-CCS-F1,2038,2145.820548,27.48,5.82,6.431
Gas-CC-CCS-F1,2039,2128.176293,27.48,5.82,6.431
Gas-CC-CCS-F1,2040,2110.137474,27.48,5.82,6.431
Gas-CC-CCS-F1,2041,2095.793423,27.48,5.82,6.431
Gas-CC-CCS-F1,2042,2078.56236,27.48,5.82,6.431
Gas-CC-CCS-F1,2043,2062.762877,27.48,5.82,6.431
Gas-CC-CCS-F1,2044,2046.862736,27.48,5.82,6.431
Gas-CC-CCS-F1,2045,2032.104007,27.48,5.82,6.431
Gas-CC-CCS-F1,2046,2013.643315,27.48,5.82,6.431
Gas-CC-CCS-F1,2047,1997.850861,27.48,5.82,6.431
Gas-CC-CCS-F1,2048,1981.972539,27.48,5.82,6.431
Gas-CC-CCS-F1,2049,1966.049825,27.48,5.82,6.431
Gas-CC-CCS-F1,2050,1933.281535,27.48,5.82,6.431
Gas-CC-CCS-F2,2010,3030.828172,27.48,5.82,6.431
Gas-CC-CCS-F2,2011,2991.207669,27.48,5.82,6.431
Gas-CC-CCS-F2,2012,2951.587167,27.48,5.82,6.431
Gas-CC-CCS-F2,2013,2911.966665,27.48,5.82,6.431
Gas-CC-CCS-F2,2014,2872.346162,27.48,5.82,6.431
Gas-CC-CCS-F2,2015,2832.72566,27.48,5.82,6.431
Gas-CC-CCS-F2,2016,2793.105158,27.48,5.82,6.431
Gas-CC-CCS-F2,2017,2753.484655,27.48,5.82,6.431
Gas-CC-CCS-F2,2018,2713.864153,27.48,5.82,6.431
Gas-CC-CCS-F2,2019,2674.243651,27.48,5.82,6.431
Gas-CC-CCS-F2,2020,2634.623148,27.48,5.82,6.431
Gas-CC-CCS-F2,2021,2595.002646,27.48,5.82,6.431
