i,t,capcost,fom,vom,heatrate
Gas-CC,2045,913.9155973,13.095,2.2,6.4005
Gas-CC,2046,910.1407763,13.095,2.2,6.4005
Gas-CC,2047,907.5679206,13.095,2.2,6.4005
Gas-CC,2048,904.9574829,13.095,2.2,6.4005
Gas-CC,2049,902.3281872,13.095,2.2,6.4005
Gas-CC,2050,891.9284859,13.095,2.2,6.4005
CoalOldScr,2010,3708.757714,36.69317927,6.49627743,9.984242986
CoalOldScr,2011,3703.663442,36.69317927,6.631504985,9.984242986
CoalOldScr,2012,3698.56917,36.69317927,6.766732539,9.984242986
CoalOldScr,2013,3693.474898,36.69317927,6.901960094,9.984242986
CoalOldScr,2014,3688.380625,36.69317927,7.037187648,9.984242986
CoalOldScr,2015,3683.286353,36.69317927,7.172415203,9.984242986
CoalOldScr,2016,3678.192081,36.69317927,7.32171735,9.984242986
CoalOldScr,2017,3673.097809,36.69317927,7.471019497,9.984242986
CoalOldScr,2018,3668.003537,36.69317927,7.620321644,9.984242986
CoalOldScr,2019,3662.909264,36.69317927,7.769623791,9.984242986
CoalOldScr,2020,3657.814992,36.69317927,7.918925938,9.984242986
CoalOldScr,2021,3652.72072,36.69317927,8.083767573,9.984242986
CoalOldScr,2022,3647.626448,36.69317927,8.248609207,9.984242986
CoalOldScr,2023,3642.532175,36.69317927,8.413450841,9.984242986
CoalOldScr,2024,3637.437903,36.69317927,8.578292476,9.984242986
CoalOldScr,2025,3623.039535,36.69317927,8.74313411,9.984242986
CoalOldScr,2026,3616.004012,36.69317927,8.925132594,9.984242986
CoalOldScr,2027,3606.767416,36.69317927,9.107131079,9.984242986
CoalOldScr,2028,3599.285159,36.69317927,9.289129563,9.984242986
CoalOldScr,2029,3590.854549,36.69317927,9.471128047,9.984242986
CoalOldScr,2030,3578.786097,36.69317927,9.653126531,9.984242986
CoalOldScr,2031,3567.648046,36.69317927,9.854067564,9.984242986
CoalOldScr,2032,3555.313829,36.69317927,10.0550086,9.984242986
CoalOldScr,2033,3542.439203,36.69317927,10.25594963,9.984242986
CoalOldScr,2034,3533.382477,36.69317927,10.45689066,9.984242986
CoalOldScr,2035,3523.307524,36.69317927,10.65783169,9.984242986
CoalOldScr,2036,3508.330774,36.69317927,10.87968683,9.984242986
CoalOldScr,2037,3498.479225,36.69317927,11.10154197,9.984242986
CoalOldScr,2038,3487.302671,36.69317927,11.3233971,9.984242986
CoalOldScr,2039,3473.40993,36.69317927,11.54525224,9.984242986
CoalOldScr,2040,3458.85007,36.69317927,11.76710738,9.984242986
CoalOldScr,2041,3450.346279,36.69317927,12.01205337,9.984242986
CoalOldScr,2042,3437.095601,36.69317927,12.25699937,9.984242986
CoalOldScr,2043,3426.207269,36.69317927,12.50194537,9.984242986
CoalOldScr,2044,3415.15697,36.69317927,12.74689137,9.984242986
CoalOldScr,2045,3406.023734,36.69317927,12.99183736,9.984242986
CoalOldScr,2046,3390.679499,36.69317927,13.26227754,9.984242986
CoalOldScr,2047,3379.814132,36.69317927,13.53271771,9.984242986
CoalOldScr,2048,3368.808387,36.69317927,13.80315788,9.984242986
CoalOldScr,2049,3357.73235,36.69317927,14.07359806,9.984242986
CoalOldScr,2050,3317.751211,36.69317927,14.34403823,9.984242986
CoalOldUns,2010,3117.868809,36.69317927,6.49627743,10.26026846
CoalOldUns,2011,3112.774537,36.69317927,6.631504985,10.26026846
CoalOldUns,2012,3107.680265,36.69317927,6.766732539,10.26026846
CoalOldUns,2013,3102.585993,36.69317927,6.901960094,10.26026846
CoalOldUns,2014,3097.49172,36.69317927,7.037187648,10.26026846
CoalOldUns,2015,3092.397448,36.69317927,7.172415203,10.26026846
CoalOldUns,2016,3087.303176,36.69317927,7.32171735,10.26026846
CoalOldUns,2017,3082.208904,36.69317927,7.471019497,10.26026846
CoalOldUns,2018,3077.114632,36.69317927,7.620321644,10.26026846
CoalOldUns,2019,3072.020359,36.69317927,7.769623791,10.26026846
CoalOldUns,2020,3066.926087,36.69317927,7.918925938,10.26026846
CoalOldUns,2021,3061.831815,36.69317927,8.083767573,10.26026846
CoalOldUns,2022,3056.737543,36.69317927,8.248609207,10.26026846
CoalOldUns,2023,3051.64327,36.69317927,8.413450841,10.26026846
CoalOldUns,2024,3046.548998,36.69317927,8.578292476,10.26026846
CoalOldUns,2025,3032.15063,36.69317927,8.74313411,10.26026846
CoalOldUns,2026,3025.115107,36.69317927,8.925132594,10.26026846
CoalOldUns,2027,3015.878511,36.69317927,9.107131079,10.26026846
CoalOldUns,2028,3008.396254,36.69317927,9.289129563,10.26026846
CoalOldUns,2029,2999.965644,36.69317927,9.471128047,10.26026846
CoalOldUns,2030,2987.897192,36.69317927,9.653126531,10.26026846
CoalOldUns,2031,2976.759141,36.69317927,9.854067564,10.26026846
CoalOldUns,2032,2964.424924,36.69317927,10.0550086,10.26026846
CoalOldUns,2033,2951.550298,36.69317927,10.25594963,10.26026846
CoalOldUns,2034,2942.493572,36.69317927,10.45689066,10.26026846
CoalOldUns,2035,2932.418619,36.69317927,10.65783169,10.26026846
CoalOldUns,2036,2917.441869,36.69317927,10.87968683,10.26026846
CoalOldUns,2037,2907.59032,36.69317927,11.10154197,10.26026846
CoalOldUns,2038,2896.413766,36.69317927,11.3233971,10.26026846
CoalOldUns,2039,2882.521025,36.69317927,11.54525224,10.26026846
CoalOldUns,2040,2867.961165,36.69317927,11.76710738,10.26026846
CoalOldUns,2041,2859.457374,36.69317927,12.01205337,10.26026846
CoalOldUns,2042,2846.206696,36.69317927,12.25699937,10.26026846
CoalOldUns,2043,2835.318364,36.69317927,12.50194537,10.26026846
CoalOldUns,2044,2824.268065,36.69317927,12.74689137,10.26026846
CoalOldUns,2045,2815.134829,36.69317927,12.99183736,10.26026846
CoalOldUns,2046,2799.790594,36.69317927,13.26227754,10.26026846
CoalOldUns,2047,2788.925227,36.69317927,13.53271771,10.26026846
CoalOldUns,2048,2777.919482,36.69317927,13.80315788,10.26026846
CoalOldUns,2049,2766.843445,36.69317927,14.07359806,10.26026846
CoalOldUns,2050,2726.862306,36.69317927,14.34403823,10.26026846
coal-new,2010,3708.757714,40.41,4.48,8.83
coal-new,2011,3703.663442,40.41,4.48,8.825714286
coal-new,2012,3698.56917,40.41,4.48,8.821428571
coal-new,2013,3693.474898,40.41,4.48,8.817142857
coal-new,2014,3688.380625,40.41,4.48,8.812857143
coal-new,2015,3683.286353,40.41,4.48,8.808571429
coal-new,2016,3678.192081,40.41,4.48,8.804285714
coal-new,2017,3673.097809,40.41,4.48,8.638
coal-new,2018,3668.003537,40.41,4.48,8.638
coal-new,2019,3662.909264,40.41,4.48,8.638
coal-new,2020,3657.814992,40.41,4.48,8.638
coal-new,2021,3652.72072,40.41,4.48,8.638
coal-new,2022,3647.626448,40.41,4.48,8.638
coal-new,2023,3642.532175,40.41,4.48,8.638
coal-new,2024,3637.437903,40.41,4.48,8.638
coal-new,2025,3623.039535,40.41,4.48,8.638
coal-new,2026,3616.004012,40.41,4.48,8.638
coal-new,2027,3606.767416,40.41,4.48,8.638
coal-new,2028,3599.285159,40.41,4.48,8.638
coal-new,2029,3590.854549,40.41,4.48,8.638
coal-new,2030,3578.786097,40.41,4.48,8.638
coal-new,2031,3567.648046,40.41,4.48,8.638
coal-new,2032,3555.313829,40.41,4.48,8.638
coal-new,2033,3542.439203,40.41,4.48,8.638
coal-new,2034,3533.382477,40.41,4.48,8.638
coal-new,2035,3523.307524,40.41,4.48,8.638
coal-new,2036,3508.330774,40.41,4.48,8.638
coal-new,2037,3498.479225,40.41,4.48,8.638
coal-new,2038,3487.302671,40.41,4.48,8.638
coal-new,2039,3473.40993,40.41,4.48,8.638
coal-new,2040,3458.85007,40.41,4.48,8.638
coal-new,2041,3450.346279,40.41,4.48,8.638
coal-new,2042,3437.095601,40.41,4.48,8.638
coal-new,2043,3426.207269,40.41,4.48,8.638
coal-new,2044,3415.15697,40.41,4.48,8.638
coal-new,2045,3406.023734,40.41,4.48,8.638
coal-new,2046,3390.679499,40.41,4.48,8.638
coal-new,2047,3379.814132,40.41,4.48,8.638
coal-new,2048,3368.808387,40.41,4.48,8.638
coal-new,2049,3357.73235,40.41,4.48,8.638
coal-new,2050,3317.751211,40.41,4.48,8.638
Coal-IGCC,2010,4485.564006,57.07994436,8.022526733,9.325
Coal-IGCC,2011,4448.588625,57.07994436,8.022526733,9.235714286
Coal-IGCC,2012,4411.613245,57.07994436,8.022526733,9.146428571
Coal-IGCC,2013,4374.637864,57.07994436,8.022526733,9.057142857
Coal-IGCC,2014,4337.662483,57.07994436,8.022526733,8.967857143
Coal-IGCC,2015,4300.687102,57.07994436,8.022526733,8.878571429
Coal-IGCC,2016,4263.711722,57.07994436,8.022526733,8.789285714
Coal-IGCC,2017,4226.736341,57.07994436,8.022526733,8.927272727
Coal-IGCC,2018,4189.76096,57.07994436,8.022526733,8.813636364
Coal-IGCC,2019,4152.78558,57.07994436,8.022526733,8.7
Coal-IGCC,2020,4115.810199,57.07994436,8.022526733,8.586363636
Coal-IGCC,2021,4078.834818,57.07994436,8.022526733,8.472727273
Coal-IGCC,2022,4041.859437,57.07994436,8.022526733,8.359090909
Coal-IGCC,2023,3970.593128,57.07994436,8.022526733,8.245454545
Coal-IGCC,2024,3933.617747,57.07994436,8.022526733,8.131818182
Coal-IGCC,2025,3911.888016,57.07994436,8.022526733,8.018181818
Coal-IGCC,2026,3889.99539,57.07994436,8.022526733,7.904545455
Coal-IGCC,2027,3867.414891,57.07994436,8.022526733,7.790909091
Coal-IGCC,2028,3848.117462,57.07994436,8.022526733,7.677272727
Coal-IGCC,2029,3820.977448,57.07994436,8.022526733,7.563636364
Coal-IGCC,2030,3803.773757,57.07994436,8.022526733,7.45
Coal-IGCC,2031,3787.583975,57.07994436,8.022526733,7.45
Coal-IGCC,2032,3767.034835,57.07994436,8.022526733,7.45
Coal-IGCC,2033,3750.06858,57.07994436,8.022526733,7.45
Coal-IGCC,2034,3734.581636,57.07994436,8.022526733,7.45
Coal-IGCC,2035,3716.247751,57.07994436,8.022526733,7.45
Coal-IGCC,2036,3698.393794,57.07994436,8.022526733,7.45
Coal-IGCC,2037,3681.977955,57.07994436,8.022526733,7.45
Coal-IGCC,2038,3669.801166,57.07994436,8.022526733,7.45
Coal-IGCC,2039,3655.667501,57.07994436,8.022526733,7.45
Coal-IGCC,2040,3641.99663,57.07994436,8.022526733,7.45
Coal-IGCC,2041,3632.076266,57.07994436,8.022526733,7.45
Coal-IGCC,2042,3613.967514,57.07994436,8.022526733,7.45
Coal-IGCC,2043,3605.927488,57.07994436,8.022526733,7.45
Coal-IGCC,2044,3588.602544,57.07994436,8.022526733,7.45
Coal-IGCC,2045,3579.757739,57.07994436,8.022526733,7.45
Coal-IGCC,2046,3563.84278,57.07994436,8.022526733,7.45
Coal-IGCC,2047,3551.250725,57.07994436,8.022526733,7.45
Coal-IGCC,2048,3538.600714,57.07994436,8.022526733,7.45
Coal-IGCC,2049,3525.634286,57.07994436,8.022526733,7.45
Coal-IGCC,2050,3485.593396,57.07994436,8.022526733,7.45
o-g-s,2010,1233.802727,30.04256231,4.5851822,10.64770669
o-g-s,2011,1228.810137,30.04256231,4.680628089,10.64770669
o-g-s,2012,1223.817547,30.04256231,4.776073979,10.64770669
o-g-s,2013,1218.824957,30.04256231,4.871519868,10.64770669
o-g-s,2014,1213.832367,30.04256231,4.966965757,10.64770669
o-g-s,2015,1208.839777,30.04256231,5.062411646,10.64770669
o-g-s,2016,1203.847187,30.04256231,5.16779162,10.64770669
o-g-s,2017,1198.854597,30.04256231,5.273171594,10.64770669
o-g-s,2018,1193.862007,30.04256231,5.378551569,10.64770669
o-g-s,2019,1188.869417,30.04256231,5.483931543,10.64770669
o-g-s,2020,1183.876827,30.04256231,5.589311517,10.64770669
o-g-s,2021,1178.884237,30.04256231,5.705659523,10.64770669
o-g-s,2022,1173.891647,30.04256231,5.822007529,10.64770669
o-g-s,2023,1163.930983,30.04256231,5.938355536,10.64770669
o-g-s,2024,1162.303307,30.04256231,6.054703542,10.64770669
o-g-s,2025,1157.702394,30.04256231,6.171051549,10.64770669
o-g-s,2026,1155.45427,30.04256231,6.299509149,10.64770669
o-g-s,2027,1152.502799,30.04256231,6.427966749,10.64770669
o-g-s,2028,1150.111921,30.04256231,6.55642435,10.64770669
o-g-s,2029,1147.417924,30.04256231,6.68488195,10.64770669
o-g-s,2030,1143.561559,30.04256231,6.81333955,10.64770669
o-g-s,2031,1140.002635,30.04256231,6.955167121,10.64770669
o-g-s,2032,1136.0613,30.04256231,7.096994692,10.64770669
o-g-s,2033,1131.947446,30.04256231,7.238822262,10.64770669
o-g-s,2034,1129.053464,30.04256231,7.380649833,10.64770669
o-g-s,2035,1125.834113,30.04256231,7.522477403,10.64770669
o-g-s,2036,1121.048312,30.04256231,7.679066501,10.64770669
o-g-s,2037,1117.90047,30.04256231,7.835655599,10.64770669
o-g-s,2038,1114.329214,30.04256231,7.992244697,10.64770669
o-g-s,2039,1109.889946,30.04256231,8.148833795,10.64770669
o-g-s,2040,1105.237548,30.04256231,8.305422893,10.64770669
o-g-s,2041,1102.520217,30.04256231,8.478309911,10.64770669
o-g-s,2042,1098.285952,30.04256231,8.651196928,10.64770669
o-g-s,2043,1094.806752,30.04256231,8.824083945,10.64770669
o-g-s,2044,1091.27573,30.04256231,8.996970962,10.64770669
o-g-s,2045,1088.357452,30.04256231,9.169857979,10.64770669
o-g-s,2046,1083.454296,30.04256231,9.360739216,10.64770669
o-g-s,2047,1079.982385,30.04256231,9.551620453,10.64770669
o-g-s,2048,1076.465745,30.04256231,9.742501689,10.64770669
o-g-s,2049,1072.926379,30.04256231,9.933382926,10.64770669
o-g-s,2050,1060.150879,30.04256231,10.12426416,10.64770669
Nuclear,2010,6489.617772,121.13,2.36,10.461
Nuclear,2011,6457.787158,121.13,2.36,10.461
Nuclear,2012,6425.956545,121.13,2.36,10.461
Nuclear,2013,6394.125931,121.13,2.36,10.461
Nuclear,2014,6362.295318,121.13,2.36,10.461
Nuclear,2015,6330.464704,121.13,2.36,10.461
Nuclear,2016,6298.634091,121.13,2.36,10.461
Nuclear,2017,6266.803477,121.13,2.36,10.461
Nuclear,2018,6234.972864,121.13,2.36,10.461
Nuclear,2019,6203.14225,121.13,2.36,10.461
Nuclear,2020,6171.311637,121.13,2.36,10.461
Nuclear,2021,6139.481023,121.13,2.36,10.461
Nuclear,2022,6107.65041,121.13,2.36,10.461
Nuclear,2023,6075.819796,121.13,2.36,10.461
Nuclear,2024,6043.989183,121.13,2.36,10.461
Nuclear,2025,6012.158569,121.13,2.36,10.461
Nuclear,2026,5980.327956,121.13,2.36,10.461
Nuclear,2027,5944.818297,121.13,2.36,10.461
Nuclear,2028,5912.165847,121.13,2.36,10.461
Nuclear,2029,5877.914497,121.13,2.36,10.461
Nuclear,2030,5837.693129,121.13,2.36,10.461
Nuclear,2031,5798.990573,121.13,2.36,10.461
Nuclear,2032,5758.34604,121.13,2.36,10.461
Nuclear,2033,5716.838961,121.13,2.36,10.461
Nuclear,2034,5681.486158,121.13,2.36,10.461
Nuclear,2035,5644.471722,121.13,2.36,10.461
Nuclear,2036,5599.616959,121.13,2.36,10.461
Nuclear,2037,5562.953732,121.13,2.36,10.461
Nuclear,2038,5524.169791,121.13,2.36,10.461
Nuclear,2039,5481.095717,121.13,2.36,10.461
Nuclear,2040,5437.001376,121.13,2.36,10.461
Nuclear,2041,5402.426804,121.13,2.36,10.461
Nuclear,2042,5360.411216,121.13,2.36,10.461
Nuclear,2043,5322.086749,121.13,2.36,10.461
Nuclear,2044,5283.50418,121.13,2.36,10.461
Nuclear,2045,5247.869245,121.13,2.36,10.461
Nuclear,2046,5202.672625,121.13,2.36,10.461
Nuclear,2047,5164.369127,121.13,2.36,10.461
Nuclear,2048,5125.843253,121.13,2.36,10.461
Nuclear,2049,5087.203671,121.13,2.36,10.461
Nuclear,2050,5004.954381,121.13,2.36,10.461
biopower,2010,4189.941707,125.19,4.81,13.5
biopower,2011,4177.802974,125.19,4.81,13.5
biopower,2012,4165.664241,125.19,4.81,13.5
biopower,2013,4153.525507,125.19,4.81,13.5
biopower,2014,4141.386774,125.19,4.81,13.5
biopower,2015,4129.248041,125.19,4.81,13.5
biopower,2016,4117.109308,125.19,4.81,13.5
biopower,2017,4104.970575,125.19,4.81,13.5
biopower,2018,4092.831842,125.19,4.81,13.5
biopower,2019,4080.693109,125.19,4.81,13.5
biopower,2020,4068.554376,125.19,4.81,13.5
biopower,2021,4056.415642,125.19,4.81,13.5
biopower,2022,4044.276909,125.19,4.81,13.5
biopower,2023,4032.138176,125.19,4.81,13.5
biopower,2024,4019.999443,125.19,4.81,13.5
biopower,2025,3997.571131,125.19,4.81,13.5
biopower,2026,3983.264146,125.19,4.81,13.5
biopower,2027,3966.520281,125.19,4.81,13.5
biopower,2028,3951.693842,125.19,4.81,13.5
biopower,2029,3935.813623,125.19,4.81,13.5
biopower,2030,3915.940862,125.19,4.81,13.5
biopower,2031,3897.086698,125.19,4.81,13.5
biopower,2032,3876.926065,125.19,4.81,13.5
biopower,2033,3856.181153,125.19,4.81,13.5
biopower,2034,3839.58959,125.19,4.81,13.5
biopower,2035,3821.883843,125.19,4.81,13.5
biopower,2036,3798.864535,125.19,4.81,13.5
biopower,2037,3781.398881,125.19,4.81,13.5
biopower,2038,3762.496486,125.19,4.81,13.5
biopower,2039,3740.667613,125.19,4.81,13.5
biopower,2040,3718.130563,125.19,4.81,13.5
biopower,2041,3702.103855,125.19,4.81,13.5
biopower,2042,3680.981054,125.19,4.81,13.5
biopower,2043,3662.390507,125.19,4.81,13.5
biopower,2044,3643.624571,125.19,4.81,13.5
biopower,2045,3626.898471,125.19,4.81,13.5
biopower,2046,3603.560785,125.19,4.81,13.5
biopower,2047,3584.990377,125.19,4.81,13.5
biopower,2048,3566.268003,125.19,4.81,13.5
biopower,2049,3547.468996,125.19,4.81,13.5
biopower,2050,3498.191594,125.19,4.81,13.5
CofireOld,2010,4026.928663,36.69317927,6.49627743,10.74020434
CofireOld,2011,4021.834391,36.69317927,6.631504985,10.74020434
CofireOld,2012,4016.740119,36.69317927,6.766732539,10.74020434
CofireOld,2013,4011.645846,36.69317927,6.901960094,10.74020434
CofireOld,2014,4006.551574,36.69317927,7.037187648,10.74020434
CofireOld,2015,4001.457302,36.69317927,7.172415203,10.74020434
CofireOld,2016,3996.36303,36.69317927,7.32171735,10.74020434
CofireOld,2017,3991.268758,36.69317927,7.471019497,10.74020434
CofireOld,2018,3986.174485,36.69317927,7.620321644,10.74020434
CofireOld,2019,3981.080213,36.69317927,7.769623791,10.74020434
CofireOld,2020,3975.985941,36.69317927,7.918925938,10.74020434
CofireOld,2021,3970.891669,36.69317927,8.083767573,10.74020434
CofireOld,2022,3965.797396,36.69317927,8.248609207,10.74020434
CofireOld,2023,3960.703124,36.69317927,8.413450841,10.74020434
CofireOld,2024,3955.608852,36.69317927,8.578292476,10.74020434
CofireOld,2025,3941.210484,36.69317927,8.74313411,10.74020434
CofireOld,2026,3934.174961,36.69317927,8.925132594,10.74020434
CofireOld,2027,3924.938365,36.69317927,9.107131079,10.74020434
CofireOld,2028,3917.456108,36.69317927,9.289129563,10.74020434
CofireOld,2029,3909.025498,36.69317927,9.471128047,10.74020434
CofireOld,2030,3896.957046,36.69317927,9.653126531,10.74020434
CofireOld,2031,3885.818995,36.69317927,9.854067564,10.74020434
CofireOld,2032,3873.484778,36.69317927,10.0550086,10.74020434
CofireOld,2033,3860.610152,36.69317927,10.25594963,10.74020434
CofireOld,2034,3851.553426,36.69317927,10.45689066,10.74020434
CofireOld,2035,3841.478473,36.69317927,10.65783169,10.74020434
CofireOld,2036,3826.501723,36.69317927,10.87968683,10.74020434
CofireOld,2037,3816.650174,36.69317927,11.10154197,10.74020434
CofireOld,2038,3805.47362,36.69317927,11.3233971,10.74020434
CofireOld,2039,3791.580879,36.69317927,11.54525224,10.74020434
CofireOld,2040,3777.021019,36.69317927,11.76710738,10.74020434
CofireOld,2041,3768.517228,36.69317927,12.01205337,10.74020434
CofireOld,2042,3755.26655,36.69317927,12.25699937,10.74020434
CofireOld,2043,3744.378218,36.69317927,12.50194537,10.74020434
CofireOld,2044,3733.327919,36.69317927,12.74689137,10.74020434
CofireOld,2045,3724.194683,36.69317927,12.99183736,10.74020434
CofireOld,2046,3708.850448,36.69317927,13.26227754,10.74020434
CofireOld,2047,3697.985081,36.69317927,13.53271771,10.74020434
CofireOld,2048,3686.979336,36.69317927,13.80315788,10.74020434
CofireOld,2049,3675.903299,36.69317927,14.07359806,10.74020434
CofireOld,2050,3635.92216,36.69317927,14.34403823,10.74020434
CofireNew,2010,4026.928663,40.41,4.48,10.70175439
CofireNew,2011,4021.834391,40.41,4.48,10.49535604
CofireNew,2012,4016.740119,40.41,4.48,10.28895769
CofireNew,2013,4011.645846,40.41,4.48,10.08255934
CofireNew,2014,4006.551574,40.41,4.48,9.876160991
CofireNew,2015,4001.457302,40.41,4.48,9.669762642
CofireNew,2016,3996.36303,40.41,4.48,9.669762642
CofireNew,2017,3991.268758,40.41,4.48,9.669762642
CofireNew,2018,3986.174485,40.41,4.48,9.669762642
CofireNew,2019,3981.080213,40.41,4.48,9.669762642
CofireNew,2020,3975.985941,40.41,4.48,9.669762642
CofireNew,2021,3970.891669,40.41,4.48,9.593395253
CofireNew,2022,3965.797396,40.41,4.48,9.517027864
CofireNew,2023,3960.703124,40.41,4.48,9.440660475
CofireNew,2024,3955.608852,40.41,4.48,9.364293086
CofireNew,2025,3941.210484,40.41,4.48,9.287925697
CofireNew,2026,3934.174961,40.41,4.48,9.287925697
CofireNew,2027,3924.938365,40.41,4.48,9.287925697
CofireNew,2028,3917.456108,40.41,4.48,9.287925697
CofireNew,2029,3909.025498,40.41,4.48,9.287925697
CofireNew,2030,3896.957046,40.41,4.48,9.287925697
CofireNew,2031,3885.818995,40.41,4.48,9.287925697
CofireNew,2032,3873.484778,40.41,4.48,9.287925697
CofireNew,2033,3860.610152,40.41,4.48,9.287925697
CofireNew,2034,3851.553426,40.41,4.48,9.287925697
CofireNew,2035,3841.478473,40.41,4.48,9.287925697
CofireNew,2036,3826.501723,40.41,4.48,9.287925697
CofireNew,2037,3816.650174,40.41,4.48,9.287925697
CofireNew,2038,3805.47362,40.41,4.48,9.287925697
CofireNew,2039,3791.580879,40.41,4.48,9.287925697
CofireNew,2040,3777.021019,40.41,4.48,9.287925697
CofireNew,2041,3768.517228,40.41,4.48,9.287925697
CofireNew,2042,3755.26655,40.41,4.48,9.287925697
CofireNew,2043,3744.378218,40.41,4.48,9.287925697
CofireNew,2044,3733.327919,40.41,4.48,9.287925697
CofireNew,2045,3724.194683,40.41,4.48,9.287925697
CofireNew,2046,3708.850448,40.41,4.48,9.287925697
CofireNew,2047,3697.985081,40.41,4.48,9.287925697
CofireNew,2048,3686.979336,40.41,4.48,9.287925697
CofireNew,2049,3675.903299,40.41,4.48,9.287925697
CofireNew,2050,3635.92216,40.41,4.48,9.287925697
lfill-gas,2010,1721.130518,20.02,6.17,8.513
lfill-gas,2011,1707.875942,20.02,6.17,8.513
lfill-gas,2012,1694.621366,20.02,6.17,8.513
lfill-gas,2013,1681.366789,20.02,6.17,8.513
lfill-gas,2014,1668.112213,20.02,6.17,8.513
lfill-gas,2015,1654.857637,20.02,6.17,8.513
