i,t,capcost,fom,vom,heatrate
Coal-IGCC,2010,5418.191718,151.4592325,15.22011601,9.325
Coal-IGCC,2011,5373.676058,151.4592325,15.22011601,9.239333333
Coal-IGCC,2012,5329.160399,151.4592325,15.22011601,9.153666667
Coal-IGCC,2013,5284.644739,151.4592325,15.22011601,9.068
Coal-IGCC,2014,5240.129079,151.4592325,15.22011601,8.982333333
Coal-IGCC,2015,5195.61342,151.4592325,15.22011601,8.896666667
Coal-IGCC,2016,5151.09776,151.4592325,15.22011601,8.811
Coal-IGCC,2017,5106.5821,151.4592325,15.22011601,8.725333333
Coal-IGCC,2018,5062.066441,151.4592325,15.22011601,8.639666667
Coal-IGCC,2019,5017.550781,151.4592325,15.22011601,8.554
Coal-IGCC,2020,4658.015038,147.1426014,15.03463609,8.45
Coal-IGCC,2021,5002.4,150.1,14.77,8.308
Coal-IGCC,2022,5002.4,150.1,14.77,8.308
Coal-IGCC,2023,5002.4,150.1,14.77,8.308
Coal-IGCC,2024,5002.4,150.1,14.77,8.308
Coal-IGCC,2025,5002.4,150.1,14.77,8.308
Coal-IGCC,2026,5002.4,150.1,14.77,8.308
Coal-IGCC,2027,5002.4,150.1,14.77,8.308
Coal-IGCC,2028,5002.4,150.1,14.77,8.308
Coal-IGCC,2029,5002.4,150.1,14.77,8.308
Coal-IGCC,2030,5002.4,150.1,14.77,8.308
Coal-IGCC,2031,5002.4,150.1,14.77,8.308
Coal-IGCC,2032,5002.4,150.1,14.77,8.308
Coal-IGCC,2033,5002.4,150.1,14.77,8.308
Coal-IGCC,2034,5002.4,150.1,14.77,8.308
Coal-IGCC,2035,5002.4,150.1,14.77,8.308
Coal-IGCC,2036,5002.4,150.1,14.77,8.308
Coal-IGCC,2037,5002.4,150.1,14.77,8.308
Coal-IGCC,2038,5002.4,150.1,14.77,8.308
Coal-IGCC,2039,5002.4,150.1,14.77,8.308
Coal-IGCC,2040,5002.4,150.1,14.77,8.308
Coal-IGCC,2041,5002.4,150.1,14.77,8.308
Coal-IGCC,2042,5002.4,150.1,14.77,8.308
Coal-IGCC,2043,5002.4,150.1,14.77,8.308
Coal-IGCC,2044,5002.4,150.1,14.77,8.308
Coal-IGCC,2045,5002.4,150.1,14.77,8.308
Coal-IGCC,2046,5002.4,150.1,14.77,8.308
Coal-IGCC,2047,5002.4,150.1,14.77,8.308
Coal-IGCC,2048,5002.4,150.1,14.77,8.308
Coal-IGCC,2049,5002.4,150.1,14.77,8.308
Coal-IGCC,2050,5002.4,150.1,14.77,8.308
Coal-new,2010,2839.463148,76.10058007,8.330787735,8.83
Coal-new,2011,2830.983975,76.10058007,8.330787735,8.790333333
Coal-new,2012,2822.504801,76.10058007,8.330787735,8.750666667
Coal-new,2013,2814.025628,76.10058007,8.330787735,8.711
Coal-new,2014,2805.546455,76.10058007,8.330787735,8.671333333
Coal-new,2015,2797.067282,76.10058007,8.330787735,8.631666667
Coal-new,2016,2788.588108,76.10058007,8.330787735,8.592
Coal-new,2017,2780.108935,76.10058007,8.330787735,8.552333333
Coal-new,2018,2771.629762,76.10058007,8.330787735,8.512666667
Coal-new,2019,2763.150588,76.10058007,8.330787735,8.473
Coal-new,2020,2688.645228,77.47653693,8.229264598,8.473
Coal-new,2021,2856.7,77.6,8.46,8.49
Coal-new,2022,2856.7,77.6,8.46,8.49
Coal-new,2023,2856.7,77.6,8.46,8.49
Coal-new,2024,2856.7,77.6,8.46,8.49
Coal-new,2025,2856.7,77.6,8.46,8.49
Coal-new,2026,2856.7,77.6,8.46,8.49
Coal-new,2027,2856.7,77.6,8.46,8.49
Coal-new,2028,2856.7,77.6,8.46,8.49
Coal-new,2029,2856.7,77.6,8.46,8.49
Coal-new,2030,2856.7,77.6,8.46,8.49
Coal-new,2031,2856.7,77.6,8.46,8.49
Coal-new,2032,2856.7,77.6,8.46,8.49
Coal-new,2033,2856.7,77.6,8.46,8.49
Coal-new,2034,2856.7,77.6,8.46,8.49
Coal-new,2035,2856.7,77.6,8.46,8.49
