type,t,capcost,fom,vom
csp1,2010,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2011,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2012,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2013,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2014,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2015,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2016,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2017,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2018,8538.555093347726,68.44616917412783,4.251958994150366
csp1,2019,8141.010415517666,68.44616917412783,4.251958994150366
csp1,2020,6980.76,66.0,3.5
csp1,2021,6980.76,66.0,3.5
csp1,2022,6980.76,66.0,2.91
csp1,2023,6980.76,66.0,2.91
csp1,2024,6980.76,66.0,2.91
csp1,2025,6980.76,66.0,2.91
csp1,2026,6980.76,66.0,2.91
csp1,2027,6980.76,66.0,2.91
csp1,2028,6980.76,66.0,2.91
csp1,2029,6980.76,66.0,2.91
csp1,2030,6980.76,66.0,2.91
csp1,2031,6980.76,66.0,2.91
csp1,2032,6980.76,66.0,2.91
csp1,2033,6980.76,66.0,2.91
csp1,2034,6980.76,66.0,2.91
csp1,2035,6980.76,66.0,2.91
csp1,2036,6980.76,66.0,2.91
csp1,2037,6980.76,66.0,2.91
csp1,2038,6980.76,66.0,2.91
csp1,2039,6980.76,66.0,2.91
csp1,2040,6980.76,66.0,2.91
csp1,2041,6980.76,66.0,2.91
csp1,2042,6980.76,66.0,2.91
csp1,2043,6980.76,66.0,2.91
csp1,2044,6980.76,66.0,2.91
csp1,2045,6980.76,66.0,2.91
csp1,2046,6980.76,66.0,2.91
csp1,2047,6980.76,66.0,2.91
csp1,2048,6980.76,66.0,2.91
csp1,2049,6980.76,66.0,2.91
csp1,2050,6980.76,66.0,2.91
csp2,2010,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2011,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2012,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2013,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2014,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2015,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2016,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2017,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2018,7610.748377709196,68.44616917412783,4.251958994150366
csp2,2019,6587.27583050728,66.42149549024668,3.543323204791967
csp2,2020,6242.1,66.0,3.5
csp2,2021,6242.1,66.0,3.5
csp2,2022,6242.1,66.0,2.91
csp2,2023,6242.1,66.0,2.91
csp2,2024,6242.1,66.0,2.91
csp2,2025,6242.1,66.0,2.91
csp2,2026,6242.1,66.0,2.91
csp2,2027,6242.1,66.0,2.91
csp2,2028,6242.1,66.0,2.91
csp2,2029,6242.1,66.0,2.91
csp2,2030,6242.1,66.0,2.91
csp2,2031,6242.1,66.0,2.91
csp2,2032,6242.1,66.0,2.91
csp2,2033,6242.1,66.0,2.91
csp2,2034,6242.1,66.0,2.91
csp2,2035,6242.1,66.0,2.91
csp2,2036,6242.1,66.0,2.91
csp2,2037,6242.1,66.0,2.91
csp2,2038,6242.1,66.0,2.91
csp2,2039,6242.1,66.0,2.91
csp2,2040,6242.1,66.0,2.91
csp2,2041,6242.1,66.0,2.91
csp2,2042,6242.1,66.0,2.91
csp2,2043,6242.1,66.0,2.91
csp2,2044,6242.1,66.0,2.91
csp2,2045,6242.1,66.0,2.91
csp2,2046,6242.1,66.0,2.91
csp2,2047,6242.1,66.0,2.91
csp2,2048,6242.1,66.0,2.91
csp2,2049,6242.1,66.0,2.91
csp2,2050,6242.1,66.0,2.91
csp3,2010,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2011,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2012,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2013,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2014,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2015,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2016,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2017,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2018,5563.455303651654,69.67820021926214,4.328494256045071
csp3,2019,5338.423776160558,69.67820021926214,4.328494256045071
csp3,2020,4513.62,66.0,3.5
csp3,2021,4513.62,66.0,3.5
csp3,2022,4513.62,66.0,2.91
csp3,2023,4513.62,66.0,2.91
csp3,2024,4513.62,66.0,2.91
csp3,2025,4513.62,66.0,2.91
csp3,2026,4513.62,66.0,2.91
csp3,2027,4513.62,66.0,2.91
csp3,2028,4513.62,66.0,2.91
csp3,2029,4513.62,66.0,2.91
csp3,2030,4513.62,66.0,2.91
csp3,2031,4513.62,66.0,2.91
csp3,2032,4513.62,66.0,2.91
csp3,2033,4513.62,66.0,2.91
csp3,2034,4513.62,66.0,2.91
csp3,2035,4513.62,66.0,2.91
csp3,2036,4513.62,66.0,2.91
csp3,2037,4513.62,66.0,2.91
csp3,2038,4513.62,66.0,2.91
csp3,2039,4513.62,66.0,2.91
csp3,2040,4513.62,66.0,2.91
csp3,2041,4513.62,66.0,2.91
csp3,2042,4513.62,66.0,2.91
csp3,2043,4513.62,66.0,2.91
csp3,2044,4513.62,66.0,2.91
csp3,2045,4513.62,66.0,2.91
csp3,2046,4513.62,66.0,2.91
csp3,2047,4513.62,66.0,2.91
csp3,2048,4513.62,66.0,2.91
csp3,2049,4513.62,66.0,2.91
csp3,2050,4513.62,66.0,2.91
csp4,2010,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2011,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2012,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2013,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2014,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2015,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2016,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2017,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2018,4785.8282827166895,69.67820021926214,4.328494256045071
csp4,2019,4594.950372246228,69.67820021926214,4.328494256045071
csp4,2020,3935.96,66.0,3.5
csp4,2021,3935.96,66.0,3.5
csp4,2022,3935.96,66.0,2.91
csp4,2023,3935.96,66.0,2.91
csp4,2024,3935.96,66.0,2.91
csp4,2025,3935.96,66.0,2.91
csp4,2026,3935.96,66.0,2.91
csp4,2027,3935.96,66.0,2.91
csp4,2028,3935.96,66.0,2.91
csp4,2029,3935.96,66.0,2.91
csp4,2030,3935.96,66.0,2.91
csp4,2031,3935.96,66.0,2.91
csp4,2032,3935.96,66.0,2.91
csp4,2033,3935.96,66.0,2.91
