i,t,capcost,fom,vom,rte
battery_2,2010,2560,64,0,0.85
battery_2,2011,2560,64,0,0.85
battery_2,2012,2560,64,0,0.85
battery_2,2013,2560,64,0,0.85
battery_2,2014,2560,64,0,0.85
battery_2,2015,2560,64,0,0.85
battery_2,2016,2560,64,0,0.85
battery_2,2017,2560,64,0,0.85
battery_2,2018,963,24.06713271,0,0.85
battery_2,2019,910,22.75,0,0.85
battery_2,2020,708.7650398,17.719126,0,0.85
battery_2,2021,658.8784823,16.47196206,0,0.85
battery_2,2022,608.9919248,15.22479812,0,0.85
battery_2,2023,559.1053673,13.97763418,0,0.85
battery_2,2024,509.2188099,12.73047025,0,0.85
battery_2,2025,459.3322524,11.48330631,0,0.85
battery_2,2026,434.349124,10.8587281,0,0.85
battery_2,2027,409.3659955,10.23414989,0,0.85
battery_2,2028,384.3828671,9.609571678,0,0.85
battery_2,2029,359.3997387,8.984993468,0,0.85
battery_2,2030,334.4166103,8.360415258,0,0.85
battery_2,2031,327.8736766,8.196841916,0,0.85
battery_2,2032,321.3307429,8.033268574,0,0.85
battery_2,2033,314.7878093,7.869695232,0,0.85
battery_2,2034,308.2448756,7.70612189,0,0.85
battery_2,2035,301.7019419,7.542548548,0,0.85
battery_2,2036,295.1590082,7.378975206,0,0.85
battery_2,2037,288.6160745,7.215401864,0,0.85
battery_2,2038,282.0731409,7.051828522,0,0.85
battery_2,2039,275.5302072,6.88825518,0,0.85
battery_2,2040,268.9872735,6.724681838,0,0.85
battery_2,2041,262.4443398,6.561108496,0,0.85
battery_2,2042,255.9014061,6.397535154,0,0.85
battery_2,2043,249.3584725,6.233961812,0,0.85
battery_2,2044,242.8155388,6.07038847,0,0.85
battery_2,2045,236.2726051,5.906815128,0,0.85
battery_2,2046,229.7296714,5.743241786,0,0.85
battery_2,2047,223.1867377,5.579668444,0,0.85
battery_2,2048,216.6438041,5.416095102,0,0.85
battery_2,2049,210.1008704,5.25252176,0,0.85
battery_2,2050,203.5579367,5.088948418,0,0.85
battery_4,2010,3935.669107,98.39172767,0,0.85
battery_4,2011,3650.546578,91.26366447,0,0.85
battery_4,2012,3365.424048,84.1356012,0,0.85
battery_4,2013,3080.301518,77.00753795,0,0.85
battery_4,2014,2795.178989,69.87947472,0,0.85
battery_4,2015,2510.056458,62.75141146,0,0.85
battery_4,2016,2376.722859,59.41807148,0,0.85
battery_4,2017,2243.38926,56.08473149,0,0.85
battery_4,2018,1633,40.8347834,0,0.85
battery_4,2019,1544,38.6,0,0.85
battery_4,2020,1202.56398,30.06409949,0,0.85
battery_4,2021,1117.921293,27.94803233,0,0.85
battery_4,2022,1033.278607,25.83196516,0,0.85
battery_4,2023,948.63592,23.715898,0,0.85
battery_4,2024,863.9932334,21.59983084,0,0.85
battery_4,2025,779.3505469,19.48376367,0,0.85
battery_4,2026,736.9615905,18.42403976,0,0.85
battery_4,2027,694.5726342,17.36431585,0,0.85
battery_4,2028,652.1836779,16.30459195,0,0.85
battery_4,2029,609.7947215,15.24486804,0,0.85
battery_4,2030,567.4057652,14.18514413,0,0.85
battery_4,2031,556.304348,13.9076087,0,0.85
battery_4,2032,545.2029309,13.63007327,0,0.85
battery_4,2033,534.1015137,13.35253784,0,0.85
battery_4,2034,523.0000966,13.07500242,0,0.85
battery_4,2035,511.8986795,12.79746699,0,0.85
battery_4,2036,500.7972623,12.51993156,0,0.85
battery_4,2037,489.6958452,12.24239613,0,0.85
battery_4,2038,478.594428,11.9648607,0,0.85
battery_4,2039,467.4930109,11.68732527,0,0.85
battery_4,2040,456.3915937,11.40978984,0,0.85
battery_4,2041,445.2901766,11.13225441,0,0.85
battery_4,2042,434.1887594,10.85471899,0,0.85
battery_4,2043,423.0873423,10.57718356,0,0.85
battery_4,2044,411.9859252,10.29964813,0,0.85
battery_4,2045,400.884508,10.0221127,0,0.85
battery_4,2046,389.7830909,9.744577272,0,0.85
battery_4,2047,378.6816737,9.467041843,0,0.85
battery_4,2048,367.5802566,9.189506414,0,0.85
battery_4,2049,356.4788394,8.911970986,0,0.85
battery_4,2050,345.3774223,8.634435557,0,0.85
battery_6,2010,4300.8,107.52,0,0.85
battery_6,2011,4300.8,107.52,0,0.85
battery_6,2012,4300.8,107.52,0,0.85
battery_6,2013,4300.8,107.52,0,0.85
battery_6,2014,4300.8,107.52,0,0.85
battery_6,2015,4300.8,107.52,0,0.85
battery_6,2016,4300.8,107.52,0,0.85
battery_6,2017,4300.8,107.52,0,0.85
battery_6,2018,2304,57.6024341,0,0.85
battery_6,2019,2178,54.45,0,0.85
battery_6,2020,1696.362919,42.40907299,0,0.85
battery_6,2021,1576.964104,39.4241026,0,0.85
battery_6,2022,1457.565288,36.43913221,0,0.85
battery_6,2023,1338.166473,33.45416182,0,0.85
