type,t,capcost,fom,vom
csp1,2010,8682.969256,67.584,4.1984
csp1,2011,8682.969256,67.584,4.1984
csp1,2012,8682.969256,67.584,4.1984
csp1,2013,8682.969256,67.584,4.1984
csp1,2014,8682.969256,67.584,4.1984
csp1,2015,8682.969256,67.584,4.1984
csp1,2016,8682.969256,67.584,4.1984
csp1,2017,8682.969256,67.584,4.1984
csp1,2018,8609.41593,67.61205,4.2001425
csp1,2019,8248.44386,67.61205,4.2001425
csp1,2020,7887.471791,67.61205,4.2001425
csp1,2021,7526.499722,67.61205,4.2001425
csp1,2022,7229.798484,67.61205,4.2001425
csp1,2023,6764.351481,64.6526,3.5854875
csp1,2024,6362.347861,61.69315,3.5854875
csp1,2025,5960.34424,58.7337,3.5854875
csp1,2026,5558.34062,55.77425,3.5854875
csp1,2027,5156.337,52.8148,3.5854875
csp1,2028,4754.33338,49.85535,3.5854875
csp1,2029,4352.32976,46.8959,3.5854875
csp1,2030,3950.32614,43.93645,3.5854875
csp1,2031,3610.652061,40.977,3.5854875
csp1,2032,3575.557306,40.977,3.5854875
csp1,2033,3540.462551,40.977,3.5854875
csp1,2034,3505.367796,40.977,3.5854875
csp1,2035,3470.273041,40.977,3.5854875
csp1,2036,3435.178286,40.977,3.5854875
csp1,2037,3400.083531,40.977,3.5854875
csp1,2038,3364.988775,40.977,3.5854875
csp1,2039,3329.89402,40.977,3.5854875
csp1,2040,3294.799265,40.977,3.5854875
csp1,2041,3259.70451,40.977,3.5854875
csp1,2042,3224.609755,40.977,3.5854875
csp1,2043,3189.515,40.977,3.5854875
csp1,2044,3154.420245,40.977,3.5854875
csp1,2045,3119.32549,40.977,3.5854875
csp1,2046,3084.230735,40.977,3.5854875
csp1,2047,3049.135979,40.977,3.5854875
csp1,2048,3014.041224,40.977,3.5854875
csp1,2049,2978.946469,40.977,3.5854875
csp1,2050,2943.851714,40.977,3.5854875
csp2,2010,7742.559666,67.584,4.1984
csp2,2011,7742.559666,67.584,4.1984
csp2,2012,7742.559666,67.584,4.1984
csp2,2013,7742.559666,67.584,4.1984
csp2,2014,7742.559666,67.584,4.1984
csp2,2015,7742.559666,67.584,4.1984
csp2,2016,7742.559666,67.584,4.1984
csp2,2017,7742.559666,67.584,4.1984
csp2,2018,7668.616033,67.61205,4.2001425
csp2,2019,7348.011263,67.61205,4.2001425
csp2,2020,7027.406493,67.61205,4.2001425
csp2,2021,6706.801723,67.61205,4.2001425
csp2,2022,6450.467785,67.61205,4.2001425
csp2,2023,6034.407311,64.6526,3.5854875
csp2,2024,5679.626635,61.69315,3.5854875
csp2,2025,5324.845959,58.7337,3.5854875
csp2,2026,4970.065283,55.77425,3.5854875
csp2,2027,4615.284607,52.8148,3.5854875
csp2,2028,4260.503931,49.85535,3.5854875
csp2,2029,3905.723255,46.8959,3.5854875
csp2,2030,3550.942579,43.93645,3.5854875
csp2,2031,3258.491444,40.977,3.5854875
csp2,2032,3225.922466,40.977,3.5854875
csp2,2033,3193.353489,40.977,3.5854875
csp2,2034,3160.784511,40.977,3.5854875
csp2,2035,3128.215534,40.977,3.5854875
csp2,2036,3095.646556,40.977,3.5854875
csp2,2037,3063.077579,40.977,3.5854875
