Tech,Wind class,Year,CF_mult,Overnight Cap Cost $/kW,Fixed O&M $/(kW-yr),Var O&M $/MWh,rsc_mult
OFFSHORE,9,2050,1.14944,2061.69959,46.66488,0.0,0.64796
OFFSHORE,10,2010,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2011,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2012,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2013,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2014,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2015,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2016,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2017,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2018,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2019,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2020,0.97898,3665.52384,82.75921,0.0,1.0
OFFSHORE,10,2021,0.99499,3269.3734,78.68638,0.0,1.0
OFFSHORE,10,2022,1.00672,3554.20402,75.5002,0.0,0.97961
OFFSHORE,10,2023,1.01776,3276.13184,72.8969,0.0,0.91097
OFFSHORE,10,2024,1.0283,2884.5975,70.69584,0.0,0.88231
OFFSHORE,10,2025,1.03849,2808.03562,68.7892,0.0,0.85889
OFFSHORE,10,2026,1.04841,2743.30348,67.10742,0.0,0.83909
OFFSHORE,10,2027,1.05811,2687.22994,65.60302,0.0,0.82194
OFFSHORE,10,2028,1.06764,2637.76958,64.24212,0.0,0.80681
OFFSHORE,10,2029,1.07703,2593.52578,62.99972,0.0,0.79328
OFFSHORE,10,2030,1.0863,2553.50239,61.85682,0.0,0.78104
OFFSHORE,10,2031,1.09004,2516.9639,60.79866,0.0,0.76986
OFFSHORE,10,2032,1.0937,2483.35174,59.81354,0.0,0.75958
OFFSHORE,10,2033,1.09728,2452.23175,58.89202,0.0,0.75006
OFFSHORE,10,2034,1.1008,2423.25973,58.02638,0.0,0.7412
OFFSHORE,10,2035,1.10425,2396.15821,57.21024,0.0,0.73291
OFFSHORE,10,2036,1.10765,2370.70025,56.43823,0.0,0.72512
OFFSHORE,10,2037,1.111,2346.69785,55.70583,0.0,0.71778
OFFSHORE,10,2038,1.11431,2323.99352,55.00918,0.0,0.71084
OFFSHORE,10,2039,1.11758,2302.45405,54.34494,0.0,0.70425
OFFSHORE,10,2040,1.12082,2281.9657,53.71023,0.0,0.69798
OFFSHORE,10,2041,1.12402,2262.43066,53.10254,0.0,0.69201
OFFSHORE,10,2042,1.12719,2243.76413,52.51965,0.0,0.6863
OFFSHORE,10,2043,1.13033,2225.89217,51.95964,0.0,0.68083
OFFSHORE,10,2044,1.13345,2208.74988,51.42076,0.0,0.67559
OFFSHORE,10,2045,1.13654,2192.28001,50.90148,0.0,0.67055
OFFSHORE,10,2046,1.13962,2176.4318,50.40042,0.0,0.6657
OFFSHORE,10,2047,1.14267,2161.16002,49.91636,0.0,0.66103
OFFSHORE,10,2048,1.1457,2146.4242,49.44816,0.0,0.65652
OFFSHORE,10,2049,1.14871,2132.188,48.99483,0.0,0.65217
OFFSHORE,10,2050,1.15171,2118.41864,48.55546,0.0,0.64796
OFFSHORE,11,2010,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2011,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2012,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2013,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2014,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2015,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2016,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2017,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2018,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2019,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2020,0.97898,3799.45683,89.55142,0.0,1.0
OFFSHORE,11,2021,0.9951,3388.83162,85.14432,0.0,1.0
OFFSHORE,11,2022,1.00694,3684.06954,81.69665,0.0,0.97961
OFFSHORE,11,2023,1.01808,3395.837,78.87969,0.0,0.91097
OFFSHORE,11,2024,1.02873,2989.99656,76.49799,0.0,0.88231
OFFSHORE,11,2025,1.03903,2910.63722,74.43486,0.0,0.85889
OFFSHORE,11,2026,1.04906,2843.53986,72.61506,0.0,0.83909
OFFSHORE,11,2027,1.05887,2785.41748,70.98718,0.0,0.82194
OFFSHORE,11,2028,1.06851,2734.1499,69.5146,0.0,0.80681
OFFSHORE,11,2029,1.078,2688.28949,68.17023,0.0,0.79328
OFFSHORE,11,2030,1.08738,2646.80371,66.93353,0.0,0.78104
OFFSHORE,11,2031,1.09116,2608.93015,65.78852,0.0,0.76986
OFFSHORE,11,2032,1.09485,2574.08986,64.72255,0.0,0.75958
OFFSHORE,11,2033,1.09847,2541.83278,63.7254,0.0,0.75006
OFFSHORE,11,2034,1.10201,2511.80217,62.78872,0.0,0.7412
OFFSHORE,11,2035,1.1055,2483.7104,61.90559,0.0,0.73291
OFFSHORE,11,2036,1.10894,2457.32224,61.07023,0.0,0.72512
OFFSHORE,11,2037,1.11232,2432.44283,60.27772,0.0,0.71778
OFFSHORE,11,2038,1.11566,2408.90892,59.52389,0.0,0.71084
OFFSHORE,11,2039,1.11897,2386.58242,58.80513,0.0,0.70425
OFFSHORE,11,2040,1.12224,2365.34546,58.11833,0.0,0.69798
OFFSHORE,11,2041,1.12547,2345.09663,57.46077,0.0,0.69201
OFFSHORE,11,2042,1.12868,2325.74806,56.83005,0.0,0.6863
OFFSHORE,11,2043,1.13185,2307.22308,56.22407,0.0,0.68083
OFFSHORE,11,2044,1.135,2289.45444,55.64096,0.0,0.67559
OFFSHORE,11,2045,1.13813,2272.38278,55.07906,0.0,0.67055
OFFSHORE,11,2046,1.14124,2255.9555,54.53688,0.0,0.6657
OFFSHORE,11,2047,1.14432,2240.12571,54.01309,0.0,0.66103
OFFSHORE,11,2048,1.14739,2224.85147,53.50647,0.0,0.65652
OFFSHORE,11,2049,1.15044,2210.0951,53.01594,0.0,0.65217
OFFSHORE,11,2050,1.15347,2195.82263,52.5405,0.0,0.64796
OFFSHORE,12,2010,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2011,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2012,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2013,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2014,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2015,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2016,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2017,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2018,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2019,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2020,0.97898,3840.12401,95.26423,0.0,1.0
OFFSHORE,12,2021,0.99559,3425.10371,86.28699,0.0,1.0
OFFSHORE,12,2022,1.00792,3723.50168,82.79304,0.0,0.97961
OFFSHORE,12,2023,1.01955,3432.18407,79.93828,0.0,0.91097
OFFSHORE,12,2024,1.03069,3021.99975,77.52462,0.0,0.88231
OFFSHORE,12,2025,1.04148,2941.791,75.4338,0.0,0.85889
OFFSHORE,12,2026,1.052,2873.97546,73.58958,0.0,0.83909
OFFSHORE,12,2027,1.0623,2815.23097,71.93986,0.0,0.82194
OFFSHORE,12,2028,1.07243,2763.41465,70.44751,0.0,0.80681
OFFSHORE,12,2029,1.08241,2717.06338,69.0851,0.0,0.79328
OFFSHORE,12,2030,1.09228,2675.13356,67.8318,0.0,0.78104
OFFSHORE,12,2031,1.09621,2636.85462,66.67143,0.0,0.76986
OFFSHORE,12,2032,1.10006,2601.64142,65.59115,0.0,0.75958
OFFSHORE,12,2033,1.10383,2569.03909,64.58062,0.0,0.75006
OFFSHORE,12,2034,1.10753,2538.68704,63.63137,0.0,0.7412
OFFSHORE,12,2035,1.11117,2510.2946,62.73639,0.0,0.73291
OFFSHORE,12,2036,1.11476,2483.624,61.88981,0.0,0.72512
OFFSHORE,12,2037,1.11829,2458.47828,61.08667,0.0,0.71778
OFFSHORE,12,2038,1.12179,2434.69248,60.32272,0.0,0.71084
OFFSHORE,12,2039,1.12525,2412.12701,59.59432,0.0,0.70425
OFFSHORE,12,2040,1.12867,2390.66274,58.8983,0.0,0.69798
OFFSHORE,12,2041,1.13206,2370.19719,58.23191,0.0,0.69201
OFFSHORE,12,2042,1.13541,2350.64151,57.59273,0.0,0.6863
OFFSHORE,12,2043,1.13874,2331.91826,56.97861,0.0,0.68083
OFFSHORE,12,2044,1.14205,2313.95943,56.38768,0.0,0.67559
OFFSHORE,12,2045,1.14533,2296.70505,55.81824,0.0,0.67055
OFFSHORE,12,2046,1.14859,2280.10194,55.26879,0.0,0.6657
OFFSHORE,12,2047,1.15183,2264.10272,54.73796,0.0,0.66103
OFFSHORE,12,2048,1.15505,2248.66499,54.22455,0.0,0.65652
OFFSHORE,12,2049,1.15825,2233.75067,53.72743,0.0,0.65217
OFFSHORE,12,2050,1.16143,2219.32544,53.24561,0.0,0.64796
OFFSHORE,13,2010,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2011,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2012,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2013,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2014,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2015,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2016,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2017,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2018,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2019,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2020,0.97898,3844.28362,97.64744,0.0,1.0
OFFSHORE,13,2021,0.99774,3428.81378,92.84191,0.0,1.0
OFFSHORE,13,2022,1.01223,3727.53497,89.08254,0.0,0.97961
OFFSHORE,13,2023,1.02601,3435.90181,86.01092,0.0,0.91097
OFFSHORE,13,2024,1.03931,3025.27318,83.41389,0.0,0.88231
OFFSHORE,13,2025,1.05225,2944.97754,81.16425,0.0,0.85889
OFFSHORE,13,2026,1.06492,2877.08854,79.17992,0.0,0.83909
OFFSHORE,13,2027,1.07737,2818.28042,77.40488,0.0,0.82194
OFFSHORE,13,2028,1.08966,2766.40798,75.79916,0.0,0.80681
OFFSHORE,13,2029,1.1018,2720.0065,74.33325,0.0,0.79328
OFFSHORE,13,2030,1.11381,2678.03126,72.98475,0.0,0.78104
OFFSHORE,13,2031,1.11842,2639.71086,71.73623,0.0,0.76986
OFFSHORE,13,2032,1.12294,2604.45952,70.57388,0.0,0.75958
OFFSHORE,13,2033,1.12738,2571.82187,69.48658,0.0,0.75006
OFFSHORE,13,2034,1.13175,2541.43694,68.46522,0.0,0.7412
OFFSHORE,13,2035,1.13607,2513.01375,67.50225,0.0,0.73291
OFFSHORE,13,2036,1.14033,2486.31425,66.59137,0.0,0.72512
OFFSHORE,13,2037,1.14454,2461.1413,65.72721,0.0,0.71778
OFFSHORE,13,2038,1.14871,2437.32974,64.90523,0.0,0.71084
OFFSHORE,13,2039,1.15284,2414.73982,64.12149,0.0,0.70425
OFFSHORE,13,2040,1.15693,2393.25231,63.3726,0.0,0.69798
OFFSHORE,13,2041,1.16099,2372.76458,62.65559,0.0,0.69201
OFFSHORE,13,2042,1.16502,2353.18773,61.96784,0.0,0.6863
OFFSHORE,13,2043,1.16903,2334.44419,61.30708,0.0,0.68083
OFFSHORE,13,2044,1.17301,2316.4659,60.67126,0.0,0.67559
OFFSHORE,13,2045,1.17696,2299.19284,60.05856,0.0,0.67055
OFFSHORE,13,2046,1.18089,2282.57175,59.46737,0.0,0.6657
OFFSHORE,13,2047,1.1848,2266.55519,58.89622,0.0,0.66103
OFFSHORE,13,2048,1.18869,2251.10074,58.3438,0.0,0.65652
OFFSHORE,13,2049,1.19257,2236.17027,57.80892,0.0,0.65217
OFFSHORE,13,2050,1.19643,2221.72941,57.2905,0.0,0.64796
OFFSHORE,14,2010,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2011,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2012,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2013,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2014,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2015,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2016,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2017,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2018,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2019,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2020,0.97898,4223.09479,88.15153,0.0,1.0
OFFSHORE,14,2021,1.00005,3766.68504,83.81333,0.0,1.0
OFFSHORE,14,2022,1.01683,4094.84187,80.41955,0.0,0.97961
OFFSHORE,14,2023,1.03292,3774.47152,77.64663,0.0,0.91097
OFFSHORE,14,2024,1.04852,3323.38003,75.30215,0.0,0.88231
OFFSHORE,14,2025,1.06377,3235.17215,73.27128,0.0,0.85889
OFFSHORE,14,2026,1.07874,3160.59345,71.47992,0.0,0.83909
OFFSHORE,14,2027,1.0935,3095.99045,69.8775,0.0,0.82194
OFFSHORE,14,2028,1.10808,3039.00656,68.42793,0.0,0.80681
OFFSHORE,14,2029,1.12253,2988.03273,67.10458,0.0,0.79328
OFFSHORE,14,2030,1.13685,2941.9213,65.88721,0.0,0.78104
OFFSHORE,14,2031,1.14217,2899.82486,64.7601,0.0,0.76986
OFFSHORE,14,2032,1.14741,2861.09988,63.71079,0.0,0.75958
OFFSHORE,14,2033,1.15257,2825.24616,62.72923,0.0,0.75006
OFFSHORE,14,2034,1.15767,2791.86714,61.80719,0.0,0.7412
OFFSHORE,14,2035,1.1627,2760.64315,60.93787,0.0,0.73291
OFFSHORE,14,2036,1.16768,2731.31272,60.11557,0.0,0.72512
OFFSHORE,14,2037,1.17261,2703.65926,59.33545,0.0,0.71778
OFFSHORE,14,2038,1.1775,2677.50133,58.5934,0.0,0.71084
OFFSHORE,14,2039,1.18235,2652.68544,57.88588,0.0,0.70425
OFFSHORE,14,2040,1.18716,2629.08057,57.20981,0.0,0.69798
OFFSHORE,14,2041,1.19195,2606.574,56.56253,0.0,0.69201
OFFSHORE,14,2042,1.1967,2585.06807,55.94167,0.0,0.6863
OFFSHORE,14,2043,1.20142,2564.47756,55.34516,0.0,0.68083
OFFSHORE,14,2044,1.20612,2544.72772,54.77117,0.0,0.67559
OFFSHORE,14,2045,1.21079,2525.75259,54.21806,0.0,0.67055
OFFSHORE,14,2046,1.21544,2507.49367,53.68435,0.0,0.6657
OFFSHORE,14,2047,1.22007,2489.89886,53.16875,0.0,0.66103
OFFSHORE,14,2048,1.22469,2472.92155,52.67005,0.0,0.65652
OFFSHORE,14,2049,1.22928,2456.51984,52.18718,0.0,0.65217
OFFSHORE,14,2050,1.23386,2440.656,51.71918,0.0,0.64796
