type,t,capcost,fom,vom
csp1,2010,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2011,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2012,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2013,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2014,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2015,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2016,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2017,8948.311289838075,69.6492930419742,4.326698507152943
csp1,2018,8538.555093347726,68.44616917412783,4.251958994150366
csp1,2019,8141.010415517666,68.44616917412783,4.251958994150366
csp1,2020,6980.76,66.0,3.5
csp1,2021,6654.977619,63.77444444,3.5
csp1,2022,6329.195238,61.54888889,2.91
csp1,2023,6003.412858,59.32333333,2.91
csp1,2024,5677.630477,57.09777778,2.91
csp1,2025,5351.848096,54.87222222,2.91
csp1,2026,5026.065715,52.64666667,2.91
csp1,2027,4700.283334,50.42111111,2.91
csp1,2028,4374.500954,48.19555556,2.91
csp1,2029,4048.718573,45.97,2.91
csp1,2030,3722.936192,43.74444444,2.91
csp1,2031,3685.80748,43.72261111,2.91
csp1,2032,3648.678768,43.70077778,2.91
csp1,2033,3611.550057,43.67894444,2.91
csp1,2034,3574.421345,43.65711111,2.91
csp1,2035,3537.292633,43.63527778,2.91
csp1,2036,3500.163921,43.61344444,2.91
csp1,2037,3463.035209,43.59161111,2.91
csp1,2038,3425.906498,43.56977778,2.91
csp1,2039,3388.777786,43.54794444,2.91
csp1,2040,3351.649074,43.52611111,2.91
csp1,2041,3314.520362,43.50427778,2.91
csp1,2042,3277.39165,43.48244444,2.91
csp1,2043,3240.262939,43.46061111,2.91
csp1,2044,3203.134227,43.43877778,2.91
csp1,2045,3166.005515,43.41694444,2.91
csp1,2046,3128.876803,43.39511111,2.91
csp1,2047,3091.748091,43.37327778,2.91
csp1,2048,3054.61938,43.35144444,2.91
csp1,2049,3017.490668,43.32961111,2.91
csp1,2050,2980.361956,43.30777778,2.91
csp2,2010,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2011,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2012,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2013,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2014,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2015,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2016,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2017,7979.16381204168,69.6492930419742,4.326698507152943
csp2,2018,7610.748377709196,68.44616917412783,4.251958994150366
csp2,2019,6587.27583050728,66.42149549024668,3.543323204791967
csp2,2020,6242.1,66.0,3.5
csp2,2021,5950.789856,63.77444444,3.5
csp2,2022,5659.479712,61.54888889,2.91
csp2,2023,5368.169569,59.32333333,2.91
csp2,2024,5076.859425,57.09777778,2.91
csp2,2025,4785.549281,54.87222222,2.91
csp2,2026,4494.239137,52.64666667,2.91
csp2,2027,4202.928994,50.42111111,2.91
csp2,2028,3911.61885,48.19555556,2.91
csp2,2029,3620.308706,45.97,2.91
csp2,2030,3328.998562,43.74444444,2.91
csp2,2031,3295.798577,43.72261111,2.91
csp2,2032,3262.598591,43.70077778,2.91
csp2,2033,3229.398605,43.67894444,2.91
csp2,2034,3196.19862,43.65711111,2.91
csp2,2035,3162.998634,43.63527778,2.91
csp2,2036,3129.798648,43.61344444,2.91
csp2,2037,3096.598663,43.59161111,2.91
csp2,2038,3063.398677,43.56977778,2.91
csp2,2039,3030.198691,43.54794444,2.91
csp2,2040,2996.998706,43.52611111,2.91
csp2,2041,2963.79872,43.50427778,2.91
csp2,2042,2930.598734,43.48244444,2.91
csp2,2043,2897.398749,43.46061111,2.91
csp2,2044,2864.198763,43.43877778,2.91
csp2,2045,2830.998777,43.41694444,2.91
csp2,2046,2797.798792,43.39511111,2.91
csp2,2047,2764.598806,43.37327778,2.91
csp2,2048,2731.39882,43.35144444,2.91
csp2,2049,2698.198835,43.32961111,2.91
csp2,2050,2664.998849,43.30777778,2.91
csp3,2010,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2011,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2012,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2013,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2014,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2015,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2016,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2017,5640.642973110506,69.6492930419742,4.326698507152943
csp3,2018,5563.455303651654,69.67820021926214,4.328494256045071
csp3,2019,5338.423776160558,69.67820021926214,4.328494256045071
csp3,2020,4513.62,66.0,3.5
csp3,2021,4302.975619,63.77444444,3.5
csp3,2022,4092.331238,61.54888889,2.91
csp3,2023,3881.686857,59.32333333,2.91
csp3,2024,3671.042476,57.09777778,2.91
csp3,2025,3460.398095,54.87222222,2.91
csp3,2026,3249.753714,52.64666667,2.91
csp3,2027,3039.109332,50.42111111,2.91
csp3,2028,2828.464951,48.19555556,2.91
csp3,2029,2617.82057,45.97,2.91
csp3,2030,2407.176189,43.74444444,2.91
csp3,2031,2383.169506,43.72261111,2.91
csp3,2032,2359.162822,43.70077778,2.91
csp3,2033,2335.156139,43.67894444,2.91
csp3,2034,2311.149455,43.65711111,2.91
csp3,2035,2287.142772,43.63527778,2.91
csp3,2036,2263.136088,43.61344444,2.91
csp3,2037,2239.129404,43.59161111,2.91
csp3,2038,2215.122721,43.56977778,2.91
csp3,2039,2191.116037,43.54794444,2.91
csp3,2040,2167.109354,43.52611111,2.91
csp3,2041,2143.10267,43.50427778,2.91
csp3,2042,2119.095987,43.48244444,2.91
csp3,2043,2095.089303,43.46061111,2.91
csp3,2044,2071.08262,43.43877778,2.91
csp3,2045,2047.075936,43.41694444,2.91
csp3,2046,2023.069253,43.39511111,2.91
csp3,2047,1999.062569,43.37327778,2.91
csp3,2048,1975.055886,43.35144444,2.91
csp3,2049,1951.049202,43.32961111,2.91
csp3,2050,1927.042519,43.30777778,2.91
csp4,2010,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2011,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2012,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2013,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2014,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2015,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2016,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2017,4863.314651271789,69.6492930419742,4.326698507152943
csp4,2018,4785.8282827166895,69.67820021926214,4.328494256045071
csp4,2019,4594.950372246228,69.67820021926214,4.328494256045071
csp4,2020,3935.96,66.0,3.5
