i,t,capcost,fom,vom,heatrate
Gas-CT,2010,895.2647106,12.27,7.175,10.2225
Gas-CT,2011,894.2706523,12.27,7.175,10.16785714
Gas-CT,2012,893.2765939,12.27,7.175,10.11321429
Gas-CT,2013,912.4289293,12.27,7.175,10.05857143
Gas-CT,2014,912.4289293,12.27,7.175,10.00392857
Gas-CT,2015,900.522,12.27,7.175,9.949285714
Gas-CT,2016,900.522,12.27,7.175,9.894642857
Gas-CT,2017,897.4395146,12.27,7.175,9.84
Gas-CT,2018,894.3570291,12.27,7.175,9.781153846
Gas-CT,2019,891.2745437,12.27,7.175,9.722307692
Gas-CT,2020,894.8960384,12.27,7.175,9.663461538
Gas-CT,2021,891.8854405,12.27,7.175,9.604615385
Gas-CT,2022,888.0905824,12.27,7.175,9.545769231
Gas-CT,2023,885.0540409,12.27,7.175,9.486923077
Gas-CT,2024,879.6195666,12.27,7.175,9.428076923
Gas-CT,2025,872.951533,12.27,7.175,9.369230769
Gas-CT,2026,865.4598398,12.27,7.175,9.310384615
Gas-CT,2027,861.8542609,12.27,7.175,9.251538462
Gas-CT,2028,857.8915448,12.27,7.175,9.192692308
Gas-CT,2029,854.542157,12.27,7.175,9.133846154
Gas-CT,2030,850.9772347,12.27,7.175,9.075
Gas-CT,2031,848.1042381,12.27,7.175,9.075
Gas-CT,2032,844.4372544,12.27,7.175,9.075
Gas-CT,2033,841.020398,12.27,7.175,9.075
Gas-CT,2034,837.8401549,12.27,7.175,9.075
Gas-CT,2035,835.0091174,12.27,7.175,9.075
Gas-CT,2036,832.9294113,12.27,7.175,9.075
Gas-CT,2037,829.4665825,12.27,7.175,9.075
Gas-CT,2038,826.3682112,12.27,7.175,9.075
Gas-CT,2039,823.1679572,12.27,7.175,9.075
Gas-CT,2040,819.9854219,12.27,7.175,9.075
Gas-CT,2041,817.3488254,12.27,7.175,9.075
Gas-CT,2042,814.3377643,12.27,7.175,9.075
Gas-CT,2043,811.8140816,12.27,7.175,9.075
Gas-CT,2044,808.4279979,12.27,7.175,9.075
Gas-CT,2045,805.3260576,12.27,7.175,9.075
Gas-CT,2046,801.5889446,12.27,7.175,9.075
Gas-CT,2047,798.3349889,12.27,7.175,9.075
Gas-CT,2048,796.2448817,12.27,7.175,9.075
Gas-CT,2049,794.133741,12.27,7.175,9.075
Gas-CT,2050,785.4835383,12.27,7.175,9.075
Gas-CC,2010,1053.870249,10.605,2.78,6.5375
Gas-CC,2011,1052.767362,10.605,2.78,6.525
Gas-CC,2012,1051.664476,10.605,2.78,6.5125
Gas-CC,2013,1067.238923,10.605,2.78,6.5
Gas-CC,2014,1067.238923,10.605,2.78,6.4875
Gas-CC,2015,1053.1615,10.605,2.78,6.475
Gas-CC,2016,1053.1615,10.605,2.78,6.4625
Gas-CC,2017,1051.649762,10.605,2.78,6.45
Gas-CC,2018,1050.138024,10.605,2.78,6.436538462
Gas-CC,2019,1048.626286,10.605,2.78,6.423076923
Gas-CC,2020,1047.114548,10.605,2.78,6.409615385
Gas-CC,2021,1043.676052,10.605,2.78,6.396153846
Gas-CC,2022,1039.402661,10.605,2.78,6.382692308
Gas-CC,2023,1036.187507,10.605,2.78,6.369230769
Gas-CC,2024,1030.329268,10.605,2.78,6.355769231
Gas-CC,2025,1023.391676,10.605,2.78,6.342307692
Gas-CC,2026,1015.401212,10.605,2.78,6.328846154
Gas-CC,2027,1011.575759,10.605,2.78,6.315384615
Gas-CC,2028,1007.458924,10.605,2.78,6.301923077
Gas-CC,2029,1003.763314,10.605,2.78,6.288461538
Gas-CC,2030,999.8091867,10.605,2.78,6.275
Gas-CC,2031,996.6816838,10.605,2.78,6.275
Gas-CC,2032,992.6551846,10.605,2.78,6.275
Gas-CC,2033,988.9302916,10.605,2.78,6.275
Gas-CC,2034,985.3336807,10.605,2.78,6.275
Gas-CC,2035,982.1196504,10.605,2.78,6.275
Gas-CC,2036,979.7975646,10.605,2.78,6.275
Gas-CC,2037,975.8311288,10.605,2.78,6.275
Gas-CC,2038,972.3673052,10.605,2.78,6.275
Gas-CC,2039,968.7706827,10.605,2.78,6.275
Gas-CC,2040,965.2063053,10.605,2.78,6.275
Gas-CC,2041,962.2714792,10.605,2.78,6.275
Gas-CC,2042,958.8715214,10.605,2.78,6.275
Gas-CC,2043,956.0754906,10.605,2.78,6.275
Gas-CC,2044,952.3365879,10.605,2.78,6.275
Gas-CC,2045,948.8670332,10.605,2.78,6.275
Gas-CC,2046,944.7259404,10.605,2.78,6.275
Gas-CC,2047,941.166907,10.605,2.78,6.275
Gas-CC,2048,938.7267254,10.605,2.78,6.275
