type,t,capcost,fom,vom
csp2,2014,7881.92574,68.800512,4.2739712
csp2,2015,7881.92574,68.800512,4.2739712
csp2,2016,7881.92574,68.800512,4.2739712
csp2,2017,7881.92574,68.800512,4.2739712
csp2,2018,7518,67.61205,4.2001425
csp2,2019,6507,65.61205,3.5001425
csp2,2020,6307,65.61205,3.5001425
csp2,2021,6052.1448,65.61205,3.5001425
csp2,2022,5776.0976,63.92704315,2.8854875
csp2,2023,5526.4,62.2420363,2.8854875
csp2,2024,5301.7704,60.55702945,2.8854875
csp2,2025,5100.9272,58.8720226,2.8854875
csp2,2026,4922.5888,57.18701575,2.8854875
csp2,2027,4765.4736,55.50200889,2.8854875
csp2,2028,4628.3,53.81700204,2.8854875
csp2,2029,4509.7864,52.13199519,2.8854875
csp2,2030,4408.6512,50.44698834,2.8854875
csp2,2031,4323.6128,50.44698834,2.8854875
csp2,2032,4253.3896,50.44698834,2.8854875
csp2,2033,4196.7,50.44698834,2.8854875
csp2,2034,4152.2624,50.44698834,2.8854875
csp2,2035,4118.7952,50.44698834,2.8854875
csp2,2036,4095.0168,50.44698834,2.8854875
csp2,2037,4079.6456,50.44698834,2.8854875
csp2,2038,4071.4,50.44698834,2.8854875
csp2,2039,4068.9984,50.44698834,2.8854875
csp2,2040,4066.5968,50.44698834,2.8854875
csp2,2041,4064.1952,50.44698834,2.8854875
csp2,2042,4061.7936,50.44698834,2.8854875
csp2,2043,4059.392,50.44698834,2.8854875
csp2,2044,4056.9904,50.44698834,2.8854875
csp2,2045,4054.5888,50.44698834,2.8854875
csp2,2046,4052.1872,50.44698834,2.8854875
csp2,2047,4049.7856,50.44698834,2.8854875
csp2,2048,4047.384,50.44698834,2.8854875
csp2,2049,4044.9824,50.44698834,2.8854875
csp2,2050,4042.5808,50.44698834,2.8854875
csp3,2010,5571.903283,68.800512,4.2739712
csp3,2011,5571.903283,68.800512,4.2739712
csp3,2012,5571.903283,68.800512,4.2739712
csp3,2013,5571.903283,68.800512,4.2739712
csp3,2014,5571.903283,68.800512,4.2739712
csp3,2015,5571.903283,68.800512,4.2739712
csp3,2016,5571.903283,68.800512,4.2739712
csp3,2017,5571.903283,68.800512,4.2739712
csp3,2018,5495.656261,68.8290669,4.275745065
csp3,2019,5273.36708,68.8290669,4.275745065
csp3,2020,5051.077898,68.8290669,4.275745065
csp3,2021,4828.788716,68.8290669,4.275745065
csp3,2022,4644.81276,68.8290669,4.275745065
csp3,2023,4461.062114,67.11372993,3.650026275
csp3,2024,4275.01506,65.39839295,3.650026275
csp3,2025,4156.337063,63.68305598,3.650026275
csp3,2026,4003.348818,61.96771901,3.650026275
csp3,2027,3867.984987,60.25238203,3.650026275
csp3,2028,3755.981323,58.53704505,3.650026275
csp3,2029,3620.304633,56.82170808,3.650026275
csp3,2030,3525.821096,55.1063711,3.650026275
csp3,2031,3451.881992,53.39103413,3.650026275
csp3,2032,3380.654336,53.39103413,3.650026275
csp3,2033,3313.910999,53.39103413,3.650026275
csp3,2034,3230.064681,53.39103413,3.650026275
csp3,2035,3179.172886,53.39103413,3.650026275
csp3,2036,3119.312455,53.39103413,3.650026275
csp3,2037,3074.677848,53.39103413,3.650026275
csp3,2038,3037.239007,53.39103413,3.650026275
csp3,2039,3004.597344,53.39103413,3.650026275
csp3,2040,2966.741356,53.39103413,3.650026275
csp3,2041,2942.234038,53.39103413,3.650026275
csp3,2042,2921.376745,53.39103413,3.650026275
csp3,2043,2906.046634,53.39103413,3.650026275
csp3,2044,2887.58793,53.39103413,3.650026275
csp3,2045,2872.883538,53.39103413,3.650026275
csp3,2046,2858.179147,53.39103413,3.650026275
csp3,2047,2845.873344,53.39103413,3.650026275
csp3,2048,2830.126087,53.39103413,3.650026275
csp3,2049,2814.69169,53.39103413,3.650026275
csp3,2050,2798.214429,53.39103413,3.650026275
csp4,2010,4804.047872,68.800512,4.2739712
csp4,2011,4804.047872,68.800512,4.2739712
csp4,2012,4804.047872,68.800512,4.2739712
csp4,2013,4804.047872,68.800512,4.2739712
csp4,2014,4804.047872,68.800512,4.2739712
csp4,2015,4804.047872,68.800512,4.2739712
csp4,2016,4804.047872,68.800512,4.2739712
csp4,2017,4804.047872,68.800512,4.2739712
csp4,2018,4727.505791,68.8290669,4.275745065
csp4,2019,4538.954014,68.8290669,4.275745065
csp4,2020,4350.402238,68.8290669,4.275745065
csp4,2021,4161.850463,68.8290669,4.275745065
csp4,2022,4011.611912,68.8290669,4.275745065
csp4,2023,3850.256288,67.11372993,3.650026275
csp4,2024,3684.440808,65.39839295,3.650026275
csp4,2025,3582.240073,63.68305598,3.650026275
csp4,2026,3449.796262,61.96771901,3.650026275
csp4,2027,3330.909692,60.25238203,3.650026275
csp4,2028,3233.088988,58.53704505,3.650026275
csp4,2029,3111.282397,56.82170808,3.650026275
csp4,2030,3025.976068,55.1063711,3.650026275
csp4,2031,2961.735606,53.39103413,3.650026275
csp4,2032,2902.709467,53.39103413,3.650026275
csp4,2033,2848.063359,53.39103413,3.650026275
csp4,2034,2775.47998,53.39103413,3.650026275
csp4,2035,2732.09681,53.39103413,3.650026275
csp4,2036,2680.370723,53.39103413,3.650026275
csp4,2037,2642.619023,53.39103413,3.650026275
csp4,2038,2611.750229,53.39103413,3.650026275
csp4,2039,2585.261467,53.39103413,3.650026275
csp4,2040,2553.349809,53.39103413,3.650026275
csp4,2041,2533.118235,53.39103413,3.650026275
csp4,2042,2516.015255,53.39103413,3.650026275
csp4,2043,2504.126598,53.39103413,3.650026275
csp4,2044,2489.109347,53.39103413,3.650026275
csp4,2045,2477.22069,53.39103413,3.650026275
csp4,2046,2465.332033,53.39103413,3.650026275
csp4,2047,2455.529105,53.39103413,3.650026275
csp4,2048,2442.597583,53.39103413,3.650026275
csp4,2049,2429.666062,53.39103413,3.650026275
csp4,2050,2415.691675,53.39103413,3.650026275
