(Gas-CT.2010.capcost)  673406,
(Gas-CT.2011.capcost)  672658,
(Gas-CT.2012.capcost)  671910,
(Gas-CT.2013.capcost)  702788,
(Gas-CT.2014.capcost)  702788,
(Gas-CT.2015.capcost)  693617,
(Gas-CT.2016.capcost)  693617,
(Gas-CT.2017.capcost)  692531,
(Gas-CT.2018.capcost)  691445,
(Gas-CT.2019.capcost)  690360,
(Gas-CT.2020.capcost)  695305,
(Gas-CT.2021.capcost)  686946,
(Gas-CT.2022.capcost)  681822,
(Gas-CT.2023.capcost)  668382,
(Gas-CT.2024.capcost)  662165,
(Gas-CT.2025.capcost)  658472,
(Gas-CT.2026.capcost)  654816,
(Gas-CT.2027.capcost)  651108,
(Gas-CT.2028.capcost)  648281,
(Gas-CT.2029.capcost)  644137,
(Gas-CT.2030.capcost)  641833,
(Gas-CT.2031.capcost)  639741,
(Gas-CT.2032.capcost)  636811,
(Gas-CT.2033.capcost)  634575,
(Gas-CT.2034.capcost)  632525,
(Gas-CT.2035.capcost)  630074,
(Gas-CT.2036.capcost)  627656,
(Gas-CT.2037.capcost)  625582,
(Gas-CT.2038.capcost)  624325,
(Gas-CT.2039.capcost)  622734,
(Gas-CT.2040.capcost)  621222,
(Gas-CT.2041.capcost)  620350,
(Gas-CT.2042.capcost)  618079,
(Gas-CT.2043.capcost)  617530,
(Gas-CT.2044.capcost)  615391,
(Gas-CT.2045.capcost)  614707,
(Gas-CT.2046.capcost)  612808,
(Gas-CT.2047.capcost)  611481,
(Gas-CT.2048.capcost)  610143,
(Gas-CT.2049.capcost)  608752,
(Gas-CT.2050.capcost)  602679,
(Gas-CC.2010.capcost)  792706,
(Gas-CC.2011.capcost)  791877,
(Gas-CC.2012.capcost)  791047,
(Gas-CC.2013.capcost)  822028,
(Gas-CC.2014.capcost)  822028,
(Gas-CC.2015.capcost)  811185,
(Gas-CC.2016.capcost)  811185,
(Gas-CC.2017.capcost)  813719,
(Gas-CC.2018.capcost)  816252,
(Gas-CC.2019.capcost)  818786,
(Gas-CC.2020.capcost)  821319,
(Gas-CC.2021.capcost)  678333,
(Gas-CC.2022.capcost)  673373,
(Gas-CC.2023.capcost)  663170,
(Gas-CC.2024.capcost)  658037,
(Gas-CC.2025.capcost)  655474,
(Gas-CC.2026.capcost)  652858,
(Gas-CC.2027.capcost)  650101,
(Gas-CC.2028.capcost)  647743,
(Gas-CC.2029.capcost)  644060,
(Gas-CC.2030.capcost)  641971,
(Gas-CC.2031.capcost)  640033,
(Gas-CC.2032.capcost)  637408,
(Gas-CC.2033.capcost)  635345,
(Gas-CC.2034.capcost)  633566,
(Gas-CC.2035.capcost)  631262,
(Gas-CC.2036.capcost)  629064,
(Gas-CC.2037.capcost)  627057,
(Gas-CC.2038.capcost)  625720,
(Gas-CC.2039.capcost)  624049,
(Gas-CC.2040.capcost)  622456,
(Gas-CC.2041.capcost)  621505,
(Gas-CC.2042.capcost)  619153,
(Gas-CC.2043.capcost)  618525,
(Gas-CC.2044.capcost)  616305,
(Gas-CC.2045.capcost)  615542,
(Gas-CC.2046.capcost)  613563,
(Gas-CC.2047.capcost)  612155,
(Gas-CC.2048.capcost)  610738,
(Gas-CC.2049.capcost)  609266,
(Gas-CC.2050.capcost)  603110,
(Gas-CC-CCS.2010.capcost)  1711780,
(Gas-CC-CCS.2011.capcost)  1711780,
(Gas-CC-CCS.2012.capcost)  1711780,
