i,t,capcost,fom,vom,heatrate
H2-CT,2010,998.5888026,22.15184016,5.235889493,10.2225
H2-CT,2011,989.9616856,22.15184016,5.235889493,10.16633333
H2-CT,2012,981.3345685,22.15184016,5.235889493,10.11016667
H2-CT,2013,972.7074514,22.15184016,5.235889493,10.054
H2-CT,2014,964.0803343,22.15184016,5.235889493,9.997833333
H2-CT,2015,955.4532172,22.15184016,5.235889493,9.941666667
H2-CT,2016,946.8261001,22.15184016,5.235889493,9.8855
H2-CT,2017,938.198983,22.15184016,5.235889493,9.829333333
H2-CT,2018,929.571866,22.15184016,5.235889493,9.773166667
H2-CT,2019,920.9447489,22.15184016,5.235889493,9.717
H2-CT,2020,895.8734346,21.98658481,5.17208233,9.717
H2-CT,2021,895.8734346,21.98658481,5.17208233,9.717
H2-CT,2022,836.2195555,21.98658481,5.17208233,9.717
H2-CT,2023,828.7628206,21.98658481,5.17208233,9.717
H2-CT,2024,809.5883595,21.98658481,5.17208233,9.717
H2-CT,2025,794.6748897,21.98658481,5.17208233,9.717
H2-CT,2026,786.152907,21.98658481,5.17208233,9.717
H2-CT,2027,775.5004286,21.98658481,5.17208233,9.717
H2-CT,2028,769.1089415,21.98658481,5.17208233,9.717
H2-CT,2029,762.7174545,21.98658481,5.17208233,9.717
H2-CT,2030,758.4564631,21.98658481,5.17208233,9.717
H2-CT,2031,753.1302239,21.98658481,5.17208233,9.717
H2-CT,2032,748.8692325,21.98658481,5.17208233,9.717
H2-CT,2033,744.6082412,21.98658481,5.17208233,9.717
H2-CT,2034,741.4124976,21.98658481,5.17208233,9.717
H2-CT,2035,737.1515063,21.98658481,5.17208233,9.717
H2-CT,2036,732.8905149,21.98658481,5.17208233,9.717
H2-CT,2037,728.6295235,21.98658481,5.17208233,9.717
H2-CT,2038,725.43378,21.98658481,5.17208233,9.717
H2-CT,2039,721.1727887,21.98658481,5.17208233,9.717
H2-CT,2040,716.9117973,21.98658481,5.17208233,9.717
H2-CT,2041,712.6508059,21.98658481,5.17208233,9.717
H2-CT,2042,709.4550624,21.98658481,5.17208233,9.717
H2-CT,2043,705.194071,21.98658481,5.17208233,9.717
H2-CT,2044,700.9330797,21.98658481,5.17208233,9.717
H2-CT,2045,696.6720883,21.98658481,5.17208233,9.717
H2-CT,2046,693.4763448,21.98658481,5.17208233,9.717
H2-CT,2047,689.2153534,21.98658481,5.17208233,9.717
H2-CT,2048,686.0196099,21.98658481,5.17208233,9.717
H2-CT,2049,684.954362,21.98658481,5.17208233,9.717
H2-CT,2050,682.8238664,21.98658481,5.17208233,9.717
H2-CC,2010,1360.81233,28.93517877,1.844220186,6.5375
H2-CC,2011,1355.352702,28.93517877,1.844220186,6.518111111
H2-CC,2012,1349.893074,28.93517877,1.844220186,6.498722222
H2-CC,2013,1344.433446,28.93517877,1.844220186,6.479333333
H2-CC,2014,1338.973817,28.93517877,1.844220186,6.459944444
H2-CC,2015,1333.514189,28.93517877,1.844220186,6.440555556
H2-CC,2016,1328.054561,28.93517877,1.844220186,6.421166667
H2-CC,2017,1322.594933,28.93517877,1.844220186,6.401777778
H2-CC,2018,1317.135305,28.93517877,1.844220186,6.382388889
H2-CC,2019,1311.675676,28.93517877,1.844220186,6.363
H2-CC,2020,1276.815111,29.31544641,1.821745598,6.363
H2-CC,2021,1276.815111,29.31544641,1.821745598,6.363
H2-CC,2022,1190.5256,29.31544641,1.821745598,6.363
H2-CC,2023,1183.784232,29.31544641,1.821745598,6.363
H2-CC,2024,1167.604949,29.31544641,1.821745598,6.363
H2-CC,2025,1156.81876,29.31544641,1.821745598,6.363
H2-CC,2026,1148.729118,29.31544641,1.821745598,6.363
H2-CC,2027,1139.291203,29.31544641,1.821745598,6.363
H2-CC,2028,1132.549835,29.31544641,1.821745598,6.363
H2-CC,2029,1125.808467,29.31544641,1.821745598,6.363
H2-CC,2030,1121.763646,29.31544641,1.821745598,6.363
H2-CC,2031,1115.022278,29.31544641,1.821745598,6.363
H2-CC,2032,1110.977457,29.31544641,1.821745598,6.363
H2-CC,2033,1105.584363,29.31544641,1.821745598,6.363
H2-CC,2034,1101.539542,29.31544641,1.821745598,6.363
H2-CC,2035,1096.146447,29.31544641,1.821745598,6.363
H2-CC,2036,1092.101626,29.31544641,1.821745598,6.363
H2-CC,2037,1086.708532,29.31544641,1.821745598,6.363
H2-CC,2038,1082.663711,29.31544641,1.821745598,6.363
H2-CC,2039,1077.270617,29.31544641,1.821745598,6.363
H2-CC,2040,1073.225796,29.31544641,1.821745598,6.363
H2-CC,2041,1069.180975,29.31544641,1.821745598,6.363
H2-CC,2042,1063.787881,29.31544641,1.821745598,6.363
H2-CC,2043,1059.74306,29.31544641,1.821745598,6.363
H2-CC,2044,1054.349965,29.31544641,1.821745598,6.363
H2-CC,2045,1050.305144,29.31544641,1.821745598,6.363
H2-CC,2046,1044.91205,29.31544641,1.821745598,6.363
H2-CC,2047,1040.867229,29.31544641,1.821745598,6.363
H2-CC,2048,1035.474135,29.31544641,1.821745598,6.363
H2-CC,2049,1032.777587,29.31544641,1.821745598,6.363
H2-CC,2050,1030.08104,29.31544641,1.821745598,6.363
