i,t,capcost,fom,vom,rte
dr1_1,2010,0,0,0,0.85
dr1_1,2011,0,0,0,0.85
dr1_1,2012,0,0,0,0.85
dr1_1,2013,0,0,0,0.85
dr1_1,2014,0,0,0,0.85
dr1_1,2015,0,0,0,0.85
dr1_1,2016,0,0,0,0.85
dr1_1,2017,0,0,0,0.85
dr1_1,2018,0,0,0,0.85
dr1_1,2019,0,0,0,0.85
dr1_1,2020,0,0,0,0.85
dr1_1,2021,0,0,0,0.85
dr1_1,2022,0,0,0,0.85
dr1_1,2023,0,0,0,0.85
dr1_1,2024,0,0,0,0.85
dr1_1,2025,0,0,0,0.85
dr1_1,2026,0,0,0,0.85
dr1_1,2027,0,0,0,0.85
dr1_1,2028,0,0,0,0.85
dr1_1,2029,0,0,0,0.85
dr1_1,2030,0,0,0,0.85
dr1_1,2031,0,0,0,0.85
dr1_1,2032,0,0,0,0.85
dr1_1,2033,0,0,0,0.85
dr1_1,2034,0,0,0,0.85
dr1_1,2035,0,0,0,0.85
dr1_1,2036,0,0,0,0.85
dr1_1,2037,0,0,0,0.85
dr1_1,2038,0,0,0,0.85
dr1_1,2039,0,0,0,0.85
dr1_1,2040,0,0,0,0.85
dr1_1,2041,0,0,0,0.85
dr1_1,2042,0,0,0,0.85
dr1_1,2043,0,0,0,0.85
dr1_1,2044,0,0,0,0.85
dr1_1,2045,0,0,0,0.85
dr1_1,2046,0,0,0,0.85
dr1_1,2047,0,0,0,0.85
dr1_1,2048,0,0,0,0.85
dr1_1,2049,0,0,0,0.85
dr1_1,2050,0,0,0,0.85
