i,t,capcost,fom,vom,rte
battery_2,2010,2638.230797044477,65.95576992611194,0.0,0.85
battery_2,2011,2638.230797044477,65.95576992611194,0.0,0.85
battery_2,2012,2638.230797044477,65.95576992611194,0.0,0.85
battery_2,2013,2638.230797044477,65.95576992611194,0.0,0.85
battery_2,2014,2638.230797044477,65.95576992611194,0.0,0.85
battery_2,2015,2638.230797044477,65.95576992611194,0.0,0.85
battery_2,2016,2638.230797044477,65.95576992611194,0.0,0.85
battery_2,2017,2638.230797044477,65.95576992611194,0.0,0.85
battery_2,2018,992.4282256069655,24.810705640174138,0.0,0.85
battery_2,2019,863.9881912531242,21.599704781328107,0.0,0.85
battery_2,2020,988.3217002,24.7080425,0.0,0.85
battery_2,2021,856.8481751,21.42120438,0.0,0.85
battery_2,2022,788.5746796,19.71436699,0.0,0.85
battery_2,2023,720.3011841,18.0075296,0.0,0.85
battery_2,2024,652.0276886,16.30069221,0.0,0.85
battery_2,2025,583.754193,14.59385483,0.0,0.85
battery_2,2026,545.9818629,13.64954657,0.0,0.85
battery_2,2027,508.2095328,12.70523832,0.0,0.85
battery_2,2028,470.4372026,11.76093007,0.0,0.85
battery_2,2029,432.6648725,10.81662181,0.0,0.85
battery_2,2030,394.8925424,9.872313559,0.0,0.85
battery_2,2031,389.9563856,9.748909639,0.0,0.85
battery_2,2032,385.0202288,9.62550572,0.0,0.85
battery_2,2033,380.084072,9.5021018,0.0,0.85
battery_2,2034,375.1479152,9.378697881,0.0,0.85
battery_2,2035,370.2117585,9.255293961,0.0,0.85
battery_2,2036,365.2756017,9.131890042,0.0,0.85
battery_2,2037,360.3394449,9.008486123,0.0,0.85
battery_2,2038,355.4032881,8.885082203,0.0,0.85
battery_2,2039,350.4671313,8.761678284,0.0,0.85
battery_2,2040,345.5309746,8.638274364,0.0,0.85
battery_2,2041,340.5948178,8.514870445,0.0,0.85
battery_2,2042,335.658661,8.391466525,0.0,0.85
battery_2,2043,330.7225042,8.268062606,0.0,0.85
battery_2,2044,325.7863474,8.144658686,0.0,0.85
battery_2,2045,320.8501907,8.021254767,0.0,0.85
battery_2,2046,315.9140339,7.897850847,0.0,0.85
battery_2,2047,310.9778771,7.774446928,0.0,0.85
battery_2,2048,306.0417203,7.651043008,0.0,0.85
battery_2,2049,301.1055635,7.527639089,0.0,0.85
battery_2,2050,296.1694068,7.404235169,0.0,0.85
battery_4,2010,4055.938845803013,101.39847117038374,0.0,0.85
battery_4,2011,3762.1032840148164,94.05258210037042,0.0,0.85
battery_4,2012,3468.2677222266198,86.70669306072718,0.0,0.85
battery_4,2013,3174.432159426086,79.36080399071383,0.0,0.85
battery_4,2014,2880.5965986502265,72.01491497131735,0.0,0.85
battery_4,2015,2586.761034837356,64.6690258709339,0.0,0.85
battery_4,2016,2449.3529068187845,61.23382267046961,0.0,0.85
battery_4,2017,2311.9447798125493,57.79861950037542,0.0,0.85
battery_4,2018,1682.9026920209499,42.072567300523744,0.0,0.85
battery_4,2019,1451.9801547448337,36.299503868620846,0.0,0.85
battery_4,2020,1727.234445,43.18086112,0.0,0.85
battery_4,2021,1475.457175,36.88642937,0.0,0.85
battery_4,2022,1357.893035,33.94732587,0.0,0.85
battery_4,2023,1240.328895,31.00822237,0.0,0.85
battery_4,2024,1122.764755,28.06911887,0.0,0.85
battery_4,2025,1005.200615,25.13001537,0.0,0.85
battery_4,2026,940.1582221,23.50395555,0.0,0.85
battery_4,2027,875.1158294,21.87789573,0.0,0.85
battery_4,2028,810.0734367,20.25183592,0.0,0.85
battery_4,2029,745.0310439,18.6257761,0.0,0.85
battery_4,2030,679.9886512,16.99971628,0.0,0.85
battery_4,2031,671.4887931,16.78721983,0.0,0.85
battery_4,2032,662.9889349,16.57472337,0.0,0.85
battery_4,2033,654.4890768,16.36222692,0.0,0.85
battery_4,2034,645.9892186,16.14973047,0.0,0.85
battery_4,2035,637.4893605,15.93723401,0.0,0.85
battery_4,2036,628.9895024,15.72473756,0.0,0.85
battery_4,2037,620.4896442,15.51224111,0.0,0.85
battery_4,2038,611.9897861,15.29974465,0.0,0.85
battery_4,2039,603.4899279,15.0872482,0.0,0.85
battery_4,2040,594.9900698,14.87475175,0.0,0.85
battery_4,2041,586.4902117,14.66225529,0.0,0.85
battery_4,2042,577.9903535,14.44975884,0.0,0.85
battery_4,2043,569.4904954,14.23726238,0.0,0.85
battery_4,2044,560.9906372,14.02476593,0.0,0.85
battery_4,2045,552.4907791,13.81226948,0.0,0.85
battery_4,2046,543.990921,13.59977302,0.0,0.85
battery_4,2047,535.4910628,13.38727657,0.0,0.85
battery_4,2048,526.9912047,13.17478012,0.0,0.85
battery_4,2049,518.4913465,12.96228366,0.0,0.85
battery_4,2050,509.9914884,12.74978721,0.0,0.85
battery_6,2010,4432.227739034722,110.80569347586804,0.0,0.85
battery_6,2011,4432.227739034722,110.80569347586804,0.0,0.85
battery_6,2012,4432.227739034722,110.80569347586804,0.0,0.85
battery_6,2013,4432.227739034722,110.80569347586804,0.0,0.85
battery_6,2014,4432.227739034722,110.80569347586804,0.0,0.85
battery_6,2015,4432.227739034722,110.80569347586804,0.0,0.85
battery_6,2016,4432.227739034722,110.80569347586804,0.0,0.85
battery_6,2017,4432.227739034722,110.80569347586804,0.0,0.85
battery_6,2018,2374.4077173400296,59.36019293350074,0.0,0.85
battery_6,2019,2039.9721182365433,50.999302955913585,0.0,0.85
battery_6,2020,2466.147189,61.65367974,0.0,0.85
battery_6,2021,2094.066174,52.35165436,0.0,0.85
battery_6,2022,1927.21139,48.18028475,0.0,0.85
battery_6,2023,1760.356605,44.00891514,0.0,0.85
battery_6,2024,1593.501821,39.83754553,0.0,0.85
battery_6,2025,1426.647037,35.66617592,0.0,0.85
battery_6,2026,1334.334581,33.35836453,0.0,0.85
battery_6,2027,1242.022126,31.05055315,0.0,0.85
battery_6,2028,1149.709671,28.74274177,0.0,0.85
battery_6,2029,1057.397215,26.43493038,0.0,0.85
battery_6,2030,965.0847601,24.127119,0.0,0.85
battery_6,2031,953.0212006,23.82553001,0.0,0.85
battery_6,2032,940.9576411,23.52394103,0.0,0.85
battery_6,2033,928.8940816,23.22235204,0.0,0.85
battery_6,2034,916.8305221,22.92076305,0.0,0.85
battery_6,2035,904.7669626,22.61917406,0.0,0.85
battery_6,2036,892.7034031,22.31758508,0.0,0.85
battery_6,2037,880.6398436,22.01599609,0.0,0.85
battery_6,2038,868.5762841,21.7144071,0.0,0.85
battery_6,2039,856.5127246,21.41281811,0.0,0.85
battery_6,2040,844.4491651,21.11122913,0.0,0.85
battery_6,2041,832.3856056,20.80964014,0.0,0.85
battery_6,2042,820.3220461,20.50805115,0.0,0.85
battery_6,2043,808.2584866,20.20646216,0.0,0.85
battery_6,2044,796.1949271,19.90487318,0.0,0.85
battery_6,2045,784.1313676,19.60328419,0.0,0.85
battery_6,2046,772.0678081,19.3016952,0.0,0.85
battery_6,2047,760.0042486,19.00010621,0.0,0.85
battery_6,2048,747.940689,18.69851723,0.0,0.85
battery_6,2049,735.8771295,18.39692824,0.0,0.85
battery_6,2050,723.81357,18.09533925,0.0,0.85
battery_8,2010,4748.815434680059,118.72038586700148,0.0,0.85
battery_8,2011,4748.815434680059,118.72038586700148,0.0,0.85
battery_8,2012,4748.815434680059,118.72038586700148,0.0,0.85
battery_8,2013,4748.815434680059,118.72038586700148,0.0,0.85
battery_8,2014,4748.815434680059,118.72038586700148,0.0,0.85
battery_8,2015,4748.815434680059,118.72038586700148,0.0,0.85
battery_8,2016,4748.815434680059,118.72038586700148,0.0,0.85
battery_8,2017,4748.815434680059,118.72038586700148,0.0,0.85
battery_8,2018,3065.9127426591094,76.64781856647774,0.0,0.85
battery_8,2019,2627.964081728253,65.69910204320632,0.0,0.85
battery_8,2020,3205.059934,80.12649835,0.0,0.85
battery_8,2021,2712.675174,67.81687935,0.0,0.85
battery_8,2022,2496.529745,62.41324363,0.0,0.85
battery_8,2023,2280.384316,57.0096079,0.0,0.85
battery_8,2024,2064.238887,51.60597218,0.0,0.85
battery_8,2025,1848.093458,46.20233646,0.0,0.85
battery_8,2026,1728.510941,43.21277351,0.0,0.85
battery_8,2027,1608.928423,40.22321057,0.0,0.85
battery_8,2028,1489.345905,37.23364762,0.0,0.85
battery_8,2029,1369.763387,34.24408467,0.0,0.85
battery_8,2030,1250.180869,31.25452172,0.0,0.85
battery_8,2031,1234.553608,30.8638402,0.0,0.85
