i,t,capcost,fom,vom,heatrate
Nuclear,2010,7686.711275,165.9481454,2.692053726,10.455
Nuclear,2011,7633.565731,165.9481454,2.692053726,10.455
Nuclear,2012,7580.420186,165.9481454,2.692053726,10.455
Nuclear,2013,7527.27464,165.9481454,2.692053726,10.455
Nuclear,2014,7474.129095,165.9481454,2.692053726,10.455
Nuclear,2015,7420.983549,165.9481454,2.692053726,10.455
Nuclear,2016,7367.838005,165.9481454,2.692053726,10.455
Nuclear,2017,7314.692459,165.9481454,2.692053726,10.455
Nuclear,2018,7261.546913,165.9481454,2.692053726,10.455
Nuclear,2019,7208.401368,165.9481454,2.692053726,10.455
Nuclear,2020,7172.069171,165.0426129,2.659247015,10.455
Nuclear,2021,8065.093644,164.2896,2.6676,10.455
Nuclear,2022,7333,175,2.8,9.222
Nuclear,2023,7333,175,2.8,9.222
Nuclear,2024,7333,175,2.8,9.222
Nuclear,2025,7333,175,2.8,9.222
Nuclear,2026,7333,175,2.8,9.222
Nuclear,2027,7333,175,2.8,9.222
Nuclear,2028,7333,175,2.8,9.222
Nuclear,2029,7333,175,2.8,9.222
Nuclear,2030,7333,175,2.8,9.222
Nuclear,2031,7274.336,175,2.8,9.222
Nuclear,2032,7215.672,175,2.8,9.222
Nuclear,2033,7157.008,175,2.8,9.222
Nuclear,2034,7098.344,175,2.8,9.222
Nuclear,2035,7039.68,175,2.8,9.222
Nuclear,2036,6834.356,175,2.8,9.222
Nuclear,2037,6629.032,175,2.8,9.222
Nuclear,2038,6423.708,175,2.8,9.222
Nuclear,2039,6218.384,175,2.8,9.222
Nuclear,2040,6013.06,175,2.8,9.222
Nuclear,2041,5866.4,175,2.8,9.222
Nuclear,2042,5719.74,175,2.8,9.222
Nuclear,2043,5573.08,175,2.8,9.222
Nuclear,2044,5426.42,175,2.8,9.222
Nuclear,2045,5279.76,175,2.8,9.222
Nuclear,2046,5147.766,175,2.8,9.222
Nuclear,2047,5015.772,175,2.8,9.222
Nuclear,2048,4883.778,175,2.8,9.222
Nuclear,2049,4751.784,175,2.8,9.222
Nuclear,2050,4619.79,175,2.8,9.222
