Tech,Wind class,Year,CFc,Cap cost 1000$/MW,Fixed O&M 1000$/MW-yr,Var O&M $/MWh
ONSHORE,1,2010,0.3,1495.4474,51.331,0
ONSHORE,1,2011,0.3,1495.4474,51.331,0
ONSHORE,1,2012,0.3,1495.4474,51.331,0
ONSHORE,1,2013,0.3,1495.4474,51.331,0
ONSHORE,1,2014,0.476608554,1495.4474,51.331,0
ONSHORE,1,2015,0.476608554,1495.4474,51.331,0
ONSHORE,1,2016,0.476608554,1495.4474,51.331,0
ONSHORE,1,2017,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2018,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2019,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2020,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2021,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2022,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2023,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2024,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2025,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2026,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2027,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2028,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2029,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2030,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2031,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2032,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2033,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2034,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2035,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2036,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2037,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2038,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2039,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2040,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2041,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2042,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2043,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2044,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2045,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2046,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2047,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2048,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2049,0.473521712,1561.0448,51.7003,0
ONSHORE,1,2050,0.473521712,1561.0448,51.7003,0
ONSHORE,2,2010,0.3,1515.0383,51.331,0
ONSHORE,2,2011,0.3,1515.0383,51.331,0
ONSHORE,2,2012,0.3,1515.0383,51.331,0
ONSHORE,2,2013,0.3,1515.0383,51.331,0
ONSHORE,2,2014,0.465106664,1515.0383,51.331,0
ONSHORE,2,2015,0.465106664,1515.0383,51.331,0
ONSHORE,2,2016,0.465106664,1515.0383,51.331,0
ONSHORE,2,2017,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2018,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2019,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2020,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2021,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2022,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2023,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2024,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2025,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2026,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2027,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2028,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2029,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2030,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2031,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2032,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2033,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2034,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2035,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2036,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2037,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2038,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2039,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2040,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2041,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2042,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2043,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2044,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2045,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2046,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2047,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2048,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2049,0.461964227,1580.3028,51.7003,0
ONSHORE,2,2050,0.461964227,1580.3028,51.7003,0
ONSHORE,3,2010,0.3,1525.2551,51.331,0
ONSHORE,3,2011,0.3,1525.2551,51.331,0
ONSHORE,3,2012,0.3,1525.2551,51.331,0
ONSHORE,3,2013,0.3,1525.2551,51.331,0
ONSHORE,3,2014,0.453274361,1525.2551,51.331,0
ONSHORE,3,2015,0.453274361,1525.2551,51.331,0
ONSHORE,3,2016,0.453274361,1525.2551,51.331,0
ONSHORE,3,2017,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2018,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2019,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2020,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2021,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2022,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2023,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2024,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2025,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2026,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2027,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2028,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2029,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2030,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2031,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2032,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2033,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2034,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2035,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2036,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2037,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2038,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2039,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2040,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2041,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2042,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2043,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2044,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2045,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2046,0.449693936,1587.1173,51.7003,0
ONSHORE,3,2047,0.449693936,1587.1173,51.7003,0
