i,t,capcost,fom,vom,rte
battery_2,2010,2560,64,0,0.85
battery_2,2011,2560,64,0,0.85
battery_2,2012,2560,64,0,0.85
battery_2,2013,2560,64,0,0.85
battery_2,2014,2560,64,0,0.85
battery_2,2015,2560,64,0,0.85
battery_2,2016,2560,64,0,0.85
battery_2,2017,2560,64,0,0.85
battery_2,2018,963,24.06713271,0,0.85
battery_2,2019,910,22.75,0,0.85
battery_2,2020,857.3146918,21.4328673,0,0.85
battery_2,2021,804.2075817,20.10518954,0,0.85
battery_2,2022,751.1004715,18.77751179,0,0.85
battery_2,2023,697.9933614,17.44983403,0,0.85
battery_2,2024,644.8862512,16.12215628,0,0.85
battery_2,2025,591.7791411,14.79447853,0,0.85
battery_2,2026,569.7551743,14.24387936,0,0.85
battery_2,2027,547.7312075,13.69328019,0,0.85
battery_2,2028,525.7072407,13.14268102,0,0.85
battery_2,2029,503.6832739,12.59208185,0,0.85
battery_2,2030,481.6593071,12.04148268,0,0.85
battery_2,2031,475.6385658,11.89096414,0,0.85
battery_2,2032,469.6178244,11.74044561,0,0.85
battery_2,2033,463.5970831,11.58992708,0,0.85
battery_2,2034,457.5763417,11.43940854,0,0.85
battery_2,2035,451.5556004,11.28889001,0,0.85
battery_2,2036,445.5348591,11.13837148,0,0.85
battery_2,2037,439.5141177,10.98785294,0,0.85
battery_2,2038,433.4933764,10.83733441,0,0.85
battery_2,2039,427.472635,10.68681588,0,0.85
battery_2,2040,421.4518937,10.53629734,0,0.85
battery_2,2041,415.4311524,10.38577881,0,0.85
battery_2,2042,409.410411,10.23526028,0,0.85
battery_2,2043,403.3896697,10.08474174,0,0.85
battery_2,2044,397.3689284,9.934223209,0,0.85
battery_2,2045,391.348187,9.783704675,0,0.85
battery_2,2046,385.3274457,9.633186142,0,0.85
battery_2,2047,379.3067043,9.482667608,0,0.85
battery_2,2048,373.285963,9.332149075,0,0.85
battery_2,2049,367.2652217,9.181630542,0,0.85
battery_2,2050,361.2444803,9.031112008,0,0.85
battery_4,2010,3935.669107,98.39172767,0,0.85
battery_4,2011,3650.546578,91.26366447,0,0.85
battery_4,2012,3365.424048,84.1356012,0,0.85
battery_4,2013,3080.301518,77.00753795,0,0.85
battery_4,2014,2795.178989,69.87947472,0,0.85
battery_4,2015,2510.056458,62.75141146,0,0.85
battery_4,2016,2376.722859,59.41807148,0,0.85
battery_4,2017,2243.38926,56.08473149,0,0.85
battery_4,2018,1633,40.8347834,0,0.85
battery_4,2019,1544,38.6,0,0.85
battery_4,2020,1454.608664,36.3652166,0,0.85
battery_4,2021,1364.501655,34.11254138,0,0.85
battery_4,2022,1274.394646,31.85986616,0,0.85
battery_4,2023,1184.287637,29.60719093,0,0.85
battery_4,2024,1094.180628,27.35451571,0,0.85
battery_4,2025,1004.07362,25.10184049,0,0.85
battery_4,2026,966.7054826,24.16763706,0,0.85
battery_4,2027,929.3373455,23.23343364,0,0.85
battery_4,2028,891.9692084,22.29923021,0,0.85
battery_4,2029,854.6010713,21.36502678,0,0.85
battery_4,2030,817.2329342,20.43082336,0,0.85
battery_4,2031,807.0175226,20.17543806,0,0.85
battery_4,2032,796.8021109,19.92005277,0,0.85
battery_4,2033,786.5866992,19.66466748,0,0.85
battery_4,2034,776.3712875,19.40928219,0,0.85
battery_4,2035,766.1558758,19.1538969,0,0.85
battery_4,2036,755.9404642,18.8985116,0,0.85
battery_4,2037,745.7250525,18.64312631,0,0.85
battery_4,2038,735.5096408,18.38774102,0,0.85
battery_4,2039,725.2942291,18.13235573,0,0.85
battery_4,2040,715.0788175,17.87697044,0,0.85
battery_4,2041,704.8634058,17.62158514,0,0.85
battery_4,2042,694.6479941,17.36619985,0,0.85
battery_4,2043,684.4325824,17.11081456,0,0.85
battery_4,2044,674.2171707,16.85542927,0,0.85
battery_4,2045,664.0017591,16.60004398,0,0.85
battery_4,2046,653.7863474,16.34465868,0,0.85
battery_4,2047,643.5709357,16.08927339,0,0.85
battery_4,2048,633.355524,15.8338881,0,0.85
battery_4,2049,623.1401124,15.57850281,0,0.85
battery_4,2050,612.9247007,15.32311752,0,0.85
battery_6,2010,4300.8,107.52,0,0.85
battery_6,2011,4300.8,107.52,0,0.85
battery_6,2012,4300.8,107.52,0,0.85
battery_6,2013,4300.8,107.52,0,0.85
battery_6,2014,4300.8,107.52,0,0.85
battery_6,2015,4300.8,107.52,0,0.85
battery_6,2016,4300.8,107.52,0,0.85
battery_6,2017,4300.8,107.52,0,0.85
battery_6,2018,2304,57.6024341,0,0.85
battery_6,2019,2178,54.45,0,0.85
battery_6,2020,2051.902636,51.2975659,0,0.85
battery_6,2021,1924.795728,48.11989321,0,0.85
battery_6,2022,1797.688821,44.94222052,0,0.85
battery_6,2023,1670.581913,41.76454783,0,0.85
