type,t,capcost,fom,vom
csp2,2032,3724.813736,44.5,2.91
csp2,2033,3677.059714,44.25,2.91
csp2,2034,3629.305691,44,2.91
csp2,2035,3581.551669,43.75,2.91
csp2,2036,3533.797647,43.5,2.91
csp2,2037,3486.043625,43.25,2.91
csp2,2038,3438.289602,43,2.91
csp2,2039,3390.53558,42.75,2.91
csp2,2040,3342.781558,42.5,2.91
csp2,2041,3295.027536,42.25,2.91
csp2,2042,3247.273513,42,2.91
csp2,2043,3199.519491,41.75,2.91
csp2,2044,3151.765469,41.5,2.91
csp2,2045,3104.011447,41.25,2.91
csp2,2046,3056.257424,41,2.91
csp2,2047,3008.503402,40.75,2.91
csp2,2048,2960.74938,40.5,2.91
csp2,2049,2912.995358,40.25,2.91
csp2,2050,2865.241335,40,2.91
csp3,2010,5905.753193,72.92280981,4.530053337
csp3,2011,5905.753193,72.92280981,4.530053337
csp3,2012,5905.753193,72.92280981,4.530053337
csp3,2013,5905.753193,72.92280981,4.530053337
csp3,2014,5905.753193,72.92280981,4.530053337
csp3,2015,5905.753193,72.92280981,4.530053337
csp3,2016,5905.753193,72.92280981,4.530053337
csp3,2017,5905.753193,72.92280981,4.530053337
csp3,2018,5824.937703,72.95307563,4.531933486
csp3,2019,5589.329694,72.95307563,4.531933486
csp3,2020,5214.444793,60.98717339,3.565773175
csp3,2021,4839.559892,49.02127115,2.599612864
csp3,2022,4602.959186,47.12148585,2.540141119
csp3,2023,4366.35848,45.22170054,2.480669373
csp3,2024,4129.757775,43.32191524,2.421197627
csp3,2025,3893.157069,41.42212993,2.361725882
csp3,2026,3656.556363,39.52234463,2.302254136
csp3,2027,3419.955657,37.62255932,2.242782391
csp3,2028,3183.354951,35.72277402,2.183310645
csp3,2029,2946.754245,33.82298871,2.123838899
csp3,2030,2710.15354,31.92320341,2.064367154
csp3,2031,2676.27662,31.74585228,2.064367154
csp3,2032,2642.399701,31.56850115,2.064367154
csp3,2033,2608.522782,31.39115002,2.064367154
csp3,2034,2574.645863,31.21379889,2.064367154
csp3,2035,2540.768943,31.03644776,2.064367154
csp3,2036,2506.892024,30.85909663,2.064367154
csp3,2037,2473.015105,30.6817455,2.064367154
csp3,2038,2439.138186,30.50439437,2.064367154
csp3,2039,2405.261266,30.32704324,2.064367154
csp3,2040,2371.384347,30.14969211,2.064367154
csp3,2041,2337.507428,29.97234098,2.064367154
csp3,2042,2303.630509,29.79498985,2.064367154
csp3,2043,2269.753589,29.61763872,2.064367154
csp3,2044,2235.87667,29.44028759,2.064367154
csp3,2045,2201.999751,29.26293646,2.064367154
csp3,2046,2168.122832,29.08558533,2.064367154
csp3,2047,2134.245912,28.9082342,2.064367154
csp3,2048,2100.368993,28.73088307,2.064367154
csp3,2049,2066.492074,28.55353194,2.064367154
csp3,2050,2032.615155,28.37618081,2.064367154
csp4,2010,5091.89044,72.92280981,4.530053337
csp4,2011,5091.89044,72.92280981,4.530053337
csp4,2012,5091.89044,72.92280981,4.530053337
csp4,2013,5091.89044,72.92280981,4.530053337
csp4,2014,5091.89044,72.92280981,4.530053337
csp4,2015,5091.89044,72.92280981,4.530053337
csp4,2016,5091.89044,72.92280981,4.530053337
csp4,2017,5091.89044,72.92280981,4.530053337
csp4,2018,5010.762212,72.95307563,4.531933486
csp4,2019,4810.91304,72.95307563,4.531933486
csp4,2020,4495.455172,57.64672537,3.388628204
csp4,2021,4179.997303,42.34037512,2.245322923
csp4,2022,3975.64188,40.6995033,2.193956323
csp4,2023,3771.286456,39.05863147,2.142589723
csp4,2024,3566.931032,37.41775965,2.091223123
csp4,2025,3362.575609,35.77688783,2.039856524
csp4,2026,3158.220185,34.13601601,1.988489924
csp4,2027,2953.864761,32.49514419,1.937123324
csp4,2028,2749.509337,30.85427237,1.885756724
csp4,2029,2545.153914,29.21340055,1.834390124
csp4,2030,2340.79849,27.57252873,1.783023524
csp4,2031,2311.538509,27.41934801,1.783023524
csp4,2032,2282.278528,27.2661673,1.783023524
csp4,2033,2253.018547,27.11298658,1.783023524
csp4,2034,2223.758565,26.95980587,1.783023524
csp4,2035,2194.498584,26.80662515,1.783023524
csp4,2036,2165.238603,26.65344444,1.783023524
csp4,2037,2135.978622,26.50026372,1.783023524
csp4,2038,2106.718641,26.34708301,1.783023524
csp4,2039,2077.45866,26.19390229,1.783023524
csp4,2040,2048.198679,26.04072158,1.783023524
csp4,2041,2018.938698,25.88754086,1.783023524
csp4,2042,1989.678716,25.73436015,1.783023524
csp4,2043,1960.418735,25.58117943,1.783023524
csp4,2044,1931.158754,25.42799872,1.783023524
csp4,2045,1901.898773,25.274818,1.783023524
csp4,2046,1872.638792,25.12163729,1.783023524
csp4,2047,1843.378811,24.96845657,1.783023524
csp4,2048,1814.11883,24.81527586,1.783023524
csp4,2049,1784.858849,24.66209514,1.783023524
csp4,2050,1755.598867,24.50891443,1.783023524
