Tech,Wind class,Year,CFc,Cap cost 1000$/MW,Fixed O&M 1000$/MW-yr,Var O&M $/MWh
OFFSHORE,1,2010,0.444286614,2649.0234,120.5309,0
OFFSHORE,1,2011,0.444286614,2649.0234,120.5309,0
OFFSHORE,1,2012,0.444286614,2649.0234,120.5309,0
OFFSHORE,1,2013,0.444286614,2649.0234,120.5309,0
OFFSHORE,1,2014,0.444286614,2649.0234,120.5309,0
OFFSHORE,1,2015,0.444286614,2649.0234,120.5309,0
OFFSHORE,1,2016,0.444286614,2649.0234,120.5309,0
OFFSHORE,1,2017,0.444286614,2649.0234,120.5309,0
OFFSHORE,1,2018,0.444286614,2649.0234,120.5309,0
OFFSHORE,1,2019,0.444286614,2649.0234,120.5309,0
OFFSHORE,1,2020,0.447413794,2530.7137,116.0533,0
OFFSHORE,1,2021,0.449617164,2441.5995,112.8764,0
OFFSHORE,1,2022,0.451317896,2368.483,110.4123,0
OFFSHORE,1,2023,0.452702278,2305.4852,108.3989,0
OFFSHORE,1,2024,0.453869188,2249.4703,106.6966,0
OFFSHORE,1,2025,0.454877419,2198.5664,105.222,0
OFFSHORE,1,2026,0.455764775,2151.5662,103.9213,0
OFFSHORE,1,2027,0.456557,2107.6453,102.7578,0
OFFSHORE,1,2028,0.457272413,2066.2155,101.7053,0
OFFSHORE,1,2029,0.457924513,2026.8429,100.7444,0
OFFSHORE,1,2030,0.458523535,1989.1976,99.8605,0
OFFSHORE,1,2031,0.459077419,1970.828,99.0421,0
OFFSHORE,1,2032,0.45959245,1953.7263,98.2803,0
OFFSHORE,1,2033,0.460073691,1937.7287,97.5676,0
OFFSHORE,1,2034,0.460525275,1922.7013,96.8981,0
OFFSHORE,1,2035,0.460950623,1908.5331,96.2669,0
OFFSHORE,1,2036,0.461352596,1895.1311,95.6698,0
OFFSHORE,1,2037,0.461733614,1882.4168,95.1034,0
OFFSHORE,1,2038,0.46209574,1870.3228,94.5646,0
OFFSHORE,1,2039,0.462440746,1858.7916,94.0509,0
OFFSHORE,1,2040,0.462770167,1847.7731,93.56,0
OFFSHORE,1,2041,0.463085342,1837.2236,93.09,0
OFFSHORE,1,2042,0.463387443,1827.1048,92.6392,0
OFFSHORE,1,2043,0.463677505,1817.3829,92.2061,0
OFFSHORE,1,2044,0.463956444,1808.028,91.7893,0
OFFSHORE,1,2045,0.464225076,1799.0133,91.3877,0
OFFSHORE,1,2046,0.46448413,1790.315,91.0002,0
OFFSHORE,1,2047,0.464734262,1781.9116,90.6258,0
OFFSHORE,1,2048,0.464976061,1773.7838,90.2637,0
OFFSHORE,1,2049,0.465210061,1765.914,89.9131,0
OFFSHORE,1,2050,0.465436745,1758.2865,89.5733,0
OFFSHORE,2,2010,0.432960027,2657.1374,123.1222,0
OFFSHORE,2,2011,0.432960027,2657.1374,123.1222,0
OFFSHORE,2,2012,0.432960027,2657.1374,123.1222,0
OFFSHORE,2,2013,0.432960027,2657.1374,123.1222,0
