Tech,Wind class,Year,CF_mult,Overnight Cap Cost $/kW,Fixed O&M $/(kW-yr),Var O&M $/MWh,rsc_mult
OFFSHORE,9,2049,1.02552,3056.43169,71.9382,0.0,0.79079
OFFSHORE,9,2050,1.0267,3046.641,71.7055,0.0,0.78826
OFFSHORE,10,2010,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2011,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2012,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2013,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2014,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2015,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2016,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2017,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2018,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2019,0.97317,3927.78596,88.6801,0.0,1.0
OFFSHORE,10,2020,0.97898,3665.52384,82.75921,0.0,1.0
OFFSHORE,10,2021,0.97511,3971.35683,91.21491,0.0,1.0
OFFSHORE,10,2022,0.97866,4411.87544,89.45909,0.0,1.00106
OFFSHORE,10,2023,0.98193,4134.56628,88.02449,0.0,0.94645
OFFSHORE,10,2024,0.98499,3690.23532,86.81154,0.0,0.92921
OFFSHORE,10,2025,0.9879,3634.29837,85.76084,0.0,0.91513
OFFSHORE,10,2026,0.9907,3587.00435,84.83406,0.0,0.90322
OFFSHORE,10,2027,0.99341,3546.0364,84.00502,0.0,0.8929
OFFSHORE,10,2028,0.99606,3509.90012,83.25507,0.0,0.8838
OFFSHORE,10,2029,0.99864,3477.57511,82.57042,0.0,0.87566
OFFSHORE,10,2030,1.00117,3448.33358,81.9406,0.0,0.8683
OFFSHORE,10,2031,1.00268,3421.63816,81.35747,0.0,0.86158
OFFSHORE,10,2032,1.00415,3397.08075,80.8146,0.0,0.8554
OFFSHORE,10,2033,1.00559,3374.34414,80.30677,0.0,0.84967
OFFSHORE,10,2034,1.007,3353.17686,79.82974,0.0,0.84434
OFFSHORE,10,2035,1.00838,3333.37619,79.37999,0.0,0.83935
OFFSHORE,10,2036,1.00975,3314.77633,78.95456,0.0,0.83467
OFFSHORE,10,2037,1.01109,3297.23991,78.55095,0.0,0.83026
OFFSHORE,10,2038,1.01242,3280.65188,78.16705,0.0,0.82608
OFFSHORE,10,2039,1.01373,3264.9149,77.801,0.0,0.82212
OFFSHORE,10,2040,1.01503,3249.94589,77.45123,0.0,0.81835
OFFSHORE,10,2041,1.01631,3235.67337,77.11635,0.0,0.81475
OFFSHORE,10,2042,1.01758,3222.0354,76.79514,0.0,0.81132
OFFSHORE,10,2043,1.01884,3208.97795,76.48653,0.0,0.80803
OFFSHORE,10,2044,1.02009,3196.4536,76.18956,0.0,0.80488
OFFSHORE,10,2045,1.02133,3184.42054,75.9034,0.0,0.80185
OFFSHORE,10,2046,1.02256,3172.84166,75.62728,0.0,0.79893
OFFSHORE,10,2047,1.02378,3161.68393,75.36053,0.0,0.79612
OFFSHORE,10,2048,1.025,3150.91778,75.10252,0.0,0.79341
OFFSHORE,10,2049,1.0262,3140.51665,74.8527,0.0,0.79079
OFFSHORE,10,2050,1.0274,3130.45661,74.61057,0.0,0.78826
OFFSHORE,11,2010,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2011,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2012,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2013,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2014,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2015,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2016,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2017,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2018,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2019,0.97317,4071.30161,95.95819,0.0,1.0
OFFSHORE,11,2020,0.97898,3799.45683,89.55142,0.0,1.0
OFFSHORE,11,2021,0.97514,4116.46452,98.7011,0.0,1.0
OFFSHORE,11,2022,0.97872,4573.07905,96.80118,0.0,1.00106
OFFSHORE,11,2023,0.98201,4285.63741,95.24883,0.0,0.94645
OFFSHORE,11,2024,0.98509,3825.07123,93.93634,0.0,0.92921
OFFSHORE,11,2025,0.98803,3767.09042,92.7994,0.0,0.91513
OFFSHORE,11,2026,0.99086,3718.06835,91.79656,0.0,0.90322
OFFSHORE,11,2027,0.9936,3675.6035,90.89948,0.0,0.8929
OFFSHORE,11,2028,0.99627,3638.14684,90.08798,0.0,0.8838
OFFSHORE,11,2029,0.99888,3604.64072,89.34713,0.0,0.87566
OFFSHORE,11,2030,1.00144,3574.33075,88.66562,0.0,0.8683
OFFSHORE,11,2031,1.00296,3546.65991,88.03464,0.0,0.86158
OFFSHORE,11,2032,1.00444,3521.20521,87.44721,0.0,0.8554
OFFSHORE,11,2033,1.0059,3497.63784,86.89771,0.0,0.84967
OFFSHORE,11,2034,1.00732,3475.69714,86.38153,0.0,0.84434
OFFSHORE,11,2035,1.00872,3455.17298,85.89486,0.0,0.83935
OFFSHORE,11,2036,1.0101,3435.89351,85.43451,0.0,0.83467
OFFSHORE,11,2037,1.01146,3417.71633,84.99779,0.0,0.83026
OFFSHORE,11,2038,1.0128,3400.5222,84.58237,0.0,0.82608
OFFSHORE,11,2039,1.01412,3384.21021,84.18628,0.0,0.82212
OFFSHORE,11,2040,1.01543,3368.69426,83.8078,0.0,0.81835
OFFSHORE,11,2041,1.01673,3353.90024,83.44544,0.0,0.81475
OFFSHORE,11,2042,1.01801,3339.76396,83.09786,0.0,0.81132
OFFSHORE,11,2043,1.01929,3326.2294,82.76393,0.0,0.80803
OFFSHORE,11,2044,1.02055,3313.24744,82.44259,0.0,0.80488
OFFSHORE,11,2045,1.0218,3300.7747,82.13294,0.0,0.80185
OFFSHORE,11,2046,1.02305,3288.77275,81.83416,0.0,0.79893
OFFSHORE,11,2047,1.02428,3277.20733,81.54551,0.0,0.79612
OFFSHORE,11,2048,1.02551,3266.0478,81.26633,0.0,0.79341
OFFSHORE,11,2049,1.02673,3255.26663,80.99601,0.0,0.79079
OFFSHORE,11,2050,1.02794,3244.839,80.73401,0.0,0.78826
OFFSHORE,12,2010,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2011,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2012,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2013,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2014,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2015,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2016,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2017,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2018,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2019,0.97317,4114.87846,102.0798,0.0,1.0
OFFSHORE,12,2020,0.97898,3840.12401,95.26423,0.0,1.0
OFFSHORE,12,2021,0.97526,4160.52476,104.99761,0.0,1.0
OFFSHORE,12,2022,0.97896,4622.02663,102.97648,0.0,1.00106
OFFSHORE,12,2023,0.98237,4331.50838,101.3251,0.0,0.94645
OFFSHORE,12,2024,0.98558,3866.01257,99.92888,0.0,0.92921
OFFSHORE,12,2025,0.98865,3807.41117,98.71942,0.0,0.91513
OFFSHORE,12,2026,0.9916,3757.86439,97.6526,0.0,0.90322
OFFSHORE,12,2027,0.99446,3714.94502,96.69829,0.0,0.8929
OFFSHORE,12,2028,0.99725,3677.08745,95.83502,0.0,0.8838
OFFSHORE,12,2029,0.99998,3643.2227,95.04691,0.0,0.87566
OFFSHORE,12,2030,1.00267,3612.58831,94.32193,0.0,0.8683
OFFSHORE,12,2031,1.00425,3584.6213,93.65069,0.0,0.86158
OFFSHORE,12,2032,1.00579,3558.89415,93.02579,0.0,0.8554
OFFSHORE,12,2033,1.00731,3535.07452,92.44123,0.0,0.84967
OFFSHORE,12,2034,1.00879,3512.89898,91.89212,0.0,0.84434
OFFSHORE,12,2035,1.01025,3492.15515,91.37441,0.0,0.83935
OFFSHORE,12,2036,1.01169,3472.66932,90.8847,0.0,0.83467
OFFSHORE,12,2037,1.01311,3454.29758,90.42011,0.0,0.83026
OFFSHORE,12,2038,1.01451,3436.91941,89.97819,0.0,0.82608
OFFSHORE,12,2039,1.0159,3420.43283,89.55683,0.0,0.82212
OFFSHORE,12,2040,1.01727,3404.7508,89.15421,0.0,0.81835
OFFSHORE,12,2041,1.01863,3389.79844,88.76873,0.0,0.81475
OFFSHORE,12,2042,1.01997,3375.51085,88.39898,0.0,0.81132
OFFSHORE,12,2043,1.02131,3361.83143,88.04374,0.0,0.80803
OFFSHORE,12,2044,1.02263,3348.71051,87.70191,0.0,0.80488
OFFSHORE,12,2045,1.02395,3336.10428,87.37251,0.0,0.80185
OFFSHORE,12,2046,1.02525,3323.97386,87.05467,0.0,0.79893
OFFSHORE,12,2047,1.02655,3312.28465,86.7476,0.0,0.79612
OFFSHORE,12,2048,1.02784,3301.00568,86.45061,0.0,0.79341
OFFSHORE,12,2049,1.02912,3290.10911,86.16304,0.0,0.79079
OFFSHORE,12,2050,1.03039,3279.56988,85.88433,0.0,0.78826
OFFSHORE,13,2010,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2011,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2012,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2013,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2014,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2015,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2016,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2017,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2018,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2019,0.97317,4119.33578,104.63352,0.0,1.0
OFFSHORE,13,2020,0.97898,3844.28362,97.64744,0.0,1.0
OFFSHORE,13,2021,0.9758,4165.03144,107.62431,0.0,1.0
OFFSHORE,13,2022,0.98004,4627.03321,105.55262,0.0,1.00106
OFFSHORE,13,2023,0.98399,4336.20027,103.85993,0.0,0.94645
OFFSHORE,13,2024,0.98774,3870.20023,102.42878,0.0,0.92921
OFFSHORE,13,2025,0.99134,3811.53536,101.18906,0.0,0.91513
OFFSHORE,13,2026,0.99483,3761.93491,100.09555,0.0,0.90322
OFFSHORE,13,2027,0.99823,3718.96904,99.11737,0.0,0.8929
OFFSHORE,13,2028,1.00156,3681.07047,98.23251,0.0,0.8838
OFFSHORE,13,2029,1.00483,3647.16904,97.42468,0.0,0.87566
OFFSHORE,13,2030,1.00805,3616.50146,96.68156,0.0,0.8683
OFFSHORE,13,2031,1.0099,3588.50416,95.99353,0.0,0.86158
OFFSHORE,13,2032,1.01171,3562.74914,95.353,0.0,0.8554
OFFSHORE,13,2033,1.0135,3538.90371,94.75381,0.0,0.84967
OFFSHORE,13,2034,1.01525,3516.70415,94.19097,0.0,0.84434
OFFSHORE,13,2035,1.01698,3495.93785,93.6603,0.0,0.83935
OFFSHORE,13,2036,1.01869,3476.43091,93.15834,0.0,0.83467
OFFSHORE,13,2037,1.02038,3458.03927,92.68213,0.0,0.83026
OFFSHORE,13,2038,1.02205,3440.64228,92.22915,0.0,0.82608
OFFSHORE,13,2039,1.02371,3424.13784,91.79726,0.0,0.82212
OFFSHORE,13,2040,1.02535,3408.43882,91.38456,0.0,0.81835
OFFSHORE,13,2041,1.02697,3393.47027,90.98944,0.0,0.81475
OFFSHORE,13,2042,1.02859,3379.1672,90.61044,0.0,0.81132
OFFSHORE,13,2043,1.03019,3365.47296,90.24631,0.0,0.80803
OFFSHORE,13,2044,1.03178,3352.33783,89.89593,0.0,0.80488
OFFSHORE,13,2045,1.03337,3339.71794,89.55829,0.0,0.80185
OFFSHORE,13,2046,1.03494,3327.57439,89.23249,0.0,0.79893
OFFSHORE,13,2047,1.03651,3315.87252,88.91775,0.0,0.79612
OFFSHORE,13,2048,1.03807,3304.58132,88.61333,0.0,0.79341
OFFSHORE,13,2049,1.03962,3293.67296,88.31857,0.0,0.79079
OFFSHORE,13,2050,1.04116,3283.1223,88.03288,0.0,0.78826
OFFSHORE,14,2010,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2011,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2012,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2013,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2014,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2015,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2016,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2017,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2018,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2019,0.97317,4525.25026,94.45821,0.0,1.0
OFFSHORE,14,2020,0.97898,4223.09479,88.15153,0.0,1.0
OFFSHORE,14,2021,0.97637,4575.44872,97.15818,0.0,1.0
OFFSHORE,14,2022,0.98119,5082.9756,95.28796,0.0,1.00106
OFFSHORE,14,2023,0.98572,4763.48432,93.75988,0.0,0.94645
OFFSHORE,14,2024,0.99004,4251.5652,92.4679,0.0,0.92921
OFFSHORE,14,2025,0.99422,4187.11955,91.34874,0.0,0.91513
OFFSHORE,14,2026,0.99828,4132.63153,90.36158,0.0,0.90322
OFFSHORE,14,2027,1.00226,4085.43186,89.47852,0.0,0.8929
OFFSHORE,14,2028,1.00617,4043.79881,88.6797,0.0,0.8838
OFFSHORE,14,2029,1.01001,4006.55677,87.95044,0.0,0.87566
OFFSHORE,14,2030,1.01381,3972.86725,87.27958,0.0,0.8683
OFFSHORE,14,2031,1.01595,3942.11112,86.65846,0.0,0.86158
OFFSHORE,14,2032,1.01805,3913.81823,86.08022,0.0,0.8554
OFFSHORE,14,2033,1.02012,3887.6231,85.5393,0.0,0.84967
OFFSHORE,14,2034,1.02216,3863.23603,85.03119,0.0,0.84434
OFFSHORE,14,2035,1.02418,3840.42344,84.55214,0.0,0.83935
OFFSHORE,14,2036,1.02618,3818.9943,84.09898,0.0,0.83467
OFFSHORE,14,2037,1.02815,3798.79038,83.66908,0.0,0.83026
OFFSHORE,14,2038,1.03011,3779.67911,83.26016,0.0,0.82608
OFFSHORE,14,2039,1.03205,3761.54834,82.87026,0.0,0.82212
OFFSHORE,14,2040,1.03398,3744.30236,82.4977,0.0,0.81835
OFFSHORE,14,2041,1.0359,3727.85882,82.141,0.0,0.81475
OFFSHORE,14,2042,1.0378,3712.14635,81.79886,0.0,0.81132
OFFSHORE,14,2043,1.03969,3697.1027,81.47014,0.0,0.80803
OFFSHORE,14,2044,1.04157,3682.67324,81.15383,0.0,0.80488
OFFSHORE,14,2045,1.04345,3668.8098,80.84903,0.0,0.80185
OFFSHORE,14,2046,1.04531,3655.46964,80.55492,0.0,0.79893
OFFSHORE,14,2047,1.04716,3642.61468,80.27078,0.0,0.79612
OFFSHORE,14,2048,1.04901,3630.21086,79.99596,0.0,0.79341
OFFSHORE,14,2049,1.05085,3618.2276,79.72987,0.0,0.79079
OFFSHORE,14,2050,1.05268,3606.6373,79.47196,0.0,0.78826
