i,t,capcost,fom,vom,heatrate
CoalOldUns,2013,2064.111095,36.69317927,6.901960094,10.26026846
CoalOldUns,2014,2056.111095,36.69317927,7.037187648,10.26026846
CoalOldUns,2015,2048.111095,36.69317927,7.172415203,10.26026846
CoalOldUns,2016,2040.111095,36.69317927,7.32171735,10.26026846
CoalOldUns,2017,2032.111095,36.69317927,7.471019497,10.26026846
CoalOldUns,2018,2024.111095,36.69317927,7.620321644,10.26026846
CoalOldUns,2019,2016.111095,36.69317927,7.769623791,10.26026846
CoalOldUns,2020,2008.111095,36.69317927,7.918925938,10.26026846
CoalOldUns,2021,2000.111095,36.69317927,8.083767573,10.26026846
CoalOldUns,2022,1992.111095,36.69317927,8.248609207,10.26026846
CoalOldUns,2023,1975.111095,36.69317927,8.413450841,10.26026846
CoalOldUns,2024,1975.111095,36.69317927,8.578292476,10.26026846
CoalOldUns,2025,1960.111095,36.69317927,8.74313411,10.26026846
CoalOldUns,2026,1933.111095,36.69317927,8.925132594,10.26026846
CoalOldUns,2027,1906.111095,36.69317927,9.107131079,10.26026846
CoalOldUns,2028,1878.111095,36.69317927,9.289129563,10.26026846
CoalOldUns,2029,1850.111095,36.69317927,9.471128047,10.26026846
CoalOldUns,2030,1819.111095,36.69317927,9.653126531,10.26026846
CoalOldUns,2031,1792.111095,36.69317927,9.854067564,10.26026846
CoalOldUns,2032,1760.111095,36.69317927,10.0550086,10.26026846
CoalOldUns,2033,1727.111095,36.69317927,10.25594963,10.26026846
CoalOldUns,2034,1711.111095,36.69317927,10.45689066,10.26026846
CoalOldUns,2035,1695.111095,36.69317927,10.65783169,10.26026846
CoalOldUns,2036,1678.111095,36.69317927,10.87968683,10.26026846
CoalOldUns,2037,1662.111095,36.69317927,11.10154197,10.26026846
CoalOldUns,2038,1646.111095,36.69317927,11.3233971,10.26026846
CoalOldUns,2039,1632.111095,36.69317927,11.54525224,10.26026846
CoalOldUns,2040,1616.111095,36.69317927,11.76710738,10.26026846
CoalOldUns,2041,1598.111095,36.69317927,12.01205337,10.26026846
CoalOldUns,2042,1583.111095,36.69317927,12.25699937,10.26026846
CoalOldUns,2043,1568.111095,36.69317927,12.50194537,10.26026846
CoalOldUns,2044,1553.111095,36.69317927,12.74689137,10.26026846
CoalOldUns,2045,1540.111095,36.69317927,12.99183736,10.26026846
CoalOldUns,2046,1525.111095,36.69317927,13.26227754,10.26026846
CoalOldUns,2047,1508.111095,36.69317927,13.53271771,10.26026846
CoalOldUns,2048,1491.111095,36.69317927,13.80315788,10.26026846
CoalOldUns,2049,1475.111095,36.69317927,14.07359806,10.26026846
CoalOldUns,2050,1439.111095,36.69317927,14.34403823,10.26026846
CofireNew,2010,2997.1709,71.8,7.86,8.83
CofireNew,2011,2989.1709,71.8,7.86,8.790333333
CofireNew,2012,2981.1709,71.8,7.86,8.750666667
CofireNew,2013,2973.1709,71.8,7.86,8.711
CofireNew,2014,2965.1709,71.8,7.86,8.671333333
CofireNew,2015,2957.1709,71.8,7.86,8.631666667
CofireNew,2016,2949.1709,71.8,7.86,8.592
CofireNew,2017,2941.1709,71.8,7.86,8.552333333
CofireNew,2018,2933.1709,71.8,7.86,8.512666667
CofireNew,2019,2925.1709,71.8,7.86,8.473
CofireNew,2020,2917.1709,71.8,7.86,8.473
CofireNew,2021,2909.1709,71.8,7.86,8.473
CofireNew,2022,2901.1709,71.8,7.86,8.473
CofireNew,2023,2884.1709,71.8,7.86,8.473
CofireNew,2024,2884.1709,71.8,7.86,8.473
CofireNew,2025,2869.1709,71.4,7.8,8.473
CofireNew,2026,2842.1709,71,7.75,8.386
CofireNew,2027,2815.1709,70.6,7.69,8.3
CofireNew,2028,2787.1709,70.2,7.63,8.213
CofireNew,2029,2759.1709,69.8,7.58,8.126
CofireNew,2030,2728.1709,69.4,7.52,8.04
CofireNew,2031,2701.1709,69,7.46,7.953
CofireNew,2032,2669.1709,68.6,7.41,7.866
CofireNew,2033,2636.1709,68.2,7.35,7.78
CofireNew,2034,2620.1709,68.2,7.35,7.78
CofireNew,2035,2604.1709,68.2,7.35,7.78
CofireNew,2036,2587.1709,68.2,7.35,7.78
CofireNew,2037,2571.1709,68.2,7.35,7.78
CofireNew,2038,2555.1709,68.2,7.35,7.78
CofireNew,2039,2541.1709,68.2,7.35,7.78
CofireNew,2040,2525.1709,68.2,7.35,7.78
CofireNew,2041,2507.1709,68.2,7.35,7.78
CofireNew,2042,2492.1709,68.2,7.35,7.78
CofireNew,2043,2477.1709,68.2,7.35,7.78
CofireNew,2044,2462.1709,68.2,7.35,7.78
CofireNew,2045,2449.1709,68.2,7.35,7.78
CofireNew,2046,2434.1709,68.2,7.35,7.78
CofireNew,2047,2417.1709,68.2,7.35,7.78
CofireNew,2048,2400.1709,68.2,7.35,7.78
CofireNew,2049,2384.1709,68.2,7.35,7.78
CofireNew,2050,2348.1709,68.2,7.35,7.78
CofireOld,2010,2997.1709,36.69317927,6.49627743,10.74020434
CofireOld,2011,2989.1709,36.69317927,6.631504985,10.74020434
CofireOld,2012,2981.1709,36.69317927,6.766732539,10.74020434
CofireOld,2013,2973.1709,36.69317927,6.901960094,10.74020434
CofireOld,2014,2965.1709,36.69317927,7.037187648,10.74020434
CofireOld,2015,2957.1709,36.69317927,7.172415203,10.74020434
CofireOld,2016,2949.1709,36.69317927,7.32171735,10.74020434
CofireOld,2017,2941.1709,36.69317927,7.471019497,10.74020434
CofireOld,2018,2933.1709,36.69317927,7.620321644,10.74020434
CofireOld,2019,2925.1709,36.69317927,7.769623791,10.74020434
CofireOld,2020,2917.1709,36.69317927,7.918925938,10.74020434
CofireOld,2021,2909.1709,36.69317927,8.083767573,10.74020434
CofireOld,2022,2901.1709,36.69317927,8.248609207,10.74020434
CofireOld,2023,2884.1709,36.69317927,8.413450841,10.74020434
CofireOld,2024,2884.1709,36.69317927,8.578292476,10.74020434
CofireOld,2025,2869.1709,36.69317927,8.74313411,10.74020434
CofireOld,2026,2842.1709,36.69317927,8.925132594,10.74020434
CofireOld,2027,2815.1709,36.69317927,9.107131079,10.74020434
CofireOld,2028,2787.1709,36.69317927,9.289129563,10.74020434
CofireOld,2029,2759.1709,36.69317927,9.471128047,10.74020434
CofireOld,2030,2728.1709,36.69317927,9.653126531,10.74020434
CofireOld,2031,2701.1709,36.69317927,9.854067564,10.74020434
CofireOld,2032,2669.1709,36.69317927,10.0550086,10.74020434
CofireOld,2033,2636.1709,36.69317927,10.25594963,10.74020434
CofireOld,2034,2620.1709,36.69317927,10.45689066,10.74020434
CofireOld,2035,2604.1709,36.69317927,10.65783169,10.74020434
CofireOld,2036,2587.1709,36.69317927,10.87968683,10.74020434
CofireOld,2037,2571.1709,36.69317927,11.10154197,10.74020434
CofireOld,2038,2555.1709,36.69317927,11.3233971,10.74020434
CofireOld,2039,2541.1709,36.69317927,11.54525224,10.74020434
CofireOld,2040,2525.1709,36.69317927,11.76710738,10.74020434
CofireOld,2041,2507.1709,36.69317927,12.01205337,10.74020434
CofireOld,2042,2492.1709,36.69317927,12.25699937,10.74020434
CofireOld,2043,2477.1709,36.69317927,12.50194537,10.74020434
CofireOld,2044,2462.1709,36.69317927,12.74689137,10.74020434
CofireOld,2045,2449.1709,36.69317927,12.99183736,10.74020434
CofireOld,2046,2434.1709,36.69317927,13.26227754,10.74020434
CofireOld,2047,2417.1709,36.69317927,13.53271771,10.74020434
CofireOld,2048,2400.1709,36.69317927,13.80315788,10.74020434
CofireOld,2049,2384.1709,36.69317927,14.07359806,10.74020434
CofireOld,2050,2348.1709,36.69317927,14.34403823,10.74020434
Gas-CC,2010,1009.299831,27.63679578,1.761466105,6.5375
Gas-CC,2011,1005.250484,27.63679578,1.761466105,6.518111111
Gas-CC,2012,1001.201137,27.63679578,1.761466105,6.498722222
Gas-CC,2013,997.1517893,27.63679578,1.761466105,6.479333333
Gas-CC,2014,993.1024419,27.63679578,1.761466105,6.459944444
Gas-CC,2015,989.0530946,27.63679578,1.761466105,6.440555556
Gas-CC,2016,985.0037472,27.63679578,1.761466105,6.421166667
Gas-CC,2017,980.9543998,27.63679578,1.761466105,6.401777778
Gas-CC,2018,976.9050525,27.63679578,1.761466105,6.382388889
Gas-CC,2019,972.8557051,27.63679578,1.761466105,6.363
Gas-CC,2020,947,28,1.74,6.363
Gas-CC,2021,947,28,1.74,6.363
Gas-CC,2022,883,28,1.74,6.363
Gas-CC,2023,878,28,1.74,6.363
Gas-CC,2024,866,28,1.74,6.363
Gas-CC,2025,858,28,1.74,6.363
Gas-CC,2026,852,28,1.74,6.363
Gas-CC,2027,845,28,1.74,6.363
Gas-CC,2028,840,28,1.74,6.363
Gas-CC,2029,835,28,1.74,6.363
Gas-CC,2030,832,28,1.74,6.363
Gas-CC,2031,827,28,1.74,6.363
Gas-CC,2032,824,28,1.74,6.363
Gas-CC,2033,820,28,1.74,6.363
Gas-CC,2034,817,28,1.74,6.363
Gas-CC,2035,813,28,1.74,6.363
Gas-CC,2036,810,28,1.74,6.363
Gas-CC,2037,806,28,1.74,6.363
Gas-CC,2038,803,28,1.74,6.363
Gas-CC,2039,799,28,1.74,6.363
Gas-CC,2040,796,28,1.74,6.363
Gas-CC,2041,793,28,1.74,6.363
Gas-CC,2042,789,28,1.74,6.363
Gas-CC,2043,786,28,1.74,6.363
Gas-CC,2044,782,28,1.74,6.363
Gas-CC,2045,779,28,1.74,6.363
Gas-CC,2046,775,28,1.74,6.363
Gas-CC,2047,772,28,1.74,6.363
Gas-CC,2048,768,28,1.74,6.363
Gas-CC,2049,766,28,1.74,6.363
Gas-CC,2050,764,28,1.74,6.363
Gas-CC-CCS_mod,2010,2465.04021,65.90312841,5.800690104,7.159
Gas-CC-CCS_mod,2011,2465.04021,65.90312841,5.800690104,7.159
Gas-CC-CCS_mod,2012,2465.04021,65.90312841,5.800690104,7.159
Gas-CC-CCS_mod,2013,2465.04021,65.90312841,5.800690104,7.159
Gas-CC-CCS_mod,2014,2465.04021,65.90312841,5.800690104,7.159
Gas-CC-CCS_mod,2015,2465.04021,65.90312841,5.800690104,7.159
Gas-CC-CCS_mod,2016,2465.04021,65.90312841,5.800690104,7.159
Gas-CC-CCS_mod,2017,2465.04021,65.90312841,5.800690104,7.159
Gas-CC-CCS_mod,2018,2465.04021,65.90312841,5.800690104,7.159
Gas-CC-CCS_mod,2019,2465.04021,65.90312841,5.800690104,7.159
Gas-CC-CCS_mod,2020,2399,67,6,7.16
Gas-CC-CCS_mod,2021,2178,63,6,7.16
Gas-CC-CCS_mod,2022,1826,59,6,7.16
Gas-CC-CCS_mod,2023,1811,59,6,7.16
Gas-CC-CCS_mod,2024,1787,59,6,7.16
Gas-CC-CCS_mod,2025,1767,59,6,7.16
Gas-CC-CCS_mod,2026,1728,59,6,7.02
Gas-CC-CCS_mod,2027,1688,58,6,6.87
Gas-CC-CCS_mod,2028,1653,58,6,6.73
Gas-CC-CCS_mod,2029,1616,57,6,6.58
Gas-CC-CCS_mod,2030,1582,57,6,6.44
Gas-CC-CCS_mod,2031,1548,57,6,6.29
Gas-CC-CCS_mod,2032,1514,56,6,6.15
Gas-CC-CCS_mod,2033,1481,56,6,6
Gas-CC-CCS_mod,2034,1440,55,6,5.84
Gas-CC-CCS_mod,2035,1398,55,6,5.67
Gas-CC-CCS_mod,2036,1358,54,6,5.51
Gas-CC-CCS_mod,2037,1317,53,6,5.34
Gas-CC-CCS_mod,2038,1278,53,6,5.18
Gas-CC-CCS_mod,2039,1267,53,6,5.18
Gas-CC-CCS_mod,2040,1256,53,6,5.18
Gas-CC-CCS_mod,2041,1245,53,6,5.18
Gas-CC-CCS_mod,2042,1234,53,6,5.18
Gas-CC-CCS_mod,2043,1223,53,6,5.18
Gas-CC-CCS_mod,2044,1211,53,6,5.18
Gas-CC-CCS_mod,2045,1200,53,6,5.18
Gas-CC-CCS_mod,2046,1189,53,6,5.18
Gas-CC-CCS_mod,2047,1178,53,6,5.18
Gas-CC-CCS_mod,2048,1168,53,6,5.18
Gas-CC-CCS_mod,2049,1158,53,6,5.18
Gas-CC-CCS_mod,2050,1148,53,6,5.18
Gas-CT,2010,937.4239156,21.15784,5.000943999,10.2225
Gas-CT,2011,929.3252209,21.15784,5.000943999,10.16633333
Gas-CT,2012,921.2265262,21.15784,5.000943999,10.11016667
Gas-CT,2013,913.1278314,21.15784,5.000943999,10.054
Gas-CT,2014,905.0291367,21.15784,5.000943999,9.997833333
Gas-CT,2015,896.930442,21.15784,5.000943999,9.941666667
Gas-CT,2016,888.8317472,21.15784,5.000943999,9.8855
Gas-CT,2017,880.7330525,21.15784,5.000943999,9.829333333
Gas-CT,2018,872.6343578,21.15784,5.000943999,9.773166667
Gas-CT,2019,864.535663,21.15784,5.000943999,9.717
Gas-CT,2020,841,21,4.94,9.717
Gas-CT,2021,841,21,4.94,9.717
Gas-CT,2022,785,21,4.94,9.717
Gas-CT,2023,778,21,4.94,9.717
Gas-CT,2024,760,21,4.94,9.717
Gas-CT,2025,746,21,4.94,9.717
Gas-CT,2026,738,21,4.94,9.717
Gas-CT,2027,728,21,4.94,9.717
Gas-CT,2028,722,21,4.94,9.717
Gas-CT,2029,716,21,4.94,9.717
Gas-CT,2030,712,21,4.94,9.717
Gas-CT,2031,707,21,4.94,9.717
Gas-CT,2032,703,21,4.94,9.717
Gas-CT,2033,699,21,4.94,9.717
Gas-CT,2034,696,21,4.94,9.717
Gas-CT,2035,692,21,4.94,9.717
Gas-CT,2036,688,21,4.94,9.717
Gas-CT,2037,684,21,4.94,9.717
Gas-CT,2038,681,21,4.94,9.717
Gas-CT,2039,677,21,4.94,9.717
Gas-CT,2040,673,21,4.94,9.717
Gas-CT,2041,669,21,4.94,9.717
Gas-CT,2042,666,21,4.94,9.717
Gas-CT,2043,662,21,4.94,9.717
Gas-CT,2044,658,21,4.94,9.717
Gas-CT,2045,654,21,4.94,9.717
Gas-CT,2046,651,21,4.94,9.717
Gas-CT,2047,647,21,4.94,9.717
Gas-CT,2048,644,21,4.94,9.717
Gas-CT,2049,643,21,4.94,9.717
Gas-CT,2050,641,21,4.94,9.717
Nuclear,2010,6797.955739,146.7608327,2.380792178,10.455
Nuclear,2011,6750.955007,146.7608327,2.380792178,10.455
Nuclear,2012,6703.954274,146.7608327,2.380792178,10.455
Nuclear,2013,6656.953541,146.7608327,2.380792178,10.455
Nuclear,2014,6609.952807,146.7608327,2.380792178,10.455
Nuclear,2015,6562.952074,146.7608327,2.380792178,10.455
Nuclear,2016,6515.951342,146.7608327,2.380792178,10.455
Nuclear,2017,6468.950608,146.7608327,2.380792178,10.455
Nuclear,2018,6421.949875,146.7608327,2.380792178,10.455
Nuclear,2019,6374.949142,146.7608327,2.380792178,10.455
Nuclear,2020,6327.949397,146.7608557,2.380792549,10.455
Nuclear,2021,6280.948656,146.7608557,2.380792549,10.455
Nuclear,2022,6261.599322,146.7608557,2.380792549,10.455
Nuclear,2023,6211.319536,146.7608557,2.380792549,10.455
Nuclear,2024,6078.073292,146.7608557,2.380792549,10.455
Nuclear,2025,6077.717834,146.7608557,2.380792549,10.455
Nuclear,2026,6045.944955,146.7608557,2.380792549,10.455
Nuclear,2027,6015.524376,146.7608557,2.380792549,10.455
Nuclear,2028,5983.2455,146.7608557,2.380792549,10.455
Nuclear,2029,5948.183033,146.7608557,2.380792549,10.455
Nuclear,2030,5907.34712,146.7608557,2.380792549,10.455
Nuclear,2031,5873.272334,146.7608557,2.380792549,10.455
Nuclear,2032,5828.551918,146.7608557,2.380792549,10.455
Nuclear,2033,5780.77079,146.7608557,2.380792549,10.455
Nuclear,2034,5740.877972,146.7608557,2.380792549,10.455
Nuclear,2035,5700.459159,146.7608557,2.380792549,10.455
Nuclear,2036,5656.606105,146.7608557,2.380792549,10.455
Nuclear,2037,5615.671038,146.7608557,2.380792549,10.455
Nuclear,2038,5576.788937,146.7608557,2.380792549,10.455
Nuclear,2039,5539.854132,146.7608557,2.380792549,10.455
Nuclear,2040,5499.238611,146.7608557,2.380792549,10.455
Nuclear,2041,5454.781632,146.7608557,2.380792549,10.455
Nuclear,2042,5416.628988,146.7608557,2.380792549,10.455
Nuclear,2043,5379.337849,146.7608557,2.380792549,10.455
Nuclear,2044,5341.651188,146.7608557,2.380792549,10.455
Nuclear,2045,5308.24372,146.7608557,2.380792549,10.455
Nuclear,2046,5269.693589,146.7608557,2.380792549,10.455
Nuclear,2047,5227.884258,146.7608557,2.380792549,10.455
Nuclear,2048,5185.423807,146.7608557,2.380792549,10.455
Nuclear,2049,5144.598386,146.7608557,2.380792549,10.455
Nuclear,2050,5053.323667,146.7608557,2.380792549,10.455
Nuclear-SMR,2010,6742.997351,114.6141364,3.0210052,10.455
Nuclear-SMR,2011,6742.997351,114.6141364,3.0210052,10.455
Nuclear-SMR,2012,6742.997351,114.6141364,3.0210052,10.455
Nuclear-SMR,2013,6742.997351,114.6141364,3.0210052,10.455
Nuclear-SMR,2014,6742.997351,114.6141364,3.0210052,10.455
Nuclear-SMR,2015,6742.997351,114.6141364,3.0210052,10.455
Nuclear-SMR,2016,6742.997351,114.6141364,3.0210052,10.455
Nuclear-SMR,2017,6742.997351,114.6141364,3.0210052,10.455
Nuclear-SMR,2018,6742.997351,114.6141364,3.0210052,10.455
Nuclear-SMR,2019,6742.997351,114.6141364,3.0210052,10.455
Nuclear-SMR,2020,6742.998403,114.6141543,3.021005672,10.455
Nuclear-SMR,2021,6742.998403,114.6141543,3.021005672,10.455
Nuclear-SMR,2022,6722.226052,114.6141543,3.021005672,10.455
Nuclear-SMR,2023,6678.17458,114.6141543,3.021005672,10.455
Nuclear-SMR,2024,6676.4155,114.6141543,3.021005672,10.455
Nuclear-SMR,2025,6120.047541,105.0629747,3.021005672,10.455
Nuclear-SMR,2026,5563.679583,95.51179522,3.021005672,10.455
Nuclear-SMR,2027,5007.311625,85.9606157,3.021005672,10.455
Nuclear-SMR,2028,4450.943666,76.40943617,3.021005672,10.455
Nuclear-SMR,2029,3894.575708,66.85825665,3.021005672,10.455
Nuclear-SMR,2030,3338.20775,57.30707713,3.021005672,10.455
Nuclear-SMR,2031,3304.825673,56.73400636,3.021005672,10.455
Nuclear-SMR,2032,3271.777416,56.1666663,3.021005672,10.455
Nuclear-SMR,2033,3239.059642,55.60499963,3.021005672,10.455
Nuclear-SMR,2034,3206.669045,55.04894963,3.021005672,10.455
Nuclear-SMR,2035,3174.602355,54.49846014,3.021005672,10.455
Nuclear-SMR,2036,3142.856331,53.95347554,3.021005672,10.455
Nuclear-SMR,2037,3111.427767,53.41394079,3.021005672,10.455
Nuclear-SMR,2038,3080.31349,52.87980137,3.021005672,10.455
Nuclear-SMR,2039,3049.510355,52.35100337,3.021005672,10.455
Nuclear-SMR,2040,3019.015252,51.82749333,3.021005672,10.455
Nuclear-SMR,2041,2988.825099,51.30921839,3.021005672,10.455
Nuclear-SMR,2042,2958.936848,50.79612621,3.021005672,10.455
Nuclear-SMR,2043,2929.34748,50.28816495,3.021005672,10.455
Nuclear-SMR,2044,2900.054005,49.78528329,3.021005672,10.455
Nuclear-SMR,2045,2871.053465,49.28743047,3.021005672,10.455
Nuclear-SMR,2046,2842.34293,48.79455616,3.021005672,10.455
Nuclear-SMR,2047,2813.919501,48.3066106,3.021005672,10.455
Nuclear-SMR,2048,2785.780306,47.82354449,3.021005672,10.455
Nuclear-SMR,2049,2757.922503,47.34530904,3.021005672,10.455
Nuclear-SMR,2050,2730.343278,46.87185596,3.021005672,10.455
biopower,2010,4179.990468,126.4020587,4.851614312,13.5
biopower,2011,4167.554843,126.4020587,4.851614312,13.5
biopower,2012,4155.119218,126.4020587,4.851614312,13.5
biopower,2013,4142.683594,126.4020587,4.851614312,13.5
biopower,2014,4130.24797,126.4020587,4.851614312,13.5
biopower,2015,4117.812344,126.4020587,4.851614312,13.5
biopower,2016,4105.376719,126.4020587,4.851614312,13.5
biopower,2017,4092.941095,126.4020587,4.851614312,13.5
biopower,2018,4080.505471,126.4020587,4.851614312,13.5
biopower,2019,4068.069846,126.4020587,4.851614312,13.5
biopower,2020,4083.412706,150.85,4.792490119,13.5
biopower,2021,4057.539253,150.85,4.792490119,13.5
biopower,2022,4031.6658,150.85,4.792490119,13.5
biopower,2023,4005.792347,150.85,4.792490119,13.5
biopower,2024,3980.179867,150.85,4.792490119,13.5
biopower,2025,3954.007554,150.85,4.792490119,13.5
biopower,2026,3928.403091,150.85,4.792490119,13.5
biopower,2027,3902.796817,150.85,4.792490119,13.5
biopower,2028,3877.191693,150.85,4.792490119,13.5
biopower,2029,3851.585305,150.85,4.792490119,13.5
