i,t,capcost,fom,vom,heatrate
beccs_mod,2010,5580,162,16.6,15.295
beccs_mod,2011,5580,162,16.6,15.295
beccs_mod,2012,5580,162,16.6,15.295
beccs_mod,2013,5580,162,16.6,15.295
beccs_mod,2014,5580,162,16.6,15.295
beccs_mod,2015,5580,162,16.6,15.295
beccs_mod,2016,5580,162,16.6,15.295
beccs_mod,2017,5580,162,16.6,15.295
beccs_mod,2018,5580,162,16.6,15.295
beccs_mod,2019,5580,162,16.6,15.295
beccs_mod,2020,5580,162,16.6,15.295
beccs_mod,2021,5563,162,16.6,15.244
beccs_mod,2022,5546,162,16.6,15.193
beccs_mod,2023,5529,162,16.6,15.142
beccs_mod,2024,5512,162,16.6,15.091
beccs_mod,2025,5433.23121,160.5284889,16.52990852,15.04
beccs_mod,2026,5353.863137,158.76,16.48268551,14.81120949
beccs_mod,2027,5272.689655,157.2272727,16.41163121,14.57937505
beccs_mod,2028,5190.790698,155.6632653,16.35188612,14.34296154
beccs_mod,2029,5109.278028,153.7957082,16.27985714,14.10468836
beccs_mod,2030,5024.132012,152.1647875,16.21893831,13.86438076
beccs_mod,2031,4942.409786,150.4995618,16.15781138,13.62362121
beccs_mod,2032,4856.398943,148.5238938,16.08424855,13.3790721
beccs_mod,2033,4770.16195,146.7853309,16.03381713,13.12909443
beccs_mod,2034,4674.402314,144.6847826,15.84545455,12.97196389
beccs_mod,2035,4578.293224,142.2511457,15.66478873,12.81389687
beccs_mod,2036,4480.09191,140.0389972,15.46846442,12.65487291
beccs_mod,2037,4379.110642,137.6390977,15.27954545,12.49487092
beccs_mod,2038,4278.12788,135.3085714,15.07473201,12.33386923
beccs_mod,2039,4266.30366,135.3085714,15.07473201,12.29434034
beccs_mod,2040,4252.654556,135.3085714,15.07473201,12.25481145
beccs_mod,2041,4239.654586,135.3085714,15.07473201,12.21528256
beccs_mod,2042,4227.838854,135.3085714,15.07473201,12.17575367
beccs_mod,2043,4214.463576,135.3085714,15.07473201,12.13622478
beccs_mod,2044,4202.655633,135.3085714,15.07473201,12.09669589
beccs_mod,2045,4190.177533,135.3085714,15.07473201,12.057167
beccs_mod,2046,4176.788141,135.3085714,15.07473201,12.01763811
beccs_mod,2047,4165.679195,135.3085714,15.07473201,11.97810922
beccs_mod,2048,4152.282342,135.3085714,15.07473201,11.93858033
beccs_mod,2049,4140.190181,135.3085714,15.07473201,11.89905144
beccs_mod,2050,4126.779987,135.3085714,15.07473201,11.85952255
beccs_max,2010,5803.2,162,17.8284,16.2127
beccs_max,2011,5803.2,162,17.8284,16.2127
beccs_max,2012,5803.2,162,17.8284,16.2127
beccs_max,2013,5803.2,162,17.8284,16.2127
beccs_max,2014,5803.2,162,17.8284,16.2127
beccs_max,2015,5803.2,162,17.8284,16.2127
beccs_max,2016,5803.2,162,17.8284,16.2127
beccs_max,2017,5803.2,162,17.8284,16.2127
beccs_max,2018,5803.2,162,17.8284,16.2127
beccs_max,2019,5803.2,162,17.8284,16.2127
beccs_max,2020,5803.2,162,17.8284,16.2127
beccs_max,2021,5785.52,162,17.8284,16.15864
beccs_max,2022,5767.84,162,17.8284,16.10458
beccs_max,2023,5750.16,162,17.8284,16.05052
beccs_max,2024,5732.48,162,17.8284,15.99646
beccs_max,2025,5650.560458,160.5284889,17.75312175,15.9424
beccs_max,2026,5568.017662,158.76,17.70240424,15.69988206
beccs_max,2027,5483.597241,157.2272727,17.62609192,15.45413755
beccs_max,2028,5398.422326,155.6632653,17.56192569,15.20353923
beccs_max,2029,5313.649149,153.7957082,17.48456657,14.95096966
beccs_max,2030,5225.097292,152.1647875,17.41913974,14.69624361
beccs_max,2031,5140.106177,150.4995618,17.35348942,14.44103848
beccs_max,2032,5050.654901,148.5238938,17.27448294,14.18181643
beccs_max,2033,4960.968428,146.7853309,17.2203196,13.9168401
beccs_max,2034,4861.378407,144.6847826,17.01801819,13.75028172
beccs_max,2035,4761.424953,142.2511457,16.8239831,13.58273068
beccs_max,2036,4659.295586,140.0389972,16.61313079,13.41416528
beccs_max,2037,4554.275068,137.6390977,16.41023181,13.24456318
beccs_max,2038,4449.252995,135.3085714,16.19026218,13.07390138
beccs_max,2039,4436.955806,135.3085714,16.19026218,13.03200076
beccs_max,2040,4422.760738,135.3085714,16.19026218,12.99010014
beccs_max,2041,4409.240769,135.3085714,16.19026218,12.94819951
beccs_max,2042,4396.952408,135.3085714,16.19026218,12.90629889
beccs_max,2043,4383.042119,135.3085714,16.19026218,12.86439827
beccs_max,2044,4370.761858,135.3085714,16.19026218,12.82249764
beccs_max,2045,4357.784634,135.3085714,16.19026218,12.78059702
beccs_max,2046,4343.859667,135.3085714,16.19026218,12.7386964
beccs_max,2047,4332.306363,135.3085714,16.19026218,12.69679577
beccs_max,2048,4318.373636,135.3085714,16.19026218,12.65489515
beccs_max,2049,4305.797788,135.3085714,16.19026218,12.61299453
beccs_max,2050,4291.851186,135.3085714,16.19026218,12.5710939
