Tech,Wind class,Year,CF_mult,Cap cost 1000$/MW,Fixed O&M 1000$/MW-yr,Var O&M $/MWh
ONSHORE,1,2010,0.7430886303751768,2443.632633716178,43.53048420344445,0.0
ONSHORE,1,2011,0.7670592313550212,2284.0591212617173,43.53048420344445,0.0
ONSHORE,1,2012,0.7891859399518006,2124.485608807257,43.53048420344445,0.0
ONSHORE,1,2013,0.8334393571453595,1998.135603591476,43.53048420344445,0.0
ONSHORE,1,2014,0.8776061113969145,1871.7856004003684,43.53048420344445,0.0
ONSHORE,1,2015,0.8776061113969145,1768.0879865297018,43.53048420344445,0.0
ONSHORE,1,2016,0.8776927743389185,1664.390373671372,43.53048420344445,0.0
ONSHORE,1,2017,0.8776061113969145,1662.0854021380208,43.53048420344445,0.0
ONSHORE,1,2018,0.9010373738547123,1527.4765920041305,43.53048420344445,0.0
ONSHORE,1,2019,0.9244686363125103,1392.8677818702402,43.53048420344445,0.0
ONSHORE,1,2020,0.8869122362542432,1405.165816,43.0,0.0
ONSHORE,1,2021,0.8920742129806336,1360.761807,43.0,0.0
ONSHORE,1,2022,0.8972361897070239,1316.357798,43.0,0.0
ONSHORE,1,2023,0.9023981664334143,1271.95379,43.0,0.0
ONSHORE,1,2024,0.9075601431598046,1227.549781,43.0,0.0
ONSHORE,1,2025,0.9127221198861949,1183.145772,43.0,0.0
ONSHORE,1,2026,0.9178840966125853,1138.741764,43.0,0.0
ONSHORE,1,2027,0.9230460733389756,1094.337755,43.0,0.0
ONSHORE,1,2028,0.9282080500653659,1049.933746,43.0,0.0
ONSHORE,1,2029,0.9333700267917564,1005.529738,43.0,0.0
ONSHORE,1,2030,0.9385320035181466,961.1257289,43.0,0.0
ONSHORE,1,2031,0.9387666369799993,956.3201002,42.902475,0.0
ONSHORE,1,2032,0.9390012685979595,951.5144716,42.80495,0.0
ONSHORE,1,2033,0.9392359020598122,946.7088429,42.707425,0.0
ONSHORE,1,2034,0.9394705355216648,941.9032143,42.6099,0.0
ONSHORE,1,2035,0.9397051689835175,937.0975856,42.512375,0.0
ONSHORE,1,2036,0.9399398006014777,932.291957,42.41485,0.0
ONSHORE,1,2037,0.9401744340633302,927.4863284,42.317325,0.0
ONSHORE,1,2038,0.9404090675251829,922.6806997,42.2198,0.0
ONSHORE,1,2039,0.9406437009870356,917.8750711,42.122275,0.0
ONSHORE,1,2040,0.9408783344488882,913.0694424,42.02475,0.0
ONSHORE,1,2041,0.9411129660668484,908.2638138,41.927225,0.0
ONSHORE,1,2042,0.9413475995287011,903.4581851,41.8297,0.0
ONSHORE,1,2043,0.9415822329905537,898.6525565,41.732175,0.0
ONSHORE,1,2044,0.9418168664524064,893.8469278,41.63465,0.0
ONSHORE,1,2045,0.9420514980703666,889.0412992,41.537125,0.0
ONSHORE,1,2046,0.9422861315322193,884.2356706,41.4396,0.0
ONSHORE,1,2047,0.9425207649940718,879.4300419,41.342075,0.0
ONSHORE,1,2048,0.9427553966120322,874.6244133,41.24455,0.0
ONSHORE,1,2049,0.9429900300738847,869.8187846,41.147025,0.0
ONSHORE,1,2050,0.9432246635357374,865.013156,41.0495,0.0
ONSHORE,2,2010,0.7703511115925806,2443.632633716178,43.53048420344445,0.0
ONSHORE,2,2011,0.7944245838298488,2284.0591212617173,43.53048420344445,0.0
ONSHORE,2,2012,0.8184980560671168,2124.485608807257,43.53048420344445,0.0
ONSHORE,2,2013,0.8646388778552141,1998.135603591476,43.53048420344445,0.0
ONSHORE,2,2014,0.9094777260198125,1871.7856004003684,43.53048420344445,0.0
ONSHORE,2,2015,0.9094777260198125,1768.0879865297018,43.53048420344445,0.0
ONSHORE,2,2016,0.9087735769568724,1664.390373671372,43.53048420344445,0.0
ONSHORE,2,2017,0.9094777260198125,1662.0854021380208,43.53048420344445,0.0
ONSHORE,2,2018,0.9132723070812119,1527.4765920041305,43.53048420344445,0.0
ONSHORE,2,2019,0.9170668881426113,1392.8677818702402,43.53048420344445,0.0
ONSHORE,2,2020,0.9167980677026285,1405.165816,43.0,0.0
ONSHORE,2,2021,0.9187371858913405,1360.761807,43.0,0.0
ONSHORE,2,2022,0.9206763040800523,1316.357798,43.0,0.0
ONSHORE,2,2023,0.9226154222687644,1271.95379,43.0,0.0
ONSHORE,2,2024,0.9245545404574763,1227.549781,43.0,0.0
ONSHORE,2,2025,0.9264936586461882,1183.145772,43.0,0.0
ONSHORE,2,2026,0.9284327768349001,1138.741764,43.0,0.0
ONSHORE,2,2027,0.9303718950236122,1094.337755,43.0,0.0
ONSHORE,2,2028,0.932311013212324,1049.933746,43.0,0.0
ONSHORE,2,2029,0.934250131401036,1005.529738,43.0,0.0
ONSHORE,2,2030,0.936189249589748,961.1257289,43.0,0.0
ONSHORE,2,2031,0.9365403210598748,956.3201002,42.902475,0.0
ONSHORE,2,2032,0.9368913925300016,951.5144716,42.80495,0.0
ONSHORE,2,2033,0.9372424619940057,946.7088429,42.707425,0.0
ONSHORE,2,2034,0.9375935334641325,941.9032143,42.6099,0.0
ONSHORE,2,2035,0.9379446049342595,937.0975856,42.512375,0.0
ONSHORE,2,2036,0.9382956764043863,932.291957,42.41485,0.0
ONSHORE,2,2037,0.9386467458683904,927.4863284,42.317325,0.0
ONSHORE,2,2038,0.9389978173385172,922.6806997,42.2198,0.0
ONSHORE,2,2039,0.9393488888086441,917.8750711,42.122275,0.0
ONSHORE,2,2040,0.9396999602787709,913.0694424,42.02475,0.0
ONSHORE,2,2041,0.940051029742775,908.2638138,41.927225,0.0
ONSHORE,2,2042,0.9404021012129018,903.4581851,41.8297,0.0
ONSHORE,2,2043,0.9407531726830287,898.6525565,41.732175,0.0
ONSHORE,2,2044,0.9411042441531555,893.8469278,41.63465,0.0
ONSHORE,2,2045,0.9414553136171596,889.0412992,41.537125,0.0
