i,t,capcost,fom,vom,rte
battery_2,2010,2762.175484,69.0543871,0,0.85
battery_2,2011,2762.175484,69.0543871,0,0.85
battery_2,2012,2762.175484,69.0543871,0,0.85
battery_2,2013,2762.175484,69.0543871,0,0.85
battery_2,2014,2762.175484,69.0543871,0,0.85
battery_2,2015,2762.175484,69.0543871,0,0.85
battery_2,2016,2762.175484,69.0543871,0,0.85
battery_2,2017,2762.175484,69.0543871,0,0.85
battery_2,2018,1039.052731,25.97631827,0,0.85
battery_2,2019,904.5785543,22.61446386,0,0.85
battery_2,2020,1034.75328,25.86883199,0,0.85
battery_2,2021,943.1499002,23.5787475,0,0.85
battery_2,2022,1060.058152,26.5014538,0,0.85
battery_2,2023,1022.368117,25.55920293,0,0.85
battery_2,2024,979.9712296,24.49928074,0,0.85
battery_2,2025,862.2363972,21.55590993,0,0.85
battery_2,2026,839.465672,20.9866418,0,0.85
battery_2,2027,816.7370885,20.41842721,0,0.85
battery_2,2028,794.0557408,19.85139352,0,0.85
battery_2,2029,771.4275789,19.28568947,0,0.85
battery_2,2030,748.8595956,18.72148989,0,0.85
battery_2,2031,738.5782666,18.46445666,0,0.85
battery_2,2032,728.2897855,18.20724464,0,0.85
battery_2,2033,717.9938739,17.94984685,0,0.85
battery_2,2034,707.6902383,17.69225596,0,0.85
battery_2,2035,697.3785698,17.43446425,0,0.85
battery_2,2036,687.0585428,17.17646357,0,0.85
battery_2,2037,676.7298138,16.91824535,0,0.85
battery_2,2038,666.3920203,16.65980051,0,0.85
battery_2,2039,656.0447792,16.40111948,0,0.85
battery_2,2040,645.6876857,16.14219214,0,0.85
battery_2,2041,635.3203114,15.88300778,0,0.85
battery_2,2042,624.9422028,15.62355507,0,0.85
battery_2,2043,614.5528793,15.36382198,0,0.85
battery_2,2044,604.1518312,15.10379578,0,0.85
battery_2,2045,593.7385173,14.84346293,0,0.85
battery_2,2046,583.3123628,14.58280907,0,0.85
battery_2,2047,572.8727563,14.32181891,0,0.85
battery_2,2048,562.4190467,14.06047617,0,0.85
battery_2,2049,551.9505408,13.79876352,0,0.85
battery_2,2050,541.4664985,13.53666246,0,0.85
battery_4,2010,4246.487782,106.1621946,0,0.85
battery_4,2011,3938.847758,98.47119395,0,0.85
battery_4,2012,3631.207734,90.78019336,0,0.85
battery_4,2013,3323.567709,83.08919274,0,0.85
battery_4,2014,3015.927687,75.39819217,0,0.85
battery_4,2015,2708.287661,67.70719152,0,0.85
battery_4,2016,2564.424067,64.11060168,0,0.85
battery_4,2017,2420.560475,60.51401188,0,0.85
battery_4,2018,1761.965846,44.04914615,0,0.85
battery_4,2019,1520.194515,38.00486287,0,0.85
battery_4,2020,1808.380315,45.20950786,0,0.85
battery_4,2021,1587.252,39.6813,0,0.85
battery_4,2022,1784,44.6,0,0.85
battery_4,2023,1715.50233,42.88755824,0,0.85
battery_4,2024,1638.774668,40.96936669,0,0.85
battery_4,2025,1436.177128,35.9044282,0,0.85
battery_4,2026,1389.71844,34.742961,0,0.85
battery_4,2027,1343.256344,33.58140861,0,0.85
battery_4,2028,1296.790429,32.41976072,0,0.85
battery_4,2029,1250.320212,31.25800531,0,0.85
battery_4,2030,1203.845129,30.09612824,0,0.85
battery_4,2031,1185.278042,29.63195104,0,0.85
battery_4,2032,1166.711532,29.1677883,0,0.85
battery_4,2033,1148.145624,28.70364059,0,0.85
battery_4,2034,1129.58034,28.23950849,0,0.85
battery_4,2035,1111.015705,27.77539263,0,0.85
battery_4,2036,1092.451747,27.31129367,0,0.85
battery_4,2037,1073.888492,26.84721231,0,0.85
battery_4,2038,1055.325971,26.38314926,0,0.85
battery_4,2039,1036.764213,25.91910532,0,0.85
battery_4,2040,1018.203252,25.4550813,0,0.85
battery_4,2041,999.6431224,24.99107806,0,0.85
battery_4,2042,981.0838608,24.52709652,0,0.85
battery_4,2043,962.5255062,24.06313766,0,0.85
battery_4,2044,943.9680998,23.59920249,0,0.85
battery_4,2045,925.4116852,23.13529213,0,0.85
battery_4,2046,906.856309,22.67140772,0,0.85
battery_4,2047,888.3020206,22.20755052,0,0.85
battery_4,2048,869.7488727,21.74372182,0,0.85
battery_4,2049,851.1969213,21.27992303,0,0.85
battery_4,2050,832.6462263,20.81615566,0,0.85
battery_6,2010,4640.454813,116.0113703,0,0.85
battery_6,2011,4640.454813,116.0113703,0,0.85
battery_6,2012,4640.454813,116.0113703,0,0.85
battery_6,2013,4640.454813,116.0113703,0,0.85
battery_6,2014,4640.454813,116.0113703,0,0.85
battery_6,2015,4640.454813,116.0113703,0,0.85
battery_6,2016,4640.454813,116.0113703,0,0.85
battery_6,2017,4640.454813,116.0113703,0,0.85
battery_6,2018,2485.957936,62.14894839,0,0.85
battery_6,2019,2135.810476,53.39526189,0,0.85
battery_6,2020,2582.007349,64.55018373,0,0.85
battery_6,2021,2231.3541,55.7838525,0,0.85
battery_6,2022,2507.941848,62.6985462,0,0.85
battery_6,2023,2408.636542,60.21591356,0,0.85
battery_6,2024,2297.578106,57.43945264,0,0.85
battery_6,2025,2010.117859,50.25294647,0,0.85
battery_6,2026,1939.971208,48.49928021,0,0.85
battery_6,2027,1869.7756,46.74439001,0,0.85
battery_6,2028,1799.525117,44.98812792,0,0.85
battery_6,2029,1729.212846,43.23032115,0,0.85
battery_6,2030,1658.830663,41.47076658,0,0.85
battery_6,2031,1631.977817,40.79944542,0,0.85
battery_6,2032,1605.133279,40.12833197,0,0.85
battery_6,2033,1578.297373,39.45743433,0,0.85
battery_6,2034,1551.470441,38.78676103,0,0.85
battery_6,2035,1524.652841,38.11632102,0,0.85
battery_6,2036,1497.844951,37.44612378,0,0.85
battery_6,2037,1471.047171,36.77617927,0,0.85
battery_6,2038,1444.259921,36.10649802,0,0.85
battery_6,2039,1417.483647,35.43709117,0,0.85
battery_6,2040,1390.718818,34.76797046,0,0.85
battery_6,2041,1363.965933,34.09914833,0,0.85
battery_6,2042,1337.225519,33.43063797,0,0.85
battery_6,2043,1310.498133,32.76245333,0,0.85
battery_6,2044,1283.784368,32.09460921,0,0.85
battery_6,2045,1257.084853,31.42712132,0,0.85
battery_6,2046,1230.400255,30.76000638,0,0.85
battery_6,2047,1203.731285,30.09328212,0,0.85
battery_6,2048,1177.078699,29.42696747,0,0.85
battery_6,2049,1150.443302,28.76108255,0,0.85
battery_6,2050,1123.825954,28.09564885,0,0.85
battery_8,2010,4971.915871,124.2978968,0,0.85
battery_8,2011,4971.915871,124.2978968,0,0.85
battery_8,2012,4971.915871,124.2978968,0,0.85
battery_8,2013,4971.915871,124.2978968,0,0.85
battery_8,2014,4971.915871,124.2978968,0,0.85
battery_8,2015,4971.915871,124.2978968,0,0.85
battery_8,2016,4971.915871,124.2978968,0,0.85
battery_8,2017,4971.915871,124.2978968,0,0.85
battery_8,2018,3209.950025,80.24875064,0,0.85
battery_8,2019,2751.426436,68.7856609,0,0.85
battery_8,2020,3355.634384,83.89085959,0,0.85
battery_8,2021,2875.4562,71.88640499,0,0.85
battery_8,2022,3231.883696,80.7970924,0,0.85
battery_8,2023,3101.770755,77.54426887,0,0.85
battery_8,2024,2956.381544,73.90953859,0,0.85
battery_8,2025,2584.05859,64.60146474,0,0.85
battery_8,2026,2490.223976,62.25559941,0,0.85
battery_8,2027,2396.294856,59.90737141,0,0.85
battery_8,2028,2302.259805,57.55649512,0,0.85
battery_8,2029,2208.105479,55.20263698,0,0.85
battery_8,2030,2113.816197,52.84540493,0,0.85
battery_8,2031,2078.677592,51.96693979,0,0.85
battery_8,2032,2043.555025,51.08887564,0,0.85
