i,t,capcost,fom,vom,rte
battery_2,2010,0,0,0,0.85
battery_2,2011,0,0,0,0.85
battery_2,2012,0,0,0,0.85
battery_2,2013,0,0,0,0.85
battery_2,2014,0,0,0,0.85
battery_2,2015,0,0,0,0.85
battery_2,2016,0,0,0,0.85
battery_2,2017,0,0,0,0.85
battery_2,2018,0,0,0,0.85
battery_2,2019,0,0,0,0.85
battery_2,2020,0,0,0,0.85
battery_2,2021,0,0,0,0.85
battery_2,2022,0,0,0,0.85
battery_2,2023,0,0,0,0.85
battery_2,2024,0,0,0,0.85
battery_2,2025,0,0,0,0.85
battery_2,2026,0,0,0,0.85
battery_2,2027,0,0,0,0.85
battery_2,2028,0,0,0,0.85
battery_2,2029,0,0,0,0.85
battery_2,2030,0,0,0,0.85
battery_2,2031,0,0,0,0.85
battery_2,2032,0,0,0,0.85
battery_2,2033,0,0,0,0.85
battery_2,2034,0,0,0,0.85
battery_2,2035,0,0,0,0.85
battery_2,2036,0,0,0,0.85
battery_2,2037,0,0,0,0.85
battery_2,2038,0,0,0,0.85
battery_2,2039,0,0,0,0.85
battery_2,2040,0,0,0,0.85
battery_2,2041,0,0,0,0.85
battery_2,2042,0,0,0,0.85
battery_2,2043,0,0,0,0.85
battery_2,2044,0,0,0,0.85
battery_2,2045,0,0,0,0.85
battery_2,2046,0,0,0,0.85
battery_2,2047,0,0,0,0.85
battery_2,2048,0,0,0,0.85
battery_2,2049,0,0,0,0.85
battery_2,2050,0,0,0,0.85
battery_4,2010,0,0,0,0.85
battery_4,2011,0,0,0,0.85
battery_4,2012,0,0,0,0.85
battery_4,2013,0,0,0,0.85
battery_4,2014,0,0,0,0.85
battery_4,2015,0,0,0,0.85
battery_4,2016,0,0,0,0.85
battery_4,2017,0,0,0,0.85
battery_4,2018,0,0,0,0.85
battery_4,2019,0,0,0,0.85
battery_4,2020,0,0,0,0.85
battery_4,2021,0,0,0,0.85
battery_4,2022,0,0,0,0.85
battery_4,2023,0,0,0,0.85
battery_4,2024,0,0,0,0.85
battery_4,2025,0,0,0,0.85
battery_4,2026,0,0,0,0.85
battery_4,2027,0,0,0,0.85
battery_4,2028,0,0,0,0.85
battery_4,2029,0,0,0,0.85
battery_4,2030,0,0,0,0.85
battery_4,2031,0,0,0,0.85
battery_4,2032,0,0,0,0.85
battery_4,2033,0,0,0,0.85
battery_4,2034,0,0,0,0.85
battery_4,2035,0,0,0,0.85
battery_4,2036,0,0,0,0.85
battery_4,2037,0,0,0,0.85
battery_4,2038,0,0,0,0.85
battery_4,2039,0,0,0,0.85
battery_4,2040,0,0,0,0.85
battery_4,2041,0,0,0,0.85
battery_4,2042,0,0,0,0.85
battery_4,2043,0,0,0,0.85
battery_4,2044,0,0,0,0.85
battery_4,2045,0,0,0,0.85
battery_4,2046,0,0,0,0.85
battery_4,2047,0,0,0,0.85
battery_4,2048,0,0,0,0.85
battery_4,2049,0,0,0,0.85
battery_4,2050,0,0,0,0.85
battery_6,2010,0,0,0,0.85
battery_6,2011,0,0,0,0.85
battery_6,2012,0,0,0,0.85
battery_6,2013,0,0,0,0.85
battery_6,2014,0,0,0,0.85
battery_6,2015,0,0,0,0.85
battery_6,2016,0,0,0,0.85
battery_6,2017,0,0,0,0.85
battery_6,2018,0,0,0,0.85
battery_6,2019,0,0,0,0.85
battery_6,2020,0,0,0,0.85
battery_6,2021,0,0,0,0.85
battery_6,2022,0,0,0,0.85
battery_6,2023,0,0,0,0.85
battery_6,2024,0,0,0,0.85
battery_6,2025,0,0,0,0.85
battery_6,2026,0,0,0,0.85
battery_6,2027,0,0,0,0.85
battery_6,2028,0,0,0,0.85
battery_6,2029,0,0,0,0.85
battery_6,2030,0,0,0,0.85
battery_6,2031,0,0,0,0.85
battery_6,2032,0,0,0,0.85
battery_6,2033,0,0,0,0.85
battery_6,2034,0,0,0,0.85
battery_6,2035,0,0,0,0.85
battery_6,2036,0,0,0,0.85
battery_6,2037,0,0,0,0.85
battery_6,2038,0,0,0,0.85
battery_6,2039,0,0,0,0.85
battery_6,2040,0,0,0,0.85
battery_6,2041,0,0,0,0.85
battery_6,2042,0,0,0,0.85
battery_6,2043,0,0,0,0.85
battery_6,2044,0,0,0,0.85
battery_6,2045,0,0,0,0.85
battery_6,2046,0,0,0,0.85
battery_6,2047,0,0,0,0.85
battery_6,2048,0,0,0,0.85
battery_6,2049,0,0,0,0.85
battery_6,2050,0,0,0,0.85
battery_8,2010,0,0,0,0.85
battery_8,2011,0,0,0,0.85
battery_8,2012,0,0,0,0.85
battery_8,2013,0,0,0,0.85
battery_8,2014,0,0,0,0.85
battery_8,2015,0,0,0,0.85
battery_8,2016,0,0,0,0.85
battery_8,2017,0,0,0,0.85
battery_8,2018,0,0,0,0.85
battery_8,2019,0,0,0,0.85
battery_8,2020,0,0,0,0.85
battery_8,2021,0,0,0,0.85
battery_8,2022,0,0,0,0.85
battery_8,2023,0,0,0,0.85
battery_8,2024,0,0,0,0.85
