type,t,capcost,fom,vom
csp3,2019,6036.47607,78.78932168,4.894488165
csp3,2020,5631.600376,65.86614726,3.851035029
csp3,2021,5226.724683,52.94297284,2.807581893
csp3,2022,5211.052733,52.93406215,2.807109356
csp3,2023,4983.06136,51.1936396,2.722202608
csp3,2024,4755.069987,49.45321704,2.637295859
csp3,2025,4527.078615,47.71279449,2.55238911
csp3,2026,4299.087242,45.97237193,2.467482361
csp3,2027,4071.095869,44.23194938,2.382575613
csp3,2028,3843.104496,42.49152682,2.297668864
csp3,2029,3615.113123,40.75110427,2.212762115
csp3,2030,3387.121751,39.01068172,2.127855366
csp3,2031,3362.928024,38.90428895,2.127855366
csp3,2032,3338.734297,38.79789618,2.127855366
csp3,2033,3314.54057,38.69150341,2.127855366
csp3,2034,3290.346844,38.58511064,2.127855366
csp3,2035,3266.153117,38.47871788,2.127855366
csp3,2036,3241.95939,38.37232511,2.127855366
csp3,2037,3217.765663,38.26593234,2.127855366
csp3,2038,3193.571936,38.15953957,2.127855366
csp3,2039,3169.37821,38.0531468,2.127855366
csp3,2040,3145.184483,37.94675403,2.127855366
csp3,2041,3120.990756,37.84036127,2.127855366
csp3,2042,3096.797029,37.7339685,2.127855366
csp3,2043,3072.603302,37.62757573,2.127855366
csp3,2044,3048.409576,37.52118296,2.127855366
csp3,2045,3024.215849,37.41479019,2.127855366
csp3,2046,3000.022122,37.30839742,2.127855366
csp3,2047,2975.828395,37.20200466,2.127855366
csp3,2048,2951.634668,37.09561189,2.127855366
csp3,2049,2927.440942,36.98921912,2.127855366
csp3,2050,2903.247215,36.88282635,2.127855366
csp4,2010,5499.241675,78.75663459,4.892457604
csp4,2011,5499.241675,78.75663459,4.892457604
csp4,2012,5499.241675,78.75663459,4.892457604
csp4,2013,5499.241675,78.75663459,4.892457604
csp4,2014,5499.241675,78.75663459,4.892457604
csp4,2015,5499.241675,78.75663459,4.892457604
csp4,2016,5499.241675,78.75663459,4.892457604
csp4,2017,5499.241675,78.75663459,4.892457604
csp4,2018,5411.623189,78.78932168,4.894488165
csp4,2019,5195.786083,78.78932168,4.894488165
csp4,2020,4855.091586,62.2584634,3.65971846
csp4,2021,4514.397087,45.72760513,2.424948757
csp4,2022,4500.611474,45.71737415,2.424406205
csp4,2023,4303.702972,44.21422956,2.351075093
csp4,2024,4106.79447,42.71108497,2.277743982
csp4,2025,3909.885968,41.20794038,2.204412871
csp4,2026,3712.977466,39.70479579,2.13108176
csp4,2027,3516.068963,38.2016512,2.057750648
csp4,2028,3319.160461,36.69850661,1.984419537
csp4,2029,3122.251959,35.19536203,1.911088426
csp4,2030,2925.343457,33.69221744,1.837757315
csp4,2031,2904.448147,33.60032957,1.837757315
csp4,2032,2883.552836,33.50844171,1.837757315
csp4,2033,2862.657526,33.41655384,1.837757315
csp4,2034,2841.762215,33.32466597,1.837757315
csp4,2035,2820.866905,33.23277811,1.837757315
csp4,2036,2799.971594,33.14089024,1.837757315
csp4,2037,2779.076284,33.04900238,1.837757315
csp4,2038,2758.180974,32.95711451,1.837757315
csp4,2039,2737.285663,32.86522664,1.837757315
csp4,2040,2716.390353,32.77333878,1.837757315
csp4,2041,2695.495042,32.68145091,1.837757315
csp4,2042,2674.599732,32.58956305,1.837757315
csp4,2043,2653.704422,32.49767518,1.837757315
csp4,2044,2632.809111,32.40578732,1.837757315
csp4,2045,2611.913801,32.31389945,1.837757315
csp4,2046,2591.01849,32.22201158,1.837757315
csp4,2047,2570.12318,32.13012372,1.837757315
csp4,2048,2549.22787,32.03823585,1.837757315
csp4,2049,2528.332559,31.94634799,1.837757315
csp4,2050,2507.437249,31.85446012,1.837757315
