i,t,capcost,fom,vom,heatrate
RE-CT,2010,953.7800000000001,21.157839996557886,5.0009439991864095,10.2225
RE-CT,2011,945.5400000000001,21.157839996557886,5.0009439991864095,10.16633333
RE-CT,2012,937.3000000000001,21.157839996557886,5.0009439991864095,10.11016667
RE-CT,2013,929.0600000000001,21.157839996557886,5.0009439991864095,10.054
RE-CT,2014,920.82,21.157839996557886,5.0009439991864095,9.997833333
RE-CT,2015,912.58,21.157839996557886,5.0009439991864095,9.941666667
RE-CT,2016,904.34,21.157839996557886,5.0009439991864095,9.8855
RE-CT,2017,896.1,21.157839996557886,5.0009439991864095,9.829333333
RE-CT,2018,887.8600000000001,21.157839996557886,5.0009439991864095,9.773166667
RE-CT,2019,879.6200000000001,21.157839996557886,5.0009439991864095,9.717
RE-CT,2020,855.6736889467605,21,4.94,9.717
RE-CT,2021,855.6736889467605,21,4.94,9.717
RE-CT,2022,798.6966062107099,21,4.94,9.717
RE-CT,2023,791.5744708687035,21,4.94,9.717
RE-CT,2024,773.2604085606872,21,4.94,9.717
RE-CT,2025,759.0161378766746,21,4.94,9.717
RE-CT,2026,750.8765546286673,21,4.94,9.717
RE-CT,2027,740.7020755686583,21,4.94,9.717
RE-CT,2028,734.5973881326529,21,4.94,9.717
RE-CT,2029,728.4927006966475,21,4.94,9.717
RE-CT,2030,724.4229090726438,21,4.94,9.717
RE-CT,2031,719.3356695426394,21,4.94,9.717
RE-CT,2032,715.2658779186357,21,4.94,9.717
RE-CT,2033,711.1960862946321,21,4.94,9.717
RE-CT,2034,708.1437425766294,21,4.94,9.717
RE-CT,2035,704.0739509526258,21,4.94,9.717
RE-CT,2036,700.0041593286221,21,4.94,9.717
RE-CT,2037,695.9343677046186,21,4.94,9.717
RE-CT,2038,692.8820239866159,21,4.94,9.717
RE-CT,2039,688.8122323626122,21,4.94,9.717
RE-CT,2040,684.7424407386086,21,4.94,9.717
RE-CT,2041,680.672649114605,21,4.94,9.717
RE-CT,2042,677.6203053966022,21,4.94,9.717
RE-CT,2043,673.5505137725986,21,4.94,9.717
RE-CT,2044,669.4807221485951,21,4.94,9.717
RE-CT,2045,665.4109305245914,21,4.94,9.717
RE-CT,2046,662.3585868065887,21,4.94,9.717
RE-CT,2047,658.2887951825851,21,4.94,9.717
RE-CT,2048,655.2364514645824,21,4.94,9.717
RE-CT,2049,654.2190035585814,21,4.94,9.717
RE-CT,2050,652.1841077465797,21,4.94,9.717
RE-CC,2010,1299.749787721124,27.636795784977526,1.7614661049765896,6.5375
RE-CC,2011,1294.535144640999,27.636795784977526,1.7614661049765896,6.518111111
RE-CC,2012,1289.3205015608742,27.636795784977526,1.7614661049765896,6.498722222
RE-CC,2013,1284.1058584807492,27.636795784977526,1.7614661049765896,6.479333333
RE-CC,2014,1278.8912154006246,27.636795784977526,1.7614661049765896,6.459944444
RE-CC,2015,1273.6765723204996,27.636795784977526,1.7614661049765896,6.440555556
RE-CC,2016,1268.4619292403747,27.636795784977526,1.7614661049765896,6.421166667
RE-CC,2017,1263.2472861602498,27.636795784977526,1.7614661049765896,6.401777778
RE-CC,2018,1258.032643080125,27.636795784977526,1.7614661049765896,6.382388889
RE-CC,2019,1252.818,27.636795784977526,1.7614661049765896,6.363
RE-CC,2020,1219.521702729891,28,1.74,6.363
RE-CC,2021,1219.521702729891,28,1.74,6.363
RE-CC,2022,1137.1041853331508,28,1.74,6.363
RE-CC,2023,1130.6653167865304,28,1.74,6.363
RE-CC,2024,1115.2120322746416,28,1.74,6.363
RE-CC,2025,1104.9098426000492,28,1.74,6.363
RE-CC,2026,1097.1832003441048,28,1.74,6.363
RE-CC,2027,1088.1687843788363,28,1.74,6.363
RE-CC,2028,1081.729915832216,28,1.74,6.363
RE-CC,2029,1075.2910472855956,28,1.74,6.363
RE-CC,2030,1071.4277261576235,28,1.74,6.363
RE-CC,2031,1064.9888576110031,28,1.74,6.363
RE-CC,2032,1061.1255364830308,28,1.74,6.363
RE-CC,2033,1055.9744416457347,28,1.74,6.363
RE-CC,2034,1052.1111205177624,28,1.74,6.363
RE-CC,2035,1046.9600256804663,28,1.74,6.363
RE-CC,2036,1043.096704552494,28,1.74,6.363
RE-CC,2037,1037.9456097151976,28,1.74,6.363
RE-CC,2038,1034.0822885872255,28,1.74,6.363
RE-CC,2039,1028.9311937499292,28,1.74,6.363
RE-CC,2040,1025.0678726219571,28,1.74,6.363
RE-CC,2041,1021.2045514939848,28,1.74,6.363
RE-CC,2042,1016.0534566566886,28,1.74,6.363
RE-CC,2043,1012.1901355287164,28,1.74,6.363
RE-CC,2044,1007.0390406914202,28,1.74,6.363
RE-CC,2045,1003.175719563448,28,1.74,6.363
RE-CC,2046,998.0246247261516,28,1.74,6.363
RE-CC,2047,994.1613035981794,28,1.74,6.363
RE-CC,2048,989.0102087608832,28,1.74,6.363
RE-CC,2049,986.434661342235,28,1.74,6.363
RE-CC,2050,983.859113923587,28,1.74,6.363
