i,t,capcost,fom,vom,heatrate
Nuclear,2010,0.1,0.1,0.1,10.455
Nuclear,2011,0.1,0.1,0.1,10.455
Nuclear,2012,0.1,0.1,0.1,10.455
Nuclear,2013,0.1,0.1,0.1,10.455
Nuclear,2014,0.1,0.1,0.1,10.455
Nuclear,2015,0.1,0.1,0.1,10.455
Nuclear,2016,0.1,0.1,0.1,10.455
Nuclear,2017,0.1,0.1,0.1,10.455
Nuclear,2018,0.1,0.1,0.1,10.455
Nuclear,2019,0.1,0.1,0.1,10.455
Nuclear,2020,0.1,0.1,0.1,10.455
Nuclear,2021,0.1,0.1,0.1,10.455
Nuclear,2022,0.1,0.1,0.1,10.497
Nuclear,2023,0.1,0.1,0.1,10.497
Nuclear,2024,0.1,0.1,0.1,10.497
Nuclear,2025,0.1,0.1,0.1,10.497
Nuclear,2026,0.1,0.1,0.1,10.497
Nuclear,2027,0.1,0.1,0.1,10.497
Nuclear,2028,0.1,0.1,0.1,10.497
Nuclear,2029,0.1,0.1,0.1,10.497
Nuclear,2030,0.1,0.1,0.1,10.497
Nuclear,2031,0.1,0.1,0.1,10.497
Nuclear,2032,0.1,0.1,0.1,10.497
Nuclear,2033,0.1,0.1,0.1,10.497
Nuclear,2034,0.1,0.1,0.1,10.497
Nuclear,2035,0.1,0.1,0.1,10.497
Nuclear,2036,0.1,0.1,0.1,10.497
Nuclear,2037,0.1,0.1,0.1,10.497
Nuclear,2038,0.1,0.1,0.1,10.497
Nuclear,2039,0.1,0.1,0.1,10.497
Nuclear,2040,0.1,0.1,0.1,10.497
Nuclear,2041,0.1,0.1,0.1,10.497
Nuclear,2042,0.1,0.1,0.1,10.497
Nuclear,2043,0.1,0.1,0.1,10.497
Nuclear,2044,0.1,0.1,0.1,10.497
Nuclear,2045,0.1,0.1,0.1,10.497
Nuclear,2046,0.1,0.1,0.1,10.497
Nuclear,2047,0.1,0.1,0.1,10.497
Nuclear,2048,0.1,0.1,0.1,10.497
Nuclear,2049,0.1,0.1,0.1,10.497
Nuclear,2050,0.1,0.1,0.1,10.497
