i,t,capcost,fom,vom,rte
battery_2,2010,2704.54,67.61,0,0.85
battery_2,2011,2508.61,62.72,0,0.85
battery_2,2012,2312.68,57.82,0,0.85
battery_2,2013,2116.74,52.92,0,0.85
battery_2,2014,1920.81,48.02,0,0.85
battery_2,2015,1724.88,43.12,0,0.85
battery_2,2016,1633.25,40.83,0,0.85
battery_2,2017,1541.63,38.54,0,0.85
battery_2,2018,1122.18,28.05,0,0.85
battery_2,2019,976.94,24.42,0,0.85
battery_2,2020,1117.53,27.94,0,0.85
battery_2,2021,1018.6,25.47,0,0.85
battery_2,2022,1144.86,28.62,0,0.85
battery_2,2023,1104.16,27.6,0,0.85
battery_2,2024,1058.37,26.46,0,0.85
battery_2,2025,931.22,23.28,0,0.85
battery_2,2026,906.62,22.67,0,0.85
battery_2,2027,882.08,22.05,0,0.85
battery_2,2028,857.58,21.44,0,0.85
battery_2,2029,833.14,20.83,0,0.85
battery_2,2030,808.77,20.22,0,0.85
battery_2,2031,797.66,19.94,0,0.85
battery_2,2032,786.55,19.66,0,0.85
battery_2,2033,775.43,19.39,0,0.85
battery_2,2034,764.31,19.11,0,0.85
battery_2,2035,753.17,18.83,0,0.85
battery_2,2036,742.02,18.55,0,0.85
battery_2,2037,730.87,18.27,0,0.85
battery_2,2038,719.7,17.99,0,0.85
battery_2,2039,708.53,17.71,0,0.85
battery_2,2040,697.34,17.43,0,0.85
battery_2,2041,686.15,17.15,0,0.85
battery_2,2042,674.94,16.87,0,0.85
battery_2,2043,663.72,16.59,0,0.85
battery_2,2044,652.48,16.31,0,0.85
battery_2,2045,641.24,16.03,0,0.85
battery_2,2046,629.98,15.75,0,0.85
battery_2,2047,618.7,15.47,0,0.85
battery_2,2048,607.41,15.19,0,0.85
battery_2,2049,596.11,14.9,0,0.85
battery_2,2050,584.78,14.62,0,0.85
battery_4,2010,4586.21,114.66,0,0.85
battery_4,2011,4253.96,106.35,0,0.85
battery_4,2012,3921.7,98.04,0,0.85
battery_4,2013,3589.45,89.74,0,0.85
battery_4,2014,3257.2,81.43,0,0.85
battery_4,2015,2924.95,73.12,0,0.85
battery_4,2016,2769.58,69.24,0,0.85
battery_4,2017,2614.21,65.36,0,0.85
battery_4,2018,1902.92,47.57,0,0.85
battery_4,2019,1641.81,41.05,0,0.85
battery_4,2020,1953.05,48.83,0,0.85
battery_4,2021,1714.23,42.86,0,0.85
battery_4,2022,1926.72,48.17,0,0.85
battery_4,2023,1852.74,46.32,0,0.85
battery_4,2024,1769.88,44.25,0,0.85
battery_4,2025,1551.07,38.78,0,0.85
battery_4,2026,1500.9,37.52,0,0.85
battery_4,2027,1450.72,36.27,0,0.85
battery_4,2028,1400.53,35.01,0,0.85
battery_4,2029,1350.35,33.76,0,0.85
battery_4,2030,1300.15,32.5,0,0.85
battery_4,2031,1280.1,32.0,0,0.85
battery_4,2032,1260.05,31.5,0,0.85
battery_4,2033,1240.0,31.0,0,0.85
battery_4,2034,1219.95,30.5,0,0.85
battery_4,2035,1199.9,30.0,0,0.85
battery_4,2036,1179.85,29.5,0,0.85
battery_4,2037,1159.8,28.99,0,0.85
battery_4,2038,1139.75,28.49,0,0.85
battery_4,2039,1119.71,27.99,0,0.85
battery_4,2040,1099.66,27.49,0,0.85
battery_4,2041,1079.61,26.99,0,0.85
battery_4,2042,1059.57,26.49,0,0.85
battery_4,2043,1039.53,25.99,0,0.85
battery_4,2044,1019.49,25.49,0,0.85
battery_4,2045,999.44,24.99,0,0.85
battery_4,2046,979.4,24.49,0,0.85
battery_4,2047,959.37,23.98,0,0.85
battery_4,2048,939.33,23.48,0,0.85
battery_4,2049,919.29,22.98,0,0.85
battery_4,2050,899.26,22.48,0,0.85
battery_6,2010,6470.68,161.77,0,0.85
battery_6,2011,6001.91,150.05,0,0.85
battery_6,2012,5533.13,138.33,0,0.85
battery_6,2013,5064.36,126.61,0,0.85
battery_6,2014,4595.59,114.89,0,0.85
battery_6,2015,4126.81,103.17,0,0.85
battery_6,2016,3907.6,97.69,0,0.85
battery_6,2017,3688.38,92.21,0,0.85
battery_6,2018,2684.83,67.12,0,0.85
battery_6,2019,2306.68,57.67,0,0.85
battery_6,2020,2788.57,69.71,0,0.85
battery_6,2021,2409.86,60.25,0,0.85
battery_6,2022,2708.58,67.71,0,0.85
battery_6,2023,2601.33,65.03,0,0.85
battery_6,2024,2481.38,62.03,0,0.85
battery_6,2025,2170.93,54.27,0,0.85
battery_6,2026,2095.17,52.38,0,0.85
battery_6,2027,2019.36,50.48,0,0.85
battery_6,2028,1943.49,48.59,0,0.85
battery_6,2029,1867.55,46.69,0,0.85
battery_6,2030,1791.54,44.79,0,0.85
battery_6,2031,1762.54,44.06,0,0.85
battery_6,2032,1733.54,43.34,0,0.85
battery_6,2033,1704.56,42.61,0,0.85
battery_6,2034,1675.59,41.89,0,0.85
battery_6,2035,1646.63,41.17,0,0.85
battery_6,2036,1617.67,40.44,0,0.85
battery_6,2037,1588.73,39.72,0,0.85
battery_6,2038,1559.8,39.0,0,0.85
