Tech,Wind class,Year,CFc,Cap cost 1000$/MW,Fixed O&M 1000$/MW-yr,Var O&M $/MWh
OFFSHORE,1,2010,0.3,2772.7814,123.529,0
OFFSHORE,1,2011,0.3,2772.7814,123.529,0
OFFSHORE,1,2012,0.3,2772.7814,123.529,0
OFFSHORE,1,2013,0.3,2772.7814,123.529,0
OFFSHORE,1,2014,0.438875553,2772.7814,123.529,0
OFFSHORE,1,2015,0.438875553,2772.7814,123.529,0
OFFSHORE,1,2016,0.438875553,2772.7814,123.529,0
OFFSHORE,1,2017,0.438875553,2772.7814,123.529,0
OFFSHORE,1,2018,0.438875553,2772.7814,123.529,0
OFFSHORE,1,2019,0.449697674,2625.9128,116.3666,0
OFFSHORE,1,2020,0.456028208,2489.6636,109.7689,0
OFFSHORE,1,2021,0.460519794,2363.589,103.7116,0
OFFSHORE,1,2022,0.464003738,2247.2445,98.17,0
OFFSHORE,1,2023,0.466850328,2140.1854,93.1196,0
OFFSHORE,1,2024,0.469257086,2041.9671,88.5359,0
OFFSHORE,1,2025,0.471341914,1952.1448,84.3943,0
OFFSHORE,1,2026,0.473180863,1870.274,80.6702,0
OFFSHORE,1,2027,0.474825859,1795.9099,77.3391,0
OFFSHORE,1,2028,0.476313938,1728.608,74.3765,0
OFFSHORE,1,2029,0.477672449,1667.9235,71.7577,0
OFFSHORE,1,2030,0.478922157,1613.4118,69.4583,0
OFFSHORE,1,2031,0.480079206,1564.6282,67.4538,0
OFFSHORE,1,2032,0.481156393,1521.1282,65.7194,0
OFFSHORE,1,2033,0.482164034,1482.467,64.2308,0
OFFSHORE,1,2034,0.483110568,1448.1999,62.9633,0
OFFSHORE,1,2035,0.484002983,1417.8824,61.8924,0
OFFSHORE,1,2036,0.484847136,1391.0698,60.9936,0
OFFSHORE,1,2037,0.485647979,1367.3174,60.2423,0
OFFSHORE,1,2038,0.486409741,1346.1805,59.6139,0
OFFSHORE,1,2039,0.487136059,1327.2145,59.0839,0
OFFSHORE,1,2040,0.487830085,1309.9748,58.6278,0
OFFSHORE,1,2041,0.488494569,1294.0166,58.221,0
OFFSHORE,1,2042,0.489131923,1278.8954,57.839,0
OFFSHORE,1,2043,0.489744277,1264.1665,57.4571,0
OFFSHORE,1,2044,0.490333518,1249.3851,57.0509,0
OFFSHORE,1,2045,0.490901326,1234.1068,56.5958,0
OFFSHORE,1,2046,0.491449208,1217.8867,56.0673,0
OFFSHORE,1,2047,0.491978513,1200.2803,55.4408,0
OFFSHORE,1,2048,0.492490462,1180.8429,54.6917,0
OFFSHORE,1,2049,0.492986155,1159.1299,53.7955,0
OFFSHORE,1,2050,0.493466593,1134.6965,52.7277,0
OFFSHORE,2,2010,0.3,2781.2745,126.1848,0
OFFSHORE,2,2011,0.3,2781.2745,126.1848,0
OFFSHORE,2,2012,0.3,2781.2745,126.1848,0
OFFSHORE,2,2013,0.3,2781.2745,126.1848,0
OFFSHORE,2,2014,0.427686916,2781.2745,126.1848,0
OFFSHORE,2,2015,0.427686916,2781.2745,126.1848,0
OFFSHORE,2,2016,0.427686916,2781.2745,126.1848,0
OFFSHORE,2,2017,0.427686916,2781.2745,126.1848,0
OFFSHORE,2,2018,0.427686916,2781.2745,126.1848,0
OFFSHORE,2,2019,0.438233138,2633.956,118.8683,0
OFFSHORE,2,2020,0.444402283,2497.2894,112.1288,0
OFFSHORE,2,2021,0.44877936,2370.8287,105.9413,0
OFFSHORE,2,2022,0.452174486,2254.1278,100.2806,0
OFFSHORE,2,2023,0.454948505,2146.7408,95.1216,0
OFFSHORE,2,2024,0.457293905,2048.2216,90.4393,0
OFFSHORE,2,2025,0.459325583,1958.1242,86.2086,0
OFFSHORE,2,2026,0.46111765,1876.0026,82.4045,0
OFFSHORE,2,2027,0.462720708,1801.4108,79.0018,0
OFFSHORE,2,2028,0.464170851,1733.9027,75.9755,0
OFFSHORE,2,2029,0.465494728,1673.0323,73.3004,0
OFFSHORE,2,2030,0.466712576,1618.3537,70.9516,0
OFFSHORE,2,2031,0.467840128,1569.4207,68.9039,0
OFFSHORE,2,2032,0.468889853,1525.7874,67.1323,0
OFFSHORE,2,2033,0.469871805,1487.0078,65.6117,0
OFFSHORE,2,2034,0.470794208,1452.6358,64.3169,0
OFFSHORE,2,2035,0.471663872,1422.2254,63.223,0
OFFSHORE,2,2036,0.472486504,1395.3306,62.3049,0
OFFSHORE,2,2037,0.473266931,1371.5054,61.5374,0
OFFSHORE,2,2038,0.474009272,1350.3038,60.8955,0
OFFSHORE,2,2039,0.474717074,1331.2798,60.3542,0
OFFSHORE,2,2040,0.475393406,1313.9872,59.8883,0
OFFSHORE,2,2041,0.47604095,1297.9802,59.4727,0
OFFSHORE,2,2042,0.476662056,1282.8127,59.0824,0
OFFSHORE,2,2043,0.477258799,1268.0386,58.6924,0
OFFSHORE,2,2044,0.477833017,1253.212,58.2775,0
OFFSHORE,2,2045,0.47838635,1237.8869,57.8126,0
OFFSHORE,2,2046,0.478920264,1221.6171,57.2727,0
OFFSHORE,2,2047,0.479436075,1203.9568,56.6327,0
OFFSHORE,2,2048,0.479934972,1184.4598,55.8675,0
OFFSHORE,2,2049,0.480418028,1162.6803,54.9521,0
OFFSHORE,2,2050,0.480886218,1138.172,53.8613,0
OFFSHORE,3,2010,0.3,2925.9391,128.4402,0
OFFSHORE,3,2011,0.3,2925.9391,128.4402,0
