i,t,capcost,fom,vom,rte
battery_4,2039,762.8,19.07,0,0.85
battery_4,2040,746.91,18.67,0,0.85
battery_4,2041,731.02,18.28,0,0.85
battery_4,2042,715.16,17.88,0,0.85
battery_4,2043,699.28,17.48,0,0.85
battery_4,2044,683.38,17.08,0,0.85
battery_4,2045,667.5,16.69,0,0.85
battery_4,2046,651.62,16.29,0,0.85
battery_4,2047,635.74,15.89,0,0.85
battery_4,2048,619.85,15.5,0,0.85
battery_4,2049,603.96,15.1,0,0.85
battery_4,2050,588.1,14.7,0,0.85
battery_6,2010,5991.37,149.78,0,0.85
battery_6,2011,5557.32,138.93,0,0.85
battery_6,2012,5123.27,128.08,0,0.85
battery_6,2013,4689.22,117.23,0,0.85
battery_6,2014,4255.17,106.38,0,0.85
battery_6,2015,3821.12,95.53,0,0.85
battery_6,2016,3618.15,90.45,0,0.85
battery_6,2017,3415.17,85.38,0,0.85
battery_6,2018,2485.96,62.15,0,0.85
battery_6,2019,2135.81,53.4,0,0.85
battery_6,2020,2582.01,64.55,0,0.85
battery_6,2021,2231.35,55.78,0,0.85
battery_6,2022,2507.94,62.7,0,0.85
battery_6,2023,1804.33,45.11,0,0.85
battery_6,2024,1703.19,42.58,0,0.85
battery_6,2025,1616.71,40.42,0,0.85
battery_6,2026,1547.92,38.7,0,0.85
battery_6,2027,1479.16,36.98,0,0.85
battery_6,2028,1410.35,35.26,0,0.85
battery_6,2029,1341.53,33.54,0,0.85
battery_6,2030,1273.35,31.83,0,0.85
battery_6,2031,1251.1,31.28,0,0.85
battery_6,2032,1228.85,30.72,0,0.85
battery_6,2033,1205.98,30.15,0,0.85
battery_6,2034,1183.73,29.59,0,0.85
battery_6,2035,1162.14,29.05,0,0.85
battery_6,2036,1139.27,28.48,0,0.85
battery_6,2037,1117.02,27.93,0,0.85
battery_6,2038,1094.77,27.37,0,0.85
battery_6,2039,1072.53,26.81,0,0.85
battery_6,2040,1049.64,26.24,0,0.85
battery_6,2041,1027.4,25.68,0,0.85
battery_6,2042,1005.83,25.15,0,0.85
battery_6,2043,983.58,24.59,0,0.85
battery_6,2044,960.7,24.02,0,0.85
battery_6,2045,938.45,23.46,0,0.85
battery_6,2046,916.2,22.91,0,0.85
battery_6,2047,893.96,22.35,0,0.85
battery_6,2048,871.06,21.78,0,0.85
battery_6,2049,848.82,21.22,0,0.85
battery_6,2050,827.27,20.68,0,0.85
battery_8,2010,7736.25,193.41,0,0.85
battery_8,2011,7175.79,179.39,0,0.85
battery_8,2012,6615.34,165.38,0,0.85
battery_8,2013,6054.88,151.37,0,0.85
battery_8,2014,5494.42,137.36,0,0.85
battery_8,2015,4933.96,123.35,0,0.85
battery_8,2016,4671.87,116.8,0,0.85
battery_8,2017,4409.78,110.24,0,0.85
battery_8,2018,3209.95,80.25,0,0.85
battery_8,2019,2751.43,68.79,0,0.85
battery_8,2020,3355.63,83.89,0,0.85
battery_8,2021,2875.46,71.89,0,0.85
battery_8,2022,3231.88,80.8,0,0.85
battery_8,2023,2325.26,58.13,0,0.85
battery_8,2024,2195.02,54.88,0,0.85
battery_8,2025,2083.68,52.09,0,0.85
battery_8,2026,1994.9,49.87,0,0.85
battery_8,2027,1906.18,47.65,0,0.85
battery_8,2028,1817.37,45.43,0,0.85
battery_8,2029,1728.53,43.21,0,0.85
battery_8,2030,1640.95,41.02,0,0.85
battery_8,2031,1612.33,40.31,0,0.85
battery_8,2032,1583.71,39.59,0,0.85
battery_8,2033,1553.87,38.85,0,0.85
battery_8,2034,1525.25,38.13,0,0.85
battery_8,2035,1497.95,37.45,0,0.85
battery_8,2036,1468.1,36.7,0,0.85
battery_8,2037,1439.48,35.99,0,0.85
battery_8,2038,1410.86,35.27,0,0.85
battery_8,2039,1382.25,34.56,0,0.85
battery_8,2040,1352.38,33.81,0,0.85
battery_8,2041,1323.77,33.09,0,0.85
battery_8,2042,1296.49,32.41,0,0.85
battery_8,2043,1267.88,31.7,0,0.85
battery_8,2044,1238.01,30.95,0,0.85
battery_8,2045,1209.4,30.23,0,0.85
battery_8,2046,1180.79,29.52,0,0.85
battery_8,2047,1152.18,28.8,0,0.85
battery_8,2048,1122.28,28.06,0,0.85
battery_8,2049,1093.67,27.34,0,0.85
battery_8,2050,1066.44,26.66,0,0.85
battery_10,2010,9481.14,237.03,0,0.85
battery_10,2011,8794.27,219.86,0,0.85
battery_10,2012,8107.4,202.68,0,0.85
battery_10,2013,7420.53,185.51,0,0.85
battery_10,2014,6733.66,168.34,0,0.85
battery_10,2015,6046.8,151.17,0,0.85
battery_10,2016,5725.59,143.14,0,0.85
battery_10,2017,5404.39,135.11,0,0.85
battery_10,2018,3933.94,98.35,0,0.85
battery_10,2019,3367.04,84.18,0,0.85
battery_10,2020,4129.26,103.23,0,0.85
battery_10,2021,3519.56,87.99,0,0.85
battery_10,2022,3955.83,98.9,0,0.85
battery_10,2023,2846.19,71.15,0,0.85
battery_10,2024,2686.85,67.17,0,0.85
battery_10,2025,2550.65,63.77,0,0.85
battery_10,2026,2441.89,61.05,0,0.85
battery_10,2027,2333.21,58.33,0,0.85
battery_10,2028,2224.39,55.61,0,0.85
battery_10,2029,2115.53,52.89,0,0.85
battery_10,2030,2008.55,50.21,0,0.85
battery_10,2031,1973.57,49.34,0,0.85
battery_10,2032,1938.58,48.46,0,0.85
battery_10,2033,1901.76,47.54,0,0.85
battery_10,2034,1866.78,46.67,0,0.85
battery_10,2035,1833.75,45.84,0,0.85
battery_10,2036,1796.92,44.92,0,0.85
battery_10,2037,1761.94,44.05,0,0.85
battery_10,2038,1726.96,43.17,0,0.85
battery_10,2039,1691.97,42.3,0,0.85
battery_10,2040,1655.12,41.38,0,0.85
battery_10,2041,1620.14,40.5,0,0.85
battery_10,2042,1587.16,39.68,0,0.85
battery_10,2043,1552.18,38.8,0,0.85
battery_10,2044,1515.32,37.88,0,0.85
battery_10,2045,1480.34,37.01,0,0.85
battery_10,2046,1445.37,36.13,0,0.85
battery_10,2047,1410.39,35.26,0,0.85
battery_10,2048,1373.5,34.34,0,0.85
battery_10,2049,1338.52,33.46,0,0.85
battery_10,2050,1305.61,32.64,0,0.85
battery_12,2010,11224.98,280.62,0,0.85
battery_12,2011,10411.78,260.29,0,0.85
battery_12,2012,9598.57,239.96,0,0.85
battery_12,2013,8785.37,219.63,0,0.85
battery_12,2014,7972.17,199.3,0,0.85
battery_12,2015,7158.97,178.97,0,0.85
battery_12,2016,6778.69,169.47,0,0.85
battery_12,2017,6398.4,159.96,0,0.85
battery_12,2018,4657.5,116.44,0,0.85
battery_12,2019,3982.66,99.57,0,0.85
battery_12,2020,4902.89,122.57,0,0.85
battery_12,2021,4163.66,104.09,0,0.85
battery_12,2022,4679.77,116.99,0,0.85
battery_12,2023,3367.11,84.18,0,0.85
battery_12,2024,3178.67,79.47,0,0.85
battery_12,2025,3017.62,75.44,0,0.85
battery_12,2026,2888.87,72.22,0,0.85
battery_12,2027,2760.23,69.01,0,0.85
battery_12,2028,2631.4,65.79,0,0.85
battery_12,2029,2502.53,62.56,0,0.85
battery_12,2030,2376.16,59.4,0,0.85
battery_12,2031,2334.8,58.37,0,0.85
battery_12,2032,2293.45,57.34,0,0.85
battery_12,2033,2249.65,56.24,0,0.85
battery_12,2034,2208.3,55.21,0,0.85
battery_12,2035,2169.55,54.24,0,0.85
battery_12,2036,2125.75,53.14,0,0.85
battery_12,2037,2084.4,52.11,0,0.85
battery_12,2038,2043.05,51.08,0,0.85
battery_12,2039,2001.7,50.04,0,0.85
battery_12,2040,1957.86,48.95,0,0.85
battery_12,2041,1916.52,47.91,0,0.85
battery_12,2042,1877.83,46.95,0,0.85
battery_12,2043,1836.48,45.91,0,0.85
battery_12,2044,1792.63,44.82,0,0.85
battery_12,2045,1751.29,43.78,0,0.85
battery_12,2046,1709.95,42.75,0,0.85
battery_12,2047,1668.61,41.72,0,0.85
battery_12,2048,1624.71,40.62,0,0.85
battery_12,2049,1583.38,39.58,0,0.85
battery_12,2050,1544.78,38.62,0,0.85
battery_24,2010,21691.15,542.28,0,0.85
battery_24,2011,20119.72,502.99,0,0.85
battery_24,2012,18548.29,463.71,0,0.85
battery_24,2013,16976.86,424.42,0,0.85
battery_24,2014,15405.43,385.14,0,0.85
battery_24,2015,13833.99,345.85,0,0.85
battery_24,2016,13099.13,327.48,0,0.85
battery_24,2017,12364.28,309.11,0,0.85
battery_24,2018,9000.16,225.0,0,0.85
battery_24,2019,7676.35,191.91,0,0.85
battery_24,2020,9544.65,238.62,0,0.85
battery_24,2021,8028.27,200.71,0,0.85
battery_24,2022,9023.42,225.59,0,0.85
battery_24,2023,6492.67,162.32,0,0.85
battery_24,2024,6129.63,153.24,0,0.85
battery_24,2025,5819.44,145.49,0,0.85
battery_24,2026,5570.77,139.27,0,0.85
battery_24,2027,5322.37,133.06,0,0.85
battery_24,2028,5073.51,126.84,0,0.85
battery_24,2029,4824.52,120.61,0,0.85
battery_24,2030,4581.78,114.54,0,0.85
battery_24,2031,4502.21,112.56,0,0.85
battery_24,2032,4422.65,110.57,0,0.85
battery_24,2033,4337.01,108.43,0,0.85
battery_24,2034,4257.45,106.44,0,0.85
battery_24,2035,4184.37,104.61,0,0.85
battery_24,2036,4098.7,102.47,0,0.85
battery_24,2037,4019.15,100.48,0,0.85
battery_24,2038,3939.6,98.49,0,0.85
battery_24,2039,3860.04,96.5,0,0.85
battery_24,2040,3774.3,94.36,0,0.85
battery_24,2041,3694.75,92.37,0,0.85
battery_24,2042,3621.83,90.55,0,0.85
battery_24,2043,3542.29,88.56,0,0.85
battery_24,2044,3456.51,86.41,0,0.85
battery_24,2045,3376.97,84.42,0,0.85
battery_24,2046,3297.44,82.44,0,0.85
battery_24,2047,3217.91,80.45,0,0.85
battery_24,2048,3132.02,78.3,0,0.85
battery_24,2049,3052.49,76.31,0,0.85
battery_24,2050,2979.8,74.5,0,0.85
battery_48,2010,42623.5,1065.59,0,0.85
battery_48,2011,39535.61,988.39,0,0.85
battery_48,2012,36447.72,911.19,0,0.85
battery_48,2013,33359.83,834.0,0,0.85
battery_48,2014,30271.94,756.8,0,0.85
battery_48,2015,27184.04,679.6,0,0.85
battery_48,2016,25740.03,643.5,0,0.85
battery_48,2017,24296.02,607.4,0,0.85
battery_48,2018,17685.48,442.14,0,0.85
battery_48,2019,15063.75,376.59,0,0.85
battery_48,2020,18828.18,470.7,0,0.85
battery_48,2021,15757.5,393.94,0,0.85
battery_48,2022,17710.72,442.77,0,0.85
battery_48,2023,12743.78,318.59,0,0.85
battery_48,2024,12031.54,300.79,0,0.85
battery_48,2025,11423.07,285.58,0,0.85
battery_48,2026,10934.57,273.36,0,0.85
battery_48,2027,10446.66,261.17,0,0.85
battery_48,2028,9957.73,248.94,0,0.85
battery_48,2029,9468.51,236.71,0,0.85
battery_48,2030,8993.03,224.83,0,0.85
battery_48,2031,8837.04,220.93,0,0.85
battery_48,2032,8681.05,217.03,0,0.85
battery_48,2033,8511.72,212.79,0,0.85
battery_48,2034,8355.74,208.89,0,0.85
battery_48,2035,8214.01,205.35,0,0.85
battery_48,2036,8044.62,201.12,0,0.85
battery_48,2037,7888.65,197.22,0,0.85
battery_48,2038,7732.69,193.32,0,0.85
battery_48,2039,7576.73,189.42,0,0.85
battery_48,2040,7407.17,185.18,0,0.85
battery_48,2041,7251.22,181.28,0,0.85
battery_48,2042,7109.83,177.75,0,0.85
battery_48,2043,6953.9,173.85,0,0.85
battery_48,2044,6784.26,169.61,0,0.85
battery_48,2045,6628.34,165.71,0,0.85
battery_48,2046,6472.42,161.81,0,0.85
battery_48,2047,6316.51,157.91,0,0.85
battery_48,2048,6146.63,153.67,0,0.85
battery_48,2049,5990.72,149.77,0,0.85
battery_48,2050,5849.84,146.25,0,0.85
battery_72,2010,63555.85,1588.9,0,0.85
battery_72,2011,58951.5,1473.79,0,0.85
battery_72,2012,54347.15,1358.68,0,0.85
battery_72,2013,49742.8,1243.57,0,0.85
battery_72,2014,45138.45,1128.46,0,0.85
battery_72,2015,40534.09,1013.35,0,0.85
battery_72,2016,38380.93,959.52,0,0.85
battery_72,2017,36227.77,905.69,0,0.85
battery_72,2018,26370.79,659.27,0,0.85
battery_72,2019,22451.14,561.28,0,0.85
battery_72,2020,28111.7,702.79,0,0.85
battery_72,2021,23486.72,587.17,0,0.85
battery_72,2022,26398.02,659.95,0,0.85
battery_72,2023,18994.89,474.87,0,0.85
battery_72,2024,17933.46,448.34,0,0.85
battery_72,2025,17026.71,425.67,0,0.85
battery_72,2026,16298.38,407.46,0,0.85
battery_72,2027,15570.94,389.27,0,0.85
battery_72,2028,14841.95,371.05,0,0.85
battery_72,2029,14112.5,352.81,0,0.85
battery_72,2030,13404.28,335.11,0,0.85
battery_72,2031,13171.86,329.3,0,0.85
battery_72,2032,12939.44,323.49,0,0.85
battery_72,2033,12686.42,317.16,0,0.85
battery_72,2034,12454.03,311.35,0,0.85
battery_72,2035,12243.65,306.09,0,0.85
battery_72,2036,11990.53,299.76,0,0.85
battery_72,2037,11758.16,293.95,0,0.85
battery_72,2038,11525.79,288.14,0,0.85
battery_72,2039,11293.42,282.34,0,0.85
battery_72,2040,11040.04,276.0,0,0.85
battery_72,2041,10807.7,270.19,0,0.85
battery_72,2042,10597.83,264.95,0,0.85
battery_72,2043,10365.51,259.14,0,0.85
battery_72,2044,10112.0,252.8,0,0.85
battery_72,2045,9879.7,246.99,0,0.85
battery_72,2046,9647.4,241.18,0,0.85
battery_72,2047,9415.11,235.38,0,0.85
battery_72,2048,9161.23,229.03,0,0.85
battery_72,2049,8928.96,223.22,0,0.85
battery_72,2050,8719.88,218.0,0,0.85
battery_100,2010,87976.93,2199.42,0,0.85
battery_100,2011,81603.37,2040.08,0,0.85
battery_100,2012,75229.82,1880.75,0,0.85
battery_100,2013,68856.26,1721.41,0,0.85
battery_100,2014,62482.71,1562.07,0,0.85
battery_100,2015,56109.15,1402.73,0,0.85
battery_100,2016,53128.65,1328.22,0,0.85
battery_100,2017,50148.14,1253.7,0,0.85
battery_100,2018,36503.66,912.59,0,0.85
battery_100,2019,31069.76,776.74,0,0.85
battery_100,2020,38942.48,973.56,0,0.85
battery_100,2021,32504.15,812.6,0,0.85
battery_100,2022,36533.21,913.33,0,0.85
battery_100,2023,26287.85,657.2,0,0.85
battery_100,2024,24819.02,620.48,0,0.85
battery_100,2025,23564.29,589.11,0,0.85
battery_100,2026,22556.15,563.9,0,0.85
battery_100,2027,21549.27,538.73,0,0.85
battery_100,2028,20540.2,513.51,0,0.85
battery_100,2029,19530.49,488.26,0,0.85
battery_100,2030,18550.73,463.77,0,0.85
battery_100,2031,18229.15,455.73,0,0.85
battery_100,2032,17907.58,447.69,0,0.85
battery_100,2033,17556.92,438.92,0,0.85
battery_100,2034,17235.37,430.88,0,0.85
battery_100,2035,16944.9,423.62,0,0.85
battery_100,2036,16594.09,414.85,0,0.85
battery_100,2037,16272.58,406.81,0,0.85
battery_100,2038,15951.07,398.78,0,0.85
battery_100,2039,15629.56,390.74,0,0.85
battery_100,2040,15278.4,381.96,0,0.85
battery_100,2041,14956.91,373.92,0,0.85
battery_100,2042,14667.17,366.68,0,0.85
battery_100,2043,14345.72,358.64,0,0.85
battery_100,2044,13994.38,349.86,0,0.85
battery_100,2045,13672.96,341.82,0,0.85
battery_100,2046,13351.54,333.79,0,0.85
battery_100,2047,13030.14,325.75,0,0.85
battery_100,2048,12678.28,316.96,0,0.85
battery_100,2049,12356.89,308.92,0,0.85
battery_100,2050,12068.25,301.71,0,0.85
