tech,r,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
dr_shed_1,p27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.981089363,0.962178727,0.94326809,0.924357453,0.905446817,0.88653618,0.867625544,0.848714907,0.82980427,0.810893634,0.798851536,0.786809439,0.774767342,0.762725244,0.750683147,0.73864105,0.726598952,0.714556855,0.702514758,0.69047266
dr_shed_1,p28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.981089363,0.962178727,0.94326809,0.924357453,0.905446817,0.88653618,0.867625544,0.848714907,0.82980427,0.810893634,0.798851536,0.786809439,0.774767342,0.762725244,0.750683147,0.73864105,0.726598952,0.714556855,0.702514758,0.69047266
dr_shed_1,p29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.981089363,0.962178727,0.94326809,0.924357453,0.905446817,0.88653618,0.867625544,0.848714907,0.82980427,0.810893634,0.798851536,0.786809439,0.774767342,0.762725244,0.750683147,0.73864105,0.726598952,0.714556855,0.702514758,0.69047266
dr_shed_1,p30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.981089363,0.962178727,0.94326809,0.924357453,0.905446817,0.88653618,0.867625544,0.848714907,0.82980427,0.810893634,0.798851536,0.786809439,0.774767342,0.762725244,0.750683147,0.73864105,0.726598952,0.714556855,0.702514758,0.69047266
dr_shed_1,p8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.979584644,0.959169287,0.938753931,0.918338574,0.897923218,0.877507861,0.857092505,0.836677148,0.816261792,0.795846435,0.784342957,0.772839479,0.761336001,0.749832523,0.738329044,0.726825566,0.715322088,0.70381861,0.692315132,0.680811653
dr_shed_1,p9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.979584644,0.959169287,0.938753931,0.918338574,0.897923218,0.877507861,0.857092505,0.836677148,0.816261792,0.795846435,0.784342957,0.772839479,0.761336001,0.749832523,0.738329044,0.726825566,0.715322088,0.70381861,0.692315132,0.680811653
dr_shed_1,p10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.979584644,0.959169287,0.938753931,0.918338574,0.897923218,0.877507861,0.857092505,0.836677148,0.816261792,0.795846435,0.784342957,0.772839479,0.761336001,0.749832523,0.738329044,0.726825566,0.715322088,0.70381861,0.692315132,0.680811653
dr_shed_1,p11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.979584644,0.959169287,0.938753931,0.918338574,0.897923218,0.877507861,0.857092505,0.836677148,0.816261792,0.795846435,0.784342957,0.772839479,0.761336001,0.749832523,0.738329044,0.726825566,0.715322088,0.70381861,0.692315132,0.680811653
dr_shed_1,p33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.978395236,0.956790471,0.935185707,0.913580942,0.891976178,0.870371414,0.848766649,0.827161885,0.80555712,0.783952356,0.773664849,0.763377341,0.753089834,0.742802326,0.732514819,0.722227311,0.711939804,0.701652296,0.691364789,0.681077282
dr_shed_1,p34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.978395236,0.956790471,0.935185707,0.913580942,0.891976178,0.870371414,0.848766649,0.827161885,0.80555712,0.783952356,0.773664849,0.763377341,0.753089834,0.742802326,0.732514819,0.722227311,0.711939804,0.701652296,0.691364789,0.681077282
