i,t,capcost,fom,vom,heatrate
biopower,2010,4726.476766,142.9276928,5.485907804,13.5
biopower,2011,4712.415325,142.9276928,5.485907804,13.5
biopower,2012,4698.353884,142.9276928,5.485907804,13.5
biopower,2013,4684.292442,142.9276928,5.485907804,13.5
biopower,2014,4670.231002,142.9276928,5.485907804,13.5
biopower,2015,4656.169559,142.9276928,5.485907804,13.5
biopower,2016,4642.108118,142.9276928,5.485907804,13.5
biopower,2017,4628.046676,142.9276928,5.485907804,13.5
biopower,2018,4613.985236,142.9276928,5.485907804,13.5
biopower,2019,4599.923794,142.9276928,5.485907804,13.5
biopower,2020,4617.272559,170.5719249,5.419053793,13.5
biopower,2021,5183.685345,169.7976,5.4432,13.5
biopower,2022,4829.860171,163.66602,5.24664,13.5
biopower,2023,4663.223634,163.66602,5.24664,13.5
biopower,2024,4496.587097,163.66602,5.24664,13.5
biopower,2025,4363.990011,163.66602,5.24664,13.5
biopower,2026,4282.817712,163.66602,5.24664,13.5
biopower,2027,4239.830984,163.66602,5.24664,13.5
biopower,2028,4211.913134,163.66602,5.24664,13.5
biopower,2029,4186.05058,163.66602,5.24664,13.5
biopower,2030,4160.949522,163.66602,5.24664,13.5
biopower,2031,4128.691215,163.66602,5.24664,13.5
biopower,2032,4098.852981,163.66602,5.24664,13.5
biopower,2033,4073.842768,163.66602,5.24664,13.5
biopower,2034,4047.680762,163.66602,5.24664,13.5
biopower,2035,4022.268786,163.66602,5.24664,13.5
biopower,2036,3993.159131,163.66602,5.24664,13.5
biopower,2037,3964.302254,163.66602,5.24664,13.5
biopower,2038,3937.891271,163.66602,5.24664,13.5
biopower,2039,3906.994862,163.66602,5.24664,13.5
biopower,2040,3880.181144,163.66602,5.24664,13.5
biopower,2041,3856.175808,163.66602,5.24664,13.5
biopower,2042,3827.818853,163.66602,5.24664,13.5
biopower,2043,3802.762608,163.66602,5.24664,13.5
biopower,2044,3775.657509,163.66602,5.24664,13.5
biopower,2045,3746.791522,163.66602,5.24664,13.5
biopower,2046,3718.511581,163.66602,5.24664,13.5
biopower,2047,3691.707367,163.66602,5.24664,13.5
biopower,2048,3663.216891,163.66602,5.24664,13.5
biopower,2049,3633.115632,163.66602,5.24664,13.5
biopower,2050,3587.868464,163.66602,5.24664,13.5
