i,t,capcost,capcost_energy,fom,fom_energy,vom,rte
tes_ms,2010,1,1,1,1,0,0.85
tes_ms,2011,1,1,1,1,0,0.85
tes_ms,2012,1,1,1,1,0,0.85
tes_ms,2013,1,1,1,1,0,0.85
tes_ms,2014,1,1,1,1,0,0.85
tes_ms,2015,1,1,1,1,0,0.85
tes_ms,2016,1,1,1,1,0,0.85
tes_ms,2017,1,1,1,1,0,0.85
tes_ms,2018,1,1,1,1,0,0.85
tes_ms,2019,1,1,1,1,0,0.85
tes_ms,2020,1,1,1,1,0,0.85
tes_ms,2021,1,1,1,1,0,0.85
tes_ms,2022,1,1,1,1,0,0.85
tes_ms,2023,1,1,1,1,0,0.85
tes_ms,2024,1,1,1,1,0,0.85
tes_ms,2025,1,1,1,1,0,0.85
tes_ms,2026,1,1,1,1,0,0.85
tes_ms,2027,1,1,1,1,0,0.85
tes_ms,2028,1,1,1,1,0,0.85
tes_ms,2029,1,1,1,1,0,0.85
tes_ms,2030,1,1,1,1,0,0.85
tes_ms,2031,1,1,1,1,0,0.85
tes_ms,2032,1,1,1,1,0,0.85
tes_ms,2033,1,1,1,1,0,0.85
tes_ms,2034,1,1,1,5.7,0,0.85
tes_ms,2035,1,1,1,5.58,0,0.85
tes_ms,2036,1,1,1,5.47,0,0.85
tes_ms,2037,1,1,1,5.36,0,0.85
tes_ms,2038,1,1,1,5.25,0,0.85
tes_ms,2039,1,1,1,5.14,0,0.85
tes_ms,2040,1,1,1,5.03,0,0.85
tes_ms,2041,1,1,1,4.92,0,0.85
tes_ms,2042,1,1,1,4.81,0,0.85
tes_ms,2043,1,1,1,4.7,0,0.85
tes_ms,2044,1,1,1,4.59,0,0.85
tes_ms,2045,1,1,1,4.48,0,0.85
tes_ms,2046,1,1,1,4.37,0,0.85
tes_ms,2047,1,1,1,4.26,0,0.85
tes_ms,2048,1,1,1,4.15,0,0.85
tes_ms,2049,1,1,1,4.04,0,0.85
tes_ms,2050,1,1,1,3.93,0,0.85
