i,t,capcost,fom,vom,heatrate
CoalOldScr,2039,2513.632013,41.49039589,13.0546629,9.984242986
CoalOldScr,2040,2495.540194,41.49039589,13.30552308,9.984242986
CoalOldScr,2041,2475.186899,41.49039589,13.58249298,9.984242986
CoalOldScr,2042,2458.225818,41.49039589,13.85946288,9.984242986
CoalOldScr,2043,2441.264739,41.49039589,14.13643279,9.984242986
CoalOldScr,2044,2424.30366,41.49039589,14.4134027,9.984242986
CoalOldScr,2045,2409.604057,41.49039589,14.6903726,9.984242986
CoalOldScr,2046,2392.642977,41.49039589,14.99616976,9.984242986
CoalOldScr,2047,2373.42042,41.49039589,15.30196691,9.984242986
CoalOldScr,2048,2354.197863,41.49039589,15.60776407,9.984242986
CoalOldScr,2049,2336.106045,41.49039589,15.91356123,9.984242986
CoalOldScr,2050,2295.399453,41.49039589,16.21935838,9.984242986
CoalOldUns,2010,2361.107915,41.49039589,7.345591952,10.26026846
CoalOldUns,2011,2352.062005,41.49039589,7.498498976,10.26026846
CoalOldUns,2012,2343.016096,41.49039589,7.651405997,10.26026846
CoalOldUns,2013,2333.970188,41.49039589,7.804313019,10.26026846
CoalOldUns,2014,2324.924278,41.49039589,7.957220041,10.26026846
CoalOldUns,2015,2315.878369,41.49039589,8.110127063,10.26026846
CoalOldUns,2016,2306.832459,41.49039589,8.27894877,10.26026846
CoalOldUns,2017,2297.78655,41.49039589,8.447770478,10.26026846
CoalOldUns,2018,2288.740641,41.49039589,8.616592186,10.26026846
CoalOldUns,2019,2279.694732,41.49039589,8.785413895,10.26026846
CoalOldUns,2020,2270.648823,41.49039589,8.954235602,10.26026846
CoalOldUns,2021,2261.602914,41.49039589,9.140628409,10.26026846
CoalOldUns,2022,2252.557004,41.49039589,9.327021215,10.26026846
CoalOldUns,2023,2233.334447,41.49039589,9.513414022,10.26026846
CoalOldUns,2024,2233.334447,41.49039589,9.699806829,10.26026846
CoalOldUns,2025,2216.373368,41.49039589,9.886199635,10.26026846
CoalOldUns,2026,2185.843425,41.49039589,10.09199235,10.26026846
CoalOldUns,2027,2155.31348,41.49039589,10.29778508,10.26026846
CoalOldUns,2028,2123.652799,41.49039589,10.50357779,10.26026846
CoalOldUns,2029,2091.992117,41.49039589,10.70937051,10.26026846
CoalOldUns,2030,2056.939218,41.49039589,10.91516323,10.26026846
CoalOldUns,2031,2026.409275,41.49039589,11.14237502,10.26026846
CoalOldUns,2032,1990.225638,41.49039589,11.36958682,10.26026846
CoalOldUns,2033,1952.911263,41.49039589,11.59679861,10.26026846
CoalOldUns,2034,1934.819445,41.49039589,11.8240104,10.26026846
CoalOldUns,2035,1916.727626,41.49039589,12.05122218,10.26026846
CoalOldUns,2036,1897.505069,41.49039589,12.30208237,10.26026846
CoalOldUns,2037,1879.413251,41.49039589,12.55294255,10.26026846
CoalOldUns,2038,1861.321433,41.49039589,12.80380272,10.26026846
CoalOldUns,2039,1845.491092,41.49039589,13.0546629,10.26026846
CoalOldUns,2040,1827.399273,41.49039589,13.30552308,10.26026846
CoalOldUns,2041,1807.045978,41.49039589,13.58249298,10.26026846
CoalOldUns,2042,1790.084897,41.49039589,13.85946288,10.26026846
CoalOldUns,2043,1773.123818,41.49039589,14.13643279,10.26026846
CoalOldUns,2044,1756.162739,41.49039589,14.4134027,10.26026846
CoalOldUns,2045,1741.463136,41.49039589,14.6903726,10.26026846
CoalOldUns,2046,1724.502056,41.49039589,14.99616976,10.26026846
CoalOldUns,2047,1705.279499,41.49039589,15.30196691,10.26026846
CoalOldUns,2048,1686.056942,41.49039589,15.60776407,10.26026846
CoalOldUns,2049,1667.965124,41.49039589,15.91356123,10.26026846
CoalOldUns,2050,1627.258533,41.49039589,16.21935838,10.26026846
CofireNew,2010,3389.016969,81.18703486,8.887605766,8.83
CofireNew,2011,3379.97106,81.18703486,8.887605766,8.790333333
CofireNew,2012,3370.92515,81.18703486,8.887605766,8.750666667
CofireNew,2013,3361.879241,81.18703486,8.887605766,8.711
CofireNew,2014,3352.833332,81.18703486,8.887605766,8.671333333
CofireNew,2015,3343.787423,81.18703486,8.887605766,8.631666667
CofireNew,2016,3334.741514,81.18703486,8.887605766,8.592
CofireNew,2017,3325.695605,81.18703486,8.887605766,8.552333333
CofireNew,2018,3316.649695,81.18703486,8.887605766,8.512666667
CofireNew,2019,3307.603786,81.18703486,8.887605766,8.473
CofireNew,2020,3298.557876,81.18703486,8.887605766,8.473
CofireNew,2021,3289.511968,81.18703486,8.887605766,8.473
CofireNew,2022,3280.466059,81.18703486,8.887605766,8.473
CofireNew,2023,3261.243502,81.18703486,8.887605766,8.473
CofireNew,2024,3261.243502,81.18703486,8.887605766,8.473
CofireNew,2025,3244.282421,80.73473941,8.819761448,8.473
CofireNew,2026,3213.752478,80.28244395,8.763224515,8.386
CofireNew,2027,3183.222535,79.83014848,8.695380197,8.3
CofireNew,2028,3151.561853,79.37785302,8.627535878,8.213
CofireNew,2029,3119.90117,78.92555757,8.570998945,8.126
CofireNew,2030,3084.848272,78.47326211,8.503154627,8.04
CofireNew,2031,3054.318329,78.02096665,8.435310308,7.953
CofireNew,2032,3018.134693,77.5686712,8.378773376,7.866
CofireNew,2033,2980.820317,77.11637574,8.310929057,7.78
CofireNew,2034,2962.728498,77.11637574,8.310929057,7.78
CofireNew,2035,2944.636681,77.11637574,8.310929057,7.78
CofireNew,2036,2925.414123,77.11637574,8.310929057,7.78
CofireNew,2037,2907.322305,77.11637574,8.310929057,7.78
CofireNew,2038,2889.230487,77.11637574,8.310929057,7.78
CofireNew,2039,2873.400145,77.11637574,8.310929057,7.78
CofireNew,2040,2855.308328,77.11637574,8.310929057,7.78
CofireNew,2041,2834.955032,77.11637574,8.310929057,7.78
CofireNew,2042,2817.993952,77.11637574,8.310929057,7.78
CofireNew,2043,2801.032872,77.11637574,8.310929057,7.78
CofireNew,2044,2784.071792,77.11637574,8.310929057,7.78
CofireNew,2045,2769.37219,77.11637574,8.310929057,7.78
CofireNew,2046,2752.41111,77.11637574,8.310929057,7.78
CofireNew,2047,2733.188553,77.11637574,8.310929057,7.78
CofireNew,2048,2713.965996,77.11637574,8.310929057,7.78
CofireNew,2049,2695.874178,77.11637574,8.310929057,7.78
CofireNew,2050,2655.167586,77.11637574,8.310929057,7.78
CofireOld,2010,3389.016969,41.49039589,7.345591952,10.74020434
CofireOld,2011,3379.97106,41.49039589,7.498498976,10.74020434
CofireOld,2012,3370.92515,41.49039589,7.651405997,10.74020434
CofireOld,2013,3361.879241,41.49039589,7.804313019,10.74020434
CofireOld,2014,3352.833332,41.49039589,7.957220041,10.74020434
CofireOld,2015,3343.787423,41.49039589,8.110127063,10.74020434
CofireOld,2016,3334.741514,41.49039589,8.27894877,10.74020434
CofireOld,2017,3325.695605,41.49039589,8.447770478,10.74020434
CofireOld,2018,3316.649695,41.49039589,8.616592186,10.74020434
CofireOld,2019,3307.603786,41.49039589,8.785413895,10.74020434
CofireOld,2020,3298.557876,41.49039589,8.954235602,10.74020434
CofireOld,2021,3289.511968,41.49039589,9.140628409,10.74020434
CofireOld,2022,3280.466059,41.49039589,9.327021215,10.74020434
CofireOld,2023,3261.243502,41.49039589,9.513414022,10.74020434
CofireOld,2024,3261.243502,41.49039589,9.699806829,10.74020434
CofireOld,2025,3244.282421,41.49039589,9.886199635,10.74020434
CofireOld,2026,3213.752478,41.49039589,10.09199235,10.74020434
CofireOld,2027,3183.222535,41.49039589,10.29778508,10.74020434
CofireOld,2028,3151.561853,41.49039589,10.50357779,10.74020434
CofireOld,2029,3119.90117,41.49039589,10.70937051,10.74020434
CofireOld,2030,3084.848272,41.49039589,10.91516323,10.74020434
CofireOld,2031,3054.318329,41.49039589,11.14237502,10.74020434
CofireOld,2032,3018.134693,41.49039589,11.36958682,10.74020434
CofireOld,2033,2980.820317,41.49039589,11.59679861,10.74020434
CofireOld,2034,2962.728498,41.49039589,11.8240104,10.74020434
CofireOld,2035,2944.636681,41.49039589,12.05122218,10.74020434
CofireOld,2036,2925.414123,41.49039589,12.30208237,10.74020434
CofireOld,2037,2907.322305,41.49039589,12.55294255,10.74020434
CofireOld,2038,2889.230487,41.49039589,12.80380272,10.74020434
CofireOld,2039,2873.400145,41.49039589,13.0546629,10.74020434
CofireOld,2040,2855.308328,41.49039589,13.30552308,10.74020434
CofireOld,2041,2834.955032,41.49039589,13.58249298,10.74020434
CofireOld,2042,2817.993952,41.49039589,13.85946288,10.74020434
CofireOld,2043,2801.032872,41.49039589,14.13643279,10.74020434
CofireOld,2044,2784.071792,41.49039589,14.4134027,10.74020434
CofireOld,2045,2769.37219,41.49039589,14.6903726,10.74020434
CofireOld,2046,2752.41111,41.49039589,14.99616976,10.74020434
CofireOld,2047,2733.188553,41.49039589,15.30196691,10.74020434
CofireOld,2048,2713.965996,41.49039589,15.60776407,10.74020434
CofireOld,2049,2695.874178,41.49039589,15.91356123,10.74020434
CofireOld,2050,2655.167586,41.49039589,16.21935838,10.74020434
