Tech,Geo class,Depth,Year,Cap cost 1000$/MW,Fixed O&M 1000$/MW-yr,Var O&M $/MWh
egs,8,nearfield,2015,21850.2055,994.392714,0
egs,9,nearfield,2015,32398.95852,1668.873814,0
egs,10,nearfield,2015,32398.95852,1668.873814,0
geohydro,1,allkm,2015,2254.746859,115.6823762,0
geohydro,2,allkm,2015,2957.932007,135.5170569,0
geohydro,3,allkm,2015,3214.61587,144.8541816,0
geohydro,4,allkm,2015,3749.526798,160.8990475,0
geohydro,5,allkm,2015,3391.553596,158.0192369,0
geohydro,6,allkm,2015,4086.746836,185.1780151,0
geohydro,7,allkm,2015,4911.06721,217.3977059,0
geohydro,8,allkm,2015,6514.049327,293.6323509,0
geohydro,9,allkm,2015,9644.815108,398.5791458,0
geohydro,10,allkm,2015,17620.7078,721.9362573,0
egs,1,allkm,2016,14947.66092,334.0230485,0
egs,2,allkm,2016,17147.79393,387.7574536,0
egs,3,allkm,2016,17678.59683,416.5067432,0
egs,4,allkm,2016,18321.61561,451.8769783,0
egs,5,allkm,2016,21689.7972,544.8397869,0
egs,6,allkm,2016,26984.51176,695.9267236,0
egs,7,allkm,2016,33670.07676,943.9670397,0
egs,8,allkm,2016,43824.17981,1319.062335,0
egs,9,allkm,2016,68073.41041,2465.20162,0
egs,10,allkm,2016,68073.41041,2465.20162,0
egs,1,nearfield,2016,6823.144204,230.685959,0
egs,2,nearfield,2016,6738.347355,234.8486551,0
egs,3,nearfield,2016,7570.920922,252.9231117,0
egs,4,nearfield,2016,8383.778191,297.6049153,0
egs,5,nearfield,2016,7267.539235,274.9332888,0
egs,6,nearfield,2016,10391.1061,411.5993817,0
egs,7,nearfield,2016,18330.58873,810.3027964,0
egs,8,nearfield,2016,21850.2055,994.392714,0
egs,9,nearfield,2016,32398.95852,1668.873814,0
egs,10,nearfield,2016,32398.95852,1668.873814,0
geohydro,1,allkm,2016,2254.746859,115.6823762,0
geohydro,2,allkm,2016,2957.932007,135.5170569,0
geohydro,3,allkm,2016,3214.61587,144.8541816,0
geohydro,4,allkm,2016,3749.526798,160.8990475,0
geohydro,5,allkm,2016,3391.553596,158.0192369,0
geohydro,6,allkm,2016,4086.746836,185.1780151,0
geohydro,7,allkm,2016,4911.06721,217.3977059,0
geohydro,8,allkm,2016,6514.049327,293.6323509,0
geohydro,9,allkm,2016,9644.815108,398.5791458,0
geohydro,10,allkm,2016,17620.7078,721.9362573,0
egs,1,allkm,2017,14947.66092,334.0230485,0
egs,2,allkm,2017,17147.79393,387.7574536,0
egs,3,allkm,2017,17678.59683,416.5067432,0
egs,4,allkm,2017,18321.61561,451.8769783,0
egs,5,allkm,2017,21689.7972,544.8397869,0
egs,6,allkm,2017,26984.51176,695.9267236,0
egs,7,allkm,2017,33670.07676,943.9670397,0
egs,8,allkm,2017,43824.17981,1319.062335,0
egs,9,allkm,2017,68073.41041,2465.20162,0
egs,10,allkm,2017,68073.41041,2465.20162,0
egs,1,nearfield,2017,6823.144204,230.685959,0
egs,2,nearfield,2017,6738.347355,234.8486551,0
egs,3,nearfield,2017,7570.920922,252.9231117,0
egs,4,nearfield,2017,8383.778191,297.6049153,0
egs,5,nearfield,2017,7267.539235,274.9332888,0
egs,6,nearfield,2017,10391.1061,411.5993817,0
egs,7,nearfield,2017,18330.58873,810.3027964,0
egs,8,nearfield,2017,21850.2055,994.392714,0
egs,9,nearfield,2017,32398.95852,1668.873814,0
egs,10,nearfield,2017,32398.95852,1668.873814,0
geohydro,1,allkm,2017,2254.746859,115.6823762,0
geohydro,2,allkm,2017,2957.932007,135.5170569,0
geohydro,3,allkm,2017,3214.61587,144.8541816,0
geohydro,4,allkm,2017,3749.526798,160.8990475,0
geohydro,5,allkm,2017,3391.553596,158.0192369,0
geohydro,6,allkm,2017,4086.746836,185.1780151,0
geohydro,7,allkm,2017,4911.06721,217.3977059,0
geohydro,8,allkm,2017,6514.049327,293.6323509,0
geohydro,9,allkm,2017,9644.815108,398.5791458,0
geohydro,10,allkm,2017,17620.7078,721.9362573,0
egs,1,allkm,2018,14947.66092,334.0230485,0
egs,2,allkm,2018,17147.79393,387.7574536,0
egs,3,allkm,2018,17678.59683,416.5067432,0
egs,4,allkm,2018,18321.61561,451.8769783,0
egs,5,allkm,2018,21689.7972,544.8397869,0
egs,6,allkm,2018,26984.51176,695.9267236,0
egs,7,allkm,2018,33670.07676,943.9670397,0
egs,8,allkm,2018,43824.17981,1319.062335,0
egs,9,allkm,2018,68073.41041,2465.20162,0
egs,10,allkm,2018,68073.41041,2465.20162,0
egs,1,nearfield,2018,6823.144204,230.685959,0
egs,2,nearfield,2018,6738.347355,234.8486551,0
egs,3,nearfield,2018,7570.920922,252.9231117,0
egs,4,nearfield,2018,8383.778191,297.6049153,0
egs,5,nearfield,2018,7267.539235,274.9332888,0
egs,6,nearfield,2018,10391.1061,411.5993817,0
egs,7,nearfield,2018,18330.58873,810.3027964,0
egs,8,nearfield,2018,21850.2055,994.392714,0
egs,9,nearfield,2018,32398.95852,1668.873814,0
egs,10,nearfield,2018,32398.95852,1668.873814,0
geohydro,1,allkm,2018,2254.746859,115.6823762,0
geohydro,2,allkm,2018,2957.932007,135.5170569,0
geohydro,3,allkm,2018,3214.61587,144.8541816,0
geohydro,4,allkm,2018,3749.526798,160.8990475,0
geohydro,5,allkm,2018,3391.553596,158.0192369,0
geohydro,6,allkm,2018,4086.746836,185.1780151,0
geohydro,7,allkm,2018,4911.06721,217.3977059,0
geohydro,8,allkm,2018,6514.049327,293.6323509,0
geohydro,9,allkm,2018,9644.815108,398.5791458,0
geohydro,10,allkm,2018,17620.7078,721.9362573,0
egs,1,allkm,2019,14947.66092,334.0230485,0
egs,2,allkm,2019,17147.79393,387.7574536,0
egs,3,allkm,2019,17678.59683,416.5067432,0
egs,4,allkm,2019,18321.61561,451.8769783,0
egs,5,allkm,2019,21689.7972,544.8397869,0
egs,6,allkm,2019,26984.51176,695.9267236,0
egs,7,allkm,2019,33670.07676,943.9670397,0
egs,8,allkm,2019,43824.17981,1319.062335,0
egs,9,allkm,2019,68073.41041,2465.20162,0
egs,10,allkm,2019,68073.41041,2465.20162,0
egs,1,nearfield,2019,6823.144204,230.685959,0
egs,2,nearfield,2019,6738.347355,234.8486551,0
egs,3,nearfield,2019,7570.920922,252.9231117,0
egs,4,nearfield,2019,8383.778191,297.6049153,0
egs,5,nearfield,2019,7267.539235,274.9332888,0
egs,6,nearfield,2019,10391.1061,411.5993817,0
egs,7,nearfield,2019,18330.58873,810.3027964,0
egs,8,nearfield,2019,21850.2055,994.392714,0
egs,9,nearfield,2019,32398.95852,1668.873814,0
egs,10,nearfield,2019,32398.95852,1668.873814,0
geohydro,1,allkm,2019,2254.746859,115.6823762,0
geohydro,2,allkm,2019,2957.932007,135.5170569,0
geohydro,3,allkm,2019,3214.61587,144.8541816,0
geohydro,4,allkm,2019,3749.526798,160.8990475,0
geohydro,5,allkm,2019,3391.553596,158.0192369,0
geohydro,6,allkm,2019,4086.746836,185.1780151,0
geohydro,7,allkm,2019,4911.06721,217.3977059,0
geohydro,8,allkm,2019,6514.049327,293.6323509,0
geohydro,9,allkm,2019,9644.815108,398.5791458,0
geohydro,10,allkm,2019,17620.7078,721.9362573,0
egs,1,allkm,2020,14947.66092,334.0230485,0
egs,2,allkm,2020,17147.79393,387.7574536,0
egs,3,allkm,2020,17678.59683,416.5067432,0
egs,4,allkm,2020,18321.61561,451.8769783,0
egs,5,allkm,2020,21689.7972,544.8397869,0
egs,6,allkm,2020,26984.51176,695.9267236,0
egs,7,allkm,2020,33670.07676,943.9670397,0
egs,8,allkm,2020,43824.17981,1319.062335,0
egs,9,allkm,2020,68073.41041,2465.20162,0
egs,10,allkm,2020,68073.41041,2465.20162,0
egs,1,nearfield,2020,6823.144204,230.685959,0
egs,2,nearfield,2020,6738.347355,234.8486551,0
egs,3,nearfield,2020,7570.920922,252.9231117,0
egs,4,nearfield,2020,8383.778191,297.6049153,0
egs,5,nearfield,2020,7267.539235,274.9332888,0
egs,6,nearfield,2020,10391.1061,411.5993817,0
egs,7,nearfield,2020,18330.58873,810.3027964,0
egs,8,nearfield,2020,21850.2055,994.392714,0
egs,9,nearfield,2020,32398.95852,1668.873814,0
egs,10,nearfield,2020,32398.95852,1668.873814,0
geohydro,1,allkm,2020,2254.746859,115.6823762,0
geohydro,2,allkm,2020,2957.932007,135.5170569,0
geohydro,3,allkm,2020,3214.61587,144.8541816,0
geohydro,4,allkm,2020,3749.526798,160.8990475,0
geohydro,5,allkm,2020,3391.553596,158.0192369,0
geohydro,6,allkm,2020,4086.746836,185.1780151,0
geohydro,7,allkm,2020,4911.06721,217.3977059,0
geohydro,8,allkm,2020,6514.049327,293.6323509,0
geohydro,9,allkm,2020,9644.815108,398.5791458,0
geohydro,10,allkm,2020,17620.7078,721.9362573,0
egs,1,allkm,2021,14947.66092,334.0230485,0
egs,2,allkm,2021,17147.79393,387.7574536,0
egs,3,allkm,2021,17678.59683,416.5067432,0
egs,4,allkm,2021,18321.61561,451.8769783,0
egs,5,allkm,2021,21689.7972,544.8397869,0
egs,6,allkm,2021,26984.51176,695.9267236,0
egs,7,allkm,2021,33670.07676,943.9670397,0
egs,8,allkm,2021,43824.17981,1319.062335,0
egs,9,allkm,2021,68073.41041,2465.20162,0
egs,10,allkm,2021,68073.41041,2465.20162,0
egs,1,nearfield,2021,6823.144204,230.685959,0
egs,2,nearfield,2021,6738.347355,234.8486551,0
egs,3,nearfield,2021,7570.920922,252.9231117,0
egs,4,nearfield,2021,8383.778191,297.6049153,0
egs,5,nearfield,2021,7267.539235,274.9332888,0
egs,6,nearfield,2021,10391.1061,411.5993817,0
egs,7,nearfield,2021,18330.58873,810.3027964,0
egs,8,nearfield,2021,21850.2055,994.392714,0
egs,9,nearfield,2021,32398.95852,1668.873814,0
egs,10,nearfield,2021,32398.95852,1668.873814,0
geohydro,1,allkm,2021,2254.746859,115.6823762,0
geohydro,2,allkm,2021,2957.932007,135.5170569,0
geohydro,3,allkm,2021,3214.61587,144.8541816,0
geohydro,4,allkm,2021,3749.526798,160.8990475,0
geohydro,5,allkm,2021,3391.553596,158.0192369,0
geohydro,6,allkm,2021,4086.746836,185.1780151,0
geohydro,7,allkm,2021,4911.06721,217.3977059,0
geohydro,8,allkm,2021,6514.049327,293.6323509,0
geohydro,9,allkm,2021,9644.815108,398.5791458,0
geohydro,10,allkm,2021,17620.7078,721.9362573,0
egs,1,allkm,2022,15470.82905,334.0230485,0
egs,2,allkm,2022,17747.96671,387.7574536,0
egs,3,allkm,2022,18297.34772,416.5067432,0
egs,4,allkm,2022,18962.87216,451.8769783,0
egs,5,allkm,2022,22448.9401,544.8397869,0
egs,6,allkm,2022,27928.96967,695.9267236,0
egs,7,allkm,2022,34848.52945,943.9670397,0
egs,8,allkm,2022,45358.0261,1319.062335,0
egs,9,allkm,2022,70455.97977,2465.20162,0
egs,10,allkm,2022,70455.97977,2465.20162,0
egs,1,nearfield,2022,7061.954251,230.685959,0
egs,2,nearfield,2022,6974.189512,234.8486551,0
egs,3,nearfield,2022,7835.903154,252.9231117,0
egs,4,nearfield,2022,8677.210427,297.6049153,0
egs,5,nearfield,2022,7521.903109,274.9332888,0
egs,6,nearfield,2022,10754.79482,411.5993817,0
egs,7,nearfield,2022,18972.15933,810.3027964,0
egs,8,nearfield,2022,22614.9627,994.392714,0
egs,9,nearfield,2022,33532.92207,1668.873814,0
egs,10,nearfield,2022,33532.92207,1668.873814,0
geohydro,1,allkm,2022,2333.662999,115.6823762,0
geohydro,2,allkm,2022,3061.459627,135.5170569,0
geohydro,3,allkm,2022,3327.127425,144.8541816,0
geohydro,4,allkm,2022,3880.760236,160.8990475,0
geohydro,5,allkm,2022,3510.257972,158.0192369,0
geohydro,6,allkm,2022,4229.782975,185.1780151,0
geohydro,7,allkm,2022,5082.954563,217.3977059,0
geohydro,8,allkm,2022,6742.041053,293.6323509,0
geohydro,9,allkm,2022,9982.383636,398.5791458,0
geohydro,10,allkm,2022,18237.43257,721.9362573,0
egs,1,allkm,2023,15393.4749,334.0230485,0
egs,2,allkm,2023,17659.22688,387.7574536,0
egs,3,allkm,2023,18205.86098,416.5067432,0
egs,4,allkm,2023,18868.05779,451.8769783,0
egs,5,allkm,2023,22336.6954,544.8397869,0
egs,6,allkm,2023,27789.32483,695.9267236,0
egs,7,allkm,2023,34674.2868,943.9670397,0
egs,8,allkm,2023,45131.23597,1319.062335,0
egs,9,allkm,2023,70103.69987,2465.20162,0
egs,10,allkm,2023,70103.69987,2465.20162,0
egs,1,nearfield,2023,7026.64448,230.685959,0
egs,2,nearfield,2023,6939.318565,234.8486551,0
egs,3,nearfield,2023,7796.723638,252.9231117,0
egs,4,nearfield,2023,8633.824375,297.6049153,0
egs,5,nearfield,2023,7484.293593,274.9332888,0
egs,6,nearfield,2023,10701.02084,411.5993817,0
egs,7,nearfield,2023,18877.29853,810.3027964,0
egs,8,nearfield,2023,22501.88788,994.392714,0
egs,9,nearfield,2023,33365.25746,1668.873814,0
egs,10,nearfield,2023,33365.25746,1668.873814,0
geohydro,1,allkm,2023,2321.994684,115.6823762,0
geohydro,2,allkm,2023,3046.152329,135.5170569,0
geohydro,3,allkm,2023,3310.491788,144.8541816,0
geohydro,4,allkm,2023,3861.356434,160.8990475,0
geohydro,5,allkm,2023,3492.706682,158.0192369,0
geohydro,6,allkm,2023,4208.63406,185.1780151,0
geohydro,7,allkm,2023,5057.53979,217.3977059,0
geohydro,8,allkm,2023,6708.330848,293.6323509,0
geohydro,9,allkm,2023,9932.471718,398.5791458,0
geohydro,10,allkm,2023,18146.24541,721.9362573,0
egs,1,allkm,2024,15316.50753,334.0230485,0
egs,2,allkm,2024,17570.93075,387.7574536,0
egs,3,allkm,2024,18114.83167,416.5067432,0
egs,4,allkm,2024,18773.71751,451.8769783,0
egs,5,allkm,2024,22225.01193,544.8397869,0
egs,6,allkm,2024,27650.3782,695.9267236,0
egs,7,allkm,2024,34500.91537,943.9670397,0
egs,8,allkm,2024,44905.57979,1319.062335,0
egs,9,allkm,2024,69753.18137,2465.20162,0
egs,10,allkm,2024,69753.18137,2465.20162,0
egs,1,nearfield,2024,6991.511257,230.685959,0
egs,2,nearfield,2024,6904.621972,234.8486551,0
egs,3,nearfield,2024,7757.74002,252.9231117,0
egs,4,nearfield,2024,8590.655253,297.6049153,0
egs,5,nearfield,2024,7446.872125,274.9332888,0
egs,6,nearfield,2024,10647.51574,411.5993817,0
egs,7,nearfield,2024,18782.91204,810.3027964,0
egs,8,nearfield,2024,22389.37844,994.392714,0
egs,9,nearfield,2024,33198.43117,1668.873814,0
egs,10,nearfield,2024,33198.43117,1668.873814,0
geohydro,1,allkm,2024,2310.384711,115.6823762,0
geohydro,2,allkm,2024,3030.921567,135.5170569,0
geohydro,3,allkm,2024,3293.939329,144.8541816,0
geohydro,4,allkm,2024,3842.049652,160.8990475,0
geohydro,5,allkm,2024,3475.243149,158.0192369,0
geohydro,6,allkm,2024,4187.59089,185.1780151,0
geohydro,7,allkm,2024,5032.252091,217.3977059,0
geohydro,8,allkm,2024,6674.789194,293.6323509,0
geohydro,9,allkm,2024,9882.80936,398.5791458,0
geohydro,10,allkm,2024,18055.51418,721.9362573,0
egs,1,allkm,2025,15239.92499,334.0230485,0
egs,2,allkm,2025,17483.07609,387.7574536,0
egs,3,allkm,2025,18024.25752,416.5067432,0
egs,4,allkm,2025,18679.84892,451.8769783,0
egs,5,allkm,2025,22113.88687,544.8397869,0
egs,6,allkm,2025,27512.12631,695.9267236,0
egs,7,allkm,2025,34328.41079,943.9670397,0
egs,8,allkm,2025,44681.05189,1319.062335,0
egs,9,allkm,2025,69404.41547,2465.20162,0
egs,10,allkm,2025,69404.41547,2465.20162,0
egs,1,nearfield,2025,6956.553701,230.685959,0
egs,2,nearfield,2025,6870.098862,234.8486551,0
egs,3,nearfield,2025,7718.95132,252.9231117,0
egs,4,nearfield,2025,8547.701977,297.6049153,0
egs,5,nearfield,2025,7409.637764,274.9332888,0
egs,6,nearfield,2025,10594.27816,411.5993817,0
egs,7,nearfield,2025,18688.99748,810.3027964,0
egs,8,nearfield,2025,22277.43155,994.392714,0
egs,9,nearfield,2025,33032.43901,1668.873814,0
egs,10,nearfield,2025,33032.43901,1668.873814,0
geohydro,1,allkm,2025,2298.832787,115.6823762,0
geohydro,2,allkm,2025,3015.766959,135.5170569,0
geohydro,3,allkm,2025,3277.469632,144.8541816,0
geohydro,4,allkm,2025,3822.839404,160.8990475,0
geohydro,5,allkm,2025,3457.866933,158.0192369,0
geohydro,6,allkm,2025,4166.652936,185.1780151,0
geohydro,7,allkm,2025,5007.09083,217.3977059,0
geohydro,8,allkm,2025,6641.415248,293.6323509,0
geohydro,9,allkm,2025,9833.395313,398.5791458,0
geohydro,10,allkm,2025,17965.23661,721.9362573,0
egs,1,allkm,2026,15163.72537,334.0230485,0
egs,2,allkm,2026,17395.66071,387.7574536,0
egs,3,allkm,2026,17934.13623,416.5067432,0
egs,4,allkm,2026,18586.44967,451.8769783,0
egs,5,allkm,2026,22003.31743,544.8397869,0
egs,6,allkm,2026,27374.56568,695.9267236,0
egs,7,allkm,2026,34156.76873,943.9670397,0
egs,8,allkm,2026,44457.64663,1319.062335,0
egs,9,allkm,2026,69057.39339,2465.20162,0
egs,10,allkm,2026,69057.39339,2465.20162,0
egs,1,nearfield,2026,6921.770932,230.685959,0
egs,2,nearfield,2026,6835.748368,234.8486551,0
egs,3,nearfield,2026,7680.356563,252.9231117,0
egs,4,nearfield,2026,8504.963467,297.6049153,0
egs,5,nearfield,2026,7372.589576,274.9332888,0
egs,6,nearfield,2026,10541.30677,411.5993817,0
egs,7,nearfield,2026,18595.55249,810.3027964,0
egs,8,nearfield,2026,22166.04439,994.392714,0
egs,9,nearfield,2026,32867.27682,1668.873814,0
egs,10,nearfield,2026,32867.27682,1668.873814,0
geohydro,1,allkm,2026,2287.338623,115.6823762,0
geohydro,2,allkm,2026,3000.688124,135.5170569,0
geohydro,3,allkm,2026,3261.082284,144.8541816,0
geohydro,4,allkm,2026,3803.725207,160.8990475,0
geohydro,5,allkm,2026,3440.577599,158.0192369,0
geohydro,6,allkm,2026,4145.819671,185.1780151,0
geohydro,7,allkm,2026,4982.055376,217.3977059,0
geohydro,8,allkm,2026,6608.208172,293.6323509,0
geohydro,9,allkm,2026,9784.228336,398.5791458,0
geohydro,10,allkm,2026,17875.41043,721.9362573,0
egs,1,allkm,2027,15087.90674,334.0230485,0
egs,2,allkm,2027,17308.68241,387.7574536,0
egs,3,allkm,2027,17844.46555,416.5067432,0
egs,4,allkm,2027,18493.51742,451.8769783,0
egs,5,allkm,2027,21893.30084,544.8397869,0
