i,t,capcost,fom,vom,rte
battery_6,2024,1892.647059,47.31617647,0,0.85
battery_6,2025,1835.576471,45.88941176,0,0.85
battery_6,2026,1792.715294,44.81788235,0,0.85
battery_6,2027,1749.854118,43.74635294,0,0.85
battery_6,2028,1706.992941,42.67482353,0,0.85
battery_6,2029,1664.131765,41.60329412,0,0.85
battery_6,2030,1621.270588,40.53176471,0,0.85
battery_6,2031,1601.004706,40.02511765,0,0.85
battery_6,2032,1580.738824,39.51847059,0,0.85
battery_6,2033,1560.472941,39.01182353,0,0.85
battery_6,2034,1540.207059,38.50517647,0,0.85
battery_6,2035,1519.941176,37.99852941,0,0.85
battery_6,2036,1499.675294,37.49188235,0,0.85
battery_6,2037,1479.409412,36.98523529,0,0.85
battery_6,2038,1459.143529,36.47858824,0,0.85
battery_6,2039,1438.877647,35.97194118,0,0.85
battery_6,2040,1418.611765,35.46529412,0,0.85
battery_6,2041,1398.345882,34.95864706,0,0.85
battery_6,2042,1378.08,34.452,0,0.85
battery_6,2043,1357.814118,33.94535294,0,0.85
battery_6,2044,1337.548235,33.43870588,0,0.85
battery_6,2045,1317.282353,32.93205882,0,0.85
battery_6,2046,1297.016471,32.42541176,0,0.85
battery_6,2047,1276.750588,31.91876471,0,0.85
battery_6,2048,1256.484706,31.41211765,0,0.85
battery_6,2049,1236.218824,30.90547059,0,0.85
battery_6,2050,1215.952941,30.39882353,0,0.85
battery_8,2010,4608,115.2,0,0.85
battery_8,2011,4608,115.2,0,0.85
battery_8,2012,4608,115.2,0,0.85
battery_8,2013,4608,115.2,0,0.85
battery_8,2014,4608,115.2,0,0.85
battery_8,2015,4608,115.2,0,0.85
battery_8,2016,4608,115.2,0,0.85
battery_8,2017,4608,115.2,0,0.85
battery_8,2018,2975,74.3700848,0,0.85
battery_8,2019,2812,70.3,0,0.85
battery_8,2020,2738.316578,68.45791444,0,0.85
battery_8,2021,2664.633155,66.61582888,0,0.85
battery_8,2022,2590.949733,64.77374332,0,0.85
battery_8,2023,2517.26631,62.93165775,0,0.85
battery_8,2024,2443.582888,61.08957219,0,0.85
battery_8,2025,2369.899465,59.24748663,0,0.85
battery_8,2026,2314.561711,57.86404278,0,0.85
battery_8,2027,2259.223957,56.48059893,0,0.85
battery_8,2028,2203.886203,55.09715508,0,0.85
battery_8,2029,2148.548449,53.71371123,0,0.85
battery_8,2030,2093.210695,52.33026738,0,0.85
battery_8,2031,2067.045561,51.67613904,0,0.85
battery_8,2032,2040.880428,51.0220107,0,0.85
battery_8,2033,2014.715294,50.36788235,0,0.85
battery_8,2034,1988.55016,49.71375401,0,0.85
battery_8,2035,1962.385027,49.05962567,0,0.85
battery_8,2036,1936.219893,48.40549733,0,0.85
battery_8,2037,1910.054759,47.75136898,0,0.85
battery_8,2038,1883.889626,47.09724064,0,0.85
battery_8,2039,1857.724492,46.4431123,0,0.85
battery_8,2040,1831.559358,45.78898396,0,0.85
battery_8,2041,1805.394225,45.13485561,0,0.85
battery_8,2042,1779.229091,44.48072727,0,0.85
battery_8,2043,1753.063957,43.82659893,0,0.85
battery_8,2044,1726.898824,43.17247059,0,0.85
battery_8,2045,1700.73369,42.51834225,0,0.85
battery_8,2046,1674.568556,41.8642139,0,0.85
battery_8,2047,1648.403422,41.21008556,0,0.85
battery_8,2048,1622.238289,40.55595722,0,0.85
battery_8,2049,1596.073155,39.90182888,0,0.85
battery_8,2050,1569.908021,39.24770053,0,0.85
battery_10,2010,5120,128,0,0.85
battery_10,2011,5120,128,0,0.85
battery_10,2012,5120,128,0,0.85
battery_10,2013,5120,128,0,0.85
battery_10,2014,5120,128,0,0.85
battery_10,2015,5120,128,0,0.85
battery_10,2016,5120,128,0,0.85
battery_10,2017,5120,128,0,0.85
battery_10,2018,3646,91.1377355,0,0.85
battery_10,2019,3446,86.15,0,0.85
battery_10,2020,3355.703743,83.89259358,0,0.85
battery_10,2021,3265.407487,81.63518717,0,0.85
battery_10,2022,3175.11123,79.37778075,0,0.85
battery_10,2023,3084.814973,77.12037433,0,0.85
battery_10,2024,2994.518717,74.86296791,0,0.85
battery_10,2025,2904.22246,72.6055615,0,0.85
battery_10,2026,2836.408128,70.91020321,0,0.85
battery_10,2027,2768.593797,69.21484492,0,0.85
battery_10,2028,2700.779465,67.51948663,0,0.85
battery_10,2029,2632.965134,65.82412834,0,0.85
battery_10,2030,2565.150802,64.12877005,0,0.85
battery_10,2031,2533.086417,63.32716043,0,0.85
battery_10,2032,2501.022032,62.5255508,0,0.85
battery_10,2033,2468.957647,61.72394118,0,0.85
battery_10,2034,2436.893262,60.92233155,0,0.85
battery_10,2035,2404.828877,60.12072193,0,0.85
battery_10,2036,2372.764492,59.3191123,0,0.85
battery_10,2037,2340.700107,58.51750267,0,0.85
battery_10,2038,2308.635722,57.71589305,0,0.85
battery_10,2039,2276.571337,56.91428342,0,0.85
battery_10,2040,2244.506952,56.1126738,0,0.85
battery_10,2041,2212.442567,55.31106417,0,0.85
battery_10,2042,2180.378182,54.50945455,0,0.85
battery_10,2043,2148.313797,53.70784492,0,0.85
battery_10,2044,2116.249412,52.90623529,0,0.85
battery_10,2045,2084.185027,52.10462567,0,0.85
battery_10,2046,2052.120642,51.30301604,0,0.85
battery_10,2047,2020.056257,50.50140642,0,0.85
battery_10,2048,1987.991872,49.69979679,0,0.85
battery_10,2049,1955.927487,48.89818717,0,0.85
battery_10,2050,1923.863102,48.09657754,0,0.85
