i,t,capcost,fom,vom,heatrate
Coal-new,2037,2603.6,71.5,7.95,8.182
Coal-new,2038,2578.1,70.9,7.93,8.182
Coal-new,2039,2552.7,70.3,7.9,8.182
Coal-new,2040,2527.2,69.7,7.87,8.182
Coal-new,2041,2501.8,69.1,7.85,8.182
Coal-new,2042,2476.3,68.5,7.82,8.182
Coal-new,2043,2450.9,67.9,7.79,8.182
Coal-new,2044,2425.4,67.4,7.76,8.182
Coal-new,2045,2400,66.8,7.74,8.182
Coal-new,2046,2374.5,66.2,7.71,8.182
Coal-new,2047,2349.1,65.6,7.68,8.182
Coal-new,2048,2323.6,65,7.66,8.182
Coal-new,2049,2298.2,64.4,7.63,8.182
Coal-new,2050,2272.7,71.8,7.6,8.182
CoalOldScr,2010,2804.860033,38.41703323,6.80147403,9.984242986
CoalOldScr,2011,2796.484191,38.41703323,6.943054607,9.984242986
CoalOldScr,2012,2788.108349,38.41703323,7.084635182,9.984242986
CoalOldScr,2013,2779.732508,38.41703323,7.226215758,9.984242986
CoalOldScr,2014,2771.356666,38.41703323,7.367796334,9.984242986
CoalOldScr,2015,2762.980824,38.41703323,7.50937691,9.984242986
CoalOldScr,2016,2754.604982,38.41703323,7.665693306,9.984242986
CoalOldScr,2017,2746.22914,38.41703323,7.822009702,9.984242986
CoalOldScr,2018,2737.853298,38.41703323,7.978326098,9.984242986
CoalOldScr,2019,2729.477457,38.41703323,8.134642495,9.984242986
CoalOldScr,2020,2721.101615,38.41703323,8.290958891,9.984242986
CoalOldScr,2021,2712.725773,38.41703323,8.463544823,9.984242986
CoalOldScr,2022,2704.349931,38.41703323,8.636130755,9.984242986
CoalOldScr,2023,2686.551267,38.41703323,8.808716687,9.984242986
CoalOldScr,2024,2686.551267,38.41703323,8.981302619,9.984242986
CoalOldScr,2025,2670.846564,38.41703323,9.153888551,9.984242986
CoalOldScr,2026,2642.578098,38.41703323,9.344437365,9.984242986
CoalOldScr,2027,2614.309631,38.41703323,9.534986181,9.984242986
CoalOldScr,2028,2584.994185,38.41703323,9.725534995,9.984242986
CoalOldScr,2029,2555.678739,38.41703323,9.91608381,9.984242986
CoalOldScr,2030,2523.222351,38.41703323,10.10663262,9.984242986
CoalOldScr,2031,2494.953885,38.41703323,10.31701391,9.984242986
CoalOldScr,2032,2461.450518,38.41703323,10.5273952,9.984242986
CoalOldScr,2033,2426.90017,38.41703323,10.73777649,9.984242986
CoalOldScr,2034,2410.148487,38.41703323,10.94815778,9.984242986
CoalOldScr,2035,2393.396803,38.41703323,11.15853906,9.984242986
CoalOldScr,2036,2375.598139,38.41703323,11.39081701,9.984242986
CoalOldScr,2037,2358.846456,38.41703323,11.62309495,9.984242986
CoalOldScr,2038,2342.094772,38.41703323,11.85537289,9.984242986
CoalOldScr,2039,2327.437049,38.41703323,12.08765083,9.984242986
CoalOldScr,2040,2310.685365,38.41703323,12.31992878,9.984242986
CoalOldScr,2041,2291.839721,38.41703323,12.57638239,9.984242986
CoalOldScr,2042,2276.135017,38.41703323,12.832836,9.984242986
CoalOldScr,2043,2260.430314,38.41703323,13.08928962,9.984242986
CoalOldScr,2044,2244.725611,38.41703323,13.34574324,9.984242986
CoalOldScr,2045,2231.114868,38.41703323,13.60219685,9.984242986
CoalOldScr,2046,2215.410164,38.41703323,13.88534237,9.984242986
CoalOldScr,2047,2197.6115,38.41703323,14.16848788,9.984242986
CoalOldScr,2048,2179.812836,38.41703323,14.4516334,9.984242986
CoalOldScr,2049,2163.061153,38.41703323,14.73477892,9.984242986
CoalOldScr,2050,2125.369864,38.41703323,15.01792443,9.984242986
CoalOldUns,2010,2186.211032,38.41703323,6.80147403,10.26026846
CoalOldUns,2011,2177.83519,38.41703323,6.943054607,10.26026846
CoalOldUns,2012,2169.459348,38.41703323,7.084635182,10.26026846
CoalOldUns,2013,2161.083507,38.41703323,7.226215758,10.26026846
CoalOldUns,2014,2152.707665,38.41703323,7.367796334,10.26026846
CoalOldUns,2015,2144.331823,38.41703323,7.50937691,10.26026846
CoalOldUns,2016,2135.955981,38.41703323,7.665693306,10.26026846
CoalOldUns,2017,2127.580139,38.41703323,7.822009702,10.26026846
CoalOldUns,2018,2119.204297,38.41703323,7.978326098,10.26026846
CoalOldUns,2019,2110.828456,38.41703323,8.134642495,10.26026846
CoalOldUns,2020,2102.452614,38.41703323,8.290958891,10.26026846
CoalOldUns,2021,2094.076772,38.41703323,8.463544823,10.26026846
CoalOldUns,2022,2085.70093,38.41703323,8.636130755,10.26026846
CoalOldUns,2023,2067.902266,38.41703323,8.808716687,10.26026846
CoalOldUns,2024,2067.902266,38.41703323,8.981302619,10.26026846
CoalOldUns,2025,2052.197563,38.41703323,9.153888551,10.26026846
CoalOldUns,2026,2023.929097,38.41703323,9.344437365,10.26026846
CoalOldUns,2027,1995.66063,38.41703323,9.534986181,10.26026846
CoalOldUns,2028,1966.345184,38.41703323,9.725534995,10.26026846
CoalOldUns,2029,1937.029738,38.41703323,9.91608381,10.26026846
CoalOldUns,2030,1904.57335,38.41703323,10.10663262,10.26026846
CoalOldUns,2031,1876.304884,38.41703323,10.31701391,10.26026846
CoalOldUns,2032,1842.801517,38.41703323,10.5273952,10.26026846
CoalOldUns,2033,1808.251169,38.41703323,10.73777649,10.26026846
CoalOldUns,2034,1791.499486,38.41703323,10.94815778,10.26026846
CoalOldUns,2035,1774.747802,38.41703323,11.15853906,10.26026846
CoalOldUns,2036,1756.949138,38.41703323,11.39081701,10.26026846
CoalOldUns,2037,1740.197455,38.41703323,11.62309495,10.26026846
CoalOldUns,2038,1723.445771,38.41703323,11.85537289,10.26026846
CoalOldUns,2039,1708.788048,38.41703323,12.08765083,10.26026846
CoalOldUns,2040,1692.036364,38.41703323,12.31992878,10.26026846
CoalOldUns,2041,1673.19072,38.41703323,12.57638239,10.26026846
CoalOldUns,2042,1657.486016,38.41703323,12.832836,10.26026846
CoalOldUns,2043,1641.781313,38.41703323,13.08928962,10.26026846
CoalOldUns,2044,1626.07661,38.41703323,13.34574324,10.26026846
CoalOldUns,2045,1612.465867,38.41703323,13.60219685,10.26026846
CoalOldUns,2046,1596.761163,38.41703323,13.88534237,10.26026846
CoalOldUns,2047,1578.962499,38.41703323,14.16848788,10.26026846
CoalOldUns,2048,1561.163835,38.41703323,14.4516334,10.26026846
CoalOldUns,2049,1544.412152,38.41703323,14.73477892,10.26026846
CoalOldUns,2050,1506.720864,38.41703323,15.01792443,10.26026846
CofireNew,2010,3137.978675,75.17318043,8.229264598,8.83
CofireNew,2011,3129.602833,75.17318043,8.229264598,8.790333333
CofireNew,2012,3121.226991,75.17318043,8.229264598,8.750666667
CofireNew,2013,3112.851149,75.17318043,8.229264598,8.711
CofireNew,2014,3104.475307,75.17318043,8.229264598,8.671333333
CofireNew,2015,3096.099466,75.17318043,8.229264598,8.631666667
CofireNew,2016,3087.723624,75.17318043,8.229264598,8.592
CofireNew,2017,3079.347782,75.17318043,8.229264598,8.552333333
CofireNew,2018,3070.97194,75.17318043,8.229264598,8.512666667
CofireNew,2019,3062.596098,75.17318043,8.229264598,8.473
CofireNew,2020,3054.220256,75.17318043,8.229264598,8.473
CofireNew,2021,3045.844415,75.17318043,8.229264598,8.473
CofireNew,2022,3037.468573,75.17318043,8.229264598,8.473
CofireNew,2023,3019.669909,75.17318043,8.229264598,8.473
CofireNew,2024,3019.669909,75.17318043,8.229264598,8.473
CofireNew,2025,3003.965205,74.75438834,8.166445785,8.473
CofireNew,2026,2975.696739,74.33559625,8.114096773,8.386
CofireNew,2027,2947.428273,73.91680415,8.05127796,8.3
CofireNew,2028,2918.112827,73.49801206,7.988459146,8.213
CofireNew,2029,2888.79738,73.07921997,7.936110134,8.126
CofireNew,2030,2856.340993,72.66042788,7.873291321,8.04
CofireNew,2031,2828.072527,72.24163579,7.810472507,7.953
CofireNew,2032,2794.56916,71.8228437,7.758123496,7.866
CofireNew,2033,2760.018812,71.40405161,7.695304682,7.78
CofireNew,2034,2743.267128,71.40405161,7.695304682,7.78
CofireNew,2035,2726.515445,71.40405161,7.695304682,7.78
CofireNew,2036,2708.716781,71.40405161,7.695304682,7.78
CofireNew,2037,2691.965097,71.40405161,7.695304682,7.78
CofireNew,2038,2675.213414,71.40405161,7.695304682,7.78
CofireNew,2039,2660.55569,71.40405161,7.695304682,7.78
CofireNew,2040,2643.804007,71.40405161,7.695304682,7.78
CofireNew,2041,2624.958363,71.40405161,7.695304682,7.78
CofireNew,2042,2609.253659,71.40405161,7.695304682,7.78
CofireNew,2043,2593.548956,71.40405161,7.695304682,7.78
CofireNew,2044,2577.844252,71.40405161,7.695304682,7.78
CofireNew,2045,2564.233509,71.40405161,7.695304682,7.78
CofireNew,2046,2548.528806,71.40405161,7.695304682,7.78
CofireNew,2047,2530.730142,71.40405161,7.695304682,7.78
CofireNew,2048,2512.931478,71.40405161,7.695304682,7.78
CofireNew,2049,2496.179794,71.40405161,7.695304682,7.78
CofireNew,2050,2458.488506,71.40405161,7.695304682,7.78
CofireOld,2010,3137.978675,38.41703323,6.80147403,10.74020434
CofireOld,2011,3129.602833,38.41703323,6.943054607,10.74020434
CofireOld,2012,3121.226991,38.41703323,7.084635182,10.74020434
CofireOld,2013,3112.851149,38.41703323,7.226215758,10.74020434
CofireOld,2014,3104.475307,38.41703323,7.367796334,10.74020434
CofireOld,2015,3096.099466,38.41703323,7.50937691,10.74020434
CofireOld,2016,3087.723624,38.41703323,7.665693306,10.74020434
CofireOld,2017,3079.347782,38.41703323,7.822009702,10.74020434
CofireOld,2018,3070.97194,38.41703323,7.978326098,10.74020434
CofireOld,2019,3062.596098,38.41703323,8.134642495,10.74020434
CofireOld,2020,3054.220256,38.41703323,8.290958891,10.74020434
CofireOld,2021,3045.844415,38.41703323,8.463544823,10.74020434
CofireOld,2022,3037.468573,38.41703323,8.636130755,10.74020434
CofireOld,2023,3019.669909,38.41703323,8.808716687,10.74020434
CofireOld,2024,3019.669909,38.41703323,8.981302619,10.74020434
CofireOld,2025,3003.965205,38.41703323,9.153888551,10.74020434
CofireOld,2026,2975.696739,38.41703323,9.344437365,10.74020434
CofireOld,2027,2947.428273,38.41703323,9.534986181,10.74020434
CofireOld,2028,2918.112827,38.41703323,9.725534995,10.74020434
CofireOld,2029,2888.79738,38.41703323,9.91608381,10.74020434
CofireOld,2030,2856.340993,38.41703323,10.10663262,10.74020434
CofireOld,2031,2828.072527,38.41703323,10.31701391,10.74020434
CofireOld,2032,2794.56916,38.41703323,10.5273952,10.74020434
CofireOld,2033,2760.018812,38.41703323,10.73777649,10.74020434
CofireOld,2034,2743.267128,38.41703323,10.94815778,10.74020434
CofireOld,2035,2726.515445,38.41703323,11.15853906,10.74020434
CofireOld,2036,2708.716781,38.41703323,11.39081701,10.74020434
CofireOld,2037,2691.965097,38.41703323,11.62309495,10.74020434
CofireOld,2038,2675.213414,38.41703323,11.85537289,10.74020434
CofireOld,2039,2660.55569,38.41703323,12.08765083,10.74020434
CofireOld,2040,2643.804007,38.41703323,12.31992878,10.74020434
CofireOld,2041,2624.958363,38.41703323,12.57638239,10.74020434
CofireOld,2042,2609.253659,38.41703323,12.832836,10.74020434
CofireOld,2043,2593.548956,38.41703323,13.08928962,10.74020434
CofireOld,2044,2577.844252,38.41703323,13.34574324,10.74020434
CofireOld,2045,2564.233509,38.41703323,13.60219685,10.74020434
CofireOld,2046,2548.528806,38.41703323,13.88534237,10.74020434
CofireOld,2047,2530.730142,38.41703323,14.16848788,10.74020434
CofireOld,2048,2512.931478,38.41703323,14.4516334,10.74020434
CofireOld,2049,2496.179794,38.41703323,14.73477892,10.74020434
CofireOld,2050,2458.488506,38.41703323,15.01792443,10.74020434
Gas-CC,2010,1056.716968,28.93517877,1.844220186,6.5375
Gas-CC,2011,1052.477382,28.93517877,1.844220186,6.518111111
Gas-CC,2012,1048.237795,28.93517877,1.844220186,6.498722222
Gas-CC,2013,1043.998209,28.93517877,1.844220186,6.479333333
Gas-CC,2014,1039.758622,28.93517877,1.844220186,6.459944444
Gas-CC,2015,1035.519035,28.93517877,1.844220186,6.440555556
Gas-CC,2016,1031.279449,28.93517877,1.844220186,6.421166667
Gas-CC,2017,1027.039862,28.93517877,1.844220186,6.401777778
Gas-CC,2018,1022.800275,28.93517877,1.844220186,6.382388889
Gas-CC,2019,1018.560689,28.93517877,1.844220186,6.363
Gas-CC,2020,991.4902767,29.31544641,1.821745598,6.363
Gas-CC,2021,1116.4,31.1,1.96,6.363
Gas-CC,2022,1116.4,31.1,1.96,6.363
Gas-CC,2023,1106.8,30.8,1.94,6.348
Gas-CC,2024,1097.1,30.5,1.93,6.332
Gas-CC,2025,1087.5,30.2,1.91,6.316
Gas-CC,2026,1077.8,29.9,1.9,6.3
Gas-CC,2027,1068.2,29.6,1.89,6.285
Gas-CC,2028,1058.6,29.3,1.87,6.269
Gas-CC,2029,1048.9,29,1.86,6.253
Gas-CC,2030,1039.3,28.7,1.84,6.238
Gas-CC,2031,1029.6,28.4,1.83,6.222
Gas-CC,2032,1020,28.1,1.81,6.206
Gas-CC,2033,1010.4,27.7,1.8,6.19
Gas-CC,2034,1000.7,27.4,1.79,6.175
Gas-CC,2035,991.1,27.1,1.77,6.159
Gas-CC,2036,982.9,26.9,1.76,6.159
Gas-CC,2037,974.8,26.7,1.75,6.159
Gas-CC,2038,966.6,26.5,1.74,6.159
Gas-CC,2039,958.5,26.3,1.73,6.159
Gas-CC,2040,950.3,26.1,1.72,6.159
Gas-CC,2041,942.2,25.9,1.71,6.159
Gas-CC,2042,934,25.7,1.7,6.159
Gas-CC,2043,925.9,25.5,1.69,6.159
Gas-CC,2044,917.7,25.3,1.68,6.159
Gas-CC,2045,909.5,25.1,1.67,6.159
Gas-CC,2046,901.4,24.9,1.66,6.159
Gas-CC,2047,893.2,24.7,1.65,6.159
Gas-CC,2048,885.1,24.5,1.64,6.159
Gas-CC,2049,876.9,24.3,1.63,6.159
Gas-CC,2050,868.8,24.1,1.62,6.159
Gas-CC-CCS_mod,2010,2381.5,63.7,4.63,7.22
Gas-CC-CCS_mod,2011,2381.5,63.7,4.63,7.22
Gas-CC-CCS_mod,2012,2381.5,63.7,4.63,7.22
Gas-CC-CCS_mod,2013,2381.5,63.7,4.63,7.22
Gas-CC-CCS_mod,2014,2381.5,63.7,4.63,7.22
Gas-CC-CCS_mod,2015,2381.5,63.7,4.63,7.22
Gas-CC-CCS_mod,2016,2381.5,63.7,4.63,7.22
Gas-CC-CCS_mod,2017,2381.5,63.7,4.63,7.22
Gas-CC-CCS_mod,2018,2381.5,63.7,4.63,7.22
Gas-CC-CCS_mod,2019,2381.5,63.7,4.63,7.22
Gas-CC-CCS_mod,2020,2381.5,63.7,4.63,7.22
Gas-CC-CCS_mod,2021,2381.5,63.7,4.63,7.22
Gas-CC-CCS_mod,2022,2381.5,63.7,4.63,7.22
Gas-CC-CCS_mod,2023,2358.7,63.2,4.6,7.22
Gas-CC-CCS_mod,2024,2335.9,62.6,4.57,7.22
Gas-CC-CCS_mod,2025,2313,62.1,4.54,7.22
Gas-CC-CCS_mod,2026,2290.2,61.5,4.51,7.22
Gas-CC-CCS_mod,2027,2267.4,60.9,4.48,7.22
Gas-CC-CCS_mod,2028,2244.6,60.4,4.45,7.22
Gas-CC-CCS_mod,2029,2221.8,59.8,4.43,7.22
Gas-CC-CCS_mod,2030,2198.9,59.3,4.4,7.22
Gas-CC-CCS_mod,2031,2176.1,58.7,4.37,7.22
Gas-CC-CCS_mod,2032,2153.3,58.1,4.34,7.22
Gas-CC-CCS_mod,2033,2130.5,57.6,4.31,7.22
Gas-CC-CCS_mod,2034,2107.7,57,4.28,7.22
Gas-CC-CCS_mod,2035,2084.8,56.5,4.25,7.22
Gas-CC-CCS_mod,2036,2062,55.9,4.22,7.22
Gas-CC-CCS_mod,2037,2039.2,55.4,4.19,7.22
Gas-CC-CCS_mod,2038,2016.4,54.8,4.17,7.22
Gas-CC-CCS_mod,2039,1993.6,54.2,4.14,7.22
Gas-CC-CCS_mod,2040,1970.7,53.7,4.11,7.22
Gas-CC-CCS_mod,2041,1947.9,53.1,4.08,7.22
Gas-CC-CCS_mod,2042,1925.1,52.6,4.05,7.22
Gas-CC-CCS_mod,2043,1902.3,52,4.02,7.22
Gas-CC-CCS_mod,2044,1879.5,51.5,3.99,7.22
Gas-CC-CCS_mod,2045,1856.6,50.9,3.96,7.22
Gas-CC-CCS_mod,2046,1833.8,50.3,3.93,7.22
Gas-CC-CCS_mod,2047,1811,49.8,3.9,7.22
Gas-CC-CCS_mod,2048,1788.2,49.2,3.88,7.22
Gas-CC-CCS_mod,2049,1765.4,48.7,3.85,7.22
Gas-CC-CCS_mod,2050,1742.5,48.1,3.82,7.22
Gas-CT,2010,981.4643057,22.15184016,5.235889493,10.2225
Gas-CT,2011,972.9851324,22.15184016,5.235889493,10.16633333
Gas-CT,2012,964.5059592,22.15184016,5.235889493,10.11016667
Gas-CT,2013,956.0267859,22.15184016,5.235889493,10.054
Gas-CT,2014,947.5476126,22.15184016,5.235889493,9.997833333
Gas-CT,2015,939.0684394,22.15184016,5.235889493,9.941666667
Gas-CT,2016,930.5892661,22.15184016,5.235889493,9.8855
Gas-CT,2017,922.1100928,22.15184016,5.235889493,9.829333333
Gas-CT,2018,913.6309196,22.15184016,5.235889493,9.773166667
Gas-CT,2019,905.1517463,22.15184016,5.235889493,9.717
Gas-CT,2020,880.5103724,21.98658481,5.17208233,9.717
Gas-CT,2021,1002.6,24,6.44,9.717
Gas-CT,2022,1002.6,24,6.44,9.717
Gas-CT,2023,994.6,23.8,6.44,9.717
Gas-CT,2024,986.7,23.7,6.44,9.717
Gas-CT,2025,978.8,23.6,6.44,9.717
Gas-CT,2026,970.9,23.4,6.44,9.717
Gas-CT,2027,962.9,23.3,6.44,9.717
Gas-CT,2028,955,23.2,6.44,9.717
Gas-CT,2029,947.1,23,6.44,9.717
Gas-CT,2030,939.2,22.9,6.44,9.717
Gas-CT,2031,931.3,22.8,6.44,9.717
Gas-CT,2032,923.3,22.6,6.44,9.717
Gas-CT,2033,915.4,22.5,6.44,9.717
Gas-CT,2034,907.5,22.4,6.44,9.717
Gas-CT,2035,899.6,22.3,6.44,9.717
Gas-CT,2036,891.6,22.1,6.44,9.717
Gas-CT,2037,883.7,22,6.44,9.717
Gas-CT,2038,875.8,21.9,6.44,9.717
Gas-CT,2039,867.9,21.7,6.44,9.717
Gas-CT,2040,859.9,21.6,6.44,9.717
Gas-CT,2041,852,21.5,6.44,9.717
Gas-CT,2042,844.1,21.3,6.44,9.717
Gas-CT,2043,836.2,21.2,6.44,9.717
Gas-CT,2044,828.3,21.1,6.44,9.717
Gas-CT,2045,820.3,20.9,6.44,9.717
Gas-CT,2046,812.4,20.8,6.44,9.717
Gas-CT,2047,804.5,20.7,6.44,9.717
Gas-CT,2048,796.6,20.5,6.44,9.717
Gas-CT,2049,788.6,20.4,6.44,9.717
Gas-CT,2050,780.7,20.3,6.44,9.717
Nuclear,2010,7117.325255,153.6556902,2.492642339,10.455
Nuclear,2011,7068.116418,153.6556902,2.492642339,10.455
Nuclear,2012,7018.90758,153.6556902,2.492642339,10.455
Nuclear,2013,6969.698741,153.6556902,2.492642339,10.455
Nuclear,2014,6920.489903,153.6556902,2.492642339,10.455
Nuclear,2015,6871.281064,153.6556902,2.492642339,10.455
Nuclear,2016,6822.072227,153.6556902,2.492642339,10.455
Nuclear,2017,6772.863388,153.6556902,2.492642339,10.455
Nuclear,2018,6723.654549,153.6556902,2.492642339,10.455
Nuclear,2019,6674.445711,153.6556902,2.492642339,10.455
Nuclear,2020,6640.804788,152.8172342,2.462265755,10.455
Nuclear,2021,7467.6793,152.12,2.47,10.455
Nuclear,2022,7218.845516,152.12,2.47,10.455
Nuclear,2023,6970.011732,152.12,2.47,10.455
Nuclear,2024,6721.177948,152.12,2.47,10.455
Nuclear,2025,6412.318007,152.12,2.47,10.455
Nuclear,2026,6293.51568,152.12,2.47,10.455
Nuclear,2027,6230.373157,152.12,2.47,10.455
Nuclear,2028,6189.374318,152.12,2.47,10.455
Nuclear,2029,6151.395356,152.12,2.47,10.455
Nuclear,2030,6114.536654,152.12,2.47,10.455
Nuclear,2031,6067.158816,152.12,2.47,10.455
Nuclear,2032,6023.338214,152.12,2.47,10.455
Nuclear,2033,5987.210291,152.12,2.47,10.455
Nuclear,2034,5948.787807,152.12,2.47,10.455
Nuclear,2035,5911.467648,152.12,2.47,10.455
Nuclear,2036,5868.713191,152.12,2.47,10.455
Nuclear,2037,5826.330387,152.12,2.47,10.455
Nuclear,2038,5787.542137,152.12,2.47,10.455
Nuclear,2039,5742.160955,152.12,2.47,10.455
Nuclear,2040,5702.780898,152.12,2.47,10.455
Nuclear,2041,5667.528251,152.12,2.47,10.455
Nuclear,2042,5625.880499,152.12,2.47,10.455
Nuclear,2043,5589.082775,152.12,2.47,10.455
Nuclear,2044,5549.274784,152.12,2.47,10.455
Nuclear,2045,5506.87796,152.12,2.47,10.455
Nuclear,2046,5465.343396,152.12,2.47,10.455
Nuclear,2047,5425.976735,152.12,2.47,10.455
Nuclear,2048,5385.577068,152.12,2.47,10.455
Nuclear,2049,5341.352517,152.12,2.47,10.455
Nuclear,2050,5274.86162,152.12,2.47,10.455
Nuclear-SMR,2010,7059.784909,119.9987347,3.162932715,10.455
Nuclear-SMR,2011,7059.784909,119.9987347,3.162932715,10.455
Nuclear-SMR,2012,7059.784909,119.9987347,3.162932715,10.455
Nuclear-SMR,2013,7059.784909,119.9987347,3.162932715,10.455
Nuclear-SMR,2014,7059.784909,119.9987347,3.162932715,10.455
Nuclear-SMR,2015,7059.784909,119.9987347,3.162932715,10.455
Nuclear-SMR,2016,7059.784909,119.9987347,3.162932715,10.455
Nuclear-SMR,2017,7059.784909,119.9987347,3.162932715,10.455
Nuclear-SMR,2018,7059.784909,119.9987347,3.162932715,10.455
Nuclear-SMR,2019,7059.784909,119.9987347,3.162932715,10.455
Nuclear-SMR,2020,7129.329152,119.3557461,3.124387639,10.455
Nuclear-SMR,2021,8017.026966,118.8,3.13,10.455
Nuclear-SMR,2022,7749.88917,118.8,3.13,10.455
Nuclear-SMR,2023,7482.751373,118.8,3.13,10.455
Nuclear-SMR,2024,7215.613576,118.8,3.13,10.455
Nuclear-SMR,2025,7003.083852,118.8,3.13,10.455
Nuclear-SMR,2026,6873.553122,118.8,3.13,10.455
Nuclear-SMR,2027,6804.809668,118.8,3.13,10.455
Nuclear-SMR,2028,6760.250277,118.8,3.13,10.455
Nuclear-SMR,2029,6718.989761,118.8,3.13,10.455
Nuclear-SMR,2030,6678.952596,118.8,3.13,10.455
Nuclear-SMR,2031,6627.425361,118.8,3.13,10.455
Nuclear-SMR,2032,6579.784083,118.8,3.13,10.455
Nuclear-SMR,2033,6540.545993,118.8,3.13,10.455
Nuclear-SMR,2034,6498.801724,118.8,3.13,10.455
Nuclear-SMR,2035,6458.261041,118.8,3.13,10.455
Nuclear-SMR,2036,6411.784661,118.8,3.13,10.455
Nuclear-SMR,2037,6365.713109,118.8,3.13,10.455
Nuclear-SMR,2038,6323.568768,118.8,3.13,10.455
Nuclear-SMR,2039,6274.222114,118.8,3.13,10.455
Nuclear-SMR,2040,6231.431662,118.8,3.13,10.455
Nuclear-SMR,2041,6193.152185,118.8,3.13,10.455
Nuclear-SMR,2042,6147.883537,118.8,3.13,10.455
Nuclear-SMR,2043,6107.916308,118.8,3.13,10.455
Nuclear-SMR,2044,6064.659073,118.8,3.13,10.455
Nuclear-SMR,2045,6018.572585,118.8,3.13,10.455
Nuclear-SMR,2046,5973.427398,118.8,3.13,10.455
Nuclear-SMR,2047,5930.653615,118.8,3.13,10.455
Nuclear-SMR,2048,5886.749462,118.8,3.13,10.455
