i,t,capcost,fom,vom,rte
battery_10,2021,2766.8278,69.170695,0,0.85
battery_10,2022,2539.6338,63.490845,0,0.85
battery_10,2023,2312.4398,57.810995,0,0.85
battery_10,2024,2085.2458,52.131145,0,0.85
battery_10,2025,1858.0518,46.451295,0,0.85
battery_10,2026,1739.5158,43.487895,0,0.85
battery_10,2027,1610.114,40.25285,0,0.85
battery_10,2028,1491.578,37.28945,0,0.85
battery_10,2029,1373.042,34.32605,0,0.85
battery_10,2030,1253.5182,31.337955,0,0.85
battery_10,2031,1231.7866,30.794665,0,0.85
battery_10,2032,1210.055,30.251375,0,0.85
battery_10,2033,1178.4454,29.461135,0,0.85
battery_10,2034,1156.7138,28.917845,0,0.85
battery_10,2035,1133.9944,28.34986,0,0.85
battery_10,2036,1102.3848,27.55962,0,0.85
battery_10,2037,1080.6532,27.01633,0,0.85
battery_10,2038,1058.9216,26.47304,0,0.85
battery_10,2039,1037.19,25.92975,0,0.85
battery_10,2040,1005.5804,25.13951,0,0.85
battery_10,2041,983.8488,24.59622,0,0.85
battery_10,2042,961.1294,24.028235,0,0.85
battery_10,2043,939.3978,23.484945,0,0.85
battery_10,2044,907.7882,22.694705,0,0.85
battery_10,2045,886.0566,22.151415,0,0.85
battery_10,2046,864.325,21.608125,0,0.85
battery_10,2047,842.5934,21.064835,0,0.85
battery_10,2048,810.9838,20.274595,0,0.85
battery_10,2049,789.2522,19.731305,0,0.85
battery_10,2050,766.5328,19.16332,0,0.85
