region,year,capacity
p40,2022,598.0
p41,2022,2.8
p44,2022,280.0
p45,2022,672.7
p48,2022,867.0
p49,2022,160.0
p5,2022,209.3
p50,2022,1302.6
p53,2022,197.4
p54,2022,2.8
p60,2022,1003.6
p61,2022,633.6
p62,2022,635.2
p63,2022,1769.5
p65,2022,1210.8
p66,2022,393.0
p70,2022,232.3
p74,2022,72.8
p77,2022,91.6
p82,2022,48.0
p83,2022,273.8
p9,2022,101.1
p10,2023,54.0
p103,2023,537.1
p112,2023,204.5
p119,2023,27.6
p122,2023,60.0
p127,2023,1415.6
p16,2023,160.0
p20,2023,80.0
p28,2023,41.5
p29,2023,34.2
p31,2023,204.0
p33,2023,25.0
p34,2023,54.0
p36,2023,660.8
p38,2023,252.2
p43,2023,100.0
p48,2023,396.0
p50,2023,1054.2
p52,2023,120.0
p53,2023,804.0
p58,2023,294.0
p60,2023,684.0
p61,2023,150.0
p66,2023,2172.2
p70,2023,424.4
p75,2023,91.6
p80,2023,54.0
p81,2023,105.5
p82,2023,400.0
p83,2023,679.6
p9,2023,97.0
p10,2024,27.0
p127,2024,12.0
p16,2024,160.0
p18,2024,220.0
p20,2024,80.0
p24,2024,1113.8
p29,2024,163.0
p33,2024,181.0
p35,2024,100.0
p36,2024,80.0
p4,2024,126.0
p40,2024,470.3
p43,2024,260.0
p45,2024,300.0
p48,2024,288.0
p51,2024,200.0
p66,2024,140.0
p68,2024,400.0
p81,2024,168.4
p82,2024,86.0
p88,2024,184.5
p9,2024,15.5
p127,2025,262.0
p129,2025,42.0
p131,2025,36.0
p24,2025,1500.0
p35,2025,220.0
p48,2025,500.0
p127,2026,290.7
p24,2026,1500.0
p23,2027,458.0
p24,2027,1042.0
p24,2028,258.0
p32,2028,288.0
p39,2028,204.0
p23,2029,48.0
p24,2029,702.0
