region,year,capacity
p58,2020,50.0
p6,2020,10.0
p60,2020,465.0
p61,2020,515.0
p62,2020,646.8
p63,2020,316.5
p64,2020,10.0
p67,2020,120.0
p68,2020,29.9
p7,2020,96.7
p70,2020,2.0
p75,2020,150.0
p78,2020,15.8
p80,2020,54.5
p81,2020,17.2
p82,2020,4.0
p83,2020,7.6
p85,2020,100.0
p9,2020,517.1
p91,2020,74.5
p92,2020,1.5
p94,2020,730.1
p95,2020,23.5
p96,2020,425.2
p97,2020,66.9
p98,2020,499.9
p99,2020,660.4
p10,2021,376.2
p101,2021,656.8
p102,2021,372.5
p103,2021,16.9
p105,2021,261.5
p107,2021,67.2
p11,2021,6.1
p111,2021,1.0
p112,2021,163.5
p114,2021,200.0
p115,2021,6.3
p118,2021,20.0
p121,2021,2.0
p123,2021,45.5
p126,2021,41.0
p127,2021,181.7
p129,2021,8.2
p13,2021,350.0
p131,2021,28.1
p132,2021,89.4
p133,2021,43.4
p134,2021,136.4
p25,2021,340.0
p28,2021,250.0
p33,2021,112.1
p34,2021,243.6
p40,2021,3.0
p43,2021,50.9
p44,2021,8.4
p46,2021,9.8
p47,2021,2.0
p5,2021,152.6
p50,2021,2.0
p55,2021,2.3
p56,2021,5.0
p60,2021,500.0
p61,2021,1450.0
p62,2021,250.0
p63,2021,477.7
p64,2021,144.0
p65,2021,337.0
p68,2021,19.2
p70,2021,100.0
p72,2021,10.0
p75,2021,100.0
p76,2021,1.0
p77,2021,157.0
p78,2021,26.5
p80,2021,62.7
p81,2021,231.2
p82,2021,4.0
p83,2021,223.1
p85,2021,3.0
p87,2021,1.2
p89,2021,227.0
p9,2021,477.2
p91,2021,149.0
p92,2021,9.0
p94,2021,655.9
p95,2021,6.0
p96,2021,21.5
p97,2021,243.2
p98,2021,308.6
p99,2021,868.1
p1,2022,15.0
p10,2022,1108.0151
p101,2022,959.7
p102,2022,223.5
p103,2022,355.4
p105,2022,217.6
p107,2022,157.9
p109,2022,52.0
p111,2022,1.4
p112,2022,65.0
p114,2022,35.0
p118,2022,20.0
p12,2022,5.0
p120,2022,20.0
p121,2022,37.0
p122,2022,80.0
p123,2022,104.5
p125,2022,40.5555
p126,2022,53.8
p127,2022,355.8
p128,2022,41.4
p129,2022,5.5
p131,2022,41.3479
p132,2022,9.0
p133,2022,42.2
p134,2022,96.5
p16,2022,120.0
p17,2022,80.0
p2,2022,150.0
p20,2022,80.0
p25,2022,81.5
p28,2022,200.0
p31,2022,102.0
p33,2022,29.5
p34,2022,202.2
p41,2022,8.5
p43,2022,36.3687
p44,2022,8.0
p45,2022,128.6
p5,2022,15.1
p50,2022,255.0
p52,2022,7.8
p53,2022,3.4
p57,2022,3.0
p58,2022,70.0
p6,2022,2.8
p61,2022,376.6
p62,2022,108.0
p63,2022,1566.118
p65,2022,730.7
p66,2022,510.9
p67,2022,484.5
p68,2022,11.2
p69,2022,3.0
p7,2022,49.0
p70,2022,32.4
p72,2022,5.7
p75,2022,9.4
p76,2022,150.0
p77,2022,50.0
p78,2022,58.0
p79,2022,3.3
p80,2022,34.3
p81,2022,172.7
p82,2022,92.4
p83,2022,7.2
p84,2022,8.0
p87,2022,100.0
p9,2022,64.2406
p90,2022,180.0
p91,2022,136.1
p92,2022,522.7
p94,2022,362.2
p95,2022,26.0
p96,2022,312.9
p97,2022,191.6
p98,2022,346.6
p99,2022,826.6208
p10,2023,1379.0112
p101,2023,732.1
p102,2023,467.9
p103,2023,237.5
p105,2023,1132.0
p107,2023,9.7
p109,2023,100.0
p11,2023,131.5
p110,2023,2.0
p111,2023,302.8
p112,2023,1682.6
p113,2023,196.0
p114,2023,280.0
p115,2023,20.0
p116,2023,115.0
p118,2023,225.0
p12,2023,434.8
p122,2023,351.4
p123,2023,50.8
p124,2023,412.7
p125,2023,50.0
p126,2023,26.4
p127,2023,1783.3
p128,2023,115.2
p129,2023,9.2
p13,2023,402.2
p131,2023,70.6
p132,2023,60.2
p133,2023,53.0
p134,2023,257.4
p21,2023,40.0
p25,2023,673.9113
p26,2023,12.5
p27,2023,9.5887
p28,2023,353.9906
p31,2023,669.8
p32,2023,80.0
p33,2023,234.0
p34,2023,777.0
p35,2023,230.0
p36,2023,80.0
p41,2023,81.0
p43,2023,104.1
p44,2023,3.0
p47,2023,270.0
p48,2023,1635.0
p49,2023,2.0
p5,2023,367.8
p52,2023,325.0
p53,2023,2.0
p54,2023,10.0
p58,2023,520.0001
p60,2023,1494.0
p61,2023,535.0
p63,2023,952.0
p64,2023,240.0
p65,2023,876.3
p66,2023,3330.4
p67,2023,670.0
p68,2023,2.0
p7,2023,400.0
p70,2023,3.9
p75,2023,171.8
p76,2023,249.0
p77,2023,400.0
p78,2023,115.0
p79,2023,75.0
p80,2023,105.6
p83,2023,30.9
p85,2023,397.0
p87,2023,96.0
p88,2023,514.4809
p9,2023,899.0
p90,2023,259.7
p91,2023,745.4
p92,2023,385.0
p94,2023,616.7
p95,2023,4.0
p96,2023,317.2532
p97,2023,347.5
p98,2023,382.8
p99,2023,567.5
p10,2024,2045.0
p100,2024,30.0
p101,2024,985.3
p102,2024,596.8
p103,2024,310.0
p105,2024,985.0
p107,2024,300.0
p109,2024,80.0
p110,2024,55.0
p111,2024,775.0
p112,2024,369.5
p113,2024,330.0
p115,2024,14.0
p116,2024,14.0
p12,2024,400.0
p120,2024,50.0
p122,2024,135.0
p123,2024,1.9
p124,2024,480.1
p125,2024,114.0
p127,2024,550.4
p129,2024,25.0
p13,2024,131.0
p130,2024,110.0
p131,2024,4.0
p134,2024,116.1
p2,2024,180.0
p25,2024,398.0
p26,2024,75.0
p28,2024,300.0
p31,2024,700.0
p33,2024,392.8994
p34,2024,227.1006
p43,2024,1.0
p5,2024,2.9
p58,2024,757.7775
p60,2024,200.0
p61,2024,577.0
p63,2024,2417.6
p65,2024,567.3
p66,2024,3749.1225
p67,2024,425.0
p72,2024,30.0
p75,2024,300.0
p80,2024,1135.0
p83,2024,200.0
p85,2024,505.0
p88,2024,431.0
p9,2024,50.0
p90,2024,80.0
p91,2024,447.4
p92,2024,147.0
p94,2024,321.5
p97,2024,50.0
p98,2024,224.4
p99,2024,160.0
p10,2025,5.1
p101,2025,596.0
p102,2025,223.5
p103,2025,250.0
p105,2025,300.0
p107,2025,200.0
p12,2025,149.0
p128,2025,180.0
p134,2025,100.0
p25,2025,190.0
p91,2025,298.0
p102,2026,74.5
p91,2026,447.0
p96,2026,4.0
