*tech,region,sc_point_gid,year,capacity
geohydro_allkm_9,p12,34614,2011,0.9
geohydro_allkm_9,p8,34989,2011,1.1
geohydro_allkm_10,p12,35373,2011,0.6
geohydro_allkm_10,p12,35374,2011,0.9
geohydro_allkm_9,p13,36153,2011,12.8
geohydro_allkm_9,p12,36895,2011,4.3
geohydro_allkm_9,p9,37246,2011,9.0
geohydro_allkm_9,p9,37247,2011,9.0
geohydro_allkm_9,p12,37274,2011,7.5
geohydro_allkm_9,p12,37276,2011,7.5
geohydro_allkm_9,p9,37625,2011,19.0
geohydro_allkm_9,p9,37626,2011,45.0
geohydro_allkm_9,p9,37627,2011,50.0
geohydro_allkm_9,p9,37628,2011,40.0
geohydro_allkm_9,p9,37629,2011,19.0
geohydro_allkm_9,p12,37648,2011,0.9
geohydro_allkm_9,p12,37649,2011,5.4
geohydro_allkm_9,p12,37654,2011,6.3
geohydro_allkm_9,p12,37655,2011,10.0
geohydro_allkm_9,p12,37656,2011,7.3
geohydro_allkm_9,p12,37657,2011,0.9
geohydro_allkm_9,p12,37663,2011,56.0
geohydro_allkm_9,p9,38004,2011,9.0
geohydro_allkm_9,p9,38005,2011,45.0
geohydro_allkm_8,p9,38006,2011,60.0
geohydro_allkm_8,p9,38007,2011,60.0
geohydro_allkm_8,p9,38008,2011,51.0
geohydro_allkm_9,p9,38009,2011,40.0
geohydro_allkm_10,p9,38010,2011,12.2
geohydro_allkm_9,p12,38028,2011,9.0
geohydro_allkm_9,p12,38029,2011,10.0
geohydro_allkm_9,p12,38030,2011,5.4
geohydro_allkm_9,p12,38036,2011,1.3
geohydro_allkm_10,p12,38037,2011,1.2
geohydro_allkm_7,p9,38387,2011,65.0
geohydro_allkm_8,p9,38388,2011,60.0
geohydro_allkm_9,p9,38389,2011,50.0
geohydro_allkm_10,p9,38390,2011,24.627
geohydro_allkm_10,p9,38407,2011,3.7
geohydro_allkm_9,p12,38408,2011,10.0
geohydro_allkm_9,p12,38410,2011,10.0
geohydro_allkm_9,p12,38416,2011,1.3
geohydro_allkm_9,p12,38417,2011,10.1
geohydro_allkm_10,p12,38418,2011,10.1
geohydro_allkm_8,p9,38767,2011,68.0
geohydro_allkm_9,p9,38768,2011,60.0
geohydro_allkm_9,p9,38769,2011,50.0
geohydro_allkm_10,p9,38770,2011,0.373
geohydro_allkm_10,p12,38787,2011,0.9
geohydro_allkm_9,p12,38788,2011,10.0
geohydro_allkm_9,p12,38789,2011,10.9
geohydro_allkm_9,p12,38790,2011,5.4
geohydro_allkm_9,p12,38794,2011,1.2
geohydro_allkm_9,p12,38795,2011,1.3
geohydro_allkm_9,p12,38796,2011,1.3
geohydro_allkm_9,p12,38797,2011,10.1
geohydro_allkm_9,p12,38798,2011,10.1
geohydro_allkm_9,p9,39148,2011,50.0
geohydro_allkm_9,p9,39149,2011,26.0
geohydro_allkm_9,p12,39169,2011,5.4
geohydro_allkm_9,p12,39171,2011,0.4
geohydro_allkm_9,p12,39174,2011,0.8
geohydro_allkm_9,p12,39175,2011,1.1
geohydro_allkm_9,p12,39176,2011,0.9
geohydro_allkm_9,p9,39528,2011,40.0
geohydro_allkm_9,p9,39529,2011,25.0
geohydro_allkm_9,p12,39556,2011,10.1
geohydro_allkm_9,p12,39557,2011,10.1
geohydro_allkm_9,p9,39908,2011,12.2
geohydro_allkm_10,p12,40312,2011,0.4
geohydro_allkm_9,p12,40313,2011,0.1
geohydro_allkm_9,p10,44870,2011,3.3
geohydro_allkm_9,p10,44871,2011,3.3
geohydro_allkm_9,p10,45249,2011,3.3
geohydro_allkm_9,p10,45250,2011,4.2
geohydro_allkm_9,p10,45251,2011,3.8
geohydro_allkm_9,p10,45252,2011,3.3
geohydro_allkm_10,p10,45629,2011,3.3
geohydro_allkm_8,p10,45631,2011,4.6
geohydro_allkm_9,p10,45632,2011,3.3
geohydro_allkm_9,p25,45675,2011,23.0
geohydro_allkm_9,p10,46010,2011,3.3
geohydro_allkm_9,p10,46011,2011,3.3
geohydro_allkm_10,p25,46055,2011,8.7
geohydro_allkm_9,p25,47192,2011,11.0
geohydro_allkm_9,p10,51714,2011,21.779
geohydro_allkm_9,p10,52093,2011,23.4
geohydro_allkm_8,p10,52094,2011,27.5
geohydro_allkm_8,p10,52095,2011,27.0
geohydro_allkm_9,p10,52096,2011,22.5
geohydro_allkm_9,p10,52473,2011,26.7
geohydro_allkm_8,p10,52474,2011,30.0
geohydro_allkm_9,p10,52853,2011,23.5
geohydro_allkm_9,p10,52854,2011,26.9
geohydro_allkm_9,p10,53234,2011,0.021
geohydro_allkm_7,p11,63883,2011,4.0
geohydro_allkm_7,p11,63884,2011,10.0
geohydro_allkm_7,p11,63885,2011,9.0
geohydro_allkm_7,p11,64263,2011,29.0
geohydro_allkm_7,p11,64264,2011,49.0
geohydro_allkm_9,p11,64267,2011,0.6
geohydro_allkm_9,p11,64268,2011,0.6
geohydro_allkm_9,p11,64269,2011,0.6
geohydro_allkm_8,p11,64642,2011,2.1
geohydro_allkm_8,p11,64643,2011,44.0
geohydro_allkm_7,p11,64644,2011,50.0
geohydro_allkm_7,p11,64645,2011,46.0
geohydro_allkm_7,p11,64646,2011,10.0
geohydro_allkm_9,p11,64647,2011,0.8
geohydro_allkm_9,p11,64648,2011,0.6
geohydro_allkm_9,p11,64649,2011,0.6
geohydro_allkm_9,p11,64650,2011,0.6
geohydro_allkm_8,p11,65022,2011,3.0
geohydro_allkm_8,p11,65023,2011,17.0
geohydro_allkm_7,p11,65024,2011,42.0
geohydro_allkm_7,p11,65025,2011,42.0
geohydro_allkm_7,p11,65026,2011,10.7
geohydro_allkm_8,p11,65027,2011,1.0
geohydro_allkm_9,p11,65028,2011,0.9
geohydro_allkm_9,p11,65029,2011,0.6
geohydro_allkm_9,p11,65030,2011,0.6
geohydro_allkm_9,p11,65031,2011,0.6
geohydro_allkm_9,p11,65401,2011,3.0
geohydro_allkm_8,p11,65402,2011,3.0
geohydro_allkm_8,p11,65403,2011,10.7
geohydro_allkm_8,p11,65404,2011,10.7
geohydro_allkm_7,p11,65405,2011,10.7
geohydro_allkm_7,p11,65406,2011,10.7
geohydro_allkm_8,p11,65407,2011,3.0
geohydro_allkm_9,p11,65409,2011,1.0
geohydro_allkm_9,p11,65410,2011,0.6
geohydro_allkm_9,p11,65411,2011,0.6
geohydro_allkm_9,p11,65781,2011,3.0
geohydro_allkm_8,p11,65782,2011,3.8
geohydro_allkm_8,p11,65783,2011,3.8
geohydro_allkm_8,p11,65784,2011,3.8
geohydro_allkm_8,p11,65785,2011,8.0
geohydro_allkm_7,p11,65786,2011,8.0
geohydro_allkm_8,p11,65787,2011,8.0
geohydro_allkm_8,p11,65788,2011,1.0
geohydro_allkm_8,p11,65789,2011,1.0
geohydro_allkm_8,p11,65790,2011,0.6
geohydro_allkm_8,p11,65791,2011,0.6
geohydro_allkm_9,p11,66160,2011,3.0
geohydro_allkm_9,p11,66161,2011,3.8
geohydro_allkm_8,p11,66162,2011,3.8
geohydro_allkm_8,p11,66163,2011,12.0
geohydro_allkm_8,p11,66164,2011,34.3
geohydro_allkm_8,p11,66165,2011,12.0
geohydro_allkm_7,p11,66166,2011,14.4
geohydro_allkm_8,p11,66167,2011,14.4
geohydro_allkm_8,p11,66168,2011,1.0
geohydro_allkm_8,p11,66169,2011,1.0
geohydro_allkm_8,p11,66170,2011,0.8
geohydro_allkm_8,p11,66171,2011,0.6
geohydro_allkm_9,p11,66541,2011,3.0
geohydro_allkm_8,p11,66542,2011,3.8
geohydro_allkm_8,p11,66543,2011,4.5
geohydro_allkm_7,p11,66545,2011,5.3
geohydro_allkm_8,p11,66547,2011,8.0
geohydro_allkm_8,p11,66548,2011,1.0
geohydro_allkm_8,p11,66549,2011,1.0
geohydro_allkm_8,p11,66550,2011,0.6
geohydro_allkm_8,p11,66551,2011,0.6
geohydro_allkm_9,p16,31618,2012,10.0
geohydro_allkm_9,p12,33104,2012,13.0
geohydro_allkm_9,p12,33483,2012,13.0
geohydro_allkm_9,p12,33484,2012,13.0
geohydro_allkm_9,p8,34609,2012,1.1
geohydro_allkm_9,p8,34989,2012,1.1
geohydro_allkm_9,p13,36153,2012,12.8
geohydro_allkm_9,p12,36895,2012,4.3
geohydro_allkm_9,p9,37246,2012,9.0
geohydro_allkm_9,p9,37247,2012,9.0
geohydro_allkm_9,p12,37274,2012,7.5
geohydro_allkm_9,p12,37276,2012,7.5
geohydro_allkm_9,p9,37625,2012,19.0
geohydro_allkm_9,p9,37626,2012,45.0
geohydro_allkm_9,p9,37627,2012,50.0
geohydro_allkm_9,p9,37628,2012,40.0
geohydro_allkm_9,p9,37629,2012,19.0
geohydro_allkm_9,p12,37648,2012,0.9
geohydro_allkm_9,p12,37649,2012,5.4
geohydro_allkm_9,p12,37654,2012,6.3
geohydro_allkm_9,p12,37655,2012,10.0
geohydro_allkm_9,p12,37656,2012,7.3
geohydro_allkm_9,p12,37657,2012,0.9
geohydro_allkm_9,p12,37663,2012,56.0
geohydro_allkm_9,p9,38004,2012,9.0
geohydro_allkm_9,p9,38005,2012,45.0
geohydro_allkm_8,p9,38006,2012,60.0
geohydro_allkm_8,p9,38007,2012,60.0
geohydro_allkm_8,p9,38008,2012,51.0
geohydro_allkm_9,p9,38009,2012,40.0
geohydro_allkm_10,p9,38010,2012,12.2
geohydro_allkm_9,p12,38028,2012,9.0
geohydro_allkm_9,p12,38029,2012,10.0
geohydro_allkm_9,p12,38030,2012,5.4
geohydro_allkm_9,p12,38036,2012,1.3
geohydro_allkm_10,p12,38037,2012,1.2
geohydro_allkm_7,p9,38387,2012,65.0
geohydro_allkm_8,p9,38388,2012,60.0
geohydro_allkm_9,p9,38389,2012,50.0
geohydro_allkm_10,p9,38390,2012,24.627
geohydro_allkm_10,p9,38407,2012,3.7
geohydro_allkm_9,p12,38408,2012,10.0
geohydro_allkm_9,p12,38410,2012,10.0
geohydro_allkm_9,p12,38416,2012,1.3
geohydro_allkm_9,p12,38417,2012,10.1
geohydro_allkm_10,p12,38418,2012,10.1
geohydro_allkm_8,p9,38767,2012,68.0
geohydro_allkm_9,p9,38768,2012,60.0
geohydro_allkm_9,p9,38769,2012,50.0
geohydro_allkm_10,p9,38770,2012,0.373
geohydro_allkm_10,p12,38787,2012,0.9
geohydro_allkm_9,p12,38788,2012,10.0
geohydro_allkm_9,p12,38789,2012,10.9
geohydro_allkm_9,p12,38790,2012,5.4
geohydro_allkm_9,p12,38794,2012,1.2
geohydro_allkm_9,p12,38795,2012,1.3
geohydro_allkm_9,p12,38796,2012,1.3
geohydro_allkm_9,p12,38797,2012,10.1
geohydro_allkm_9,p12,38798,2012,10.1
geohydro_allkm_9,p9,39148,2012,50.0
geohydro_allkm_9,p9,39149,2012,26.0
geohydro_allkm_9,p12,39169,2012,5.4
geohydro_allkm_9,p12,39171,2012,0.4
geohydro_allkm_9,p12,39174,2012,0.8
geohydro_allkm_9,p12,39175,2012,1.1
geohydro_allkm_9,p12,39176,2012,0.9
geohydro_allkm_9,p9,39528,2012,40.0
geohydro_allkm_9,p9,39529,2012,25.0
geohydro_allkm_9,p12,39556,2012,10.1
geohydro_allkm_9,p12,39557,2012,10.1
geohydro_allkm_9,p9,39908,2012,12.2
geohydro_allkm_10,p12,40312,2012,0.4
geohydro_allkm_9,p12,40313,2012,0.1
geohydro_allkm_9,p10,44870,2012,3.3
geohydro_allkm_9,p10,44871,2012,3.3
geohydro_allkm_9,p10,45249,2012,3.3
geohydro_allkm_9,p10,45250,2012,4.2
geohydro_allkm_9,p10,45251,2012,3.8
geohydro_allkm_9,p10,45252,2012,3.3
geohydro_allkm_10,p10,45629,2012,3.3
geohydro_allkm_8,p10,45631,2012,4.6
geohydro_allkm_9,p10,45632,2012,3.3
geohydro_allkm_9,p25,45675,2012,23.0
geohydro_allkm_9,p10,46010,2012,3.3
geohydro_allkm_9,p10,46011,2012,3.3
geohydro_allkm_10,p25,46055,2012,8.7
geohydro_allkm_9,p25,47192,2012,11.0
geohydro_allkm_9,p10,51714,2012,21.779
geohydro_allkm_9,p10,52093,2012,23.4
geohydro_allkm_8,p10,52094,2012,27.5
geohydro_allkm_8,p10,52095,2012,27.0
geohydro_allkm_9,p10,52096,2012,22.5
geohydro_allkm_9,p10,52473,2012,26.7
geohydro_allkm_8,p10,52474,2012,30.0
geohydro_allkm_9,p10,52853,2012,23.5
geohydro_allkm_9,p10,52854,2012,26.9
geohydro_allkm_9,p10,53234,2012,0.021
geohydro_allkm_7,p11,63883,2012,4.0
geohydro_allkm_7,p11,63884,2012,10.0
geohydro_allkm_7,p11,63885,2012,9.0
geohydro_allkm_7,p11,64263,2012,29.0
geohydro_allkm_7,p11,64264,2012,49.0
geohydro_allkm_9,p11,64267,2012,0.6
geohydro_allkm_9,p11,64268,2012,0.6
geohydro_allkm_9,p11,64269,2012,0.6
geohydro_allkm_8,p11,64642,2012,2.1
geohydro_allkm_8,p11,64643,2012,44.0
geohydro_allkm_7,p11,64644,2012,50.0
geohydro_allkm_7,p11,64645,2012,46.0
geohydro_allkm_7,p11,64646,2012,10.0
geohydro_allkm_9,p11,64647,2012,0.8
geohydro_allkm_9,p11,64648,2012,0.6
geohydro_allkm_9,p11,64649,2012,0.6
geohydro_allkm_9,p11,64650,2012,0.6
geohydro_allkm_8,p11,65022,2012,3.0
geohydro_allkm_8,p11,65023,2012,17.0
geohydro_allkm_7,p11,65024,2012,42.0
geohydro_allkm_7,p11,65025,2012,42.0
geohydro_allkm_7,p11,65026,2012,10.7
geohydro_allkm_8,p11,65027,2012,1.0
geohydro_allkm_9,p11,65028,2012,0.9
geohydro_allkm_9,p11,65029,2012,0.6
geohydro_allkm_9,p11,65030,2012,0.6
geohydro_allkm_9,p11,65031,2012,0.6
geohydro_allkm_9,p11,65401,2012,3.0
geohydro_allkm_8,p11,65402,2012,3.0
geohydro_allkm_8,p11,65403,2012,10.7
geohydro_allkm_8,p11,65404,2012,10.7
geohydro_allkm_7,p11,65405,2012,10.7
geohydro_allkm_7,p11,65406,2012,10.7
geohydro_allkm_8,p11,65407,2012,3.0
geohydro_allkm_9,p11,65409,2012,1.0
geohydro_allkm_9,p11,65410,2012,0.6
geohydro_allkm_9,p11,65411,2012,0.6
geohydro_allkm_9,p11,65781,2012,3.0
geohydro_allkm_8,p11,65782,2012,3.8
geohydro_allkm_8,p11,65783,2012,3.8
geohydro_allkm_8,p11,65784,2012,3.8
geohydro_allkm_8,p11,65785,2012,8.0
geohydro_allkm_7,p11,65786,2012,8.0
geohydro_allkm_8,p11,65787,2012,8.0
geohydro_allkm_8,p11,65788,2012,1.0
geohydro_allkm_8,p11,65789,2012,1.0
geohydro_allkm_8,p11,65790,2012,0.6
geohydro_allkm_8,p11,65791,2012,0.6
geohydro_allkm_9,p11,66160,2012,3.0
geohydro_allkm_9,p11,66161,2012,3.8
geohydro_allkm_8,p11,66162,2012,3.8
geohydro_allkm_8,p11,66163,2012,12.0
geohydro_allkm_8,p11,66164,2012,34.3
geohydro_allkm_8,p11,66165,2012,12.0
geohydro_allkm_7,p11,66166,2012,14.4
geohydro_allkm_8,p11,66167,2012,14.4
geohydro_allkm_8,p11,66168,2012,1.0
geohydro_allkm_8,p11,66169,2012,1.0
geohydro_allkm_8,p11,66170,2012,0.8
geohydro_allkm_8,p11,66171,2012,0.6
geohydro_allkm_9,p11,66541,2012,3.0
geohydro_allkm_8,p11,66542,2012,3.8
geohydro_allkm_8,p11,66543,2012,4.5
geohydro_allkm_7,p11,66545,2012,5.3
geohydro_allkm_8,p11,66547,2012,8.0
geohydro_allkm_8,p11,66548,2012,1.0
geohydro_allkm_8,p11,66549,2012,1.0
geohydro_allkm_8,p11,66550,2012,0.6
geohydro_allkm_8,p11,66551,2012,0.6
geohydro_allkm_9,p16,31618,2013,10.0
geohydro_allkm_9,p12,33104,2013,13.0
geohydro_allkm_9,p12,33483,2013,13.0
geohydro_allkm_9,p12,33484,2013,13.0
geohydro_allkm_9,p8,34609,2013,1.1
geohydro_allkm_9,p8,34989,2013,1.1
geohydro_allkm_9,p13,36153,2013,12.8
geohydro_allkm_9,p12,36895,2013,4.3
geohydro_allkm_9,p9,37246,2013,9.0
geohydro_allkm_9,p9,37247,2013,9.0
geohydro_allkm_9,p12,37274,2013,7.5
geohydro_allkm_9,p12,37276,2013,7.5
geohydro_allkm_9,p9,37625,2013,19.0
geohydro_allkm_9,p9,37626,2013,45.0
geohydro_allkm_9,p9,37627,2013,50.0
geohydro_allkm_9,p9,37628,2013,40.0
geohydro_allkm_9,p9,37629,2013,19.0
geohydro_allkm_9,p12,37648,2013,0.9
geohydro_allkm_9,p12,37649,2013,5.4
geohydro_allkm_9,p12,37654,2013,6.3
geohydro_allkm_9,p12,37655,2013,10.0
geohydro_allkm_9,p12,37656,2013,7.3
geohydro_allkm_9,p12,37657,2013,0.9
geohydro_allkm_9,p12,37663,2013,56.0
geohydro_allkm_9,p9,38004,2013,9.0
geohydro_allkm_9,p9,38005,2013,45.0
geohydro_allkm_8,p9,38006,2013,60.0
geohydro_allkm_8,p9,38007,2013,60.0
geohydro_allkm_8,p9,38008,2013,51.0
geohydro_allkm_9,p9,38009,2013,40.0
geohydro_allkm_10,p9,38010,2013,12.2
geohydro_allkm_9,p12,38028,2013,9.0
geohydro_allkm_9,p12,38029,2013,10.0
geohydro_allkm_9,p12,38030,2013,5.4
geohydro_allkm_9,p12,38036,2013,1.3
geohydro_allkm_10,p12,38037,2013,1.2
geohydro_allkm_7,p9,38387,2013,65.0
geohydro_allkm_8,p9,38388,2013,60.0
geohydro_allkm_9,p9,38389,2013,50.0
geohydro_allkm_10,p9,38390,2013,24.627
geohydro_allkm_10,p9,38407,2013,3.7
geohydro_allkm_9,p12,38408,2013,10.0
geohydro_allkm_9,p12,38410,2013,10.0
geohydro_allkm_9,p12,38416,2013,1.3
geohydro_allkm_9,p12,38417,2013,10.1
geohydro_allkm_10,p12,38418,2013,10.1
geohydro_allkm_8,p9,38767,2013,68.0
geohydro_allkm_9,p9,38768,2013,60.0
geohydro_allkm_9,p9,38769,2013,50.0
geohydro_allkm_10,p9,38770,2013,0.373
geohydro_allkm_10,p12,38787,2013,0.9
geohydro_allkm_9,p12,38788,2013,10.0
geohydro_allkm_9,p12,38789,2013,10.9
geohydro_allkm_9,p12,38790,2013,5.4
geohydro_allkm_9,p12,38794,2013,1.2
geohydro_allkm_9,p12,38795,2013,1.3
geohydro_allkm_9,p12,38796,2013,1.3
geohydro_allkm_9,p12,38797,2013,10.1
geohydro_allkm_9,p12,38798,2013,10.1
geohydro_allkm_9,p9,39148,2013,50.0
geohydro_allkm_9,p9,39149,2013,26.0
geohydro_allkm_9,p12,39169,2013,5.4
geohydro_allkm_9,p12,39171,2013,0.4
geohydro_allkm_9,p12,39174,2013,0.8
geohydro_allkm_9,p12,39175,2013,1.1
geohydro_allkm_9,p12,39176,2013,0.9
geohydro_allkm_9,p9,39528,2013,40.0
geohydro_allkm_9,p9,39529,2013,25.0
geohydro_allkm_9,p12,39556,2013,10.1
geohydro_allkm_9,p12,39557,2013,10.1
geohydro_allkm_9,p9,39908,2013,12.2
geohydro_allkm_10,p12,40312,2013,0.4
geohydro_allkm_9,p12,40313,2013,0.1
geohydro_allkm_9,p10,44870,2013,3.3
geohydro_allkm_9,p10,44871,2013,3.3
