*tech,year,sc_point_gid,capacity
upv_5,2011,65433,0.4
upv_5,2011,65812,0.1
upv_5,2011,70379,3.0
upv_4,2011,89232,25.0
upv_2,2012,9166,0.5
upv_1,2012,36731,9.0
upv_1,2012,37579,3.0
upv_4,2012,38386,1.0
upv_1,2012,38715,0.9
upv_4,2012,39153,0.9
upv_4,2012,39908,1.1
upv_4,2012,40290,0.9
upv_4,2012,40292,2.0
upv_4,2012,40298,3.0
upv_4,2012,40670,1.0
upv_2,2012,41001,2.3
upv_4,2012,41059,1.0
upv_4,2012,41430,0.9
upv_4,2012,41439,1.0
upv_4,2012,41823,0.3
upv_4,2012,42197,1.0
upv_4,2012,42199,0.3
upv_4,2012,42200,0.3
upv_4,2012,42578,0.4
upv_4,2012,43337,0.9
upv_3,2012,43432,0.4
upv_4,2012,43456,1.5
upv_4,2012,43711,0.3
upv_4,2012,43834,1.9
upv_4,2012,44090,0.4
upv_5,2012,44112,0.9
upv_3,2012,44191,0.9
upv_4,2012,44482,0.5
upv_4,2012,44490,0.9
upv_5,2012,44491,0.9
upv_4,2012,44846,0.4
upv_4,2012,44858,0.5
upv_4,2012,44859,0.5
upv_4,2012,45236,0.5
upv_4,2012,45244,0.9
upv_4,2012,45619,1.0
upv_4,2012,45621,0.9
upv_4,2012,46372,0.5
upv_4,2012,46758,1.0
upv_3,2012,47886,0.5
upv_4,2012,47888,0.8
upv_4,2012,48012,1.5
upv_4,2012,48267,0.9
upv_4,2012,51043,1.0
upv_4,2012,52183,6.7
upv_5,2012,53249,10.0
upv_1,2012,56159,1.0
upv_2,2012,56920,1.2
upv_2,2012,57675,0.5
upv_2,2012,58055,0.5
upv_5,2012,60492,3.0
upv_5,2012,63175,3.7
upv_5,2012,63511,21.0
upv_5,2012,65432,0.1
upv_5,2012,65433,0.4
upv_5,2012,65812,0.1
upv_5,2012,70379,3.0
upv_4,2012,89232,25.0
upv_2,2013,9166,0.5
upv_1,2013,36731,9.0
upv_1,2013,37579,3.0
upv_4,2013,38386,1.0
upv_1,2013,38715,0.9
upv_4,2013,39153,0.9
upv_4,2013,39908,1.1
upv_4,2013,40290,0.9
upv_4,2013,40292,2.0
upv_4,2013,40298,3.0
upv_4,2013,40670,1.0
upv_2,2013,41001,2.3
upv_4,2013,41059,1.0
upv_4,2013,41430,0.9
upv_4,2013,41439,1.0
upv_4,2013,41823,0.3
upv_4,2013,42197,1.0
upv_4,2013,42199,0.3
upv_4,2013,42200,0.3
upv_4,2013,42578,0.4
upv_4,2013,43337,0.9
upv_3,2013,43432,0.4
upv_4,2013,43456,1.5
upv_4,2013,43711,0.3
upv_4,2013,43834,1.9
upv_4,2013,44090,0.4
upv_5,2013,44112,0.9
upv_3,2013,44191,0.9
upv_4,2013,44482,0.5
upv_4,2013,44490,0.9
upv_5,2013,44491,0.9
upv_4,2013,44846,0.4
upv_4,2013,44858,0.5
upv_4,2013,44859,0.5
upv_4,2013,45236,0.5
upv_4,2013,45244,0.9
upv_4,2013,45619,1.0
upv_4,2013,45621,0.9
upv_4,2013,46372,0.5
upv_4,2013,46758,1.0
upv_3,2013,47886,0.5
upv_4,2013,47888,0.8
upv_4,2013,48012,1.5
upv_4,2013,48267,0.9
upv_4,2013,51043,1.0
upv_4,2013,52183,6.7
upv_5,2013,53249,10.0
upv_1,2013,56159,1.0
upv_2,2013,56920,1.2
upv_2,2013,57675,0.5
upv_2,2013,58055,0.5
upv_5,2013,60492,3.0
upv_5,2013,63175,3.7
upv_5,2013,63511,21.0
upv_5,2013,65432,0.1
upv_5,2013,65433,0.4
upv_5,2013,65812,0.1
upv_5,2013,70379,3.0
upv_4,2013,89232,25.0
upv_2,2014,9166,0.5
upv_1,2014,36731,9.0
upv_1,2014,37579,3.0
upv_4,2014,38386,1.0
upv_1,2014,38715,0.9
upv_4,2014,39153,0.9
upv_4,2014,39908,1.1
upv_4,2014,40290,0.9
upv_4,2014,40292,2.0
upv_4,2014,40298,3.0
upv_4,2014,40670,1.0
upv_2,2014,41001,2.3
upv_4,2014,41059,1.0
upv_4,2014,41430,0.9
upv_4,2014,41823,0.3
upv_4,2014,42199,0.3
upv_4,2014,42200,0.3
upv_4,2014,42578,0.4
upv_4,2014,43337,0.9
upv_3,2014,43432,0.4
upv_4,2014,43456,1.5
upv_4,2014,43711,0.3
upv_4,2014,43834,1.9
upv_4,2014,44090,0.4
upv_5,2014,44112,0.9
upv_3,2014,44191,0.9
upv_4,2014,44482,0.5
upv_4,2014,44490,0.9
upv_5,2014,44491,0.9
upv_4,2014,44846,0.4
upv_4,2014,44858,0.5
upv_4,2014,44859,0.5
upv_4,2014,45236,0.5
upv_4,2014,45244,0.9
upv_4,2014,45619,1.0
upv_4,2014,45621,0.9
upv_4,2014,46372,0.5
upv_4,2014,46758,1.0
upv_3,2014,47886,0.5
upv_4,2014,47888,0.8
upv_4,2014,48012,1.5
upv_4,2014,48267,0.9
upv_4,2014,51043,1.0
upv_4,2014,52183,6.7
upv_5,2014,53249,10.0
upv_1,2014,56159,1.0
upv_2,2014,56920,1.2
upv_2,2014,57675,0.5
upv_2,2014,58055,0.5
upv_5,2014,60492,3.0
upv_5,2014,63175,3.7
upv_5,2014,63511,21.0
upv_5,2014,65432,0.1
upv_5,2014,65433,0.4
upv_5,2014,65812,0.1
upv_5,2014,70379,3.0
upv_4,2014,89232,25.0
upv_2,2015,9166,0.5
upv_1,2015,36731,9.0
upv_1,2015,37579,3.0
upv_4,2015,38386,1.0
upv_1,2015,38715,0.9
upv_4,2015,39153,0.9
upv_4,2015,39908,1.1
upv_4,2015,40290,0.9
upv_4,2015,40292,2.0
upv_4,2015,40298,3.0
upv_4,2015,40670,1.0
upv_2,2015,41001,2.3
upv_4,2015,41059,1.0
upv_4,2015,41430,0.9
upv_4,2015,41823,0.3
upv_4,2015,42199,0.3
upv_4,2015,42200,0.3
upv_4,2015,42578,0.4
upv_4,2015,43337,0.9
upv_3,2015,43432,0.4
upv_4,2015,43456,1.5
upv_4,2015,43711,0.3
upv_4,2015,43834,1.9
upv_4,2015,44090,0.4
upv_5,2015,44112,0.9
upv_3,2015,44191,0.9
upv_4,2015,44482,0.5
upv_4,2015,44490,0.9
upv_5,2015,44491,0.9
upv_4,2015,44846,0.4
upv_4,2015,44858,0.5
upv_4,2015,44859,0.5
upv_4,2015,45236,0.5
upv_4,2015,45244,0.9
upv_4,2015,45619,1.0
upv_4,2015,45621,0.9
upv_4,2015,46372,0.5
upv_4,2015,46758,1.0
upv_3,2015,47886,0.5
upv_4,2015,47888,0.8
upv_4,2015,48012,1.5
upv_4,2015,48267,0.9
upv_4,2015,51043,1.0
upv_4,2015,52183,6.7
upv_5,2015,53249,10.0
upv_1,2015,56159,1.0
upv_2,2015,56920,1.2
upv_2,2015,57675,0.5
upv_2,2015,58055,0.5
upv_5,2015,60492,3.0
upv_5,2015,63175,3.7
upv_5,2015,63511,21.0
upv_5,2015,65432,0.1
upv_5,2015,65433,0.4
upv_5,2015,65812,0.1
upv_5,2015,70379,3.0
upv_4,2015,89232,25.0
upv_2,2016,9166,0.5
upv_1,2016,36731,9.0
upv_1,2016,37579,3.0
upv_4,2016,38386,1.0
upv_1,2016,38715,0.9
upv_4,2016,39153,0.9
upv_4,2016,39908,1.1
upv_4,2016,40290,0.9
upv_4,2016,40292,2.0
upv_4,2016,40298,3.0
upv_4,2016,40670,1.0
upv_2,2016,41001,2.3
upv_4,2016,41059,1.0
upv_4,2016,41430,0.9
upv_4,2016,41823,0.3
upv_4,2016,42199,0.3
upv_4,2016,42200,0.3
upv_4,2016,42578,0.4
upv_4,2016,43337,0.9
upv_3,2016,43432,0.4
upv_4,2016,43456,1.5
upv_4,2016,43711,0.3
upv_4,2016,43834,1.9
upv_4,2016,44090,0.4
upv_5,2016,44112,0.9
upv_3,2016,44191,0.9
upv_4,2016,44482,0.5
upv_4,2016,44490,0.9
upv_5,2016,44491,0.9
upv_4,2016,44846,0.4
upv_4,2016,44858,0.5
upv_4,2016,44859,0.5
upv_4,2016,45236,0.5
upv_4,2016,45244,0.9
upv_4,2016,45619,1.0
upv_4,2016,45621,0.9
upv_4,2016,46372,0.5
upv_4,2016,46758,1.0
upv_3,2016,47886,0.5
upv_4,2016,47888,0.8
upv_4,2016,48012,1.5
upv_4,2016,48267,0.9
upv_4,2016,51043,1.0
upv_4,2016,52183,6.7
upv_5,2016,53249,10.0
upv_1,2016,56159,1.0
upv_2,2016,56920,1.2
upv_2,2016,57675,0.5
upv_2,2016,58055,0.5
upv_5,2016,60492,3.0
upv_5,2016,63175,3.7
upv_5,2016,63511,21.0
upv_5,2016,70379,3.0
upv_4,2016,89232,25.0
upv_2,2017,9166,0.5
upv_1,2017,36731,9.0
upv_1,2017,37579,3.0
upv_4,2017,38386,1.0
upv_1,2017,38715,0.9
upv_4,2017,39153,0.9
upv_4,2017,39908,1.1
upv_4,2017,40290,0.9
upv_4,2017,40292,2.0
upv_4,2017,40298,3.0
upv_4,2017,40670,1.0
upv_2,2017,41001,2.3
upv_4,2017,41059,1.0
upv_4,2017,41430,0.9
upv_4,2017,41823,0.3
upv_4,2017,42199,0.3
upv_4,2017,42200,0.3
upv_4,2017,42578,0.4
upv_4,2017,43337,0.9
upv_3,2017,43432,0.4
upv_4,2017,43456,1.5
upv_4,2017,43711,0.3
upv_4,2017,43834,1.9
upv_4,2017,44090,0.4
upv_5,2017,44112,0.9
upv_3,2017,44191,0.9
upv_4,2017,44482,0.5
upv_4,2017,44490,0.9
upv_5,2017,44491,0.9
upv_4,2017,44846,0.4
upv_4,2017,44858,0.5
upv_4,2017,44859,0.5
upv_4,2017,45236,0.5
upv_4,2017,45244,0.9
upv_4,2017,45619,1.0
upv_4,2017,45621,0.9
upv_4,2017,46372,0.5
upv_4,2017,46758,1.0
upv_3,2017,47886,0.5
upv_4,2017,47888,0.8
upv_4,2017,48012,1.5
upv_4,2017,48267,0.9
upv_4,2017,51043,1.0
upv_4,2017,52183,6.7
upv_5,2017,53249,10.0
upv_1,2017,56159,1.0
upv_2,2017,56920,1.2
upv_2,2017,57675,0.5
upv_2,2017,58055,0.5
upv_5,2017,60492,3.0
upv_5,2017,63175,3.7
upv_5,2017,63511,21.0
upv_5,2017,70379,3.0
upv_4,2017,89232,25.0
upv_2,2018,9166,0.5
upv_1,2018,36731,9.0
upv_1,2018,37579,3.0
upv_4,2018,38386,1.0
upv_1,2018,38715,0.9
upv_4,2018,39153,0.9
upv_4,2018,39908,1.1
upv_4,2018,40290,0.9
upv_4,2018,40292,2.0
upv_4,2018,40298,3.0
upv_4,2018,40670,1.0
upv_2,2018,41001,2.3
upv_4,2018,41059,1.0
upv_4,2018,41430,0.9
upv_4,2018,41823,0.3
upv_4,2018,42199,0.3
upv_4,2018,42200,0.3
upv_4,2018,42578,0.4
upv_4,2018,43337,0.9
upv_3,2018,43432,0.4
upv_4,2018,43456,1.5
upv_4,2018,43711,0.3
upv_4,2018,43834,1.9
upv_4,2018,44090,0.4
upv_5,2018,44112,0.9
upv_3,2018,44191,0.9
upv_4,2018,44482,0.5
upv_4,2018,44490,0.9
upv_5,2018,44491,0.9
upv_4,2018,44846,0.4
upv_4,2018,44858,0.5
upv_4,2018,44859,0.5
upv_4,2018,45236,0.5
upv_4,2018,45244,0.9
upv_4,2018,45619,1.0
upv_4,2018,45621,0.9
upv_4,2018,46372,0.5
upv_4,2018,46758,1.0
upv_3,2018,47886,0.5
upv_4,2018,47888,0.8
upv_4,2018,48012,1.5
upv_4,2018,48267,0.9
upv_4,2018,51043,1.0
upv_4,2018,52183,6.7
upv_5,2018,53249,10.0
upv_1,2018,56159,1.0
upv_2,2018,56920,1.2
upv_2,2018,57675,0.5
upv_2,2018,58055,0.5
upv_5,2018,60492,3.0
upv_5,2018,63175,3.7
upv_5,2018,63511,21.0
upv_5,2018,70379,3.0
upv_4,2018,89232,25.0
upv_2,2019,9166,0.5
upv_1,2019,36731,9.0
upv_1,2019,37579,3.0
upv_4,2019,38386,1.0
upv_1,2019,38715,0.9
upv_4,2019,39153,0.9
upv_4,2019,39908,1.1
upv_4,2019,40290,0.9
upv_4,2019,40292,2.0
upv_4,2019,40298,3.0
upv_4,2019,40670,1.0
upv_2,2019,41001,2.3
upv_4,2019,41059,1.0
upv_4,2019,41430,0.9
upv_4,2019,41823,0.3
upv_4,2019,42199,0.3
upv_4,2019,42200,0.3
upv_4,2019,42578,0.4
upv_4,2019,43337,0.9
upv_3,2019,43432,0.4
upv_4,2019,43456,1.5
upv_4,2019,43711,0.3
upv_4,2019,43834,1.9
upv_4,2019,44090,0.4
upv_5,2019,44112,0.9
upv_3,2019,44191,0.9
upv_4,2019,44482,0.5
upv_4,2019,44490,0.9
upv_5,2019,44491,0.9
upv_4,2019,44846,0.4
upv_4,2019,44858,0.5
upv_4,2019,44859,0.5
upv_4,2019,45236,0.5
upv_4,2019,45244,0.9
upv_4,2019,45619,1.0
upv_4,2019,45621,0.9
upv_4,2019,46372,0.5
upv_4,2019,46758,1.0
upv_3,2019,47886,0.5
upv_4,2019,47888,0.8
upv_4,2019,48012,1.5
upv_4,2019,48267,0.9
upv_4,2019,51043,1.0
upv_4,2019,52183,6.7
upv_5,2019,53249,10.0
upv_1,2019,56159,1.0
upv_2,2019,56920,1.2
upv_2,2019,57675,0.5
upv_2,2019,58055,0.5
upv_5,2019,60492,3.0
upv_5,2019,63175,3.7
upv_5,2019,63511,21.0
upv_5,2019,70379,3.0
upv_4,2019,89232,25.0
upv_2,2020,9166,0.5
upv_1,2020,36731,9.0
upv_1,2020,37579,3.0
upv_4,2020,38386,1.0
upv_1,2020,38715,0.9
upv_4,2020,39153,0.9
upv_4,2020,39908,1.1
upv_4,2020,40290,0.9
upv_4,2020,40292,2.0
upv_4,2020,40298,3.0
upv_4,2020,40670,1.0
upv_2,2020,41001,2.3
upv_4,2020,41059,1.0
upv_4,2020,41430,0.9
upv_4,2020,41823,0.3
upv_4,2020,42199,0.3
upv_4,2020,42200,0.3
upv_4,2020,42578,0.4
upv_4,2020,43337,0.9
upv_3,2020,43432,0.4
upv_4,2020,43456,1.5
upv_4,2020,43711,0.3
upv_4,2020,43834,1.9
upv_4,2020,44090,0.4
upv_5,2020,44112,0.9
upv_3,2020,44191,0.9
upv_4,2020,44482,0.5
upv_4,2020,44490,0.9
upv_5,2020,44491,0.9
upv_4,2020,44846,0.4
upv_4,2020,44858,0.5
upv_4,2020,44859,0.5
upv_4,2020,45236,0.5
upv_4,2020,45244,0.9
upv_4,2020,45619,1.0
upv_4,2020,45621,0.9
upv_4,2020,46372,0.5
upv_4,2020,46758,1.0
upv_3,2020,47886,0.5
upv_4,2020,47888,0.8
upv_4,2020,48012,1.5
upv_4,2020,48267,0.9
upv_4,2020,51043,1.0
upv_4,2020,52183,6.7
upv_5,2020,53249,10.0
upv_1,2020,56159,1.0
upv_2,2020,56920,1.2
upv_2,2020,57675,0.5
upv_2,2020,58055,0.5
upv_5,2020,60492,3.0
upv_5,2020,63175,3.7
upv_5,2020,63511,21.0
upv_5,2020,70379,3.0
upv_4,2020,89232,25.0
upv_2,2021,9166,0.5
upv_1,2021,36731,9.0
upv_1,2021,37579,3.0
upv_4,2021,38386,1.0
upv_1,2021,38715,0.9
upv_4,2021,39153,0.9
upv_4,2021,39908,1.1
upv_4,2021,40290,0.9
upv_4,2021,40292,2.0
upv_4,2021,40298,3.0
upv_4,2021,40670,1.0
upv_2,2021,41001,2.3
upv_4,2021,41059,1.0
upv_4,2021,41430,0.9
upv_4,2021,41823,0.3
upv_4,2021,42199,0.3
upv_4,2021,42200,0.3
upv_4,2021,42578,0.4
upv_4,2021,43337,0.9
upv_3,2021,43432,0.4
upv_4,2021,43456,1.5
upv_4,2021,43711,0.3
upv_4,2021,43834,1.9
upv_4,2021,44090,0.4
upv_5,2021,44112,0.9
upv_3,2021,44191,0.9
upv_4,2021,44482,0.5
upv_4,2021,44490,0.9
upv_5,2021,44491,0.9
upv_4,2021,44846,0.4
upv_4,2021,44858,0.5
upv_4,2021,44859,0.5
upv_4,2021,45236,0.5
upv_4,2021,45244,0.9
upv_4,2021,45619,1.0
upv_4,2021,45621,0.9
upv_4,2021,46372,0.5
upv_4,2021,46758,1.0
upv_3,2021,47886,0.5
upv_4,2021,47888,0.8
upv_4,2021,48012,1.5
upv_4,2021,48267,0.9
upv_4,2021,51043,1.0
upv_4,2021,52183,6.7
upv_5,2021,53249,10.0
upv_1,2021,56159,1.0
upv_2,2021,56920,1.2
upv_2,2021,57675,0.5
upv_2,2021,58055,0.5
upv_5,2021,60492,3.0
upv_5,2021,63175,3.7
upv_5,2021,63511,21.0
upv_5,2021,70379,3.0
upv_4,2021,89232,25.0
upv_2,2022,9166,0.5
upv_1,2022,36731,9.0
upv_1,2022,37579,3.0
upv_4,2022,38386,1.0
upv_1,2022,38715,0.9
upv_4,2022,39153,0.9
upv_4,2022,39908,1.1
upv_4,2022,40290,0.9
upv_4,2022,40292,2.0
upv_4,2022,40298,3.0
upv_4,2022,40670,1.0
upv_2,2022,41001,2.3
upv_4,2022,41059,1.0
upv_4,2022,41430,0.9
upv_4,2022,41823,0.3
upv_4,2022,42199,0.3
upv_4,2022,42200,0.3
upv_4,2022,42578,0.4
upv_4,2022,43337,0.9
upv_3,2022,43432,0.4
upv_4,2022,43456,1.5
upv_4,2022,43711,0.3
upv_4,2022,43834,1.9
upv_4,2022,44090,0.4
upv_5,2022,44112,0.9
upv_3,2022,44191,0.9
upv_4,2022,44482,0.5
upv_4,2022,44490,0.9
upv_5,2022,44491,0.9
upv_4,2022,44846,0.4
upv_4,2022,44858,0.5
upv_4,2022,44859,0.5
upv_4,2022,45236,0.5
upv_4,2022,45244,0.9
upv_4,2022,45619,1.0
upv_4,2022,45621,0.9
upv_4,2022,46372,0.5
upv_4,2022,46758,1.0
upv_3,2022,47886,0.5
upv_4,2022,47888,0.8
upv_4,2022,48012,1.5
upv_4,2022,48267,0.9
upv_4,2022,51043,1.0
upv_4,2022,52183,6.7
upv_5,2022,53249,10.0
upv_1,2022,56159,1.0
upv_2,2022,56920,1.2
upv_2,2022,57675,0.5
upv_2,2022,58055,0.5
upv_5,2022,60492,3.0
upv_5,2022,63175,3.7
upv_5,2022,63511,21.0
upv_5,2022,70379,3.0
upv_4,2022,89232,25.0
upv_2,2023,9166,0.5
upv_1,2023,36731,9.0
upv_1,2023,37579,3.0
upv_4,2023,38386,1.0
upv_1,2023,38715,0.9
upv_4,2023,39153,0.9
upv_4,2023,39908,1.1
upv_4,2023,40290,0.9
upv_4,2023,40292,2.0
upv_4,2023,40298,3.0
upv_4,2023,40670,1.0
upv_2,2023,41001,2.3
upv_4,2023,41059,1.0
upv_4,2023,41430,0.9
upv_4,2023,41823,0.3
upv_4,2023,42199,0.3
upv_4,2023,42200,0.3
upv_4,2023,42578,0.4
upv_4,2023,43337,0.9
upv_3,2023,43432,0.4
upv_4,2023,43456,1.5
upv_4,2023,43711,0.3
upv_4,2023,43834,1.9
upv_4,2023,44090,0.4
upv_5,2023,44112,0.9
upv_3,2023,44191,0.9
upv_4,2023,44482,0.5
upv_4,2023,44490,0.9
upv_5,2023,44491,0.9
upv_4,2023,44846,0.4
upv_4,2023,44858,0.5
upv_4,2023,44859,0.5
upv_4,2023,45236,0.5
upv_4,2023,45244,0.9
upv_4,2023,45619,1.0
upv_4,2023,45621,0.9
upv_4,2023,46372,0.5
upv_4,2023,46758,1.0
upv_3,2023,47886,0.5
upv_4,2023,47888,0.8
upv_4,2023,48012,1.5
upv_4,2023,48267,0.9
upv_4,2023,51043,1.0
upv_4,2023,52183,6.7
upv_5,2023,53249,10.0
upv_1,2023,56159,1.0
upv_2,2023,56920,1.2
upv_2,2023,57675,0.5
upv_2,2023,58055,0.5
upv_5,2023,60492,3.0
upv_5,2023,63175,3.7
upv_5,2023,63511,21.0
upv_5,2023,70379,3.0
upv_4,2023,89232,25.0
upv_2,2024,9166,0.5
upv_1,2024,36731,9.0
upv_1,2024,37579,3.0
upv_4,2024,38386,1.0
upv_1,2024,38715,0.9
upv_4,2024,39153,0.9
upv_4,2024,39908,1.1
upv_4,2024,40290,0.9
upv_4,2024,40292,2.0
upv_4,2024,40298,3.0
upv_4,2024,40670,1.0
upv_2,2024,41001,2.3
upv_4,2024,41059,1.0
upv_4,2024,41430,0.9
upv_4,2024,41823,0.3
upv_4,2024,42199,0.3
upv_4,2024,42200,0.3
upv_4,2024,42578,0.4
upv_4,2024,43337,0.9
upv_3,2024,43432,0.4
upv_4,2024,43456,1.5
upv_4,2024,43711,0.3
upv_4,2024,43834,1.9
upv_4,2024,44090,0.4
upv_5,2024,44112,0.9
upv_3,2024,44191,0.9
upv_4,2024,44482,0.5
upv_4,2024,44490,0.9
upv_5,2024,44491,0.9
upv_4,2024,44846,0.4
upv_4,2024,44858,0.5
upv_4,2024,44859,0.5
upv_4,2024,45236,0.5
upv_4,2024,45244,0.9
upv_4,2024,45619,1.0
upv_4,2024,45621,0.9
upv_4,2024,46372,0.5
upv_4,2024,46758,1.0
upv_3,2024,47886,0.5
upv_4,2024,47888,0.8
upv_4,2024,48012,1.5
upv_4,2024,48267,0.9
upv_4,2024,51043,1.0
upv_4,2024,52183,6.7
upv_5,2024,53249,10.0
upv_1,2024,56159,1.0
upv_2,2024,56920,1.2
upv_2,2024,57675,0.5
upv_2,2024,58055,0.5
upv_5,2024,60492,3.0
upv_5,2024,63175,3.7
upv_5,2024,63511,21.0
upv_5,2024,70379,3.0
upv_4,2024,89232,25.0
upv_2,2025,9166,0.5
upv_1,2025,36731,9.0
upv_1,2025,37579,3.0
upv_4,2025,38386,1.0
upv_1,2025,38715,0.9
upv_4,2025,39153,0.9
upv_4,2025,39908,1.1
upv_4,2025,40290,0.9
upv_4,2025,40292,2.0
upv_4,2025,40298,3.0
upv_4,2025,40670,1.0
upv_2,2025,41001,2.3
upv_4,2025,41059,1.0
upv_4,2025,41430,0.9
upv_4,2025,41823,0.3
upv_4,2025,42199,0.3
upv_4,2025,42200,0.3
upv_4,2025,42578,0.4
upv_4,2025,43337,0.9
upv_3,2025,43432,0.4
upv_4,2025,43456,1.5
upv_4,2025,43711,0.3
upv_4,2025,43834,1.9
upv_4,2025,44090,0.4
upv_5,2025,44112,0.9
upv_3,2025,44191,0.9
upv_4,2025,44482,0.5
upv_4,2025,44490,0.9
upv_5,2025,44491,0.9
upv_4,2025,44846,0.4
upv_4,2025,44858,0.5
upv_4,2025,44859,0.5
upv_4,2025,45236,0.5
upv_4,2025,45244,0.9
upv_4,2025,45619,1.0
upv_4,2025,45621,0.9
upv_4,2025,46372,0.5
upv_4,2025,46758,1.0
upv_3,2025,47886,0.5
upv_4,2025,47888,0.8
upv_4,2025,48012,1.5
upv_4,2025,48267,0.9
upv_4,2025,51043,1.0
upv_4,2025,52183,6.7
upv_5,2025,53249,10.0
upv_1,2025,56159,1.0
upv_2,2025,56920,1.2
upv_2,2025,57675,0.5
upv_2,2025,58055,0.5
upv_5,2025,60492,3.0
upv_5,2025,63175,3.7
upv_5,2025,63511,21.0
upv_5,2025,70379,3.0
upv_4,2025,89232,25.0
upv_2,2026,9166,0.5
upv_1,2026,36731,9.0
upv_1,2026,37579,3.0
upv_4,2026,38386,1.0
upv_1,2026,38715,0.9
upv_4,2026,39153,0.9
upv_4,2026,39908,1.1
upv_4,2026,40290,0.9
upv_4,2026,40292,2.0
upv_4,2026,40298,3.0
upv_4,2026,40670,1.0
upv_2,2026,41001,2.3
upv_4,2026,41059,1.0
upv_4,2026,41430,0.9
upv_4,2026,41823,0.3
upv_4,2026,42199,0.3
upv_4,2026,42200,0.3
upv_4,2026,42578,0.4
upv_4,2026,43337,0.9
upv_3,2026,43432,0.4
upv_4,2026,43456,1.5
upv_4,2026,43711,0.3
upv_4,2026,43834,1.9
upv_4,2026,44090,0.4
upv_5,2026,44112,0.9
upv_3,2026,44191,0.9
upv_4,2026,44482,0.5
upv_4,2026,44490,0.9
upv_5,2026,44491,0.9
upv_4,2026,44846,0.4
upv_4,2026,44858,0.5
upv_4,2026,44859,0.5
