*r,t,value
p26,2044,0
p26,2045,0
p26,2046,0
p26,2047,0
p26,2048,0
p26,2049,0
p26,2050,0
p26,2051,0
p26,2052,0
p26,2053,0
p26,2054,0
p26,2055,0
p26,2056,0
p26,2057,0
p26,2058,0
p26,2059,0
p26,2060,0
p26,2061,0
p26,2062,0
p26,2063,0
p26,2064,0
p26,2065,0
p26,2066,0
p26,2067,0
p26,2068,0
p26,2069,0
p26,2070,0
p27,2010,0
p27,2011,0
p27,2012,0
p27,2013,0
p27,2014,0
p27,2015,0
p27,2016,0
p27,2017,0
p27,2018,0
p27,2019,0
p27,2020,0
p27,2021,0
p27,2022,0
p27,2023,0
p27,2024,0
p27,2025,0
p27,2026,0
p27,2027,0
p27,2028,0
p27,2029,0
p27,2030,0
p27,2031,0
p27,2032,0
p27,2033,0
p27,2034,0
p27,2035,0
p27,2036,0
p27,2037,0
p27,2038,0
p27,2039,0
p27,2040,0
p27,2041,0
p27,2042,0
p27,2043,0
p27,2044,0
p27,2045,0
p27,2046,0
p27,2047,0
p27,2048,0
p27,2049,0
p27,2050,0
p27,2051,0
p27,2052,0
p27,2053,0
p27,2054,0
p27,2055,0
p27,2056,0
p27,2057,0
p27,2058,0
p27,2059,0
p27,2060,0
p27,2061,0
p27,2062,0
p27,2063,0
p27,2064,0
p27,2065,0
p27,2066,0
p27,2067,0
p27,2068,0
p27,2069,0
p27,2070,0
p28,2010,0.00387838631445
p28,2011,0.00387838631445
p28,2012,0.00387838631445
p28,2013,0.00387838631445
p28,2014,0.00387838631445
p28,2015,0.00387838631445
p28,2016,0.00387838631445
p28,2017,0.00387838631445
p28,2018,0.00387838631445
p28,2019,0.00387838631445
p28,2020,0.00387838631445
p28,2021,0.00387838631445
p28,2022,0.0015070025319
p28,2023,0.0015070025319
p28,2024,0.0015070025319
p28,2025,0.0015070025319
p28,2026,0.00111162169485
p28,2027,0.00111162169485
p28,2028,0.00111162169485
p28,2029,0.0005581012863
p28,2030,0
p28,2031,0
p28,2032,0
p28,2033,0
p28,2034,0
p28,2035,0
p28,2036,0
p28,2037,0
p28,2038,0
p28,2039,0
p28,2040,0
p28,2041,0
p28,2042,0
p28,2043,0
p28,2044,0
p28,2045,0
p28,2046,0
p28,2047,0
p28,2048,0
p28,2049,0
p28,2050,0
p28,2051,0
p28,2052,0
p28,2053,0
p28,2054,0
p28,2055,0
p28,2056,0
p28,2057,0
p28,2058,0
p28,2059,0
p28,2060,0
p28,2061,0
p28,2062,0
p28,2063,0
p28,2064,0
p28,2065,0
p28,2066,0
p28,2067,0
p28,2068,0
p28,2069,0
p28,2070,0
p29,2010,0.0007162408578
p29,2011,0.00055352040855
p29,2012,0.00055352040855
p29,2013,0.00055352040855
p29,2014,0.00055352040855
p29,2015,0.00055352040855
p29,2016,0.00055352040855
p29,2017,0.00055352040855
p29,2018,0.00055352040855
p29,2019,0.00055352040855
p29,2020,0.00055352040855
p29,2021,0.00055352040855
p29,2022,0.00055352040855
p29,2023,0.00055352040855
p29,2024,0.00055352040855
p29,2025,0.0003254408985
p29,2026,0.0003254408985
p29,2027,0.00016272044925
p29,2028,0.00016272044925
p29,2029,0.00016272044925
p29,2030,0
p29,2031,0
p29,2032,0
p29,2033,0
p29,2034,0
p29,2035,0
p29,2036,0
p29,2037,0
p29,2038,0
p29,2039,0
p29,2040,0
p29,2041,0
p29,2042,0
p29,2043,0
p29,2044,0
p29,2045,0
p29,2046,0
p29,2047,0
p29,2048,0
p29,2049,0
p29,2050,0
p29,2051,0
p29,2052,0
p29,2053,0
p29,2054,0
p29,2055,0
p29,2056,0
p29,2057,0
p29,2058,0
p29,2059,0
p29,2060,0
p29,2061,0
p29,2062,0
p29,2063,0
p29,2064,0
p29,2065,0
p29,2066,0
p29,2067,0
p29,2068,0
p29,2069,0
p29,2070,0
p30,2010,0
p30,2011,0
p30,2012,0
p30,2013,0
p30,2014,0
p30,2015,0
p30,2016,0
p30,2017,0
p30,2018,0
p30,2019,0
p30,2020,0
p30,2021,0
p30,2022,0
p30,2023,0
p30,2024,0
p30,2025,0
p30,2026,0
p30,2027,0
p30,2028,0
p30,2029,0
p30,2030,0
p30,2031,0
p30,2032,0
p30,2033,0
p30,2034,0
p30,2035,0
p30,2036,0
p30,2037,0
p30,2038,0
p30,2039,0
p30,2040,0
p30,2041,0
p30,2042,0
p30,2043,0
p30,2044,0
p30,2045,0
p30,2046,0
p30,2047,0
p30,2048,0
p30,2049,0
p30,2050,0
p30,2051,0
p30,2052,0
p30,2053,0
p30,2054,0
p30,2055,0
p30,2056,0
p30,2057,0
p30,2058,0
p30,2059,0
p30,2060,0
p30,2061,0
p30,2062,0
p30,2063,0
p30,2064,0
p30,2065,0
p30,2066,0
p30,2067,0
p30,2068,0
p30,2069,0
p30,2070,0
p31,2010,0.00230427506067
p31,2011,0.00230427506067
p31,2012,0.00230427506067
p31,2013,0.00230427506067
p31,2014,0.00230427506067
p31,2015,0.00230427506067
p31,2016,0.00230427506067
p31,2017,0.00230427506067
p31,2018,0.00230427506067
p31,2019,0.00230427506067
p31,2020,0.00230427506067
p31,2021,0.00230427506067
p31,2022,0.00230427506067
p31,2023,0.00230427506067
p31,2024,0.00230427506067
p31,2025,0.00230427506067
p31,2026,0.00230427506067
p31,2027,0.00230427506067
p31,2028,0.00230427506067
p31,2029,0.00037939885215
p31,2030,0
p31,2031,0
p31,2032,0
p31,2033,0
p31,2034,0
p31,2035,0
p31,2036,0
p31,2037,0
p31,2038,0
p31,2039,0
p31,2040,0
p31,2041,0
p31,2042,0
p31,2043,0
p31,2044,0
p31,2045,0
p31,2046,0
p31,2047,0
p31,2048,0
p31,2049,0
p31,2050,0
p31,2051,0
p31,2052,0
p31,2053,0
p31,2054,0
p31,2055,0
p31,2056,0
p31,2057,0
p31,2058,0
p31,2059,0
p31,2060,0
p31,2061,0
p31,2062,0
p31,2063,0
p31,2064,0
p31,2065,0
p31,2066,0
p31,2067,0
p31,2068,0
p31,2069,0
p31,2070,0
p32,2010,0
p32,2011,0
p32,2012,0
p32,2013,0
p32,2014,0
p32,2015,0
p32,2016,0
p32,2017,0
p32,2018,0
p32,2019,0
p32,2020,0
p32,2021,0
p32,2022,0
p32,2023,0
p32,2024,0
p32,2025,0
p32,2026,0
p32,2027,0
p32,2028,0
p32,2029,0
p32,2030,0
p32,2031,0
p32,2032,0
p32,2033,0
p32,2034,0
p32,2035,0
p32,2036,0
p32,2037,0
p32,2038,0
p32,2039,0
p32,2040,0
p32,2041,0
p32,2042,0
p32,2043,0
p32,2044,0
p32,2045,0
p32,2046,0
p32,2047,0
p32,2048,0
p32,2049,0
p32,2050,0
p32,2051,0
p32,2052,0
p32,2053,0
p32,2054,0
p32,2055,0
p32,2056,0
p32,2057,0
p32,2058,0
p32,2059,0
p32,2060,0
p32,2061,0
p32,2062,0
p32,2063,0
p32,2064,0
p32,2065,0
p32,2066,0
p32,2067,0
p32,2068,0
p32,2069,0
p32,2070,0
p33,2010,0.00251598649539
p33,2011,0.00251598649539
p33,2012,0.00251598649539
p33,2013,0.00251598649539
p33,2014,0.00251598649539
p33,2015,0.00251598649539
p33,2016,0.00251598649539
p33,2017,0.00251598649539
p33,2018,0.00235326604614
p33,2019,0.00235326604614
p33,2020,0.00235326604614
p33,2021,0.00189710702604
p33,2022,0.00189710702604
p33,2023,0.00189710702604
p33,2024,0.00189710702604
p33,2025,0.00189710702604
p33,2026,0.00189710702604
p33,2027,0.00189710702604
p33,2028,0.00189710702604
p33,2029,0
p33,2030,0
p33,2031,0
p33,2032,0
p33,2033,0
p33,2034,0
p33,2035,0
p33,2036,0
p33,2037,0
p33,2038,0
p33,2039,0
p33,2040,0
p33,2041,0
p33,2042,0
p33,2043,0
p33,2044,0
p33,2045,0
p33,2046,0
p33,2047,0
p33,2048,0
p33,2049,0
p33,2050,0
p33,2051,0
p33,2052,0
p33,2053,0
p33,2054,0
p33,2055,0
p33,2056,0
p33,2057,0
p33,2058,0
p33,2059,0
p33,2060,0
p33,2061,0
p33,2062,0
p33,2063,0
p33,2064,0
p33,2065,0
p33,2066,0
p33,2067,0
p33,2068,0
p33,2069,0
p33,2070,0
p34,2010,0.00135233519445
p34,2011,0.00135233519445
p34,2012,0.0011896147452
p34,2013,0.0011896147452
p34,2014,0.00113565679155
p34,2015,0.00113565679155
p34,2016,0.00113565679155
p34,2017,0.00113565679155
p34,2018,0.00113565679155
p34,2019,0.0010816988379
p34,2020,0.00091982497695
p34,2021,0.0008658670233
p34,2022,0.00081190906965
p34,2023,0.00059607725505
p34,2024,0.00059607725505
p34,2025,0.00059607725505
p34,2026,0.00059607725505
p34,2027,0.00059607725505
p34,2028,0.00048816134775
p34,2029,0.00048816134775
p34,2030,0
p34,2031,0
p34,2032,0
p34,2033,0
p34,2034,0
p34,2035,0
p34,2036,0
p34,2037,0
p34,2038,0
p34,2039,0
p34,2040,0
p34,2041,0
p34,2042,0
p34,2043,0
p34,2044,0
p34,2045,0
p34,2046,0
p34,2047,0
p34,2048,0
p34,2049,0
p34,2050,0
p34,2051,0
p34,2052,0
p34,2053,0
p34,2054,0
p34,2055,0
p34,2056,0
p34,2057,0
p34,2058,0
p34,2059,0
p34,2060,0
p34,2061,0
p34,2062,0
p34,2063,0
p34,2064,0
p34,2065,0
p34,2066,0
p34,2067,0
p34,2068,0
p34,2069,0
p34,2070,0
p35,2010,0
p35,2011,0
p35,2012,0
p35,2013,0
p35,2014,0
p35,2015,0
p35,2016,0
p35,2017,0
p35,2018,0
p35,2019,0
p35,2020,0
p35,2021,0
p35,2022,0
p35,2023,0
p35,2024,0
p35,2025,0
p35,2026,0
p35,2027,0
p35,2028,0
p35,2029,0
p35,2030,0
p35,2031,0
p35,2032,0
p35,2033,0
p35,2034,0
p35,2035,0
p35,2036,0
p35,2037,0
p35,2038,0
p35,2039,0
p35,2040,0
p35,2041,0
p35,2042,0
p35,2043,0
p35,2044,0
p35,2045,0
p35,2046,0
p35,2047,0
p35,2048,0
p35,2049,0
p35,2050,0
p35,2051,0
p35,2052,0
p35,2053,0
p35,2054,0
p35,2055,0
p35,2056,0
p35,2057,0
p35,2058,0
p35,2059,0
p35,2060,0
p35,2061,0
p35,2062,0
p35,2063,0
p35,2064,0
p35,2065,0
p35,2066,0
p35,2067,0
p35,2068,0
p35,2069,0
p35,2070,0
p36,2010,5.395795365e-05
p36,2011,5.395795365e-05
p36,2012,5.395795365e-05
p36,2013,5.395795365e-05
p36,2014,5.395795365e-05
p36,2015,5.395795365e-05
p36,2016,5.395795365e-05
p36,2017,5.395795365e-05
p36,2018,5.395795365e-05
p36,2019,5.395795365e-05
p36,2020,5.395795365e-05
p36,2021,5.395795365e-05
p36,2022,5.395795365e-05
p36,2023,5.395795365e-05
p36,2024,5.395795365e-05
p36,2025,5.395795365e-05
p36,2026,0
p36,2027,0
p36,2028,0
p36,2029,0
p36,2030,0
p36,2031,0
p36,2032,0
p36,2033,0
p36,2034,0
p36,2035,0
p36,2036,0
p36,2037,0
p36,2038,0
p36,2039,0
p36,2040,0
p36,2041,0
p36,2042,0
p36,2043,0
p36,2044,0
p36,2045,0
p36,2046,0
p36,2047,0
p36,2048,0
p36,2049,0
p36,2050,0
p36,2051,0
p36,2052,0
p36,2053,0
p36,2054,0
p36,2055,0
p36,2056,0
p36,2057,0
p36,2058,0
p36,2059,0
p36,2060,0
p36,2061,0
p36,2062,0
p36,2063,0
p36,2064,0
p36,2065,0
p36,2066,0
p36,2067,0
p36,2068,0
p36,2069,0
p36,2070,0
p37,2010,0.0001079159073
p37,2011,0.0001079159073
p37,2012,0.0001079159073
p37,2013,0.0001079159073
p37,2014,0.0001079159073
p37,2015,0.0001079159073
p37,2016,0.0001079159073
p37,2017,0.0001079159073
p37,2018,0.0001079159073
p37,2019,0.0001079159073
p37,2020,0.0001079159073
p37,2021,0.0001079159073
p37,2022,0.0001079159073
p37,2023,0
p37,2024,0
p37,2025,0
p37,2026,0
p37,2027,0
p37,2028,0
p37,2029,0
p37,2030,0
p37,2031,0
p37,2032,0
p37,2033,0
p37,2034,0
p37,2035,0
p37,2036,0
p37,2037,0
p37,2038,0
p37,2039,0
p37,2040,0
p37,2041,0
p37,2042,0
p37,2043,0
p37,2044,0
p37,2045,0
p37,2046,0
p37,2047,0
p37,2048,0
p37,2049,0
p37,2050,0
p37,2051,0
p37,2052,0
p37,2053,0
p37,2054,0
p37,2055,0
p37,2056,0
p37,2057,0
p37,2058,0
p37,2059,0
p37,2060,0
p37,2061,0
p37,2062,0
p37,2063,0
p37,2064,0
p37,2065,0
p37,2066,0
p37,2067,0
p37,2068,0
p37,2069,0
p37,2070,0
p38,2010,0.0014079863247
p38,2011,0.0014079863247
p38,2012,0.00135402837105
p38,2013,0.00135402837105
p38,2014,0.00135402837105
p38,2015,0.00135402837105
p38,2016,0.00135402837105
p38,2017,0.00135402837105
p38,2018,0.00135402837105
p38,2019,0.00135402837105
p38,2020,0.00135402837105
p38,2021,0.00135402837105
p38,2022,0.00135402837105
p38,2023,0.00124611246375
p38,2024,0.00124611246375
p38,2025,0.00103028064915
p38,2026,0.00103028064915
p38,2027,0.00103028064915
p38,2028,0.00103028064915
p38,2029,0
p38,2030,0
p38,2031,0
p38,2032,0
p38,2033,0
p38,2034,0
p38,2035,0
p38,2036,0
p38,2037,0
p38,2038,0
p38,2039,0
p38,2040,0
p38,2041,0
p38,2042,0
p38,2043,0
p38,2044,0
p38,2045,0
p38,2046,0
p38,2047,0
p38,2048,0
p38,2049,0
p38,2050,0
p38,2051,0
p38,2052,0
p38,2053,0
p38,2054,0
p38,2055,0
p38,2056,0
p38,2057,0
p38,2058,0
p38,2059,0
p38,2060,0
p38,2061,0
p38,2062,0
p38,2063,0
p38,2064,0
p38,2065,0
p38,2066,0
p38,2067,0
p38,2068,0
p38,2069,0
p38,2070,0
p39,2010,0
p39,2011,0
p39,2012,0
p39,2013,0
p39,2014,0
p39,2015,0
p39,2016,0
p39,2017,0
p39,2018,0
p39,2019,0
p39,2020,0
p39,2021,0
p39,2022,0
p39,2023,0
p39,2024,0
p39,2025,0
p39,2026,0
p39,2027,0
p39,2028,0
p39,2029,0
p39,2030,0
p39,2031,0
p39,2032,0
p39,2033,0
p39,2034,0
p39,2035,0
p39,2036,0
p39,2037,0
p39,2038,0
p39,2039,0
p39,2040,0
p39,2041,0
p39,2042,0
p39,2043,0
p39,2044,0
p39,2045,0
p39,2046,0
p39,2047,0
p39,2048,0
p39,2049,0
p39,2050,0
p39,2051,0
p39,2052,0
p39,2053,0
p39,2054,0
p39,2055,0
p39,2056,0
p39,2057,0
p39,2058,0
p39,2059,0
p39,2060,0
p39,2061,0
p39,2062,0
p39,2063,0
p39,2064,0
p39,2065,0
p39,2066,0
p39,2067,0
p39,2068,0
p39,2069,0
p39,2070,0
p40,2010,0.0008633272584
p40,2011,0.0008633272584
p40,2012,0.0008633272584
p40,2013,0.0008633272584
p40,2014,0.0008633272584
p40,2015,0.00080936930475
p40,2016,0.00080936930475
p40,2017,0.00059353749015
p40,2018,0.00037770567555
p40,2019,0.00026978976825
p40,2020,0.00016187386095
p40,2021,0.00016187386095
p40,2022,0.0001079159073
p40,2023,0.0001079159073
p40,2024,0.0001079159073
p40,2025,0.0001079159073
p40,2026,0
p40,2027,0
p40,2028,0
p40,2029,0
p40,2030,0
p40,2031,0
p40,2032,0
p40,2033,0
p40,2034,0
p40,2035,0
p40,2036,0
p40,2037,0
p40,2038,0
p40,2039,0
p40,2040,0
p40,2041,0
p40,2042,0
p40,2043,0
p40,2044,0
p40,2045,0
p40,2046,0
p40,2047,0
p40,2048,0
p40,2049,0
p40,2050,0
p40,2051,0
p40,2052,0
p40,2053,0
p40,2054,0
p40,2055,0
p40,2056,0
p40,2057,0
p40,2058,0
p40,2059,0
p40,2060,0
p40,2061,0
p40,2062,0
p40,2063,0
p40,2064,0
p40,2065,0
p40,2066,0
p40,2067,0
p40,2068,0
p40,2069,0
p40,2070,0
p41,2010,0.00401004586668
p41,2011,0.00401004586668
p41,2012,0.00401004586668
p41,2013,0.00401004586668
p41,2014,0.00401004586668
p41,2015,0.00401004586668
p41,2016,0.00401004586668
p41,2017,0.00395608791303
p41,2018,0.00390212995938
p41,2019,0.00384817200573
p41,2020,0.00384817200573
p41,2021,0.00384817200573
p41,2022,0.00384817200573
p41,2023,0.00195106497969
p41,2024,0.00195106497969
p41,2025,0.00189710702604
p41,2026,0.00189710702604
p41,2027,0.00047427675651
p41,2028,0.00047427675651
p41,2029,0.00047427675651
p41,2030,0
p41,2031,0
p41,2032,0
p41,2033,0
p41,2034,0
p41,2035,0
p41,2036,0
p41,2037,0
p41,2038,0
p41,2039,0
p41,2040,0
p41,2041,0
p41,2042,0
p41,2043,0
p41,2044,0
p41,2045,0
p41,2046,0
p41,2047,0
p41,2048,0
p41,2049,0
p41,2050,0
p41,2051,0
p41,2052,0
p41,2053,0
p41,2054,0
p41,2055,0
p41,2056,0
p41,2057,0
p41,2058,0
p41,2059,0
p41,2060,0
p41,2061,0
p41,2062,0
p41,2063,0
p41,2064,0
p41,2065,0
p41,2066,0
p41,2067,0
p41,2068,0
p41,2069,0
p41,2070,0
p42,2010,0.0002158318146
p42,2011,0.0002158318146
p42,2012,0.0002158318146
p42,2013,0.0002158318146
p42,2014,0.0002158318146
p42,2015,0.0002158318146
p42,2016,0.0002158318146
p42,2017,0.0002158318146
p42,2018,0.0002158318146
p42,2019,0.0002158318146
p42,2020,0.0002158318146
p42,2021,0.0002158318146
p42,2022,0.00016187386095
p42,2023,0.00016187386095
p42,2024,0.00016187386095
p42,2025,0.00016187386095
p42,2026,0.0001079159073
p42,2027,0.0001079159073
p42,2028,0
p42,2029,0
p42,2030,0
p42,2031,0
p42,2032,0
p42,2033,0
p42,2034,0
p42,2035,0
p42,2036,0
p42,2037,0
p42,2038,0
p42,2039,0
p42,2040,0
p42,2041,0
p42,2042,0
p42,2043,0
p42,2044,0
p42,2045,0
p42,2046,0
p42,2047,0
p42,2048,0
p42,2049,0
p42,2050,0
p42,2051,0
p42,2052,0
p42,2053,0
p42,2054,0
p42,2055,0
p42,2056,0
p42,2057,0
p42,2058,0
p42,2059,0
p42,2060,0
p42,2061,0
p42,2062,0
p42,2063,0
p42,2064,0
p42,2065,0
p42,2066,0
p42,2067,0
p42,2068,0
p42,2069,0
p42,2070,0
p43,2010,0.01087562992797
p43,2011,0.01087562992797
p43,2012,0.01087562992797
p43,2013,0.01087562992797
p43,2014,0.01087562992797
p43,2015,0.00981916050765
p43,2016,0.009765202554
p43,2017,0.00817965183522
p43,2018,0.00790986206697
p43,2019,0.00780194615967
p43,2020,0.00758611434507
p43,2021,0.00715445071587
p43,2022,0.00715445071587
p43,2023,0.00540787272444
p43,2024,0.00473588188974
p43,2025,0.00435817621419
p43,2026,0.00408838644594
p43,2027,0.00258382904028
p43,2028,0.00235574953023
p43,2029,0.00077019881145
p43,2030,0
p43,2031,0
p43,2032,0
p43,2033,0
p43,2034,0
p43,2035,0
p43,2036,0
p43,2037,0
p43,2038,0
p43,2039,0
p43,2040,0
p43,2041,0
p43,2042,0
p43,2043,0
p43,2044,0
p43,2045,0
p43,2046,0
p43,2047,0
p43,2048,0
p43,2049,0
p43,2050,0
p43,2051,0
p43,2052,0
p43,2053,0
p43,2054,0
p43,2055,0
p43,2056,0
p43,2057,0
p43,2058,0
p43,2059,0
p43,2060,0
p43,2061,0
p43,2062,0
p43,2063,0
p43,2064,0
p43,2065,0
p43,2066,0
p43,2067,0
p43,2068,0
p43,2069,0
p43,2070,0
p44,2010,0.0008633272584
p44,2011,0.0008633272584
p44,2012,0.0008633272584
p44,2013,0.0008633272584
p44,2014,0.0008633272584
p44,2015,0.0008633272584
p44,2016,0.0008633272584
p44,2017,0.00080936930475
p44,2018,0.00080936930475
p44,2019,0.00080936930475
p44,2020,0.00080936930475
p44,2021,0.00080936930475
p44,2022,0.0007554113511
p44,2023,0.00037770567555
p44,2024,5.395795365e-05
p44,2025,5.395795365e-05
p44,2026,0
p44,2027,0
p44,2028,0
p44,2029,0
p44,2030,0
p44,2031,0
p44,2032,0
p44,2033,0
p44,2034,0
p44,2035,0
p44,2036,0
p44,2037,0
p44,2038,0
p44,2039,0
p44,2040,0
p44,2041,0
p44,2042,0
p44,2043,0
p44,2044,0
p44,2045,0
p44,2046,0
p44,2047,0
p44,2048,0
p44,2049,0
p44,2050,0
p44,2051,0
p44,2052,0
p44,2053,0
p44,2054,0
p44,2055,0
p44,2056,0
p44,2057,0
p44,2058,0
p44,2059,0
p44,2060,0
p44,2061,0
p44,2062,0
p44,2063,0
p44,2064,0
p44,2065,0
p44,2066,0
p44,2067,0
p44,2068,0
p44,2069,0
p44,2070,0
p45,2010,0.00836545698906
p45,2011,0.00831149903541
p45,2012,0.00820358312811
p45,2013,0.00814962517446
p45,2014,0.00814962517446
p45,2015,0.00804170926716
p45,2016,0.00793379335986
p45,2017,0.00782587745256
p45,2018,0.00766400359161
p45,2019,0.00761004563796
p45,2020,0.00755608768431
p45,2021,0.00663880247226
p45,2022,0.00620713884306
p45,2023,0.00615318088941
p45,2024,0.00604526498211
p45,2025,0.00604526498211
p45,2026,0.00604526498211
p45,2027,0.00309168853575
p45,2028,0.00081360224625
p45,2029,0.00081360224625
p45,2030,0
p45,2031,0
p45,2032,0
p45,2033,0
p45,2034,0
p45,2035,0
p45,2036,0
p45,2037,0
p45,2038,0
p45,2039,0
p45,2040,0
p45,2041,0
p45,2042,0
p45,2043,0
p45,2044,0
p45,2045,0
p45,2046,0
p45,2047,0
p45,2048,0
p45,2049,0
p45,2050,0
p45,2051,0
p45,2052,0
p45,2053,0
p45,2054,0
p45,2055,0
p45,2056,0
p45,2057,0
p45,2058,0
p45,2059,0
p45,2060,0
p45,2061,0
p45,2062,0
p45,2063,0
p45,2064,0
p45,2065,0
p45,2066,0
p45,2067,0
p45,2068,0
p45,2069,0
p45,2070,0
p46,2010,0.00689228064966
p46,2011,0.00689228064966
p46,2012,0.00689228064966
p46,2013,0.00689228064966
p46,2014,0.00689228064966
p46,2015,0.00689228064966
p46,2016,0.00667644883506
p46,2017,0.00667644883506
p46,2018,0.00667644883506
p46,2019,0.00646061702046
p46,2020,0.00640665906681
p46,2021,0.00624478520586
p46,2022,0.00608291134491
p46,2023,0.00581312157666
p46,2024,0.00581312157666
p46,2025,0.00439029130713
p46,2026,0.00439029130713
p46,2027,0.00233046383184
p46,2028,0.00079971765501
p46,2029,0
p46,2030,0
p46,2031,0
p46,2032,0
p46,2033,0
p46,2034,0
p46,2035,0
p46,2036,0
p46,2037,0
p46,2038,0
p46,2039,0
p46,2040,0
p46,2041,0
p46,2042,0
p46,2043,0
p46,2044,0
p46,2045,0
p46,2046,0
p46,2047,0
p46,2048,0
p46,2049,0
p46,2050,0
p46,2051,0
p46,2052,0
p46,2053,0
p46,2054,0
p46,2055,0
p46,2056,0
p46,2057,0
p46,2058,0
p46,2059,0
p46,2060,0
p46,2061,0
p46,2062,0
p46,2063,0
p46,2064,0
p46,2065,0
p46,2066,0
p46,2067,0
p46,2068,0
p46,2069,0
p46,2070,0
p47,2010,0
p47,2011,0
p47,2012,0
p47,2013,0
p47,2014,0
p47,2015,0
p47,2016,0
p47,2017,0
p47,2018,0
p47,2019,0
p47,2020,0
p47,2021,0
p47,2022,0
p47,2023,0
p47,2024,0
p47,2025,0
p47,2026,0
p47,2027,0
p47,2028,0
p47,2029,0
p47,2030,0
p47,2031,0
p47,2032,0
p47,2033,0
p47,2034,0
p47,2035,0
p47,2036,0
p47,2037,0
p47,2038,0
p47,2039,0
p47,2040,0
p47,2041,0
p47,2042,0
p47,2043,0
p47,2044,0
p47,2045,0
p47,2046,0
p47,2047,0
p47,2048,0
p47,2049,0
p47,2050,0
p47,2051,0
p47,2052,0
p47,2053,0
p47,2054,0
p47,2055,0
p47,2056,0
p47,2057,0
p47,2058,0
p47,2059,0
p47,2060,0
p47,2061,0
p47,2062,0
p47,2063,0
p47,2064,0
p47,2065,0
p47,2066,0
p47,2067,0
p47,2068,0
p47,2069,0
p47,2070,0
p48,2010,0
p48,2011,0
p48,2012,0
p48,2013,0
p48,2014,0
p48,2015,0
p48,2016,0
p48,2017,0
p48,2018,0
p48,2019,0
p48,2020,0
p48,2021,0
p48,2022,0
p48,2023,0
p48,2024,0
p48,2025,0
p48,2026,0
p48,2027,0
p48,2028,0
p48,2029,0
p48,2030,0
p48,2031,0
p48,2032,0
p48,2033,0
p48,2034,0
p48,2035,0
p48,2036,0
p48,2037,0
p48,2038,0
p48,2039,0
p48,2040,0
p48,2041,0
p48,2042,0
p48,2043,0
p48,2044,0
p48,2045,0
p48,2046,0
p48,2047,0
p48,2048,0
p48,2049,0
p48,2050,0
p48,2051,0
p48,2052,0
p48,2053,0
p48,2054,0
p48,2055,0
p48,2056,0
p48,2057,0
p48,2058,0
p48,2059,0
p48,2060,0
p48,2061,0
p48,2062,0
p48,2063,0
p48,2064,0
p48,2065,0
p48,2066,0
p48,2067,0
p48,2068,0
p48,2069,0
p48,2070,0
p49,2010,0
p49,2011,0
p49,2012,0
p49,2013,0
p49,2014,0
p49,2015,0
p49,2016,0
p49,2017,0
p49,2018,0
p49,2019,0
p49,2020,0
p49,2021,0
p49,2022,0
p49,2023,0
p49,2024,0
p49,2025,0
p49,2026,0
p49,2027,0
p49,2028,0
p49,2029,0
p49,2030,0
p49,2031,0
p49,2032,0
p49,2033,0
p49,2034,0
p49,2035,0
p49,2036,0
p49,2037,0
p49,2038,0
p49,2039,0
p49,2040,0
p49,2041,0
p49,2042,0
p49,2043,0
p49,2044,0
p49,2045,0
p49,2046,0
p49,2047,0
p49,2048,0
p49,2049,0
p49,2050,0
p49,2051,0
p49,2052,0
p49,2053,0
p49,2054,0
p49,2055,0
p49,2056,0
p49,2057,0
p49,2058,0
p49,2059,0
p49,2060,0
p49,2061,0
p49,2062,0
p49,2063,0
p49,2064,0
p49,2065,0
p49,2066,0
p49,2067,0
p49,2068,0
p49,2069,0
p49,2070,0
p50,2010,0.0006491886204
p50,2011,0.0003237477219
p50,2012,0.0003237477219
p50,2013,0.0003237477219
p50,2014,0.0003237477219
p50,2015,0.0003237477219
p50,2016,0.0003237477219
p50,2017,0.0003237477219
p50,2018,0.0003237477219
p50,2019,0.0003237477219
p50,2020,0.0003237477219
p50,2021,0.0003237477219
p50,2022,0.0003237477219
p50,2023,0.0003237477219
p50,2024,0.00026978976825
p50,2025,0.0001079159073
p50,2026,0.0001079159073
p50,2027,0
p50,2028,0
p50,2029,0
p50,2030,0
p50,2031,0
p50,2032,0
p50,2033,0
p50,2034,0
p50,2035,0
p50,2036,0
p50,2037,0
p50,2038,0
p50,2039,0
p50,2040,0
p50,2041,0
p50,2042,0
p50,2043,0
p50,2044,0
p50,2045,0
p50,2046,0
p50,2047,0
p50,2048,0
p50,2049,0
p50,2050,0
p50,2051,0
p50,2052,0
p50,2053,0
p50,2054,0
p50,2055,0
p50,2056,0
p50,2057,0
p50,2058,0
p50,2059,0
p50,2060,0
p50,2061,0
p50,2062,0
p50,2063,0
p50,2064,0
p50,2065,0
p50,2066,0
p50,2067,0
p50,2068,0
p50,2069,0
p50,2070,0
p51,2010,0
p51,2011,0
p51,2012,0
p51,2013,0
p51,2014,0
p51,2015,0
p51,2016,0
p51,2017,0
p51,2018,0
p51,2019,0
p51,2020,0
p51,2021,0
p51,2022,0
p51,2023,0
p51,2024,0
p51,2025,0
p51,2026,0
p51,2027,0
p51,2028,0
p51,2029,0
p51,2030,0
p51,2031,0
p51,2032,0
p51,2033,0
p51,2034,0
p51,2035,0
p51,2036,0
p51,2037,0
p51,2038,0
p51,2039,0
p51,2040,0
p51,2041,0
p51,2042,0
p51,2043,0
p51,2044,0
p51,2045,0
