*tech,year,sc_point_gid,capacity
upv_4,2011,40290,0.9
upv_4,2011,40292,2.0
upv_4,2011,40298,3.0
upv_4,2011,40670,1.0
upv_4,2011,41059,1.0
upv_3,2011,41382,1.28
upv_3,2011,41383,0.92
upv_4,2011,41430,0.9
upv_4,2011,41439,1.0
upv_4,2011,42197,1.0
upv_4,2011,43337,0.9
upv_3,2011,43432,0.4
upv_4,2011,43456,1.5
upv_4,2011,43717,0.4
upv_4,2011,43834,1.9
upv_3,2011,44191,0.9
upv_4,2011,45619,1.0
upv_4,2011,47519,1.0
upv_4,2011,47902,0.5
upv_4,2011,48012,1.5
upv_4,2011,48283,0.5
upv_4,2011,49425,0.5
upv_4,2011,49806,0.5
upv_5,2011,51043,1.0
upv_5,2011,52183,6.7
upv_5,2011,54756,0.3
upv_5,2011,55137,0.3
upv_5,2011,55138,0.3
upv_5,2011,55519,0.3
upv_3,2011,55791,0.5
upv_3,2011,56171,0.5
upv_5,2011,56675,10.0
upv_4,2011,57400,0.4
upv_4,2011,57779,0.4
upv_4,2011,57780,0.8
upv_3,2011,58098,1.0
upv_5,2011,58179,0.9
upv_5,2011,58559,0.5
upv_5,2011,58939,0.5
upv_5,2011,59319,0.5
upv_5,2011,60080,0.5
upv_5,2011,60456,0.9
upv_5,2011,60492,3.0
upv_5,2011,61215,0.9
upv_5,2011,61972,0.9
upv_3,2011,62650,1.2
upv_5,2011,62735,0.5
upv_4,2011,63111,0.5
upv_5,2011,63175,3.7
upv_5,2011,63501,0.9
upv_5,2011,63512,21.0
upv_5,2011,64262,0.9
upv_5,2011,65432,0.1
upv_5,2011,65433,0.4
upv_5,2011,65812,0.1
upv_5,2011,70379,3.0
upv_4,2011,89232,25.0
upv_3,2012,9166,0.5
upv_2,2012,36731,9.0
upv_2,2012,37579,3.0
upv_4,2012,38386,1.0
upv_2,2012,38715,0.9
upv_4,2012,39153,0.9
upv_4,2012,39908,1.1
upv_2,2012,40242,2.3
upv_4,2012,40290,0.9
upv_4,2012,40292,2.0
upv_4,2012,40298,3.0
upv_4,2012,40670,1.0
upv_4,2012,41059,1.0
upv_3,2012,41382,1.28
upv_3,2012,41383,0.92
upv_4,2012,41430,0.9
upv_4,2012,41439,1.0
upv_4,2012,42197,1.0
upv_4,2012,43337,0.9
upv_3,2012,43432,0.4
upv_4,2012,43456,1.5
upv_4,2012,43717,0.4
upv_4,2012,43834,1.9
upv_3,2012,44191,0.9
upv_4,2012,45619,1.0
upv_4,2012,47519,1.0
upv_4,2012,47902,0.5
upv_4,2012,48012,1.5
upv_4,2012,48283,0.5
upv_4,2012,49425,0.5
upv_4,2012,49806,0.5
upv_5,2012,51043,1.0
upv_5,2012,52183,6.7
upv_5,2012,54756,0.3
upv_5,2012,55137,0.3
upv_5,2012,55138,0.3
upv_5,2012,55519,0.3
upv_3,2012,55791,0.5
upv_3,2012,56171,0.5
upv_5,2012,56675,10.0
upv_4,2012,57400,0.4
upv_4,2012,57779,0.4
upv_4,2012,57780,0.8
upv_3,2012,58098,1.0
upv_5,2012,58179,0.9
upv_5,2012,60456,0.9
upv_5,2012,60492,3.0
upv_5,2012,61215,0.9
upv_5,2012,61972,0.9
upv_3,2012,62650,1.2
upv_5,2012,62735,0.5
upv_4,2012,63111,0.5
upv_5,2012,63175,3.7
upv_5,2012,63501,0.9
upv_5,2012,63512,21.0
upv_5,2012,64262,0.9
upv_5,2012,65432,0.1
upv_5,2012,65433,0.4
upv_5,2012,65812,0.1
upv_5,2012,70379,3.0
upv_4,2012,89232,25.0
upv_3,2013,9166,0.5
upv_2,2013,36731,9.0
upv_2,2013,37579,3.0
upv_4,2013,38386,1.0
upv_2,2013,38715,0.9
upv_4,2013,39153,0.9
upv_4,2013,39908,1.1
upv_2,2013,40242,2.3
upv_4,2013,40290,0.9
upv_4,2013,40292,2.0
upv_4,2013,40298,3.0
upv_4,2013,40670,1.0
upv_4,2013,41059,1.0
upv_3,2013,41382,1.28
upv_3,2013,41383,0.92
upv_4,2013,41430,0.9
upv_4,2013,41439,1.0
upv_4,2013,42197,1.0
upv_4,2013,43337,0.9
upv_3,2013,43432,0.4
upv_4,2013,43456,1.5
upv_4,2013,43717,0.4
upv_4,2013,43834,1.9
upv_3,2013,44191,0.9
upv_4,2013,45619,1.0
upv_4,2013,47519,1.0
upv_4,2013,47902,0.5
upv_4,2013,48012,1.5
upv_4,2013,48283,0.5
upv_4,2013,49425,0.5
upv_4,2013,49806,0.5
upv_5,2013,51043,1.0
upv_5,2013,52183,6.7
upv_5,2013,54756,0.3
upv_5,2013,55137,0.3
upv_5,2013,55138,0.3
upv_5,2013,55519,0.3
upv_3,2013,55791,0.5
upv_3,2013,56171,0.5
upv_5,2013,56675,10.0
upv_4,2013,57400,0.4
upv_4,2013,57779,0.4
upv_4,2013,57780,0.8
upv_3,2013,58098,1.0
upv_5,2013,58179,0.9
upv_5,2013,60456,0.9
upv_5,2013,60492,3.0
upv_5,2013,61215,0.9
upv_5,2013,61972,0.9
upv_3,2013,62650,1.2
upv_5,2013,62735,0.5
upv_4,2013,63111,0.5
upv_5,2013,63175,3.7
upv_5,2013,63501,0.9
upv_5,2013,63512,21.0
upv_5,2013,64262,0.9
upv_5,2013,65432,0.1
upv_5,2013,65433,0.4
upv_5,2013,65812,0.1
upv_5,2013,70379,3.0
upv_4,2013,89232,25.0
upv_3,2014,9166,0.5
upv_2,2014,36731,9.0
upv_2,2014,37579,3.0
upv_4,2014,38386,1.0
upv_2,2014,38715,0.9
upv_4,2014,39153,0.9
upv_4,2014,39908,1.1
upv_2,2014,40242,2.3
upv_4,2014,40290,0.9
upv_4,2014,40292,2.0
upv_4,2014,40298,3.0
upv_4,2014,40670,1.0
upv_4,2014,41059,1.0
upv_3,2014,41382,1.28
upv_3,2014,41383,0.92
upv_4,2014,41430,0.9
upv_4,2014,43337,0.9
upv_3,2014,43432,0.4
upv_4,2014,43456,1.5
upv_4,2014,43717,0.4
upv_4,2014,43834,1.9
upv_3,2014,44191,0.9
upv_4,2014,45619,1.0
upv_4,2014,47519,1.0
upv_4,2014,47902,0.5
upv_4,2014,48012,1.5
upv_4,2014,48283,0.5
upv_4,2014,49425,0.5
upv_4,2014,49806,0.5
upv_5,2014,51043,1.0
upv_5,2014,52183,6.7
upv_5,2014,54756,0.3
upv_5,2014,55137,0.3
upv_5,2014,55138,0.3
upv_5,2014,55519,0.3
upv_3,2014,55791,0.5
upv_3,2014,56171,0.5
upv_5,2014,56675,10.0
upv_4,2014,57400,0.4
upv_4,2014,57779,0.4
upv_4,2014,57780,0.8
upv_3,2014,58098,1.0
upv_5,2014,58179,0.9
upv_5,2014,60456,0.9
upv_5,2014,60492,3.0
upv_5,2014,61215,0.9
upv_5,2014,61972,0.9
upv_3,2014,62650,1.2
upv_5,2014,62735,0.5
upv_4,2014,63111,0.5
upv_5,2014,63175,3.7
upv_5,2014,63501,0.9
upv_5,2014,63512,21.0
upv_5,2014,64262,0.9
upv_5,2014,65432,0.1
upv_5,2014,65433,0.4
upv_5,2014,65812,0.1
upv_5,2014,70379,3.0
upv_4,2014,89232,25.0
upv_3,2015,9166,0.5
upv_2,2015,36731,9.0
upv_2,2015,37579,3.0
upv_4,2015,38386,1.0
upv_2,2015,38715,0.9
upv_4,2015,39153,0.9
upv_4,2015,39908,1.1
upv_2,2015,40242,2.3
upv_4,2015,40290,0.9
upv_4,2015,40292,2.0
upv_4,2015,40298,3.0
upv_4,2015,40670,1.0
upv_4,2015,41059,1.0
upv_3,2015,41382,1.28
upv_3,2015,41383,0.92
upv_4,2015,41430,0.9
upv_4,2015,43337,0.9
upv_3,2015,43432,0.4
upv_4,2015,43456,1.5
upv_4,2015,43717,0.4
upv_4,2015,43834,1.9
upv_3,2015,44191,0.9
upv_4,2015,45619,1.0
upv_4,2015,47519,1.0
upv_4,2015,47902,0.5
upv_4,2015,48012,1.5
upv_4,2015,48283,0.5
upv_4,2015,49425,0.5
upv_4,2015,49806,0.5
upv_5,2015,51043,1.0
upv_5,2015,52183,6.7
upv_5,2015,54756,0.3
upv_5,2015,55137,0.3
upv_5,2015,55138,0.3
upv_5,2015,55519,0.3
upv_3,2015,55791,0.5
upv_3,2015,56171,0.5
upv_5,2015,56675,10.0
upv_4,2015,57400,0.4
upv_4,2015,57779,0.4
upv_4,2015,57780,0.8
upv_3,2015,58098,1.0
upv_5,2015,58179,0.9
upv_5,2015,60456,0.9
upv_5,2015,60492,3.0
upv_5,2015,61215,0.9
upv_5,2015,61972,0.9
upv_3,2015,62650,1.2
upv_5,2015,62735,0.5
upv_4,2015,63111,0.5
upv_5,2015,63175,3.7
upv_5,2015,63501,0.9
upv_5,2015,63512,21.0
upv_5,2015,64262,0.9
upv_5,2015,65432,0.1
upv_5,2015,65433,0.4
upv_5,2015,65812,0.1
upv_5,2015,70379,3.0
upv_4,2015,89232,25.0
upv_3,2016,9166,0.5
upv_2,2016,36731,9.0
upv_2,2016,37579,3.0
upv_4,2016,38386,1.0
upv_2,2016,38715,0.9
upv_4,2016,39153,0.9
upv_4,2016,39908,1.1
upv_2,2016,40242,2.3
upv_4,2016,40290,0.9
upv_4,2016,40292,2.0
upv_4,2016,40298,3.0
upv_4,2016,40670,1.0
upv_4,2016,41059,1.0
upv_3,2016,41382,1.28
upv_3,2016,41383,0.92
upv_4,2016,41430,0.9
upv_4,2016,43337,0.9
upv_3,2016,43432,0.4
upv_4,2016,43456,1.5
upv_4,2016,43717,0.4
upv_4,2016,43834,1.9
upv_3,2016,44191,0.9
upv_4,2016,45619,1.0
upv_4,2016,47519,1.0
upv_4,2016,47902,0.5
upv_4,2016,48012,1.5
upv_4,2016,48283,0.5
upv_4,2016,49425,0.5
upv_4,2016,49806,0.5
upv_5,2016,51043,1.0
upv_5,2016,52183,6.7
upv_5,2016,54756,0.3
upv_5,2016,55137,0.3
upv_5,2016,55138,0.3
upv_5,2016,55519,0.3
upv_3,2016,55791,0.5
upv_3,2016,56171,0.5
upv_5,2016,56675,10.0
upv_4,2016,57400,0.4
upv_4,2016,57779,0.4
upv_4,2016,57780,0.8
upv_3,2016,58098,1.0
upv_5,2016,58179,0.9
upv_5,2016,60456,0.9
upv_5,2016,60492,3.0
upv_5,2016,61215,0.9
upv_5,2016,61972,0.9
upv_3,2016,62650,1.2
upv_5,2016,62735,0.5
upv_4,2016,63111,0.5
upv_5,2016,63175,3.7
upv_5,2016,63501,0.9
upv_5,2016,63512,21.0
upv_5,2016,64262,0.9
upv_5,2016,70379,3.0
upv_4,2016,89232,25.0
upv_3,2017,9166,0.5
upv_2,2017,36731,9.0
upv_2,2017,37579,3.0
upv_4,2017,38386,1.0
upv_2,2017,38715,0.9
upv_4,2017,39153,0.9
upv_4,2017,39908,1.1
upv_2,2017,40242,2.3
upv_4,2017,40290,0.9
upv_4,2017,40292,2.0
upv_4,2017,40298,3.0
upv_4,2017,40670,1.0
upv_4,2017,41059,1.0
upv_3,2017,41382,1.28
upv_3,2017,41383,0.92
upv_4,2017,41430,0.9
upv_4,2017,43337,0.9
upv_3,2017,43432,0.4
upv_4,2017,43456,1.5
upv_4,2017,43717,0.4
upv_4,2017,43834,1.9
upv_3,2017,44191,0.9
upv_4,2017,45619,1.0
upv_4,2017,47519,1.0
upv_4,2017,47902,0.5
upv_4,2017,48012,1.5
upv_4,2017,48283,0.5
upv_4,2017,49425,0.5
upv_4,2017,49806,0.5
upv_5,2017,51043,1.0
upv_5,2017,52183,6.7
upv_5,2017,54756,0.3
upv_5,2017,55137,0.3
upv_5,2017,55138,0.3
upv_5,2017,55519,0.3
upv_3,2017,55791,0.5
upv_3,2017,56171,0.5
upv_5,2017,56675,10.0
upv_4,2017,57400,0.4
upv_4,2017,57779,0.4
upv_4,2017,57780,0.8
upv_3,2017,58098,1.0
upv_5,2017,58179,0.9
upv_5,2017,60456,0.9
upv_5,2017,60492,3.0
upv_5,2017,61215,0.9
upv_5,2017,61972,0.9
upv_3,2017,62650,1.2
upv_5,2017,62735,0.5
upv_4,2017,63111,0.5
upv_5,2017,63175,3.7
upv_5,2017,63501,0.9
upv_5,2017,63512,21.0
upv_5,2017,64262,0.9
upv_5,2017,70379,3.0
upv_4,2017,89232,25.0
upv_3,2018,9166,0.5
upv_2,2018,36731,9.0
upv_2,2018,37579,3.0
upv_4,2018,38386,1.0
upv_2,2018,38715,0.9
upv_4,2018,39153,0.9
upv_4,2018,39908,1.1
upv_2,2018,40242,2.3
upv_4,2018,40290,0.9
upv_4,2018,40292,2.0
upv_4,2018,40298,3.0
upv_4,2018,40670,1.0
upv_4,2018,41059,1.0
upv_3,2018,41382,1.28
upv_3,2018,41383,0.92
upv_4,2018,41430,0.9
upv_4,2018,43337,0.9
upv_3,2018,43432,0.4
upv_4,2018,43456,1.5
upv_4,2018,43717,0.4
upv_4,2018,43834,1.9
upv_3,2018,44191,0.9
upv_4,2018,45619,1.0
upv_4,2018,47519,1.0
upv_4,2018,47902,0.5
upv_4,2018,48012,1.5
upv_4,2018,48283,0.5
upv_4,2018,49425,0.5
upv_4,2018,49806,0.5
upv_5,2018,51043,1.0
upv_5,2018,52183,6.7
upv_5,2018,54756,0.3
upv_5,2018,55137,0.3
upv_5,2018,55138,0.3
upv_5,2018,55519,0.3
upv_3,2018,55791,0.5
upv_3,2018,56171,0.5
upv_5,2018,56675,10.0
upv_4,2018,57400,0.4
upv_4,2018,57779,0.4
upv_4,2018,57780,0.8
upv_3,2018,58098,1.0
upv_5,2018,58179,0.9
upv_5,2018,60456,0.9
upv_5,2018,60492,3.0
upv_5,2018,61215,0.9
upv_5,2018,61972,0.9
upv_3,2018,62650,1.2
upv_5,2018,62735,0.5
upv_4,2018,63111,0.5
upv_5,2018,63175,3.7
upv_5,2018,63501,0.9
upv_5,2018,63512,21.0
upv_5,2018,64262,0.9
upv_5,2018,70379,3.0
upv_4,2018,89232,25.0
upv_3,2019,9166,0.5
upv_2,2019,36731,9.0
upv_2,2019,37579,3.0
upv_4,2019,38386,1.0
upv_2,2019,38715,0.9
upv_4,2019,39153,0.9
upv_4,2019,39908,1.1
upv_2,2019,40242,2.3
upv_4,2019,40290,0.9
upv_4,2019,40292,2.0
upv_4,2019,40298,3.0
upv_4,2019,40670,1.0
upv_4,2019,41059,1.0
upv_3,2019,41382,1.28
upv_3,2019,41383,0.92
upv_4,2019,41430,0.9
upv_4,2019,43337,0.9
upv_3,2019,43432,0.4
upv_4,2019,43456,1.5
upv_4,2019,43717,0.4
upv_4,2019,43834,1.9
upv_3,2019,44191,0.9
upv_4,2019,45619,1.0
upv_4,2019,47519,1.0
upv_4,2019,47902,0.5
upv_4,2019,48012,1.5
upv_4,2019,48283,0.5
upv_4,2019,49425,0.5
upv_4,2019,49806,0.5
upv_5,2019,51043,1.0
upv_5,2019,52183,6.7
upv_5,2019,54756,0.3
upv_5,2019,55137,0.3
upv_5,2019,55138,0.3
upv_5,2019,55519,0.3
upv_3,2019,55791,0.5
upv_3,2019,56171,0.5
upv_5,2019,56675,10.0
upv_4,2019,57400,0.4
upv_4,2019,57779,0.4
upv_4,2019,57780,0.8
upv_3,2019,58098,1.0
upv_5,2019,58179,0.9
upv_5,2019,60456,0.9
upv_5,2019,60492,3.0
upv_5,2019,61215,0.9
upv_5,2019,61972,0.9
upv_3,2019,62650,1.2
upv_5,2019,62735,0.5
upv_4,2019,63111,0.5
upv_5,2019,63175,3.7
upv_5,2019,63501,0.9
upv_5,2019,63512,21.0
upv_5,2019,64262,0.9
upv_5,2019,70379,3.0
upv_4,2019,89232,25.0
upv_3,2020,9166,0.5
upv_2,2020,36731,9.0
upv_2,2020,37579,3.0
upv_4,2020,38386,1.0
upv_2,2020,38715,0.9
upv_4,2020,39153,0.9
upv_4,2020,39908,1.1
upv_2,2020,40242,2.3
upv_4,2020,40290,0.9
upv_4,2020,40292,2.0
upv_4,2020,40298,3.0
upv_4,2020,40670,1.0
upv_4,2020,41059,1.0
upv_3,2020,41382,1.28
upv_3,2020,41383,0.92
upv_4,2020,41430,0.9
upv_4,2020,43337,0.9
upv_3,2020,43432,0.4
upv_4,2020,43456,1.5
upv_4,2020,43717,0.4
upv_4,2020,43834,1.9
upv_3,2020,44191,0.9
upv_4,2020,45619,1.0
upv_4,2020,47519,1.0
upv_4,2020,47902,0.5
upv_4,2020,48012,1.5
upv_4,2020,48283,0.5
upv_4,2020,49425,0.5
upv_4,2020,49806,0.5
upv_5,2020,51043,1.0
upv_5,2020,52183,6.7
upv_5,2020,54756,0.3
upv_5,2020,55137,0.3
upv_5,2020,55138,0.3
upv_5,2020,55519,0.3
upv_3,2020,55791,0.5
upv_3,2020,56171,0.5
upv_5,2020,56675,10.0
upv_4,2020,57400,0.4
upv_4,2020,57779,0.4
upv_4,2020,57780,0.8
upv_3,2020,58098,1.0
upv_5,2020,58179,0.9
upv_5,2020,60456,0.9
upv_5,2020,60492,3.0
upv_5,2020,61215,0.9
upv_5,2020,61972,0.9
upv_3,2020,62650,1.2
upv_5,2020,62735,0.5
upv_4,2020,63111,0.5
upv_5,2020,63175,3.7
upv_5,2020,63501,0.9
upv_5,2020,63512,21.0
upv_5,2020,64262,0.9
upv_5,2020,70379,3.0
upv_4,2020,89232,25.0
upv_3,2021,9166,0.5
upv_2,2021,36731,9.0
upv_2,2021,37579,3.0
upv_4,2021,38386,1.0
upv_2,2021,38715,0.9
upv_4,2021,39153,0.9
upv_4,2021,39908,1.1
upv_2,2021,40242,2.3
upv_4,2021,40290,0.9
upv_4,2021,40292,2.0
upv_4,2021,40298,3.0
upv_4,2021,40670,1.0
upv_4,2021,41059,1.0
upv_3,2021,41382,1.28
upv_3,2021,41383,0.92
upv_4,2021,41430,0.9
upv_4,2021,43337,0.9
upv_3,2021,43432,0.4
upv_4,2021,43456,1.5
upv_4,2021,43717,0.4
upv_4,2021,43834,1.9
upv_3,2021,44191,0.9
upv_4,2021,45619,1.0
upv_4,2021,47519,1.0
upv_4,2021,47902,0.5
upv_4,2021,48012,1.5
upv_4,2021,48283,0.5
upv_4,2021,49425,0.5
upv_4,2021,49806,0.5
upv_5,2021,51043,1.0
upv_5,2021,52183,6.7
upv_5,2021,54756,0.3
upv_5,2021,55137,0.3
upv_5,2021,55138,0.3
upv_5,2021,55519,0.3
upv_3,2021,55791,0.5
upv_3,2021,56171,0.5
upv_5,2021,56675,10.0
upv_4,2021,57400,0.4
upv_4,2021,57779,0.4
upv_4,2021,57780,0.8
upv_3,2021,58098,1.0
upv_5,2021,58179,0.9
upv_5,2021,60456,0.9
upv_5,2021,60492,3.0
upv_5,2021,61215,0.9
upv_5,2021,61972,0.9
upv_3,2021,62650,1.2
upv_5,2021,62735,0.5
upv_4,2021,63111,0.5
upv_5,2021,63175,3.7
upv_5,2021,63501,0.9
upv_5,2021,63512,21.0
upv_5,2021,64262,0.9
upv_5,2021,70379,3.0
upv_4,2021,89232,25.0
upv_3,2022,9166,0.5
upv_2,2022,36731,9.0
upv_2,2022,37579,3.0
upv_4,2022,38386,1.0
upv_2,2022,38715,0.9
upv_4,2022,39153,0.9
upv_4,2022,39908,1.1
upv_2,2022,40242,2.3
upv_4,2022,40290,0.9
upv_4,2022,40292,2.0
upv_4,2022,40298,3.0
upv_4,2022,40670,1.0
upv_4,2022,41059,1.0
upv_3,2022,41382,1.28
upv_3,2022,41383,0.92
upv_4,2022,41430,0.9
upv_4,2022,43337,0.9
upv_3,2022,43432,0.4
upv_4,2022,43456,1.5
upv_4,2022,43717,0.4
upv_4,2022,43834,1.9
upv_3,2022,44191,0.9
upv_4,2022,45619,1.0
upv_4,2022,47519,1.0
upv_4,2022,47902,0.5
upv_4,2022,48012,1.5
upv_4,2022,48283,0.5
upv_4,2022,49425,0.5
upv_4,2022,49806,0.5
upv_5,2022,51043,1.0
upv_5,2022,52183,6.7
upv_5,2022,54756,0.3
upv_5,2022,55137,0.3
upv_5,2022,55138,0.3
upv_5,2022,55519,0.3
upv_3,2022,55791,0.5
upv_3,2022,56171,0.5
upv_5,2022,56675,10.0
upv_4,2022,57400,0.4
upv_4,2022,57779,0.4
upv_4,2022,57780,0.8
upv_3,2022,58098,1.0
upv_5,2022,58179,0.9
upv_5,2022,60456,0.9
upv_5,2022,60492,3.0
upv_5,2022,61215,0.9
upv_5,2022,61972,0.9
upv_3,2022,62650,1.2
upv_5,2022,62735,0.5
upv_4,2022,63111,0.5
upv_5,2022,63175,3.7
upv_5,2022,63501,0.9
upv_5,2022,63512,21.0
upv_5,2022,64262,0.9
upv_5,2022,70379,3.0
upv_4,2022,89232,25.0
upv_3,2023,9166,0.5
upv_2,2023,36731,9.0
upv_2,2023,37579,3.0
upv_4,2023,38386,1.0
upv_2,2023,38715,0.9
upv_4,2023,39153,0.9
upv_4,2023,39908,1.1
upv_2,2023,40242,2.3
upv_4,2023,40290,0.9
upv_4,2023,40292,2.0
upv_4,2023,40298,3.0
upv_4,2023,40670,1.0
upv_4,2023,41059,1.0
upv_3,2023,41382,1.28
upv_3,2023,41383,0.92
upv_4,2023,41430,0.9
upv_4,2023,43337,0.9
upv_3,2023,43432,0.4
upv_4,2023,43456,1.5
upv_4,2023,43717,0.4
upv_4,2023,43834,1.9
upv_3,2023,44191,0.9
upv_4,2023,45619,1.0
upv_4,2023,47519,1.0
upv_4,2023,47902,0.5
upv_4,2023,48012,1.5
upv_4,2023,48283,0.5
upv_4,2023,49425,0.5
upv_4,2023,49806,0.5
upv_5,2023,51043,1.0
upv_5,2023,52183,6.7
upv_5,2023,54756,0.3
upv_5,2023,55137,0.3
upv_5,2023,55138,0.3
upv_5,2023,55519,0.3
upv_3,2023,55791,0.5
upv_3,2023,56171,0.5
upv_5,2023,56675,10.0
upv_4,2023,57400,0.4
upv_4,2023,57779,0.4
upv_4,2023,57780,0.8
upv_3,2023,58098,1.0
upv_5,2023,58179,0.9
upv_5,2023,60456,0.9
upv_5,2023,60492,3.0
upv_5,2023,61215,0.9
upv_5,2023,61972,0.9
upv_3,2023,62650,1.2
upv_5,2023,62735,0.5
upv_4,2023,63111,0.5
upv_5,2023,63175,3.7
upv_5,2023,63501,0.9
upv_5,2023,63512,21.0
upv_5,2023,64262,0.9
upv_5,2023,70379,3.0
upv_4,2023,89232,25.0
upv_3,2024,9166,0.5
upv_2,2024,36731,9.0
upv_2,2024,37579,3.0
upv_4,2024,38386,1.0
upv_2,2024,38715,0.9
upv_4,2024,39153,0.9
upv_4,2024,39908,1.1
upv_2,2024,40242,2.3
upv_4,2024,40290,0.9
upv_4,2024,40292,2.0
upv_4,2024,40298,3.0
upv_4,2024,40670,1.0
upv_4,2024,41059,1.0
upv_3,2024,41382,1.28
upv_3,2024,41383,0.92
upv_4,2024,41430,0.9
upv_4,2024,43337,0.9
upv_3,2024,43432,0.4
upv_4,2024,43456,1.5
upv_4,2024,43717,0.4
upv_4,2024,43834,1.9
upv_3,2024,44191,0.9
upv_4,2024,45619,1.0
upv_4,2024,47519,1.0
upv_4,2024,47902,0.5
upv_4,2024,48012,1.5
upv_4,2024,48283,0.5
upv_4,2024,49425,0.5
upv_4,2024,49806,0.5
upv_5,2024,51043,1.0
upv_5,2024,52183,6.7
upv_5,2024,54756,0.3
upv_5,2024,55137,0.3
upv_5,2024,55138,0.3
upv_5,2024,55519,0.3
upv_3,2024,55791,0.5
upv_3,2024,56171,0.5
upv_5,2024,56675,10.0
upv_4,2024,57400,0.4
upv_4,2024,57779,0.4
upv_4,2024,57780,0.8
upv_3,2024,58098,1.0
upv_5,2024,58179,0.9
upv_5,2024,60456,0.9
upv_5,2024,60492,3.0
upv_5,2024,61215,0.9
upv_5,2024,61972,0.9
upv_3,2024,62650,1.2
upv_5,2024,62735,0.5
upv_4,2024,63111,0.5
upv_5,2024,63175,3.7
upv_5,2024,63501,0.9
upv_5,2024,63512,21.0
upv_5,2024,64262,0.9
upv_5,2024,70379,3.0
upv_4,2024,89232,25.0
upv_3,2025,9166,0.5
upv_2,2025,36731,9.0
upv_2,2025,37579,3.0
upv_4,2025,38386,1.0
upv_2,2025,38715,0.9
upv_4,2025,39153,0.9
upv_4,2025,39908,1.1
upv_2,2025,40242,2.3
upv_4,2025,40290,0.9
upv_4,2025,40292,2.0
upv_4,2025,40298,3.0
upv_4,2025,40670,1.0
upv_4,2025,41059,1.0
upv_3,2025,41382,1.28
upv_3,2025,41383,0.92
upv_4,2025,41430,0.9
upv_4,2025,43337,0.9
upv_3,2025,43432,0.4
upv_4,2025,43456,1.5
upv_4,2025,43717,0.4
upv_4,2025,43834,1.9
upv_3,2025,44191,0.9
upv_4,2025,45619,1.0
upv_4,2025,47519,1.0
upv_4,2025,47902,0.5
upv_4,2025,48012,1.5
upv_4,2025,48283,0.5
upv_4,2025,49425,0.5
upv_4,2025,49806,0.5
upv_5,2025,51043,1.0
upv_5,2025,52183,6.7
upv_5,2025,54756,0.3
upv_5,2025,55137,0.3
upv_5,2025,55138,0.3
upv_5,2025,55519,0.3
upv_3,2025,55791,0.5
upv_3,2025,56171,0.5
upv_5,2025,56675,10.0
upv_4,2025,57400,0.4
upv_4,2025,57779,0.4
upv_4,2025,57780,0.8
upv_3,2025,58098,1.0
upv_5,2025,58179,0.9
upv_5,2025,60456,0.9
upv_5,2025,60492,3.0
upv_5,2025,61215,0.9
upv_5,2025,61972,0.9
upv_3,2025,62650,1.2
upv_5,2025,62735,0.5
upv_4,2025,63111,0.5
upv_5,2025,63175,3.7
upv_5,2025,63501,0.9
upv_5,2025,63512,21.0
upv_5,2025,64262,0.9
upv_5,2025,70379,3.0
upv_4,2025,89232,25.0
