*tech,region,year,sc_point_gid,capacity
geohydro_allkm_7,p10,2011,65025,10.7
geohydro_allkm_7,p10,2011,65026,1.0
geohydro_allkm_8,p10,2011,65027,0.648
geohydro_allkm_9,p10,2011,65028,0.8
geohydro_allkm_9,p10,2011,65029,0.6
geohydro_allkm_9,p10,2011,65030,0.6
geohydro_allkm_8,p10,2011,65402,3.0
geohydro_allkm_8,p10,2011,65403,3.0
geohydro_allkm_8,p10,2011,65404,10.7
geohydro_allkm_7,p10,2011,65405,10.7
geohydro_allkm_7,p10,2011,65406,3.0
geohydro_allkm_8,p10,2011,65407,1.0
geohydro_allkm_9,p10,2011,65409,0.6
geohydro_allkm_8,p10,2011,65410,0.175
geohydro_allkm_9,p10,2011,65781,0.6
geohydro_allkm_8,p10,2011,65782,3.0
geohydro_allkm_8,p10,2011,65783,3.8
geohydro_allkm_8,p10,2011,65784,3.8
geohydro_allkm_8,p10,2011,65785,8.0
geohydro_allkm_7,p10,2011,65786,8.0
geohydro_allkm_8,p10,2011,65787,2.718
geohydro_allkm_8,p10,2011,65788,1.0
geohydro_allkm_8,p10,2011,65789,0.252
geohydro_allkm_8,p10,2011,65790,0.6
geohydro_allkm_8,p10,2011,65791,0.6
geohydro_allkm_9,p10,2011,66161,3.0
geohydro_allkm_8,p10,2011,66162,3.8
geohydro_allkm_8,p10,2011,66163,4.5
geohydro_allkm_8,p10,2011,66164,12.0
geohydro_allkm_8,p10,2011,66165,5.282
geohydro_allkm_7,p10,2011,66166,14.4
geohydro_allkm_8,p10,2011,66167,0.303
geohydro_allkm_8,p10,2011,66168,1.0
geohydro_allkm_8,p10,2011,66169,1.0
geohydro_allkm_8,p10,2011,66170,0.6
geohydro_allkm_8,p10,2011,66171,0.6
geohydro_allkm_9,p10,2011,66541,3.0
geohydro_allkm_8,p10,2011,66542,3.0
geohydro_allkm_8,p10,2011,66543,3.8
geohydro_allkm_8,p10,2011,66544,12.0
geohydro_allkm_7,p10,2011,66545,3.8
geohydro_allkm_7,p10,2011,66546,7.697
geohydro_allkm_8,p10,2011,66547,5.3
geohydro_allkm_8,p10,2011,66548,1.0
geohydro_allkm_8,p10,2011,66549,0.8
geohydro_allkm_8,p10,2011,66550,0.6
geohydro_allkm_8,p10,2011,66551,0.6
geohydro_allkm_10,p8,2011,98244,1.1
geohydro_allkm_9,p10,2011,98283,3.8
geohydro_allkm_9,p9,2011,98290,16.9
geohydro_allkm_9,p10,2011,98296,1.0
geohydro_allkm_9,p16,2011,98298,10.0
geohydro_allkm_8,p9,2011,98309,12.2
geohydro_allkm_8,p12,2011,98310,10.1
geohydro_allkm_8,p10,2011,98314,14.4
geohydro_allkm_8,p10,2011,98315,34.3
geohydro_allkm_7,p12,2011,98321,0.8
geohydro_allkm_6,p12,2011,98326,13.0
geohydro_allkm_6,p12,2011,98328,10.0
geohydro_allkm_6,p12,2011,98329,12.8
geohydro_allkm_5,p12,2011,98331,56.0
geohydro_allkm_4,p10,2011,98332,10.7
geohydro_allkm_4,p25,2011,98333,23.0
geohydro_allkm_4,p10,2011,98334,10.7
geohydro_allkm_3,p10,2011,98339,30.0
geohydro_allkm_3,p10,2011,98340,1.0
geohydro_allkm_2,p9,2011,98341,29.2
geohydro_allkm_9,p12,2012,33483,13.0
geohydro_allkm_9,p12,2012,33484,13.0
geohydro_allkm_9,p8,2012,34609,1.1
geohydro_allkm_9,p9,2012,37246,9.0
geohydro_allkm_9,p9,2012,37247,2.971
geohydro_allkm_9,p12,2012,37274,6.3
geohydro_allkm_9,p12,2012,37275,7.5
geohydro_allkm_9,p12,2012,37276,4.3
geohydro_allkm_9,p9,2012,37624,9.0
geohydro_allkm_9,p9,2012,37625,19.0
geohydro_allkm_9,p9,2012,37626,45.0
geohydro_allkm_9,p9,2012,37627,50.0
geohydro_allkm_9,p9,2012,37628,40.0
geohydro_allkm_9,p9,2012,37629,19.0
geohydro_allkm_9,p12,2012,37648,0.9
geohydro_allkm_9,p12,2012,37649,5.4
geohydro_allkm_9,p12,2012,37655,7.5
geohydro_allkm_9,p12,2012,37656,7.3
geohydro_allkm_9,p9,2012,38004,9.0
geohydro_allkm_9,p9,2012,38005,15.8
geohydro_allkm_8,p9,2012,38006,60.0
geohydro_allkm_8,p9,2012,38007,60.0
geohydro_allkm_8,p9,2012,38008,51.0
geohydro_allkm_9,p9,2012,38009,40.0
geohydro_allkm_10,p9,2012,38010,9.229
geohydro_allkm_9,p12,2012,38028,9.0
geohydro_allkm_9,p12,2012,38029,10.0
geohydro_allkm_9,p12,2012,38030,5.4
geohydro_allkm_9,p12,2012,38036,1.3
geohydro_allkm_10,p12,2012,38037,1.2
geohydro_allkm_7,p9,2012,38387,65.0
geohydro_allkm_8,p9,2012,38388,60.0
geohydro_allkm_9,p9,2012,38389,50.0
geohydro_allkm_10,p9,2012,38390,21.815
geohydro_allkm_10,p9,2012,38407,3.7
geohydro_allkm_9,p12,2012,38408,10.0
geohydro_allkm_9,p12,2012,38410,10.0
geohydro_allkm_9,p12,2012,38415,1.3
geohydro_allkm_9,p12,2012,38416,1.3
geohydro_allkm_10,p12,2012,38417,10.1
geohydro_allkm_8,p9,2012,38767,68.0
geohydro_allkm_9,p9,2012,38768,60.0
geohydro_allkm_9,p9,2012,38769,33.1
geohydro_allkm_10,p9,2012,38770,0.131
geohydro_allkm_10,p12,2012,38787,0.9
geohydro_allkm_9,p12,2012,38788,10.0
geohydro_allkm_9,p12,2012,38789,10.9
geohydro_allkm_9,p12,2012,38790,5.4
geohydro_allkm_9,p12,2012,38794,1.1
geohydro_allkm_9,p12,2012,38795,1.3
geohydro_allkm_9,p12,2012,38796,1.2
geohydro_allkm_9,p12,2012,38797,10.1
geohydro_allkm_9,p12,2012,38798,10.1
geohydro_allkm_9,p9,2012,39148,50.0
geohydro_allkm_9,p9,2012,39149,26.0
geohydro_allkm_9,p12,2012,39169,5.4
geohydro_allkm_9,p12,2012,39171,0.1
geohydro_allkm_10,p12,2012,39172,0.4
geohydro_allkm_9,p12,2012,39175,0.9
geohydro_allkm_9,p12,2012,39176,0.9
geohydro_allkm_9,p9,2012,39528,40.0
geohydro_allkm_9,p9,2012,39529,25.0
geohydro_allkm_9,p12,2012,39556,10.1
geohydro_allkm_9,p12,2012,39557,10.1
geohydro_allkm_9,p9,2012,39908,3.055
geohydro_allkm_9,p12,2012,39933,0.4
geohydro_allkm_9,p10,2012,44870,3.3
geohydro_allkm_9,p10,2012,44871,3.3
geohydro_allkm_10,p9,2012,45249,1.316
geohydro_allkm_9,p10,2012,45250,3.8
geohydro_allkm_9,p10,2012,45251,3.3
geohydro_allkm_9,p10,2012,45252,3.3
geohydro_allkm_10,p9,2012,45629,3.3
geohydro_allkm_9,p10,2012,45630,4.6
geohydro_allkm_8,p10,2012,45631,4.2
geohydro_allkm_9,p10,2012,45632,1.984
geohydro_allkm_9,p25,2012,45675,8.7
geohydro_allkm_9,p9,2012,46010,0.893
geohydro_allkm_9,p10,2012,46011,2.407
geohydro_allkm_9,p10,2012,46012,3.3
geohydro_allkm_9,p25,2012,46812,11.0
geohydro_allkm_9,p10,2012,51713,23.4
geohydro_allkm_8,p10,2012,51714,22.485
geohydro_allkm_8,p10,2012,51715,9.27
geohydro_allkm_9,p10,2012,51716,21.8
geohydro_allkm_9,p10,2012,52093,20.851
geohydro_allkm_8,p10,2012,52094,13.307
geohydro_allkm_8,p10,2012,52095,10.495
geohydro_allkm_9,p10,2012,52096,4.215
geohydro_allkm_10,p10,2012,52472,13.76
geohydro_allkm_9,p10,2012,52473,6.049
geohydro_allkm_8,p10,2012,52474,3.698
geohydro_allkm_9,p10,2012,52853,14.21
geohydro_allkm_9,p10,2012,52854,27.0
geohydro_allkm_9,p10,2012,53233,8.74
geohydro_allkm_9,p10,2012,53234,0.021
geohydro_allkm_7,p10,2012,63883,4.0
geohydro_allkm_7,p10,2012,63884,10.0
geohydro_allkm_7,p10,2012,63885,9.0
geohydro_allkm_7,p10,2012,64263,29.0
geohydro_allkm_7,p10,2012,64264,49.0
geohydro_allkm_7,p10,2012,64265,42.0
geohydro_allkm_9,p10,2012,64267,0.6
geohydro_allkm_9,p10,2012,64268,0.6
geohydro_allkm_8,p10,2012,64642,2.1
geohydro_allkm_8,p10,2012,64643,44.0
geohydro_allkm_7,p10,2012,64644,50.0
geohydro_allkm_7,p10,2012,64645,46.0
geohydro_allkm_7,p10,2012,64646,10.0
geohydro_allkm_9,p10,2012,64647,0.6
geohydro_allkm_9,p10,2012,64648,0.425
geohydro_allkm_9,p10,2012,64649,0.6
geohydro_allkm_8,p10,2012,65022,0.6
geohydro_allkm_8,p10,2012,65023,17.0
geohydro_allkm_7,p10,2012,65024,42.0
geohydro_allkm_7,p10,2012,65025,10.7
geohydro_allkm_7,p10,2012,65026,1.0
geohydro_allkm_8,p10,2012,65027,0.648
geohydro_allkm_9,p10,2012,65028,0.8
geohydro_allkm_9,p10,2012,65029,0.6
geohydro_allkm_9,p10,2012,65030,0.6
geohydro_allkm_8,p10,2012,65402,3.0
geohydro_allkm_8,p10,2012,65403,3.0
geohydro_allkm_8,p10,2012,65404,10.7
geohydro_allkm_7,p10,2012,65405,10.7
geohydro_allkm_7,p10,2012,65406,3.0
geohydro_allkm_8,p10,2012,65407,1.0
geohydro_allkm_9,p10,2012,65409,0.6
geohydro_allkm_8,p10,2012,65410,0.175
geohydro_allkm_9,p10,2012,65781,0.6
geohydro_allkm_8,p10,2012,65782,3.0
geohydro_allkm_8,p10,2012,65783,3.8
geohydro_allkm_8,p10,2012,65784,3.8
geohydro_allkm_8,p10,2012,65785,8.0
geohydro_allkm_7,p10,2012,65786,8.0
geohydro_allkm_8,p10,2012,65787,2.718
geohydro_allkm_8,p10,2012,65788,1.0
geohydro_allkm_8,p10,2012,65789,0.252
geohydro_allkm_8,p10,2012,65790,0.6
geohydro_allkm_8,p10,2012,65791,0.6
geohydro_allkm_9,p10,2012,66161,3.0
geohydro_allkm_8,p10,2012,66162,3.8
geohydro_allkm_8,p10,2012,66163,4.5
geohydro_allkm_8,p10,2012,66164,12.0
geohydro_allkm_8,p10,2012,66165,5.282
geohydro_allkm_7,p10,2012,66166,14.4
geohydro_allkm_8,p10,2012,66167,0.303
geohydro_allkm_8,p10,2012,66168,1.0
geohydro_allkm_8,p10,2012,66169,1.0
geohydro_allkm_8,p10,2012,66170,0.6
geohydro_allkm_8,p10,2012,66171,0.6
geohydro_allkm_9,p10,2012,66541,3.0
geohydro_allkm_8,p10,2012,66542,3.0
geohydro_allkm_8,p10,2012,66543,3.8
geohydro_allkm_8,p10,2012,66544,12.0
geohydro_allkm_7,p10,2012,66545,3.8
geohydro_allkm_7,p10,2012,66546,7.697
geohydro_allkm_8,p10,2012,66547,5.3
geohydro_allkm_8,p10,2012,66548,1.0
geohydro_allkm_8,p10,2012,66549,0.8
geohydro_allkm_8,p10,2012,66550,0.6
geohydro_allkm_8,p10,2012,66551,0.6
geohydro_allkm_10,p8,2012,98244,1.1
geohydro_allkm_9,p10,2012,98283,3.8
geohydro_allkm_9,p9,2012,98290,16.9
geohydro_allkm_9,p10,2012,98296,1.0
geohydro_allkm_9,p16,2012,98298,10.0
geohydro_allkm_8,p9,2012,98309,12.2
geohydro_allkm_8,p12,2012,98310,10.1
geohydro_allkm_8,p10,2012,98314,14.4
geohydro_allkm_8,p10,2012,98315,34.3
geohydro_allkm_7,p12,2012,98321,0.8
geohydro_allkm_6,p12,2012,98326,13.0
geohydro_allkm_6,p12,2012,98328,10.0
geohydro_allkm_6,p12,2012,98329,12.8
geohydro_allkm_5,p12,2012,98331,56.0
geohydro_allkm_4,p10,2012,98332,10.7
geohydro_allkm_4,p25,2012,98333,23.0
geohydro_allkm_4,p10,2012,98334,10.7
geohydro_allkm_3,p10,2012,98339,30.0
geohydro_allkm_3,p10,2012,98340,1.0
geohydro_allkm_2,p9,2012,98341,29.2
geohydro_allkm_9,p12,2013,33483,13.0
geohydro_allkm_9,p12,2013,33484,13.0
geohydro_allkm_9,p8,2013,34609,1.1
geohydro_allkm_9,p9,2013,37246,9.0
geohydro_allkm_9,p9,2013,37247,2.971
geohydro_allkm_9,p12,2013,37274,6.3
geohydro_allkm_9,p12,2013,37275,7.5
geohydro_allkm_9,p12,2013,37276,4.3
geohydro_allkm_9,p9,2013,37624,9.0
geohydro_allkm_9,p9,2013,37625,19.0
geohydro_allkm_9,p9,2013,37626,45.0
geohydro_allkm_9,p9,2013,37627,50.0
geohydro_allkm_9,p9,2013,37628,40.0
geohydro_allkm_9,p9,2013,37629,19.0
geohydro_allkm_9,p12,2013,37648,0.9
geohydro_allkm_9,p12,2013,37649,5.4
geohydro_allkm_9,p12,2013,37655,7.5
geohydro_allkm_9,p12,2013,37656,7.3
geohydro_allkm_9,p9,2013,38004,9.0
geohydro_allkm_9,p9,2013,38005,15.8
geohydro_allkm_8,p9,2013,38006,60.0
geohydro_allkm_8,p9,2013,38007,60.0
geohydro_allkm_8,p9,2013,38008,51.0
geohydro_allkm_9,p9,2013,38009,40.0
geohydro_allkm_10,p9,2013,38010,9.229
geohydro_allkm_9,p12,2013,38028,9.0
geohydro_allkm_9,p12,2013,38029,10.0
